candidate_seed,selected,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,1,1.0,1.0,1.0,0.6993118724292847,0.6993118724292847,0.0,0.0029850085985231615,0.06815562742197506,0.000926865754625718,0.0018720607618694413,0.4762108917988967,12,0.36963468640039304
9,0,1.0,1.0,1.0,0.6993118724292847,0.6993118724292847,0.0,0.00338385654936483,0.07260579387049276,0.0005253662335141003,0.001213464956498354,0.4938608302036314,12,0.3768646152831267
11,0,1.0,1.0,1.0,0.6993118724292847,0.6993118724292847,0.0,0.002918154939106578,0.06858925346271455,0.0009563776931837964,0.0019028394100100948,0.3569559631090144,11,0.3825826432323602
