scenario_mode,load_level,rb_budget_ratio,seed,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups
aligned,medium,0.25,23,3,history_cost,LE-GRA MVP,0.4782608695652174,-0.04694167852062591,0.20312602722610684,3,2
aligned,medium,0.25,23,3,history_cost,Multi-feature k-means,0.8731884057971014,0.7464566929133858,0.6849458596074582,3,2
aligned,medium,0.25,23,3,history_cost,LE-GRA MVP,0.7065217391304348,0.4105052209682523,0.5485810176555451,3,3
aligned,medium,0.25,23,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8332457707260691,0.7883677534360921,2,2
aligned,medium,0.25,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,2,2
aligned,medium,0.25,23,3,history_cost,Multi-feature k-means,0.7210144927536232,0.41402889599647075,0.5557507361062294,3,3
aligned,medium,0.25,23,3,history_cost,LE-GRA MVP,0.822463768115942,0.6182680365812352,0.6654500553922232,3,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.6376811594202898,0.2674770423058549,0.4400893175503647,2,3
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.7101449275362319,0.41210927099419564,0.5281365080292837,2,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.8007246376811594,0.597005415737496,0.6581510824172864,3,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8514492753623188,0.6685413005272408,0.697550017645915,3,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,2,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6814103573115063,0.6576884190648897,2,2
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.5688405797101449,0.1444201312910284,0.24165198856391087,2,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6161577849421581,0.5387375426066556,2,2
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.8478260869565217,0.6944488375770995,0.7202763265277092,3,3
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.9202898550724637,0.8391863975846179,0.8263319986282921,3,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.6485507246376812,0.3326353574633563,0.4840615926226378,3,3
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.6666666666666666,0.38958603779027845,0.6361353541904147,3,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8316537604752308,0.7712207797821039,2,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8731884057971014,0.7454411299673237,0.6687410411979475,2,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,2,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.9239130434782609,0.847457627118644,0.8528808072193422,2,3
aligned,heavy,0.1,9,3,history_cost,Multi-feature k-means,0.822463768115942,0.6469666910305941,0.6080809465872538,3,2
aligned,heavy,0.1,9,3,history_cost,LE-GRA MVP,0.8913043478260869,0.7829847460292498,0.7229716011812306,3,2
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.6268115942028986,0.25323106020804875,0.38354700578984907,3,2
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.6268115942028986,0.25323106020804875,0.38354700578984907,3,2
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.6014492753623188,0.24541432619177816,0.5306234535118329,3,3
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.5869565217391305,0.18186073118726928,0.2922159842246184,3,2
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.6086956521739131,0.2182123373898447,0.3622028654244456,2,2
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.6086956521739131,0.2182123373898447,0.3622028654244456,2,2
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.6014492753623188,0.207269309102303,0.4012134853388227,2,3
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.5108695652173914,0.0,0.0,2,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,0.8297101449275363,0.6578031022475467,0.5924444436331899,3,2
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,0.717391304347826,0.43928738865447725,0.575394889290446,3,3
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,17,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.8405797101449275,0.4051724137931035,0.20769803055255592,2,2
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.6086956521739131,0.0,0.0,2,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.6086956521739131,0.0,0.0,2,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.7717391304347826,0.5439093484419263,0.561742324918568,2,2
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6814103573115063,0.6576884190648897,2,2
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.8478260869565217,0.6966874247736669,0.7077817272035268,3,3
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.8876811594202898,0.7752442996742671,0.7171600087640035,3,2
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8330703692016409,0.7793006979193456,2,2
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.9166666666666666,0.8316537604752308,0.7712207797821039,2,2
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.6123188405797102,0.2716780112459308,0.4264965890303016,2,3
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.7282608695652174,0.48337825696316267,0.5933212556370299,2,3
aligned,heavy,0.1,23,3,history_cost,Multi-feature k-means,0.8007246376811594,0.6052220950795798,0.6265849608908047,3,3
aligned,heavy,0.1,23,3,history_cost,LE-GRA MVP,0.6594202898550725,0.32895349438725363,0.49794693050385525,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.4927536231884058,0.0027357662726475458,0.22671081383755123,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.5253623188405797,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.6340579710144928,0.3088366557572152,0.5007252992472847,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.8876811594202898,0.7703210565875658,0.6708598678481897,3,2
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.4601449275362319,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.4601449275362319,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.6268115942028986,0.19758383199729027,0.4235460242158682,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.644927536231884,0.22271394907753317,0.3772272988616771,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7282608695652174,0.41821247892074204,0.6500513458497096,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.7246376811594203,0.4668293426872045,0.5231707074689391,3,2
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.6123188405797102,0.22423032468214776,0.3656170369474568,3,2
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.6811594202898551,0.3597638127372417,0.43748600240593144,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.9202898550724637,0.8391863975846179,0.8263319986282921,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.5942028985507246,0.17165978884184577,0.38616309060752124,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.8623188405797102,0.7068589636089218,0.6943137985856095,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.6847826086956522,0.32223100372586655,0.499566246073284,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.4927536231884058,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.4927536231884058,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.5253623188405797,0.04561292366170415,0.29213547725720623,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.6847826086956522,0.3661704149509028,0.32903076614861415,3,2
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.5507246376811594,0.15989984780794342,0.37673305204216817,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.605072463768116,0.2587957031634966,0.4395820899630315,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.4891304347826087,-0.038424591738712786,0.01657294869288805,3,2
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.42028985507246375,-0.03969487215708429,0.02414430858721908,3,2
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.6521739130434783,0.28747378045501,0.4435616494889513,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.6594202898550725,0.29983267663410157,0.45380770197195436,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7536231884057971,0.46709069225963995,0.434824494672977,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.37318840579710144,0.0,0.0,3,1
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.8043478260869565,0.6071485054562707,0.6044431204235465,3,2
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.6739130434782609,0.3604202070137494,0.5161467523022184,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7246376811594203,0.4318834299333731,0.5775521494388068,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.5978260869565217,0.10052847915443333,0.30768687049955473,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7608695652173914,0.5234657039711191,0.495545727404668,3,2
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.7101449275362319,0.3854033290653009,0.5245443035465173,3,3
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7681159420289855,0.5232903330274734,0.6079168322989245,3,3
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.9166666666666666,0.8342904876266054,0.7821461328562928,3,2
ambiguous,light,0.5,9,3,history_cost,Multi-feature k-means,0.7862318840579711,0.531907554329079,0.542892753711174,3,2
ambiguous,light,0.5,9,3,history_cost,LE-GRA MVP,0.9021739130434783,0.7941208973367223,0.6879590100838477,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.7391304347826086,0.5044636177746745,0.7430198339519626,2,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,1.0,1.0,0.9999999999999998,2,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.34782608695652173,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.34782608695652173,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.7318840579710145,0.46804188154399123,0.5752856874636637,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.7934782608695652,0.5401613468958261,0.5512569141684854,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.5471014492753623,0.09277374566109181,0.3065479561726144,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4314846284566661,0.6630387469803007,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.5253623188405797,-0.05905096660808433,0.031571813072538236,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.32971014492753625,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.9456521739130435,0.8915889808316749,0.8962694224204701,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.8695652173913043,0.7393357468912325,0.7023028319664629,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.532608695652174,-0.029374349485370682,0.0776496692038523,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.5434782608695652,0.0006322202425426389,0.10962995593830467,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.463768115942029,-0.051970126191089344,0.007574737673531358,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.5253623188405797,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.7644927536231884,0.505130751406819,0.6098705943432341,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.8260869565217391,0.6349206349206349,0.7449327040357169,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.5108695652173914,0.04432132963988929,0.13551856656070985,2,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.5362318840579711,0.12485136741973842,0.10988677422978958,2,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.7391304347826086,0.4717422510500292,0.510728847348287,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.32971014492753625,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.4782608695652174,-0.05483305907956899,0.0008804475423165286,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.5507246376811594,-0.00937887099628383,0.06628998579648866,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.6268115942028986,0.28364076201995764,0.44313846862042694,3,2
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.6521739130434783,0.2620320855614973,0.32731771968802786,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.677536231884058,0.36487744337573697,0.5320727320317578,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.9565217391304348,0.9124319179313627,0.8671201019595056,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.644927536231884,0.21803989592367734,0.32097111056756855,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.7318840579710145,0.4665412944679518,0.48244678250298917,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.6413043478260869,0.2536873156342183,0.432936392603673,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.7210144927536232,0.41260364842454395,0.5193675560994414,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.5144927536231884,-0.03741935483870964,0.02224211590690117,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.4746376811594203,-0.05326876513317187,0.0026174399743153737,3,2
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.855072463768116,0.700374531835206,0.7540921851613214,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.8260869565217391,0.6273417721518988,0.6588230992184115,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.6992753623188406,0.0,0.0,3,1
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.4420289855072464,-0.013496113310124451,0.050124639555692366,3,3
ambiguous,light,0.5,17,3,history_cost,Multi-feature k-means,0.6811594202898551,0.3761750654954538,0.6273940698306217,3,3
ambiguous,light,0.5,17,3,history_cost,LE-GRA MVP,0.532608695652174,0.0,0.0,3,1
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.6557971014492754,0.0,0.0,2,1
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.6739130434782609,0.4103963921196298,0.6950209363806237,2,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.532608695652174,0.0,0.0,3,1
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.532608695652174,0.0,0.0,3,1
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.7572463768115942,0.5182869646764614,0.5257632641832197,3,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.644927536231884,0.2589182968929804,0.3700495092175897,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.45652173913043476,-0.0625737898465172,0.11409487814052068,3,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5108695652173914,-0.009975062344139614,0.09539760461767752,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5543478260869565,0.153754113072091,0.3393681421027523,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.6231884057971014,0.2688369249579703,0.28207829772361287,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5,-0.04379281995067139,0.12708494498136494,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5289855072463768,0.05374756052534421,0.072741275537028,3,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5978260869565217,0.18408437200383507,0.2644836386344602,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5942028985507246,0.14814814814814817,0.25921305049397775,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,3,1
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5,0.0194119767262242,0.27602207139721674,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7717391304347826,0.5246582832148715,0.4857214926748289,3,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5978260869565217,0.1577037281425272,0.3880929984368792,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7572463768115942,0.5227624651594921,0.6167590040083196,3,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5760869565217391,0.19407008086253374,0.37985511461974664,2,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7717391304347826,0.482315112540193,0.4420720417787592,2,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.4746376811594203,-0.056382641748495416,0.04651821032305096,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5253623188405797,0.03645666773265112,0.17870363322135413,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5362318840579711,0.08821555773499204,0.35616376290286783,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5144927536231884,0.04340178987119132,0.22727422607717696,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5253623188405797,0.07718223583460951,0.2182225022766158,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.7753623188405797,0.5475170553704585,0.5146255179359488,3,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7028985507246377,0.37663196165922985,0.4504476096833976,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.47101449275362317,-0.05118171857880728,0.056254523506406647,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.4855072463768116,-0.02817566504013856,0.04636416967097071,3,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.5543478260869565,0.020090058884655343,0.12388868979946306,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.5289855072463768,-0.0633631675656452,0.021425950745064495,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.855072463768116,0.6994773519163763,0.7547105955261955,3,3
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.6231884057971014,0.2760290556900726,0.3922797888978297,3,2
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.7681159420289855,0.5445544554455446,0.7206532193093542,3,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7572463768115942,0.5182869646764614,0.5558973140832908,3,3
ambiguous,light,0.5,23,3,history_cost,Multi-feature k-means,0.9166666666666666,0.8281909710945112,0.7598737418084625,2,2
ambiguous,light,0.5,23,3,history_cost,LE-GRA MVP,0.7101449275362319,0.4626168224299065,0.7223998094082265,2,3
ambiguous,medium,0.25,9,3,history_cost,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1
ambiguous,medium,0.25,9,3,history_cost,LE-GRA MVP,0.5253623188405797,0.0,0.0,3,1
