scenario_index,feature_mode,users,rbs,rb_budget_ratio,cqi_min,cqi_max,cqi_span,mean_cost_std,max_same_cqi_cost_std,teacher_groups,cqi_groups,resource_groups,multifeature_groups,teacher_gain_vs_no_grouping,teacher_gain_vs_cqi,resource_gain_vs_cqi,multifeature_gain_vs_cqi,resource_gap_vs_teacher,multifeature_gap_vs_teacher,cqi_pairwise_vs_teacher,resource_pairwise_vs_teacher,multifeature_pairwise_vs_teacher,teacher_utility,cqi_utility,resource_utility,multifeature_utility,no_grouping_utility,split,seed,accepted,acceptance_score,selected
59,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018934806296328995,0.002535752581042437,2,2,2,2,0.014243490695810546,0.014243490695810435,0.0,0.0,0.014243490695810435,0.014243490695810435,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8516549356794177,0.8374114449836073,0.8374114449836073,0.8374114449836073,0.8374114449836072,train,13,0,0.15293536746893838,0
60,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015869570834261677,0.006822816043143287,2,2,1,1,0.009988269012750961,0.002423175970856173,-0.007565093041894788,-0.007565093041894788,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.859988269012751,0.8575650930418949,0.8500000000000001,0.8500000000000001,0.8500000000000001,train,13,0,0.1312444234183792,0
61,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.016124281768899712,0.005774162633910405,2,2,1,1,0.016962231795992988,0.002423175970856173,-0.014539055825136815,-0.014539055825136815,0.016962231795992988,0.016962231795992988,0.8333333333333334,0.4696969696969697,0.4696969696969697,0.9086288984626597,0.9062057224918035,0.8916666666666667,0.8916666666666667,0.8916666666666667,train,13,0,0.1340156779776066,0
62,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.01043807813153448,0.005787037037037035,2,2,2,2,0.012115879854280753,0.0,-0.002423175970856284,0.0,0.002423175970856284,0.0,1.0,0.8333333333333334,1.0,0.8537825465209474,0.8537825465209474,0.8513593705500911,0.8537825465209474,0.8416666666666667,train,13,0,0.0874776088973893,0
63,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.015595202879172633,0.005787037037037035,2,2,1,1,0.016962231795992877,0.0,-0.016962231795992877,-0.016962231795992877,0.016962231795992877,0.016962231795992877,1.0,0.4696969696969697,0.4696969696969697,0.9002955651293263,0.9002955651293263,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.08965846727115975,0
64,history_cost_quality,12,72,0.4166666666666667,7,11,4,0.01681231371103466,0.008081157432736656,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8540781116502739,0.8540781116502738,0.8540781116502738,0.8540781116502738,0.8540781116502738,train,13,0,0.08282840510145809,0
65,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01825950550339388,0.0060140653040586045,2,1,1,1,0.011820314724954373,0.011820314724954373,0.0,0.0,0.011820314724954373,0.011820314724954373,0.696969696969697,0.696969696969697,0.696969696969697,0.8575650930418949,0.8457447783169405,0.8457447783169405,0.8457447783169405,0.8457447783169405,train,13,1,0.14870063098756786,0
66,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015426069424016019,0.005787037037037042,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,train,13,0,0.12202546296296296,0
67,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.017463688731105365,0.004488592460570671,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8374114449836073,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.14157100736119999,0
68,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.023697820490642306,0.0034722222222222307,2,3,1,1,0.024231759708561618,0.02412118054657364,-0.00011057916198797813,-0.00011057916198797813,0.024231759708561618,0.024231759708561618,0.4393939393939394,0.696969696969697,0.696969696969697,0.882565093041895,0.8584439124953214,0.8583333333333334,0.8583333333333334,0.8583333333333334,train,13,0,0.19553769463046308,0
69,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.017615379100022935,0.008931972918819617,2,2,1,2,0.024231759708561396,0.0,-0.024231759708561396,0.0,0.024231759708561396,0.0,1.0,0.696969696969697,1.0,0.8242317597085616,0.8242317597085616,0.8000000000000002,0.8242317597085616,0.8000000000000002,train,13,0,0.1540304823904395,0
70,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.018530570923646343,0.003472222222222217,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.85,0.85,0.85,0.85,0.85,train,13,0,0.10121527777777778,0
71,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.014942065378886642,0.005787037037037042,2,1,1,1,0.014243490695810546,0.014243490695810546,0.0,0.0,0.014243490695810546,0.014243490695810546,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8849882690127511,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,1,0.1540733170285367,1
72,history_cost_quality,12,72,0.4166666666666667,6,13,7,0.03374834526023,0.0009259259259259273,2,2,2,2,0.028785918030395874,0.004401318492998518,0.004401318492998518,0.004401318492998518,0.0,0.0,0.8333333333333334,1.0,1.0,0.8578640296806698,0.8534627111876713,0.8578640296806698,0.8578640296806698,0.8290781116502739,train,13,0,0.16868235191324704,0
73,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.019099170620148244,0.004629629629629629,2,2,1,2,0.009988269012751072,0.009692703883424691,-0.00029556512932638057,0.0,0.009988269012751072,0.009692703883424691,0.5151515151515151,0.8333333333333334,0.5151515151515151,0.8599882690127512,0.8502955651293265,0.8500000000000001,0.8502955651293265,0.8500000000000001,train,13,0,0.14356195841627278,0
74,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013071816625075172,0.004445107492979517,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8457447783169406,0.8457447783169405,0.8457447783169405,0.8457447783169405,0.8457447783169405,train,13,0,0.08155578762254308,0
75,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.021549753153964415,0.008101851851851846,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,train,13,0,0.12283564814814814,0
76,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.01711067659069189,0.0034722222222222238,2,1,1,1,0.0093971387540982,0.0093971387540982,0.0,0.0,0.0093971387540982,0.0093971387540982,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8801419170710387,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.10235883997449872,0
77,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.02094733327237381,0.004629629629629629,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8457447783169406,0.8457447783169405,0.8457447783169405,0.8457447783169405,0.8457447783169405,train,13,0,0.12162037037037061,0
78,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.012904213117534386,0.0047564922862414925,2,2,2,2,0.012115879854280753,0.0,-0.007269527912568408,-0.002423175970856173,0.007269527912568408,0.002423175970856173,1.0,0.5909090909090909,0.8333333333333334,0.8787825465209474,0.8787825465209474,0.871513018608379,0.8763593705500913,0.8666666666666667,train,13,0,0.10711691823461086,0
79,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01990905223370473,0.0011574074074074056,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.12040509259259259,0
80,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.020058018412895,0.006814630298092472,2,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.879078111650274,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.12238512060433286,0
81,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.013162594220086409,0.0069444444444444475,2,2,2,2,0.014243490695810546,0.007269527912568408,-0.002423175970856284,0.0,0.009692703883424691,0.007269527912568408,0.5909090909090909,0.5151515151515151,0.5909090909090909,0.8849882690127511,0.8777187411001827,0.8752955651293264,0.8777187411001827,0.8707447783169405,train,13,1,0.10192527661129344,0
82,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013698704303689042,0.0034722222222222272,2,2,1,1,0.004550786812385854,0.002423175970856062,-0.0021276108415297923,-0.0021276108415297923,0.004550786812385854,0.004550786812385854,0.8333333333333334,0.4696969696969697,0.4696969696969697,0.8836288984626597,0.8812057224918036,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.08762484859089233,0
83,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.011514442577872987,0.005011721086715504,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8433216023460844,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.8333333333333335,train,13,0,0.10422770765904009,0
84,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018457130439387,0.003934428637031468,2,1,1,1,0.021808583737705556,0.021808583737705556,0.0,0.0,0.021808583737705556,0.021808583737705556,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8468085837377054,0.8249999999999998,0.8249999999999998,0.8249999999999998,0.8249999999999998,train,13,0,0.1704463634327985,0
85,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.008470099691396666,0.005774162633910405,2,2,2,2,0.01938540776684905,0.011820314724954373,-0.00029556512932626955,0.0021276108415296813,0.012115879854280642,0.009692703883424691,0.696969696969697,0.4696969696969697,0.5151515151515151,0.9277187411001826,0.9158984263752282,0.915602861245902,0.9180260372167579,0.9083333333333335,train,13,1,0.13372304559509235,0
86,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.0200348154594593,0.002314814814814818,2,1,1,1,0.0027187411001825534,0.0027187411001825534,0.0,0.0,0.0027187411001825534,0.0027187411001825534,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.8777187411001827,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,train,13,0,0.12692735266059593,0
87,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01360740130289228,0.0018900383817771406,2,1,2,1,0.007269527912568519,0.007269527912568519,0.004846351941712235,0.0,0.002423175970856284,0.007269527912568519,0.5909090909090909,0.8333333333333334,0.5909090909090909,0.9072695279125685,0.9,0.9048463519417123,0.9,0.9,train,13,0,0.12137966798444218,0
88,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01643174339432628,0.005986157657863775,2,1,1,1,0.024231759708561507,0.024231759708561507,0.0,0.0,0.024231759708561507,0.024231759708561507,0.696969696969697,0.696969696969697,0.696969696969697,0.8992317597085616,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,train,13,1,0.15661661452451572,1
89,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.020145945915998283,0.0060756233595770206,1,1,1,1,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,1.0,1.0,1.0,0.8166666666666665,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.8166666666666668,train,13,0,0.10212646817585146,0
90,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.017888924566928442,0.004910463758239919,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8750000000000001,0.875,0.875,0.875,0.875,train,13,0,0.08171866231538422,0
91,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.024243472298209966,0.004756492286241499,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8624114449836072,0.8624114449836071,0.8624114449836071,0.8624114449836071,0.8624114449836071,train,13,0,0.1416647723001848,0
92,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.0134146131564149,0.005272241654597393,2,2,1,1,0.006973962783242138,0.002423175970856173,-0.004550786812385965,-0.004550786812385965,0.006973962783242138,0.006973962783242138,0.5909090909090909,0.5151515151515151,0.5151515151515151,0.8777187411001827,0.8752955651293265,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.08934528457910916,0
93,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.019355598757115632,0.005670115145331433,2,2,1,2,0.016962231795992988,0.0,-0.016962231795992988,0.0,0.016962231795992988,0.0,1.0,0.4696969696969697,1.0,0.8919622317959931,0.8919622317959931,0.8750000000000001,0.8919622317959931,0.8750000000000001,train,13,0,0.12961754460906283,0
94,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012045133692707688,0.0034722222222222238,2,2,1,1,0.009397138754098089,0.004846351941712235,-0.004550786812385854,-0.004550786812385854,0.009397138754098089,0.009397138754098089,0.696969696969697,0.5909090909090909,0.5909090909090909,0.8718085837377053,0.8669622317959931,0.8624114449836072,0.8624114449836072,0.8624114449836072,train,13,0,0.09416742371220395,0
95,history_cost_quality,12,72,0.4166666666666667,10,14,4,0.0077425278705206355,0.005774162633910405,3,1,2,2,0.012115879854280642,0.012115879854280642,0.00969270388342447,0.00969270388342447,0.002423175970856173,0.002423175970856173,0.4090909090909091,0.8939393939393939,0.8939393939393939,0.9537825465209474,0.9416666666666668,0.9513593705500912,0.9513593705500912,0.9416666666666668,train,13,1,0.1257592831958217,0
96,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015262376886460252,0.005456070842488797,2,2,1,2,0.014243490695810657,0.002423175970856284,-0.011820314724954373,0.0,0.014243490695810657,0.002423175970856284,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8516549356794179,0.8492317597085616,0.8374114449836072,0.8492317597085616,0.8374114449836072,train,13,0,0.13268091235552718,0
97,history_cost_quality,12,72,0.4166666666666667,10,13,3,0.006671148327851309,0.005670115145331433,2,2,2,2,0.016962231795992988,0.014243490695810213,0.0093971387540982,0.0093971387540982,0.004846351941712013,0.004846351941712013,0.8333333333333334,0.696969696969697,0.696969696969697,0.9086288984626596,0.8943854077668494,0.9037825465209476,0.9037825465209476,0.8916666666666666,train,13,1,0.11123096374348816,0
98,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.012260994276289128,0.003934428637031469,2,2,2,2,0.012115879854280642,-0.002423175970856284,-0.00726952791256863,-0.004846351941712346,0.004846351941712346,0.002423175970856062,0.8333333333333334,0.696969696969697,0.8333333333333334,0.8787825465209474,0.8812057224918037,0.8739361945792351,0.8763593705500914,0.8666666666666668,train,13,0,0.082467479209846,0
99,history_cost_quality,12,72,0.4166666666666667,7,11,4,0.014552221614615963,0.004173091754009244,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.08146058211390324,0
100,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.020234410837356213,0.006781788515141568,2,1,1,1,0.009988269012751072,0.009988269012751072,0.0,0.0,0.009988269012751072,0.009988269012751072,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8849882690127511,0.875,0.875,0.875,0.875,train,13,0,0.16484723125898948,0
101,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.014409606016190665,0.007829414132077675,2,2,1,2,0.006973962783242138,0.002423175970856173,-0.004550786812385965,0.0,0.006973962783242138,0.002423175970856173,0.8333333333333334,0.5151515151515151,0.8333333333333334,0.8777187411001827,0.8752955651293265,0.8707447783169405,0.8752955651293265,0.8707447783169405,train,13,0,0.09024029494622726,0
102,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.014955756000155888,0.0034722222222222307,3,2,2,2,0.014243490695810546,0.007269527912568408,-0.006973962783241916,-0.004846351941712235,0.014243490695810324,0.012115879854280642,0.803030303030303,0.4393939393939394,0.5606060606060606,0.909988269012751,0.9027187411001826,0.8957447783169407,0.8978723891584703,0.8957447783169404,train,13,0,0.14070999883351565,0
103,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.023131263131881928,0.00810185185185186,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.804078111650274,0.8040781116502739,0.8040781116502739,0.8040781116502739,0.8040781116502739,train,13,0,0.10283564814814841,0
104,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.01366606886887231,0.005000571526549274,2,2,2,2,0.016962231795992988,0.002423175970856062,-0.002423175970856173,-0.002423175970856173,0.004846351941712235,0.004846351941712235,0.8333333333333334,0.696969696969697,0.696969696969697,0.8836288984626597,0.8812057224918036,0.8787825465209474,0.8787825465209474,0.8666666666666667,train,13,0,0.13374492109003,0
105,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02680424952574344,0.003472222222222217,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8540781116502738,0.8540781116502738,0.8540781116502738,0.8540781116502738,0.8540781116502738,train,13,0,0.12121527777777777,0
106,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02596869061726833,0.004009376869372401,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,train,13,0,0.12140328190428033,0
107,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.013492058989232805,0.005272241654597392,2,2,2,2,0.021808583737705334,0.007269527912568519,-0.004846351941712235,-0.002423175970855951,0.012115879854280753,0.00969270388342447,0.5909090909090909,0.4696969696969697,0.5151515151515151,0.8968085837377054,0.8895390558251369,0.8846927038834247,0.887115879854281,0.8750000000000001,train,13,1,0.12474429750369982,0
108,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.016651075454908616,0.008101851851851846,2,2,1,2,0.01938540776684905,0.002423175970855951,-0.0169622317959931,0.0,0.01938540776684905,0.002423175970855951,0.8333333333333334,0.5151515151515151,0.8333333333333334,0.8777187411001824,0.8752955651293265,0.8583333333333334,0.8752955651293265,0.8583333333333334,train,13,0,0.13592079839077092,0
109,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.0125133292748664,0.005555555555555557,2,2,1,2,0.005141917071038615,0.002423175970856062,-0.0027187411001825534,0.0,0.005141917071038615,0.002423175970856062,0.8333333333333334,0.5909090909090909,0.8333333333333334,0.8968085837377053,0.8943854077668493,0.8916666666666667,0.8943854077668493,0.8916666666666667,train,13,0,0.10862002387395274,0
110,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.015281869074335158,0.005011721086715505,2,2,1,2,0.011820314724954262,0.004846351941712346,-0.006973962783241916,0.0,0.011820314724954262,0.004846351941712346,0.696969696969697,0.696969696969697,0.696969696969697,0.8575650930418949,0.8527187411001825,0.8457447783169406,0.8527187411001825,0.8457447783169406,train,13,0,0.11579667750166207,0
111,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.0163169816896663,0.004756492286241499,2,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8957447783169407,0.8957447783169404,0.8957447783169404,0.8957447783169404,0.8957447783169404,train,13,0,0.10166477230018503,0
112,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02702545607854972,0.004629629629629629,1,1,1,1,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,1.0,1.0,1.0,0.85,0.8500000000000002,0.8500000000000002,0.8500000000000002,0.8500000000000002,train,13,0,0.12162037037036987,0
113,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.020005076409078247,0.004629629629629628,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8540781116502739,0.8540781116502738,0.8540781116502738,0.8540781116502738,0.8540781116502738,train,13,0,0.10162037037037062,0
114,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01746262331984054,0.0034722222222222307,3,1,1,1,0.014243490695810657,0.014243490695810657,0.0,0.0,0.014243490695810657,0.014243490695810657,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.9016549356794178,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,train,13,0,0.13326313184335176,0
115,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.014439272693826655,0.004629629629629629,2,2,2,2,0.014539055825136704,0.002423175970855951,-0.004846351941712457,0.0,0.007269527912568408,0.002423175970855951,0.8333333333333334,0.5909090909090909,0.8333333333333334,0.8645390558251368,0.8621158798542808,0.8572695279125684,0.8621158798542808,0.8500000000000001,train,13,0,0.11252466223922261,0
116,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.021127749336563376,0.0050005715265492735,2,2,1,1,0.006973962783242027,0.004846351941712124,-0.0021276108415299033,-0.0021276108415299033,0.006973962783242027,0.006973962783242027,0.696969696969697,0.5151515151515151,0.5151515151515151,0.8443854077668492,0.8395390558251371,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.113611916781833,0
117,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013446475245249579,0.003472222222222217,2,1,1,1,0.007269527912568408,0.007269527912568408,0.0,0.0,0.007269527912568408,0.007269527912568408,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8572695279125684,0.85,0.85,0.85,0.85,train,13,0,0.09757171558105669,0
118,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.017149776829392647,0.007868857274062942,2,2,1,1,0.021808583737705445,0.004846351941712346,-0.0169622317959931,-0.0169622317959931,0.021808583737705445,0.021808583737705445,0.696969696969697,0.5909090909090909,0.5909090909090909,0.888475250404372,0.8836288984626597,0.8666666666666666,0.8666666666666666,0.8666666666666666,train,13,0,0.16129139622297173,0
119,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01711067659069189,0.005000571526549278,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,train,13,0,0.10175020003429225,0
120,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.013346479412476783,0.0031104389461028372,2,2,2,2,0.009988269012750961,0.007565093041894788,0.0,0.0,0.007565093041894788,0.007565093041894788,0.696969696969697,0.696969696969697,0.696969696969697,0.8849882690127511,0.8774231759708563,0.8774231759708563,0.8774231759708563,0.8750000000000001,train,13,0,0.11920054216228455,0
121,history_cost_quality,12,72,0.4166666666666667,8,15,7,0.013156938969891925,0.003472222222222217,2,1,2,2,0.014539055825136704,0.014539055825136704,0.002423175970856062,0.002423175970856062,0.012115879854280642,0.012115879854280642,0.45454545454545453,0.4696969696969697,0.4696969696969697,0.9228723891584703,0.9083333333333335,0.9107565093041896,0.9107565093041896,0.9083333333333335,train,13,0,0.17804755253479068,0
122,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.011928722865540363,0.0034722222222222238,2,2,2,2,0.009692703883424691,0.00969270388342458,0.0,0.0,0.00969270388342458,0.00969270388342458,0.696969696969697,0.5909090909090909,0.5151515151515151,0.9180260372167579,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.9083333333333332,train,13,0,0.12302386151548314,0
123,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.013190834102838549,0.006075623359577019,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,train,13,0,0.062126468175851955,0
124,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.008099555083031257,0.0034236572818863507,2,2,2,2,0.012115879854280864,0.004550786812385965,0.004550786812385965,0.004550786812385965,0.0,0.0,0.4696969696969697,1.0,1.0,0.9037825465209476,0.8992317597085616,0.9037825465209476,0.9037825465209476,0.8916666666666667,train,13,0,0.1225781798264375,0
125,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.010198256086332022,0.005787037037037042,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.06202546296296296,0
126,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.012338141506903847,0.0039344286370314695,3,2,1,1,0.014243490695810657,0.007269527912568519,-0.006973962783242138,-0.006973962783242138,0.014243490695810657,0.014243490695810657,0.803030303030303,0.5606060606060606,0.5606060606060606,0.9183216023460844,0.9110520744335159,0.9040781116502737,0.9040781116502737,0.9040781116502737,train,13,0,0.12087177107869915,0
127,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.017162790447172244,0.004629629629629629,2,1,1,1,0.021808583737705223,0.021808583737705223,0.0,0.0,0.021808583737705223,0.021808583737705223,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8468085837377054,0.8250000000000002,0.8250000000000002,0.8250000000000002,0.8250000000000002,train,13,1,0.15068968378020714,1
128,history_cost_quality,12,72,0.4166666666666667,7,11,4,0.01994546528436974,0.004756492286241493,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,train,13,0,0.08166477230018453,0
129,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.0067128520992690245,0.002314814814814818,2,2,2,2,0.009692703883424691,0.0093971387540982,0.004550786812385854,0.006973962783241916,0.004846351941712346,0.002423175970856284,0.5909090909090909,0.696969696969697,0.8333333333333334,0.9013593705500913,0.8919622317959931,0.896513018608379,0.898936194579235,0.8916666666666666,train,13,0,0.11176163004784387,0
130,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.010236496266529017,0.0032736425054932807,2,2,2,2,0.019385407766849272,0.002423175970856284,-0.002423175970856062,-0.002423175970856062,0.004846351941712346,0.004846351941712346,0.8333333333333334,0.696969696969697,0.696969696969697,0.886052074433516,0.8836288984626597,0.8812057224918036,0.8812057224918036,0.8666666666666667,train,13,0,0.07423092511954613,0
131,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.017966759269094478,0.004629629629629629,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.8666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.12162037037037011,0
132,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.02081903944943216,0.006944444444444434,2,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.879078111650274,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.10243055555555605,0
