scenario_id,timestamp_s,ue_id,user_index,cqi_now,previous_quality,distance_m,mean_resource_cost
simu5g_00000747,38.7,0,0,15,1,86.83929857549843,3.166667
simu5g_00000747,38.7,1,1,15,1,89.56856584498715,3.166667
simu5g_00000747,38.7,15,2,15,1,96.65482838806774,3.166667
simu5g_00000747,38.7,2,3,15,1,94.96613888803238,3.166667
simu5g_00000747,38.7,3,4,15,1,106.18321578761363,3.166667
simu5g_00000747,38.7,4,5,14,1,93.35234928587303,3.166667
simu5g_00000747,38.7,5,6,15,1,95.70368063354647,3.166667
simu5g_00000749,38.8,0,0,15,1,86.78016996064517,3.166667
simu5g_00000749,38.8,1,1,15,1,89.32689069215841,3.166667
simu5g_00000749,38.8,15,2,15,1,96.67096904598579,3.166667
simu5g_00000749,38.8,2,3,15,1,94.56912712040665,3.166667
simu5g_00000749,38.8,3,4,15,1,105.52280842639276,3.166667
simu5g_00000749,38.8,4,5,14,1,93.3505279801028,3.166667
simu5g_00000749,38.8,5,6,15,1,95.47177055776208,3.166667
simu5g_00000751,38.9,0,0,15,1,86.73218114663754,3.166667
simu5g_00000751,38.9,1,1,15,1,89.09454406928319,3.166667
simu5g_00000751,38.9,15,2,14,1,96.69847313556613,3.166667
simu5g_00000751,38.9,2,3,15,1,94.18293073259922,3.166667
simu5g_00000751,38.9,3,4,15,1,104.87075215385357,3.166667
simu5g_00000751,38.9,4,5,14,1,93.35895333170915,3.166667
simu5g_00000751,38.9,5,6,15,1,95.25281650895587,3.166667
simu5g_00000753,39.0,0,0,15,1,86.69522458673262,3.166667
simu5g_00000753,39.0,1,1,15,1,88.87240588497667,3.166667
simu5g_00000753,39.0,15,2,14,1,96.73725878359758,3.166667
simu5g_00000753,39.0,2,3,15,1,93.8049637293485,3.166667
simu5g_00000753,39.0,3,4,15,1,104.23224140704552,3.166667
simu5g_00000753,39.0,4,5,14,1,93.37764704356618,3.166667
simu5g_00000753,39.0,5,6,15,1,95.04541568780529,3.166667
simu5g_00000755,39.1,0,0,15,1,86.66911973179913,3.166667
simu5g_00000755,39.1,1,1,15,1,88.66047442267586,3.166667
simu5g_00000755,39.1,15,2,14,1,96.78745363594459,3.166667
simu5g_00000755,39.1,2,3,15,1,93.43572011820348,3.166667
simu5g_00000755,39.1,3,4,15,1,103.60465231982847,3.166667
simu5g_00000755,39.1,4,5,14,1,93.40658930713955,3.166667
simu5g_00000755,39.1,5,6,15,1,94.8508074310013,3.166667
simu5g_00000757,39.2,0,0,14,1,86.65411928172566,3.166667
simu5g_00000757,39.2,1,1,15,1,88.45875345645122,3.166667
simu5g_00000757,39.2,15,2,14,1,96.84875457684099,3.166667
simu5g_00000757,39.2,2,3,15,1,93.07420544749085,3.166667
simu5g_00000757,39.2,3,4,15,1,102.98911802131978,3.166667
simu5g_00000757,39.2,4,5,14,1,93.44561093025001,3.166667
simu5g_00000757,39.2,5,6,15,1,94.66798379499525,3.166667
simu5g_00000759,39.3,0,0,14,1,86.650100529759,3.166667
simu5g_00000759,39.3,1,1,15,1,88.26752815042249,3.166667
simu5g_00000759,39.3,15,2,14,1,96.92154845377934,3.166667
simu5g_00000759,39.3,2,3,15,1,92.72248126316882,3.166667
simu5g_00000759,39.3,3,4,15,1,102.38212945033733,3.166667
simu5g_00000759,39.3,4,5,14,1,93.49486711900583,3.166667
simu5g_00000759,39.3,5,6,15,1,94.49756198348939,3.166667
simu5g_00000761,39.4,0,0,14,1,86.65709852518705,3.166667
simu5g_00000761,39.4,1,1,15,1,88.08699653032357,3.166667
simu5g_00000761,39.4,15,2,14,1,97.0055265760708,3.166667
simu5g_00000761,39.4,2,3,15,1,92.37951234271725,3.166667
simu5g_00000761,39.4,3,4,15,1,101.78885014915006,3.166667
simu5g_00000761,39.4,4,5,14,1,93.55448142875233,3.166667
simu5g_00000761,39.4,5,6,15,1,94.33896491779124,3.166667
simu5g_00000763,39.5,0,0,14,1,86.67513841942382,3.166667
simu5g_00000763,39.5,1,1,15,1,87.91653495470861,3.166667
simu5g_00000763,39.5,15,2,14,1,97.10066496133992,3.166667
simu5g_00000763,39.5,2,3,15,1,92.04528977477702,3.166667
simu5g_00000763,39.5,3,4,15,1,101.20570657183754,3.166667
simu5g_00000763,39.5,4,5,14,1,93.62403911345592,3.166667
simu5g_00000763,39.5,5,6,15,1,94.19227154248695,3.166667
simu5g_00000765,39.6,0,0,15,1,86.70423194708873,3.166667
simu5g_00000765,39.6,1,1,15,1,87.75679851261475,3.166667
simu5g_00000765,39.6,15,2,14,1,97.20671714296002,3.166667
simu5g_00000765,39.6,2,3,15,1,91.72100105219177,3.166667
simu5g_00000765,39.6,3,4,15,1,100.63477225949366,3.166667
simu5g_00000765,39.6,4,5,14,1,93.70377476477582,3.166667
simu5g_00000765,39.6,5,6,15,1,94.05722648891624,3.166667
simu5g_00000767,39.7,0,0,15,1,86.74432833329604,3.166667
simu5g_00000767,39.7,1,1,15,1,87.60729690709124,3.166667
simu5g_00000767,39.7,15,2,14,1,97.32385238847932,3.166667
simu5g_00000767,39.7,2,3,15,1,91.40600105361986,3.166667
simu5g_00000767,39.7,3,4,15,1,100.07615165363137,3.166667
simu5g_00000767,39.7,4,5,14,1,93.79391296394994,3.166667
simu5g_00000767,39.7,5,6,15,1,93.9344347403275,3.166667
simu5g_00000769,39.8,0,0,15,1,86.79530145151399,3.166667
simu5g_00000769,39.8,1,1,15,1,87.46849507401754,3.166667
simu5g_00000769,39.8,15,2,14,1,97.45225234384,3.166667
simu5g_00000769,39.8,2,3,15,1,91.09846237380141,3.166667
simu5g_00000769,39.8,3,4,15,1,99.52847319088559,3.166667
simu5g_00000769,39.8,4,5,14,1,93.89379559677727,3.166667
simu5g_00000769,39.8,5,6,15,1,93.82338075299403,3.166667
simu5g_00000771,39.9,0,0,15,1,86.85734082228382,3.166667
simu5g_00000771,39.9,1,1,15,1,87.34031128257642,3.166667
simu5g_00000771,39.9,15,2,14,1,97.59186276667161,3.166667
simu5g_00000771,39.9,2,3,15,1,90.80171364889739,3.166667
simu5g_00000771,39.9,3,4,15,1,98.98991197194083,3.166667
simu5g_00000771,39.9,4,5,15,1,94.00412294066878,3.166667
simu5g_00000771,39.9,5,6,15,1,93.72403088175243,3.166667
simu5g_00000773,40.0,0,0,15,1,86.93015211842706,3.166667
simu5g_00000773,40.0,1,1,15,1,87.22301422329174,3.166667
simu5g_00000773,40.0,15,2,14,1,97.74223733806613,3.166667
simu5g_00000773,40.0,2,3,15,1,90.51345618028755,3.166667
simu5g_00000773,40.0,3,4,15,1,98.46188000083605,3.166667
simu5g_00000773,40.0,4,5,15,1,94.12449666782152,3.166667
simu5g_00000773,40.0,5,6,13,1,93.63646692352167,3.166667
simu5g_00000775,40.1,0,0,15,1,87.01417415340354,3.166667
simu5g_00000775,40.1,1,1,15,1,87.1165987952658,3.166667
simu5g_00000775,40.1,15,2,14,1,97.90330501531534,3.166667
simu5g_00000775,40.1,2,3,15,1,90.23526553786712,3.166667
simu5g_00000775,40.1,3,4,15,1,97.94582259563941,3.166667
simu5g_00000775,40.1,4,5,15,1,94.25440231058467,3.166667
simu5g_00000775,40.1,5,6,13,1,93.56050748048017,3.166667
simu5g_00000777,40.2,0,0,15,1,87.10913416121633,3.166667
simu5g_00000777,40.2,1,1,15,1,87.02089158027341,3.166667
simu5g_00000777,40.2,15,2,14,1,98.07541942028537,3.166667
simu5g_00000777,40.2,2,3,15,1,89.96681743500915,3.166667
simu5g_00000777,40.2,3,4,15,1,97.44114738143223,3.166667
simu5g_00000777,40.2,4,5,15,1,94.39417890164286,3.166667
simu5g_00000777,40.2,5,6,13,1,93.4966754845481,3.166667
simu5g_00000779,40.3,0,0,15,1,87.21488810650602,3.166667
simu5g_00000779,40.3,1,1,15,1,86.93629376841106,3.166667
simu5g_00000779,40.3,15,2,14,1,98.25852515187898,3.166667
simu5g_00000779,40.3,2,3,15,1,89.7089367510977,3.166667
simu5g_00000779,40.3,3,4,15,1,96.94730534862754,3.166667
simu5g_00000779,40.3,4,5,15,1,94.54382659690104,3.166667
simu5g_00000779,40.3,5,6,15,1,93.44434740754237,3.166667
simu5g_00000781,40.4,0,0,15,1,87.33143380677109,3.166667
simu5g_00000781,40.4,1,1,15,1,86.86230308427723,3.166667
simu5g_00000781,40.4,15,2,14,1,98.45273354867275,3.166667
simu5g_00000781,40.4,2,3,15,1,89.46043512237124,3.166667
simu5g_00000781,40.4,3,4,15,1,96.46447692628608,3.166667
simu5g_00000781,40.4,4,5,15,1,94.70389348146433,3.166667
simu5g_00000781,40.4,5,6,15,1,93.40344891164584,3.166667
simu5g_00000783,40.5,0,0,15,1,87.45885548246605,3.166667
simu5g_00000783,40.5,1,1,15,1,86.79939221802968,3.166667
simu5g_00000783,40.5,15,2,14,1,98.65791137914825,3.166667
simu5g_00000783,40.5,2,3,15,1,89.22169815911032,3.166667
simu5g_00000783,40.5,3,4,15,1,95.99202731806038,3.166667
simu5g_00000783,40.5,4,5,15,1,94.87326392402687,3.166667
simu5g_00000783,40.5,5,6,15,1,93.3741806996233,3.166667
simu5g_00000785,40.6,0,0,15,1,87.59716525620715,3.166667
simu5g_00000785,40.6,1,1,15,1,86.74739522642074,3.166667
simu5g_00000785,40.6,15,2,14,1,98.87399671848351,3.166667
simu5g_00000785,40.6,2,3,15,1,88.99315008254123,3.166667
simu5g_00000785,40.6,3,4,15,1,95.53158527485655,3.166667
simu5g_00000785,40.6,4,5,15,1,95.05243350952529,3.166667
simu5g_00000785,40.6,5,6,15,1,93.3563849923549,3.166667
simu5g_00000787,40.7,0,0,15,1,87.74604288107317,3.166667
simu5g_00000787,40.7,1,1,15,1,86.70644911753814,3.166667
simu5g_00000787,40.7,15,2,15,1,99.09959829177087,3.166667
simu5g_00000787,40.7,2,3,15,1,88.77463467687046,3.166667
simu5g_00000787,40.7,3,4,15,1,95.08287571726102,3.166667
simu5g_00000787,40.7,4,5,14,1,95.24116657710861,3.166667
simu5g_00000787,40.7,5,6,15,1,93.35001804261762,3.166667
simu5g_00000789,40.8,0,0,15,1,87.9053130359376,3.166667
simu5g_00000789,40.8,1,1,15,1,86.67665289667269,3.166667
simu5g_00000789,40.8,15,2,15,1,99.33636955564921,3.166667
simu5g_00000789,40.8,2,3,15,1,88.56642624284241,3.166667
simu5g_00000789,40.8,3,4,15,1,94.64499311347669,3.166667
simu5g_00000789,40.8,4,5,14,1,95.44000850683892,3.166667
simu5g_00000789,40.8,5,6,15,1,93.35506687240373,3.166667
simu5g_00000791,40.9,0,0,15,1,88.07489645717564,3.166667
simu5g_00000791,40.9,1,1,15,1,86.657942055564,3.166667
simu5g_00000791,40.9,15,2,15,1,99.5833004650283,3.166667
simu5g_00000791,40.9,2,3,15,1,88.36899868932682,3.166667
simu5g_00000791,40.9,3,4,15,1,94.21819726689992,3.166667
simu5g_00000791,40.9,4,5,14,1,95.64778894695391,3.166667
simu5g_00000791,40.9,5,6,15,1,93.37145484746613,3.166667
simu5g_00000793,41.0,0,0,15,1,88.25530617672261,3.166667
simu5g_00000793,41.0,1,1,15,1,86.65022274682003,3.166667
simu5g_00000793,41.0,15,2,15,1,99.84099131902231,3.166667
simu5g_00000793,41.0,2,3,15,1,88.18272609787836,3.166667
simu5g_00000793,41.0,3,4,15,1,93.80328616968147,3.166667
simu5g_00000793,41.0,4,5,14,1,95.8650924800394,3.166667
simu5g_00000793,41.0,5,6,15,1,93.3990401201525,3.166667
simu5g_00000795,41.1,0,0,15,1,88.446368207669,3.166667
simu5g_00000795,41.1,1,1,15,1,86.65350297159617,3.166667
simu5g_00000795,41.1,15,2,15,1,100.1092409293085,3.166667
simu5g_00000795,41.1,2,3,15,1,88.00639260011226,3.166667
simu5g_00000795,41.1,3,4,15,1,93.40162909610152,3.166667
simu5g_00000795,41.1,4,5,14,1,96.09224512609912,3.166667
simu5g_00000795,41.1,5,6,15,1,93.43782489032813,3.166667
simu5g_00000797,41.2,0,0,15,1,88.64737742444895,3.166667
simu5g_00000797,41.2,1,1,15,1,86.66779446668865,3.166667
simu5g_00000797,41.2,15,2,14,1,100.38643009098219,3.166667
simu5g_00000797,41.2,2,3,15,1,87.84104106126952,3.166667
simu5g_00000797,41.2,3,4,15,1,93.01055752556638,3.166667
simu5g_00000797,41.2,4,5,14,1,96.32823576374584,3.166667
simu5g_00000797,41.2,5,6,14,1,93.48773038472095,3.166667
simu5g_00000799,41.3,0,0,15,1,88.85918365572645,3.166667
simu5g_00000799,41.3,1,1,15,1,86.69308989487702,3.166667
simu5g_00000799,41.3,15,2,15,1,100.67445852741395,3.166667
simu5g_00000799,41.3,2,3,15,1,87.68613312840819,3.166667
simu5g_00000799,41.3,3,4,15,1,92.63049857602113,3.166667
simu5g_00000799,41.3,4,5,14,1,96.57431681118146,3.166667
simu5g_00000799,41.3,5,6,14,1,93.54853737442002,3.166667
simu5g_00000801,41.4,0,0,15,1,89.08106531911977,3.166667
simu5g_00000801,41.4,1,1,15,1,86.72954960651491,3.166667
simu5g_00000801,41.4,15,2,15,1,100.97293801820472,3.166667
simu5g_00000801,41.4,2,3,15,1,87.54171378385055,3.166667
simu5g_00000801,41.4,3,4,15,1,92.26143100531563,3.166667
simu5g_00000801,41.4,4,5,14,1,96.82978500130622,3.166667
simu5g_00000801,41.4,5,6,14,1,93.62056891490612,3.166667
simu5g_00000803,41.5,0,0,15,1,89.31346561183966,3.166667
simu5g_00000803,41.5,1,1,15,1,86.77697255825836,3.166667
simu5g_00000803,41.5,15,2,15,1,101.28146015091559,3.166667
simu5g_00000803,41.5,2,3,15,1,87.40782918009056,3.166667
simu5g_00000803,41.5,3,4,15,1,91.90415516624138,3.166667
simu5g_00000803,41.5,4,5,14,1,97.0943520462558,3.166667
simu5g_00000803,41.5,5,6,15,1,93.70366285946045,3.166667
simu5g_00000805,41.6,0,0,15,1,89.55591016252671,3.166667
simu5g_00000805,41.6,1,1,15,1,86.83526107798141,3.166667
simu5g_00000805,41.6,15,2,15,1,101.59982136479744,3.166667
simu5g_00000805,41.6,2,3,15,1,87.28441799087844,3.166667
simu5g_00000805,41.6,3,4,15,1,91.55838784618875,3.166667
simu5g_00000805,41.6,4,5,14,1,97.367738369743,3.166667
simu5g_00000805,41.6,5,6,15,1,93.79764281073382,3.166667
simu5g_00000807,41.7,0,0,15,1,89.80780486604822,3.166667
simu5g_00000807,41.7,1,1,15,1,86.9046693775059,3.166667
simu5g_00000807,41.7,15,2,15,1,101.92747551151695,3.166667
simu5g_00000807,41.7,2,3,15,1,87.17220187584698,3.166667
simu5g_00000807,41.7,3,4,15,1,91.2232297032206,3.166667
simu5g_00000807,41.7,4,5,14,1,97.65030818912777,3.166667
simu5g_00000807,41.7,5,6,15,1,93.90228660649758,3.166667
simu5g_00000809,41.8,0,0,15,1,90.06906437805212,3.166667
simu5g_00000809,41.8,1,1,15,1,86.98470771927899,3.166667
simu5g_00000809,41.8,15,2,15,1,102.26393375754522,3.166667
simu5g_00000809,41.8,2,3,15,1,87.07091543250034,3.166667
simu5g_00000809,41.8,3,4,15,1,90.90057911459942,3.166667
simu5g_00000809,41.8,4,5,14,1,97.94192372572468,3.166667
simu5g_00000809,41.8,5,6,15,1,94.01787180835336,3.166667
