timestamp_s,ue_id,serving_gnb,rb_index,rate_kbps,sinr_db,cqi
0.2,0,gnb_1,0,1160.000000,31.1815132297173,15
0.2,0,gnb_1,1,1160.000000,37.1088860468298,15
0.2,0,gnb_1,2,1160.000000,35.0703372387427,15
0.2,0,gnb_1,3,1160.000000,39.9303811081598,15
0.2,0,gnb_1,4,1160.000000,39.8217968524732,15
0.2,0,gnb_1,5,1160.000000,28.568068207475,15
0.2,0,gnb_1,6,1160.000000,31.7352239011297,15
0.2,0,gnb_1,7,1160.000000,28.6374003393784,15
0.2,0,gnb_1,8,1160.000000,38.2216780550987,15
0.2,0,gnb_1,9,1160.000000,38.3837668273416,15
0.2,0,gnb_1,10,1160.000000,38.3391213879628,15
0.2,0,gnb_1,11,1160.000000,30.6213496668022,15
0.2,0,gnb_1,12,1160.000000,30.0583783216496,15
0.2,0,gnb_1,13,1160.000000,31.6356818260579,15
0.2,0,gnb_1,14,1160.000000,39.3747089986313,15
0.2,0,gnb_1,15,1160.000000,33.8198825409079,15
0.2,0,gnb_1,16,1160.000000,31.8287727717583,15
0.2,0,gnb_1,17,1160.000000,36.4454372494231,15
0.2,0,gnb_1,18,1160.000000,27.0170368595022,15
0.2,0,gnb_1,19,1160.000000,36.3272697769917,15
0.2,0,gnb_1,20,1160.000000,29.7191477203771,15
0.2,0,gnb_1,21,1160.000000,31.1098081526047,15
0.2,0,gnb_1,22,1160.000000,34.9841331360244,15
0.2,0,gnb_1,23,1160.000000,37.2097874761977,15
0.2,0,gnb_1,24,1160.000000,34.8598173682579,15
0.3,0,gnb_1,0,1160.000000,31.1831384303172,15
0.3,0,gnb_1,1,1160.000000,37.1105112474297,15
0.3,0,gnb_1,2,1160.000000,35.0719624393426,15
0.3,0,gnb_1,3,1160.000000,39.9320063087597,15
0.3,0,gnb_1,4,1160.000000,39.823422053073,15
0.3,0,gnb_1,5,1160.000000,28.5696934080749,15
0.3,0,gnb_1,6,1160.000000,31.7368491017296,15
0.3,0,gnb_1,7,1160.000000,28.6390255399783,15
0.3,0,gnb_1,8,1160.000000,38.2233032556986,15
0.3,0,gnb_1,9,1160.000000,38.3853920279415,15
0.3,0,gnb_1,10,1160.000000,38.3407465885627,15
0.3,0,gnb_1,11,1160.000000,30.6229748674021,15
0.3,0,gnb_1,12,1160.000000,30.0600035222494,15
0.3,0,gnb_1,13,1160.000000,31.6373070266578,15
0.3,0,gnb_1,14,1160.000000,39.3763341992312,15
0.3,0,gnb_1,15,1160.000000,33.8215077415078,15
0.3,0,gnb_1,16,1160.000000,31.8303979723581,15
0.3,0,gnb_1,17,1160.000000,36.447062450023,15
0.3,0,gnb_1,18,1160.000000,27.0186620601021,15
0.3,0,gnb_1,19,1160.000000,36.3288949775916,15
0.3,0,gnb_1,20,1160.000000,29.7207729209769,15
0.3,0,gnb_1,21,1160.000000,31.1114333532046,15
0.3,0,gnb_1,22,1160.000000,34.9857583366243,15
0.3,0,gnb_1,23,1160.000000,37.2114126767976,15
0.3,0,gnb_1,24,1160.000000,34.8614425688578,15
0.4,0,gnb_1,0,1160.000000,31.1856500309572,15
0.4,0,gnb_1,1,1160.000000,37.1130228480697,15
0.4,0,gnb_1,2,1160.000000,35.0744740399826,15
0.4,0,gnb_1,3,1160.000000,39.9345179093997,15
0.4,0,gnb_1,4,1160.000000,39.8259336537131,15
0.4,0,gnb_1,5,1160.000000,28.5722050087149,15
0.4,0,gnb_1,6,1160.000000,31.7393607023696,15
0.4,0,gnb_1,7,1160.000000,28.6415371406183,15
0.4,0,gnb_1,8,1160.000000,38.2258148563386,15
0.4,0,gnb_1,9,1160.000000,38.3879036285815,15
0.4,0,gnb_1,10,1160.000000,38.3432581892027,15
0.4,0,gnb_1,11,1160.000000,30.6254864680421,15
0.4,0,gnb_1,12,1160.000000,30.0625151228895,15
0.4,0,gnb_1,13,1160.000000,31.6398186272978,15
0.4,0,gnb_1,14,1160.000000,39.3788457998712,15
0.4,0,gnb_1,15,1160.000000,33.8240193421478,15
0.4,0,gnb_1,16,1160.000000,31.8329095729982,15
0.4,0,gnb_1,17,1160.000000,36.449574050663,15
0.4,0,gnb_1,18,1160.000000,27.0211736607421,15
0.4,0,gnb_1,19,1160.000000,36.3314065782316,15
0.4,0,gnb_1,20,1160.000000,29.723284521617,15
0.4,0,gnb_1,21,1160.000000,31.1139449538446,15
0.4,0,gnb_1,22,1160.000000,34.9882699372643,15
0.4,0,gnb_1,23,1160.000000,37.2139242774376,15
0.4,0,gnb_1,24,1160.000000,34.8639541694978,15
0.5,0,gnb_1,0,1160.000000,31.188869357069,15
0.5,0,gnb_1,1,1160.000000,37.1162421741814,15
0.5,0,gnb_1,2,1160.000000,35.0776933660944,15
0.5,0,gnb_1,3,1160.000000,39.9377372355114,15
0.5,0,gnb_1,4,1160.000000,39.8291529798248,15
0.5,0,gnb_1,5,1160.000000,28.5754243348267,15
0.5,0,gnb_1,6,1160.000000,31.7425800284814,15
0.5,0,gnb_1,7,1160.000000,28.64475646673,15
0.5,0,gnb_1,8,1160.000000,38.2290341824504,15
0.5,0,gnb_1,9,1160.000000,38.3911229546933,15
0.5,0,gnb_1,10,1160.000000,38.3464775153145,15
0.5,0,gnb_1,11,1160.000000,30.6287057941539,15
0.5,0,gnb_1,12,1160.000000,30.0657344490012,15
0.5,0,gnb_1,13,1160.000000,31.6430379534095,15
0.5,0,gnb_1,14,1160.000000,39.382065125983,15
0.5,0,gnb_1,15,1160.000000,33.8272386682596,15
0.5,0,gnb_1,16,1160.000000,31.8361288991099,15
0.5,0,gnb_1,17,1160.000000,36.4527933767748,15
0.5,0,gnb_1,18,1160.000000,27.0243929868539,15
0.5,0,gnb_1,19,1160.000000,36.3346259043434,15
0.5,0,gnb_1,20,1160.000000,29.7265038477287,15
0.5,0,gnb_1,21,1160.000000,31.1171642799563,15
0.5,0,gnb_1,22,1160.000000,34.9914892633761,15
0.5,0,gnb_1,23,1160.000000,37.2171436035493,15
0.5,0,gnb_1,24,1160.000000,34.8671734956096,15
0.6,0,gnb_1,0,1160.000000,31.1926563657526,15
0.6,0,gnb_1,1,1160.000000,37.1200291828651,15
0.6,0,gnb_1,2,1160.000000,35.081480374778,15
0.6,0,gnb_1,3,1160.000000,39.9415242441951,15
0.6,0,gnb_1,4,1160.000000,39.8329399885084,15
0.6,0,gnb_1,5,1160.000000,28.5792113435103,15
0.6,0,gnb_1,6,1160.000000,31.746367037165,15
0.6,0,gnb_1,7,1160.000000,28.6485434754137,15
0.6,0,gnb_1,8,1160.000000,38.232821191134,15
0.6,0,gnb_1,9,1160.000000,38.3949099633769,15
0.6,0,gnb_1,10,1160.000000,38.3502645239981,15
0.6,0,gnb_1,11,1160.000000,30.6324928028375,15
0.6,0,gnb_1,12,1160.000000,30.0695214576849,15
0.6,0,gnb_1,13,1160.000000,31.6468249620932,15
0.6,0,gnb_1,14,1160.000000,39.3858521346666,15
0.6,0,gnb_1,15,1160.000000,33.8310256769432,15
0.6,0,gnb_1,16,1160.000000,31.8399159077936,15
0.6,0,gnb_1,17,1160.000000,36.4565803854584,15
0.6,0,gnb_1,18,1160.000000,27.0281799955375,15
0.6,0,gnb_1,19,1160.000000,36.338412913027,15
0.6,0,gnb_1,20,1160.000000,29.7302908564124,15
0.6,0,gnb_1,21,1160.000000,31.12095128864,15
0.6,0,gnb_1,22,1160.000000,34.9952762720597,15
0.6,0,gnb_1,23,1160.000000,37.220930612233,15
0.6,0,gnb_1,24,1160.000000,34.8709605042932,15
0.7,0,gnb_1,0,1160.000000,31.1969091588767,15
0.7,0,gnb_1,1,1160.000000,37.1242819759892,15
0.7,0,gnb_1,2,1160.000000,35.0857331679021,15
0.7,0,gnb_1,3,1160.000000,39.9457770373192,15
0.7,0,gnb_1,4,1160.000000,39.8371927816326,15
0.7,0,gnb_1,5,1160.000000,28.5834641366344,15
0.7,0,gnb_1,6,1160.000000,31.7506198302891,15
0.7,0,gnb_1,7,1160.000000,28.6527962685378,15
0.7,0,gnb_1,8,1160.000000,38.2370739842582,15
0.7,0,gnb_1,9,1160.000000,38.399162756501,15
0.7,0,gnb_1,10,1160.000000,38.3545173171222,15
0.7,0,gnb_1,11,1160.000000,30.6367455959616,15
0.7,0,gnb_1,12,1160.000000,30.073774250809,15
0.7,0,gnb_1,13,1160.000000,31.6510777552173,15
0.7,0,gnb_1,14,1160.000000,39.3901049277907,15
0.7,0,gnb_1,15,1160.000000,33.8352784700673,15
0.7,0,gnb_1,16,1160.000000,31.8441687009177,15
0.7,0,gnb_1,17,1160.000000,36.4608331785825,15
0.7,0,gnb_1,18,1160.000000,27.0324327886617,15
0.7,0,gnb_1,19,1160.000000,36.3426657061512,15
0.7,0,gnb_1,20,1160.000000,29.7345436495365,15
0.7,0,gnb_1,21,1160.000000,31.1252040817641,15
0.7,0,gnb_1,22,1160.000000,34.9995290651838,15
0.7,0,gnb_1,23,1160.000000,37.2251834053571,15
0.7,0,gnb_1,24,1160.000000,34.8752132974173,15
0.8,0,gnb_1,0,1160.000000,31.2020460579851,15
0.8,0,gnb_1,1,1160.000000,37.1294188750976,15
0.8,0,gnb_1,2,1160.000000,35.0908700670105,15
0.8,0,gnb_1,3,1160.000000,39.9509139364276,15
0.8,0,gnb_1,4,1160.000000,39.842329680741,15
0.8,0,gnb_1,5,1160.000000,28.5886010357428,15
0.8,0,gnb_1,6,1160.000000,31.7557567293975,15
0.8,0,gnb_1,7,1160.000000,28.6579331676462,15
0.8,0,gnb_1,8,1160.000000,38.2422108833665,15
0.8,0,gnb_1,9,1160.000000,38.4042996556094,15
0.8,0,gnb_1,10,1160.000000,38.3596542162306,15
0.8,0,gnb_1,11,1160.000000,30.64188249507,15
0.8,0,gnb_1,12,1160.000000,30.0789111499174,15
0.8,0,gnb_1,13,1160.000000,31.6562146543257,15
0.8,0,gnb_1,14,1160.000000,39.3952418268991,15
0.8,0,gnb_1,15,1160.000000,33.8404153691757,15
0.8,0,gnb_1,16,1160.000000,31.8493056000261,15
0.8,0,gnb_1,17,1160.000000,36.4659700776909,15
0.8,0,gnb_1,18,1160.000000,27.03756968777,15
0.8,0,gnb_1,19,1160.000000,36.3478026052595,15
0.8,0,gnb_1,20,1160.000000,29.7396805486449,15
0.8,0,gnb_1,21,1160.000000,31.1303409808725,15
0.8,0,gnb_1,22,1160.000000,35.0046659642922,15
0.8,0,gnb_1,23,1160.000000,37.2303203044655,15
0.8,0,gnb_1,24,1160.000000,34.8803501965257,15
0.9,0,gnb_1,0,1160.000000,31.2078697998309,15
0.9,0,gnb_1,1,1160.000000,37.1352426169434,15
0.9,0,gnb_1,2,1160.000000,35.0966938088563,15
0.9,0,gnb_1,3,1160.000000,39.9567376782734,15
0.9,0,gnb_1,4,1160.000000,39.8481534225867,15
0.9,0,gnb_1,5,1160.000000,28.5944247775886,15
0.9,0,gnb_1,6,1160.000000,31.7615804712433,15
0.9,0,gnb_1,7,1160.000000,28.663756909492,15
0.9,0,gnb_1,8,1160.000000,38.2480346252123,15
0.9,0,gnb_1,9,1160.000000,38.4101233974552,15
0.9,0,gnb_1,10,1160.000000,38.3654779580764,15
0.9,0,gnb_1,11,1160.000000,30.6477062369158,15
0.9,0,gnb_1,12,1160.000000,30.0847348917631,15
0.9,0,gnb_1,13,1160.000000,31.6620383961714,15
0.9,0,gnb_1,14,1160.000000,39.4010655687449,15
0.9,0,gnb_1,15,1160.000000,33.8462391110215,15
0.9,0,gnb_1,16,1160.000000,31.8551293418718,15
0.9,0,gnb_1,17,1160.000000,36.4717938195367,15
0.9,0,gnb_1,18,1160.000000,27.0433934296158,15
0.9,0,gnb_1,19,1160.000000,36.3536263471053,15
0.9,0,gnb_1,20,1160.000000,29.7455042904906,15
0.9,0,gnb_1,21,1160.000000,31.1361647227182,15
0.9,0,gnb_1,22,1160.000000,35.010489706138,15
0.9,0,gnb_1,23,1160.000000,37.2361440463112,15
0.9,0,gnb_1,24,1160.000000,34.8861739383715,15
1.0,0,gnb_1,0,1160.000000,31.2142348207688,15
1.0,0,gnb_1,1,1160.000000,37.1416076378813,15
1.0,0,gnb_1,2,1160.000000,35.1030588297942,15
1.0,0,gnb_1,3,1160.000000,39.9631026992113,15
1.0,0,gnb_1,4,1160.000000,39.8545184435247,15
1.0,0,gnb_1,5,1160.000000,28.6007897985265,15
1.0,0,gnb_1,6,1160.000000,31.7679454921812,15
1.0,0,gnb_1,7,1160.000000,28.6701219304299,15
1.0,0,gnb_1,8,1160.000000,38.2543996461503,15
1.0,0,gnb_1,9,1160.000000,38.4164884183931,15
1.0,0,gnb_1,10,1160.000000,38.3718429790143,15
1.0,0,gnb_1,11,1160.000000,30.6540712578537,15
1.0,0,gnb_1,12,1160.000000,30.0910999127011,15
1.0,0,gnb_1,13,1160.000000,31.6684034171094,15
1.0,0,gnb_1,14,1160.000000,39.4074305896828,15
1.0,0,gnb_1,15,1160.000000,33.8526041319594,15
1.0,0,gnb_1,16,1160.000000,31.8614943628098,15
1.0,0,gnb_1,17,1160.000000,36.4781588404746,15
1.0,0,gnb_1,18,1160.000000,27.0497584505538,15
1.0,0,gnb_1,19,1160.000000,36.3599913680433,15
1.0,0,gnb_1,20,1160.000000,29.7518693114286,15
1.0,0,gnb_1,21,1160.000000,31.1425297436562,15
1.0,0,gnb_1,22,1160.000000,35.0168547270759,15
1.0,0,gnb_1,23,1160.000000,37.2425090672492,15
1.0,0,gnb_1,24,1160.000000,34.8925389593094,15
1.1,0,gnb_1,0,1160.000000,31.2210191967328,15
1.1,0,gnb_1,1,1160.000000,37.1483920138453,15
1.1,0,gnb_1,2,1160.000000,35.1098432057582,15
1.1,0,gnb_1,3,1160.000000,39.9698870751753,15
1.1,0,gnb_1,4,1160.000000,39.8613028194886,15
1.1,0,gnb_1,5,1160.000000,28.6075741744905,15
1.1,0,gnb_1,6,1160.000000,31.7747298681452,15
1.1,0,gnb_1,7,1160.000000,28.6769063063939,15
1.1,0,gnb_1,8,1160.000000,38.2611840221142,15
1.1,0,gnb_1,9,1160.000000,38.4232727943571,15
1.1,0,gnb_1,10,1160.000000,38.3786273549783,15
1.1,0,gnb_1,11,1160.000000,30.6608556338177,15
1.1,0,gnb_1,12,1160.000000,30.0978842886651,15
1.1,0,gnb_1,13,1160.000000,31.6751877930734,15
1.1,0,gnb_1,14,1160.000000,39.4142149656468,15
1.1,0,gnb_1,15,1160.000000,33.8593885079234,15
1.1,0,gnb_1,16,1160.000000,31.8682787387738,15
1.1,0,gnb_1,17,1160.000000,36.4849432164386,15
1.1,0,gnb_1,18,1160.000000,27.0565428265177,15
1.1,0,gnb_1,19,1160.000000,36.3667757440072,15
1.1,0,gnb_1,20,1160.000000,29.7586536873926,15
1.1,0,gnb_1,21,1160.000000,31.1493141196202,15
1.1,0,gnb_1,22,1160.000000,35.0236391030399,15
1.1,0,gnb_1,23,1160.000000,37.2492934432132,15
1.1,0,gnb_1,24,1160.000000,34.8993233352734,15
1.2,0,gnb_1,0,1160.000000,31.2285155129578,15
1.2,0,gnb_1,1,1160.000000,37.1558883300703,15
1.2,0,gnb_1,2,1160.000000,35.1173395219832,15
1.2,0,gnb_1,3,1160.000000,39.9773833914003,15
1.2,0,gnb_1,4,1160.000000,39.8687991357137,15
1.2,0,gnb_1,5,1160.000000,28.6150704907155,15
1.2,0,gnb_1,6,1160.000000,31.7822261843702,15
1.2,0,gnb_1,7,1160.000000,28.6844026226189,15
1.2,0,gnb_1,8,1160.000000,38.2686803383392,15
1.2,0,gnb_1,9,1160.000000,38.4307691105821,15
1.2,0,gnb_1,10,1160.000000,38.3861236712033,15
1.2,0,gnb_1,11,1160.000000,30.6683519500427,15
1.2,0,gnb_1,12,1160.000000,30.1053806048901,15
1.2,0,gnb_1,13,1160.000000,31.6826841092984,15
1.2,0,gnb_1,14,1160.000000,39.4217112818718,15
1.2,0,gnb_1,15,1160.000000,33.8668848241484,15
1.2,0,gnb_1,16,1160.000000,31.8757750549988,15
1.2,0,gnb_1,17,1160.000000,36.4924395326636,15
1.2,0,gnb_1,18,1160.000000,27.0640391427427,15
