split_name,scenario_id,timestamp_s,serving_gnb,ue_ids,user_count,rb_available,total_rbs,rb_budget_ratio_snapshot,cqi_min,cqi_max,cqi_range,cqi_mean,previous_quality_min,previous_quality_max,previous_quality_range,previous_quality_mean,distance_mean_m,distance_range_m,mean_resource_cost,resource_cost_range,teacher_group_count,teacher_group_sizes,teacher_groups,teacher_utility,single_group_utility,teacher_gain_vs_single,teacher_avg_quality,single_avg_quality,teacher_switching,single_switching,teacher_rb_utilization,single_rb_utilization
full_bundle,simu5g_00000444,23.5,gnb_2,0|2|3|4|5,5,10,25,0.4,12,15,3,13.6,1,2,1,1.8,135.4140831473783,67.44197274547764,3.2,0.16666666666666696,1,5,"[[0, 1, 2, 3, 4]]",0.7090781116502739,0.7090781116502738,1.1102230246251565e-16,4.0,4.0,0.44000000000000006,0.44000000000000006,0.6,0.6
full_bundle,simu5g_00000496,26.1,gnb_2,0|1|2|3|4|5,6,10,25,0.4,10,15,5,12.5,1,2,1,1.8333333333333333,122.65498331220078,66.98146817503553,3.4444444444444446,0.8333333333333335,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.4333333333333333,0.4333333333333333,0.7,0.7
full_bundle,simu5g_00000498,26.2,gnb_2,0|1|2|3|4|5,6,10,25,0.4,10,15,5,12.333333333333334,1,2,1,1.8333333333333333,122.3881464993817,66.73016419720935,3.4444444444444446,0.8333333333333335,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.4333333333333333,0.4333333333333333,0.8,0.8
full_bundle,simu5g_00000500,26.3,gnb_2,0|1|2|3|4|5,6,10,25,0.4,10,15,5,12.5,1,2,1,1.8333333333333333,122.12350130034531,66.45900924826182,3.4166666666666665,0.8333333333333335,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.4333333333333333,0.4333333333333333,0.8,0.8
full_bundle,simu5g_00000528,27.7,gnb_2,1|2|3|4|5|6,6,10,25,0.4,13,15,2,14.333333333333334,1,2,1,1.8333333333333333,130.29125280124921,70.54261985250379,3.194444444444444,0.16666666666666696,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.4333333333333333,0.4333333333333333,0.6,0.6
full_bundle,simu5g_00000530,27.8,gnb_2,1|2|3|4|5|6,6,10,25,0.4,13,15,2,14.333333333333334,1,2,1,1.8333333333333333,130.03304953161197,70.53088921734367,3.194444444444444,0.16666666666666696,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.4333333333333333,0.4333333333333333,0.6,0.6
full_bundle,simu5g_00000813,42.0,gnb_1,0|1|15|2|4|5,6,10,25,0.4,12,15,3,14.166666666666666,1,2,1,1.8333333333333333,92.88934048941682,16.271648456726695,3.222222222222222,0.16666666666666696,1,6,"[[0, 1, 2, 3, 4, 5]]",0.7124114449836072,0.7124114449836071,1.1102230246251565e-16,4.0,4.0,0.43333333333333335,0.43333333333333335,0.6,0.6
full_bundle,simu5g_00000015,2.1,gnb_1,15|31,2,10,25,0.4,13,14,1,13.5,3,3,0,3.0,134.73142264472858,31.285576602649257,3.1666666666666665,0.0,1,2,"[[0, 1]]",0.8290781116502739,0.8290781116502739,0.0,4.0,4.0,0.2,0.2,0.5,0.5
full_bundle,simu5g_00000017,2.2,gnb_1,15|31,2,10,25,0.4,13,14,1,13.5,3,3,0,3.0,134.70088383562418,31.271645642469593,3.1666666666666665,0.0,1,2,"[[0, 1]]",0.8290781116502739,0.8290781116502739,0.0,4.0,4.0,0.2,0.2,0.5,0.5
full_bundle,simu5g_00000019,2.3,gnb_1,15|31,2,10,25,0.4,13,14,1,13.5,3,3,0,3.0,134.66490432926042,31.256387017472534,3.1666666666666665,0.0,1,2,"[[0, 1]]",0.8290781116502739,0.8290781116502739,0.0,4.0,4.0,0.2,0.2,0.5,0.5
