timestamp_s,sumo_vehicle_id,ue_module_path,x_m,y_m,speed_mps
0.2,0,Highway.car[0],226.65,416.142658488272,0.0734151172842831
0.3,0,Highway.car[0],226.65,416.12858015702,0.140783312514447
0.4,0,Highway.car[0],226.65,416.106559489917,0.220206671033241
0.5,0,Highway.car[0],226.65,416.076977885486,0.295816044308684
0.6,0,Highway.car[0],226.65,416.040188390945,0.367894945409685
0.7,0,Highway.car[0],226.65,415.997283120378,0.429052705669725
0.8,0,Highway.car[0],226.65,415.949525942562,0.477571778158592
0.9,0,Highway.car[0],226.65,415.898384593366,0.511413491961299
1,0,Highway.car[0],226.65,415.83982451173,0.585600816356153
1.1,0,Highway.car[0],226.65,415.777492415414,0.623320963168361
1.2,0,Highway.car[0],226.65,415.71152183259,0.659705828237297
1.3,0,Highway.car[0],226.65,415.641052543406,0.704692891839035
1.4,0,Highway.car[0],226.65,415.563006126945,0.780464164608605
1.5,0,Highway.car[0],226.65,415.483647104138,0.793590228067227
1.6,0,Highway.car[0],226.65,415.403973313798,0.796737903406359
1.7,0,Highway.car[0],226.65,415.31655924802,0.874140657776482
1.8,0,Highway.car[0],226.65,415.228988617234,0.875706307863332
1.9,0,Highway.car[0],226.65,415.133990858078,0.949977591553219
2,0,Highway.car[0],226.65,415.035162120114,0.988287379642464
2.1,0,Highway.car[0],226.65,414.930072440177,1.05089679937202
2.2,0,Highway.car[0],226.65,414.822075186989,1.07997253188256
2.3,0,Highway.car[0],226.65,414.711634955925,1.10440231063727
2.4,0,Highway.car[0],226.65,414.599312780464,1.12322175461192
2.5,0,Highway.car[0],226.65,414.479541903114,1.19770877349515
2.6,0,Highway.car[0],226.65,414.357890668123,1.21651234991241
2.7,0,Highway.car[0],226.65,414.233559754062,1.24330914060909
2.8,0,Highway.car[0],226.65,414.104570324626,1.28989429436017
2.9,0,Highway.car[0],226.65,413.971635849117,1.32934475508843
3,0,Highway.car[0],226.65,413.836851816054,1.34784033063192
3.1,0,Highway.car[0],226.65,413.697980717203,1.38871098851178
3.2,0,Highway.car[0],226.65,413.554495232371,1.43485484832291
3.3,0,Highway.car[0],226.65,413.406417155202,1.48078077168528
3.4,0,Highway.car[0],226.65,413.257747906648,1.48669248554248
