scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000799,0,0,14.6,14.6,14.6,14.84,14.84,15,1,88.85918365572645,9.79016855746415,-0.2215968153876241,226.65,100.309087883947,,,,
simu5g_00000799,1,1,14.92,14.92,14.92,14.92,14.92,15,1,86.69308989487702,9.76848575183515,-0.031525102108126604,226.65,117.266991488995,,,,
simu5g_00000799,15,2,14.8,14.52,14.52,14.48,14.96,15,1,100.67445852741395,10.4696512917127,-0.27991417090004467,223.35,308.180207589512,,,,
simu5g_00000799,2,3,14.56,15.0,15.0,15.0,15.0,15,1,87.68613312840819,9.76102727960336,0.1532747321017368,226.65,133.440068564294,,,,
simu5g_00000799,3,4,15.0,15.0,15.0,15.0,15.0,15,1,92.63049857602113,10.6019386533079,0.35349332682755724,226.65,152.744263107333,,,,
simu5g_00000799,4,5,13.96,13.96,14.08,14.08,14.12,14,1,96.57431681118146,9.78473529683147,-0.2562403363420931,226.65,255.253764578295,,,,
simu5g_00000799,5,6,14.84,14.84,14.88,14.44,14.48,14,1,93.54853737442002,10.1870439323203,-0.06511590587605118,226.65,273.908502245485,,,,
simu5g_00000800,6,0,14.2,14.2,14.2,14.24,14.76,15,3,112.11133490617976,8.92529774579745,0.5537929172472701,226.65,342.086463214179,,,,
simu5g_00000800,7,1,13.2,13.28,13.32,13.32,13.68,14,3,132.94200424794985,7.2931086894837,0.7119936596315134,226.65,374.653864123246,,,,
simu5g_00000801,0,0,14.6,14.6,14.84,14.84,14.84,15,1,89.08106531911977,9.78236351875775,-0.23202628295793984,226.65,99.3308515320712,,,,
simu5g_00000801,1,1,14.92,14.92,14.92,14.92,14.92,15,1,86.72954960651491,9.80786710722682,-0.0428204140177967,226.65,116.286204778272,,,,
simu5g_00000801,15,2,14.52,14.52,14.48,14.96,14.96,15,1,100.97293801820472,10.4840359932524,-0.28946975063325686,223.35,309.228611188837,,,,
simu5g_00000801,2,3,15.0,15.0,15.0,15.0,15.0,15,1,87.54171378385055,9.76956905739489,0.14236769101102692,226.65,132.463111658555,,,,
simu5g_00000801,3,4,15.0,15.0,15.0,15.0,15.0,15,1,92.26143100531563,10.59106469743,0.34342797735019387,226.65,151.68515663759,,,,
simu5g_00000801,4,5,13.96,14.08,14.08,14.12,14.16,14,1,96.82978500130622,9.78942194770463,-0.2656742201392679,226.65,254.274822383525,,,,
simu5g_00000801,5,6,14.84,14.88,14.44,14.48,14.48,14,1,93.62056891490612,10.2105621369361,-0.075972129315661,226.65,272.887446031791,,,,
simu5g_00000802,6,0,14.2,14.2,14.24,14.76,14.76,15,3,111.61768953878175,8.95891081080832,0.5482157208767273,226.65,341.190572133098,,,,
simu5g_00000802,7,1,13.28,13.32,13.32,13.68,13.68,14,3,132.41854125534897,7.36626258226948,0.7092453743612377,226.65,373.917237865019,,,,
simu5g_00000803,0,0,14.6,14.84,14.84,14.84,14.84,15,1,89.31346561183966,9.79699990990758,-0.24239176377956795,226.65,98.3511515410804,,,,
simu5g_00000803,1,1,14.92,14.92,14.92,14.92,14.92,15,1,86.77697255825836,9.78801754012032,-0.05407652326876917,226.65,115.30740302426,,,,
simu5g_00000803,15,2,14.52,14.48,14.96,14.96,14.96,15,1,101.28146015091559,10.4863555358495,-0.2989416493137741,223.35,310.277246742422,,,,
simu5g_00000803,2,3,15.0,15.0,15.0,15.0,15.0,15,1,87.40782918009056,9.78073479433199,0.13139598920205217,226.65,131.485038179122,,,,
simu5g_00000803,3,4,15.0,15.0,15.0,15.0,15.0,15,1,91.90415516624138,10.5590204625945,0.333273882295388,226.65,150.629254591331,,,,
simu5g_00000803,4,5,14.08,14.08,14.12,14.16,13.96,14,1,97.0943520462558,9.78580532561429,-0.27502895468436006,226.65,253.296241850963,,,,
