timestamp_s,sumo_vehicle_id,ue_module_path,x_m,y_m,speed_mps
8.8,2,Highway.car[2],226.65,411.85316102056,2.91346092721858
8.9,0,Highway.car[0],226.65,360.672841892087,12.3498356258266
8.9,1,Highway.car[1],226.65,393.813725723622,7.30117298645453
8.9,2,Highway.car[2],226.65,411.551050554626,3.02110465933887
9,0,Highway.car[0],226.65,359.423792252782,12.4904963930466
9,1,Highway.car[1],226.65,393.07204309463,7.4168262899215
9,2,Highway.car[2],226.65,411.240325149833,3.1072540479269
9.1,0,Highway.car[0],226.65,358.159495490985,12.642967617973
9.1,1,Highway.car[1],226.65,392.317821721625,7.54221373005092
9.1,2,Highway.car[2],226.65,410.919239273928,3.21085875905623
9.2,0,Highway.car[0],226.65,356.880707849605,12.7878764137954
9.2,1,Highway.car[1],226.65,391.552996829387,7.64824892238035
9.2,2,Highway.car[2],226.65,410.589330417872,3.29908856056203
9.3,0,Highway.car[0],226.65,355.589897591379,12.9081025822603
9.3,1,Highway.car[1],226.65,390.776663397835,7.76333431551602
9.3,2,Highway.car[2],226.65,410.250123391977,3.39207025894468
9.4,0,Highway.car[0],226.65,354.284787747283,13.0510984409649
9.4,1,Highway.car[1],226.65,389.98812297742,7.88540420415133
9.4,2,Highway.car[2],226.65,409.900371967168,3.49751424809304
9.5,0,Highway.car[0],226.65,352.965736992532,13.1905075475064
9.5,1,Highway.car[1],226.65,389.18799502894,8.00127948480096
9.5,2,Highway.car[2],226.65,409.538869562038,3.61502405129691
9.6,0,Highway.car[0],226.65,351.632609927442,13.3312706509002
9.6,1,Highway.car[1],226.65,388.377266218733,8.10728810206774
9.6,2,Highway.car[2],226.65,409.166849342067,3.72020219971092
9.6,3,Highway.car[3],226.65,416.140334187142,0.0966581285825232
9.7,0,Highway.car[0],226.65,350.286505676548,13.4610425089442
9.7,1,Highway.car[1],226.65,387.555267465597,8.21998753136277
9.7,2,Highway.car[2],226.65,408.78423066134,3.82618680727241
9.7,3,Highway.car[3],226.65,416.12125239607,0.190817910712636
9.8,0,Highway.car[0],226.65,348.924674263219,13.6183141332914
9.8,1,Highway.car[1],226.65,386.720666492421,8.34600973175393
9.8,2,Highway.car[2],226.65,408.391172614391,3.93058046948855
9.8,3,Highway.car[3],226.65,416.09298176406,0.282706320108418
9.9,0,Highway.car[0],226.65,347.548706213745,13.7596804947362
9.9,1,Highway.car[1],226.65,385.872127366753,8.48539125668022
9.9,2,Highway.car[2],226.65,407.98639343468,4.04779179711027
9.9,3,Highway.car[3],226.65,416.054935418295,0.380463457641869
10,0,Highway.car[0],226.65,346.158256296435,13.9044991731041
10,1,Highway.car[1],226.65,385.01029024494,8.6183712181288
10,2,Highway.car[2],226.65,407.570706988283,4.15686446397138
10,3,Highway.car[3],226.65,416.007293937316,0.476414809794474
10.1,0,Highway.car[0],226.65,344.752975086872,14.0528120956246
10.1,1,Highway.car[1],226.65,384.134722868068,8.75567376872778
10.1,2,Highway.car[2],226.65,407.144019535455,4.26687452828271
10.1,3,Highway.car[3],226.65,415.951128896438,0.561650408782757
10.2,0,Highway.car[0],226.65,343.331826768243,14.2114831862927
10.2,1,Highway.car[1],226.65,383.245516536963,8.89206331104526
10.2,2,Highway.car[2],226.65,406.707902032924,4.36117502530237
10.2,3,Highway.car[3],226.65,415.885924129892,0.652047665458613
10.3,0,Highway.car[0],226.65,341.895987599129,14.3583916911345
10.3,1,Highway.car[1],226.65,382.343084355315,9.02432181648232
10.3,2,Highway.car[2],226.65,406.261158817277,4.46743215647285
10.3,3,Highway.car[3],226.65,415.81319339596,0.727307339322586
10.4,0,Highway.car[0],226.65,340.444398935061,14.515886640684
10.4,1,Highway.car[1],226.65,381.428422685242,9.14661670072491
10.4,2,Highway.car[2],226.65,405.803014546551,4.58144270725773
10.4,3,Highway.car[3],226.65,415.732225504438,0.809678915213062
10.5,0,Highway.car[0],226.65,338.978514716623,14.6588421843809
10.5,1,Highway.car[1],226.65,380.501803717111,9.26618968131623
10.5,2,Highway.car[2],226.65,405.334280279533,4.68734267017843
10.5,3,Highway.car[3],226.65,415.642829836901,0.893956675374658
10.6,0,Highway.car[0],226.65,337.498423437767,14.8009127885618
10.6,1,Highway.car[1],226.65,379.56176859739,9.40035119721221
10.6,2,Highway.car[2],226.65,404.854594790318,4.79685489215554
10.6,3,Highway.car[3],226.65,415.546213145209,0.966166916919399
10.7,0,Highway.car[0],226.65,336.003798469447,14.9462496831969
10.7,1,Highway.car[1],226.65,378.610559657732,9.512089396578
10.7,2,Highway.car[2],226.65,404.364776723792,4.8981806652587
10.7,3,Highway.car[3],226.65,415.4418915056,1.04321639609313
10.8,0,Highway.car[0],226.65,334.495944287954,15.0785418149319
10.8,1,Highway.car[1],226.65,377.645800282587,9.64759375144981
10.8,2,Highway.car[2],226.65,403.863795982034,5.00980741757566
10.8,3,Highway.car[3],226.65,415.32958395081,1.12307554789259
10.9,0,Highway.car[0],226.65,332.974775941282,15.2116834667188
10.9,1,Highway.car[1],226.65,376.668027231124,9.77773051462972
10.9,2,Highway.car[2],226.65,403.351975868037,5.11820113997852
10.9,3,Highway.car[3],226.65,415.208187443507,1.21396507303369
11,0,Highway.car[0],226.65,331.441430317366,15.3334562391557
11,1,Highway.car[1],226.65,375.678395781051,9.89631450072534
11,2,Highway.car[2],226.65,402.82951469881,5.22461169226413
11,3,Highway.car[3],226.65,415.07897660839,1.29210835116705
11.1,0,Highway.car[0],226.65,329.894020268783,15.4741004858308
11.1,1,Highway.car[1],226.65,374.676083066669,10.0231271438186
11.1,2,Highway.car[2],226.65,402.297461077849,5.32053620961068
11.1,3,Highway.car[3],226.65,414.941226623642,1.37749984748102
11.2,0,Highway.car[0],226.65,328.344219209618,15.4980105916538
11.2,1,Highway.car[1],226.65,373.661090862354,10.149922043154
11.2,2,Highway.car[2],226.65,401.755940063498,5.41521014350878
11.2,3,Highway.car[3],226.65,414.794101009994,1.47125613648467
11.3,0,Highway.car[0],226.65,326.793276111231,15.5094309838709
11.3,1,Highway.car[1],226.65,372.632222635957,10.2886822639664
11.3,2,Highway.car[2],226.65,401.204084517871,5.51855545626806
11.3,3,Highway.car[3],226.65,414.638545569472,1.55555440521938
11.4,0,Highway.car[0],226.65,325.243375972849,15.4990013838221
11.4,1,Highway.car[1],226.65,371.592242998528,10.3997963742891
11.4,2,Highway.car[2],226.65,400.643500570668,5.60583947203347
11.4,3,Highway.car[3],226.65,414.4742059669,1.64339602571935
11.5,0,Highway.car[0],226.65,323.692734003662,15.506419691866
11.5,1,Highway.car[1],226.65,370.538752950865,10.5349004766335
11.5,2,Highway.car[2],226.65,400.072997613947,5.70502956721318
11.5,3,Highway.car[3],226.65,414.301064958849,1.73141008051251
11.6,0,Highway.car[0],226.65,322.143110546918,15.4962345674389
11.6,1,Highway.car[1],226.65,369.474646033172,10.6410691769295
11.6,2,Highway.car[2],226.65,399.491517706721,5.81479907226135
11.6,3,Highway.car[3],226.65,414.118743961547,1.82320997301628
11.7,0,Highway.car[0],226.65,320.593564322696,15.4954622422193
11.7,1,Highway.car[1],226.65,368.397937763822,10.7670826934979
11.7,2,Highway.car[2],226.65,398.901478417762,5.90039288958201
11.7,3,Highway.car[3],226.65,413.92977085643,1.88973105117119
11.8,0,Highway.car[0],226.65,319.042920804185,15.5064351851155
11.8,1,Highway.car[1],226.65,367.309567278165,10.8837048565773
11.8,2,Highway.car[2],226.65,398.30269015265,5.98788265112174
11.8,3,Highway.car[3],226.65,413.73222750543,1.97543350999732
11.9,0,Highway.car[0],226.65,317.493601555309,15.4931924887595
11.9,1,Highway.car[1],226.65,366.209620440328,10.9994683783608
11.9,2,Highway.car[2],226.65,397.692968372443,6.09721780207512
11.9,3,Highway.car[3],226.65,413.52716163578,2.05065869650361
12,0,Highway.car[0],226.65,315.944351966608,15.4924958870035
12,1,Highway.car[1],226.65,365.096401351196,11.1321908913275
12,2,Highway.car[2],226.65,397.073918371017,6.19050001425894
12,3,Highway.car[3],226.65,413.313018933011,2.14142702768463
12.1,0,Highway.car[0],226.65,314.393737478441,15.506144881671
12.1,1,Highway.car[1],226.65,363.972049068426,11.2435228276953
12.1,2,Highway.car[2],226.65,396.444116447439,6.29801923578085
12.1,3,Highway.car[3],226.65,413.089525557356,2.23493375655752
12.2,0,Highway.car[0],226.65,312.843989382753,15.4974809568875
12.2,1,Highway.car[1],226.65,362.836326223641,11.3572284478545
12.2,2,Highway.car[2],226.65,395.804719936412,6.39396511026697
12.2,3,Highway.car[3],226.65,412.856396258801,2.33129298554756
12.3,0,Highway.car[0],226.65,311.293457564224,15.50531818529
12.3,1,Highway.car[1],226.65,361.689333387897,11.4699283574396
12.3,2,Highway.car[2],226.65,395.155857830169,6.48862106242628
12.3,3,Highway.car[3],226.65,412.614500456078,2.41895802722568
12.4,0,Highway.car[0],226.65,309.745342017986,15.4811554623802
12.4,1,Highway.car[1],226.65,360.531401492512,11.5793189538435
12.4,2,Highway.car[2],226.65,394.496231929369,6.59625900799913
12.4,3,Highway.car[3],226.65,412.364657546641,2.49842909437511
12.5,0,Highway.car[0],226.65,308.197090257907,15.4825176007894
12.5,1,Highway.car[1],226.65,359.359729012374,11.7167248013851
12.5,2,Highway.car[2],226.65,393.826441546061,6.69790383308326
12.5,3,Highway.car[3],226.65,412.106500898435,2.58156648205267
12.6,0,Highway.car[0],226.65,306.647610165554,15.494800923526
12.6,1,Highway.car[1],226.65,358.175875427104,11.8385358527002
12.6,2,Highway.car[2],226.65,393.147558955412,6.78882590648943
12.6,3,Highway.car[3],226.65,411.839112568337,2.67388330098148
12.7,0,Highway.car[0],226.65,305.098246475309,15.4936369024531
12.7,1,Highway.car[1],226.65,356.978243286401,11.976321407034
12.7,2,Highway.car[2],226.65,392.457445959221,6.90112996191198
12.7,3,Highway.car[3],226.65,411.563272402952,2.75840165385301
12.8,0,Highway.car[0],226.65,303.546590053417,15.5165642189176
12.8,1,Highway.car[1],226.65,355.76715789606,12.1108539034021
12.8,2,Highway.car[2],226.65,391.75789621928,6.99549739940876
12.8,3,Highway.car[3],226.65,411.279968161515,2.83304241436789
12.9,0,Highway.car[0],226.65,301.995349619442,15.5124043397453
12.9,1,Highway.car[1],226.65,354.545554837719,12.216030583411
12.9,2,Highway.car[2],226.65,391.048353386555,7.09542832724789
12.9,3,Highway.car[3],226.65,410.988624125751,2.91344035764597
13,0,Highway.car[0],226.65,300.447523066238,15.4782655320444
13,1,Highway.car[1],226.65,353.313201234651,12.3235360306806
13,2,Highway.car[2],226.65,390.328163395468,7.20189991086946
13,3,Highway.car[3],226.65,410.689459137675,2.99164988075522
13.1,0,Highway.car[0],226.65,298.897912798032,15.4961026820575
13.1,1,Highway.car[1],226.65,352.068249969508,12.4495126514349
13.1,2,Highway.car[2],226.65,389.597638509173,7.30524886295052
13.1,3,Highway.car[3],226.65,410.381637834464,3.07821303211292
13.2,0,Highway.car[0],226.65,297.350079739659,15.4783305837341
13.2,1,Highway.car[1],226.65,350.812397976013,12.5585199349515
13.2,2,Highway.car[2],226.65,388.856364008223,7.41274500950372
13.2,3,Highway.car[3],226.65,410.064833738658,3.16804095805878
13.3,0,Highway.car[0],226.65,295.798956980761,15.5112275889736
13.3,1,Highway.car[1],226.65,349.542605897533,12.6979207847922
13.3,2,Highway.car[2],226.65,388.106630141207,7.49733867015915
13.3,3,Highway.car[3],226.65,409.740241902316,3.24591836341912
13.4,0,Highway.car[0],226.65,294.24744854187,15.5150843889114
13.4,1,Highway.car[1],226.65,348.261719826931,12.8088607060248
13.4,2,Highway.car[2],226.65,387.347164419358,7.59465721849298
13.4,3,Highway.car[3],226.65,409.408848791669,3.31393110646656
13.5,0,Highway.car[0],226.65,292.69713838988,15.5031015198991
13.5,1,Highway.car[1],226.65,346.966896916985,12.9482290994541
13.5,2,Highway.car[2],226.65,386.578160926504,7.69003492853922
13.5,3,Highway.car[3],226.65,409.070382956441,3.38465835228352
13.6,0,Highway.car[0],226.65,291.148741754091,15.4839663578884
13.6,1,Highway.car[1],226.65,345.659501065723,13.0739585126252
13.6,2,Highway.car[2],226.65,385.799837001055,7.7832392544862
13.6,3,Highway.car[3],226.65,408.723660031248,3.46722925192816
13.7,0,Highway.car[0],226.65,289.600897622158,15.4784413193387
13.7,1,Highway.car[1],226.65,344.33978174497,13.1971932075303
13.7,2,Highway.car[2],226.65,385.011678756086,7.88158244968803
13.7,3,Highway.car[3],226.65,408.367083624761,3.5657640648717
13.8,0,Highway.car[0],226.65,288.051392968521,15.4950465363671
13.8,1,Highway.car[1],226.65,343.008979346401,13.3080239856839
13.8,2,Highway.car[2],226.65,384.214817573859,7.96861182227118
13.8,3,Highway.car[3],226.65,408.000593690535,3.66489934225706
13.8,4,Highway.car[4],226.65,415.142201405309,0.0779859469048679
13.9,0,Highway.car[0],226.65,286.502303835859,15.4908913266227
13.9,1,Highway.car[1],226.65,341.666776612616,13.4220273378552
13.9,2,Highway.car[2],226.65,383.40613963288,8.08677940979359
13.9,3,Highway.car[3],226.65,407.625450032461,3.75143658074573
13.9,4,Highway.car[4],226.65,415.126691471122,0.155099341879316
14,0,Highway.car[0],226.65,284.953328526889,15.4897530896996
14,1,Highway.car[1],226.65,340.312475459379,13.5430115323702
14,2,Highway.car[2],226.65,382.585674305846,8.20465327034184
14,3,Highway.car[3],226.65,407.240608741143,3.8484129131739
14,4,Highway.car[4],226.65,415.103958201161,0.227332699604831
14.1,0,Highway.car[0],226.65,283.405304281605,15.4802424528391
14.1,1,Highway.car[1],226.65,338.945862605639,13.6661285374002
14.1,2,Highway.car[2],226.65,381.754274823775,8.31399482071066
14.1,3,Highway.car[3],226.65,406.847034124048,3.93574617095431
14.1,4,Highway.car[4],226.65,415.073539806905,0.304183942560664
14.2,0,Highway.car[0],226.65,281.854427807821,15.5087647378386
14.2,1,Highway.car[1],226.65,337.565732815545,13.8012979009401
14.2,2,Highway.car[2],226.65,380.913146424224,8.41128399550301
14.2,3,Highway.car[3],226.65,406.44656496786,4.00469156188215
14.2,4,Highway.car[4],226.65,415.035908465449,0.376313414555936
14.3,0,Highway.car[0],226.65,280.303582964108,15.5084484371298
14.3,1,Highway.car[1],226.65,336.174868255685,13.9086455986022
14.3,2,Highway.car[2],226.65,380.060135741485,8.53010682739263
14.3,3,Highway.car[3],226.65,406.036653148802,4.09911819057678
14.3,4,Highway.car[4],226.65,414.991251649261,0.446568161879501
14.4,0,Highway.car[0],226.65,278.754843928918,15.4873903519043
14.4,1,Highway.car[1],226.65,334.770088215991,14.047800396936
14.4,2,Highway.car[2],226.65,379.196147186713,8.63988554772307
14.4,3,Highway.car[3],226.65,405.617509887218,4.19143261583778
14.4,4,Highway.car[4],226.65,414.940208777333,0.510428719283619
14.5,0,Highway.car[0],226.65,277.206666148706,15.4817778021131
14.5,1,Highway.car[1],226.65,333.353468940777,14.1661927521394
14.5,2,Highway.car[2],226.65,378.320786478289,8.75360708424208
14.5,3,Highway.car[3],226.65,405.191037981324,4.26471905894367
14.5,4,Highway.car[4],226.65,414.883002633631,0.572061437025102
14.6,0,Highway.car[0],226.65,275.658058120433,15.4860802827344
14.6,1,Highway.car[1],226.65,331.924803397125,14.2866554365228
14.6,2,Highway.car[2],226.65,377.434488879505,8.8629759878371
14.6,3,Highway.car[3],226.65,404.756109328947,4.34928652376541
14.6,4,Highway.car[4],226.65,414.819443346416,0.635592872142314
14.7,0,Highway.car[0],226.65,274.108582748203,15.4947537223005
14.7,1,Highway.car[1],226.65,330.484640956798,14.4016244032644
14.7,2,Highway.car[2],226.65,376.538698309463,8.95790570041389
14.7,3,Highway.car[3],226.65,404.311230712543,4.44878616403811
14.7,4,Highway.car[4],226.65,414.748199288072,0.71244058344387
14.8,0,Highway.car[0],226.65,272.557101041412,15.5148170679097
14.8,1,Highway.car[1],226.65,329.032717206227,14.5192375057135
14.8,2,Highway.car[2],226.65,375.632551586442,9.06146723021605
14.8,3,Highway.car[3],226.65,403.85777543612,4.5345527642304
14.8,4,Highway.car[4],226.65,414.669308619285,0.788906687867905
14.9,0,Highway.car[0],226.65,271.006041661191,15.5105938022059
14.9,1,Highway.car[1],226.65,327.578030208576,14.5468699765105
14.9,2,Highway.car[2],226.65,374.717251331333,9.15300255109221
14.9,3,Highway.car[3],226.65,403.397778526753,4.59996909367176
14.9,4,Highway.car[4],226.65,414.582608930591,0.866996886943544
15,0,Highway.car[0],226.65,269.45615765724,15.4988400395156
