dispersion,seed,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency
low,1,0,No grouping,0.938,7500.0,1.0,5.0,83.33333333333333
low,1,0,CQI k-means,0.95602842922317,6446.0,1.0,4.38,71.62222222222222
low,1,0,Resource-cost k-means,0.938,7500.0,1.0,5.0,83.33333333333333
low,1,0,Multi-feature k-means,0.9491206180581423,6616.0,1.0,4.48,73.5111111111111
low,1,0,Offline teacher,0.9409078111650274,7330.0,1.0,4.9,81.44444444444444
low,1,1,No grouping,0.936,7500.0,1.0,5.0,83.33333333333333
low,1,1,CQI k-means,0.944723433495082,6990.0,1.0,4.7,77.66666666666667
low,1,1,Resource-cost k-means,0.9365815622330055,7466.0,1.0,4.98,82.95555555555555
low,1,1,Multi-feature k-means,0.9453049957280877,6956.0,1.0,4.68,77.28888888888889
low,1,1,Offline teacher,0.938326248932022,7364.0,1.0,4.92,81.82222222222222
low,1,2,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,2,CQI k-means,0.9393049957280876,6956.0,1.0,4.68,77.28888888888889
low,1,2,Resource-cost k-means,0.9317446866990163,7398.0,1.0,4.94,82.2
low,1,2,Multi-feature k-means,0.9393049957280876,6956.0,1.0,4.68,77.28888888888889
low,1,2,Offline teacher,0.9376312446601095,6820.0,1.0,4.6,75.77777777777777
low,1,3,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,1,3,CQI k-means,0.9353049957280877,6956.0,1.0,4.68,77.28888888888889
low,1,3,Resource-cost k-means,0.9277446866990162,7398.0,1.0,4.94,82.2
low,1,3,Multi-feature k-means,0.9353759313591258,6718.0,1.0,4.54,74.64444444444445
low,1,3,Offline teacher,0.9318156223300547,7160.0,1.0,4.8,79.55555555555556
low,1,4,No grouping,0.9359999999999999,7500.0,1.0,5.0,83.33333333333333
low,1,4,CQI k-means,0.9441418712620765,7024.0,1.0,4.72,78.04444444444445
low,1,4,Resource-cost k-means,0.9365815622330055,7466.0,1.0,4.98,82.95555555555555
low,1,4,Multi-feature k-means,0.9476312446601095,6820.0,1.0,4.6,75.77777777777777
low,1,4,Offline teacher,0.9365815622330057,7466.0,1.0,4.98,82.95555555555555
low,1,5,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,5,CQI k-means,0.9387234334950821,6990.0,1.0,4.7,77.66666666666667
low,1,5,Resource-cost k-means,0.9305815622330056,7466.0,1.0,4.98,82.95555555555555
low,1,5,Multi-feature k-means,0.9433759313591259,6718.0,1.0,4.54,74.64444444444445
low,1,5,Offline teacher,0.9317446866990163,7398.0,1.0,4.94,82.2
low,1,6,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,6,CQI k-means,0.9503546781551917,6310.0,1.0,4.3,70.11111111111111
low,1,6,Resource-cost k-means,0.931163124466011,7432.0,1.0,4.96,82.57777777777778
low,1,6,Multi-feature k-means,0.939886557961093,6922.0,1.0,4.66,76.91111111111111
low,1,6,Offline teacher,0.932326248932022,7364.0,1.0,4.92,81.82222222222222
low,1,7,No grouping,0.95,7500.0,1.0,5.0,83.33333333333333
low,1,7,CQI k-means,0.9569787467960658,7092.0,1.0,4.76,78.8
low,1,7,Resource-cost k-means,0.9517446866990162,7398.0,1.0,4.94,82.2
low,1,7,Multi-feature k-means,0.9604681201940986,6888.0,1.0,4.64,76.53333333333333
low,1,7,Offline teacher,0.9523262489320219,7364.0,1.0,4.92,81.82222222222222
low,1,8,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,8,CQI k-means,0.9393049957280876,6956.0,1.0,4.68,77.28888888888889
low,1,8,Resource-cost k-means,0.9323262489320219,7364.0,1.0,4.92,81.82222222222222
low,1,8,Multi-feature k-means,0.9393049957280876,6956.0,1.0,4.68,77.28888888888889
low,1,8,Offline teacher,0.9334893733980327,7296.0,1.0,4.88,81.06666666666666
low,1,9,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,9,CQI k-means,0.937560309029071,7058.0,1.0,4.74,78.42222222222222
low,1,9,Resource-cost k-means,0.931163124466011,7432.0,1.0,4.96,82.57777777777778
low,1,9,Multi-feature k-means,0.9404681201940985,6888.0,1.0,4.64,76.53333333333333
low,1,9,Offline teacher,0.9335603090290711,7058.0,1.0,4.74,78.42222222222222
low,1,10,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,10,CQI k-means,0.9416312446601094,6820.0,1.0,4.6,75.77777777777777
low,1,10,Resource-cost k-means,0.9323262489320218,7364.0,1.0,4.92,81.82222222222222
low,1,10,Multi-feature k-means,0.9439574935921314,6684.0,1.0,4.52,74.26666666666667
low,1,10,Offline teacher,0.9329787467960656,7092.0,1.0,4.76,78.8
low,1,11,No grouping,0.9380000000000002,7500.0,1.0,5.0,83.33333333333333
low,1,11,CQI k-means,0.9478865579610931,6922.0,1.0,4.66,76.91111111111111
low,1,11,Resource-cost k-means,0.9385815622330056,7466.0,1.0,4.98,82.95555555555555
low,1,11,Multi-feature k-means,0.9478865579610931,6922.0,1.0,4.66,76.91111111111111
low,1,11,Offline teacher,0.9409078111650273,7330.0,1.0,4.9,81.44444444444444
low,1,12,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,1,12,CQI k-means,0.9387234334950821,6990.0,1.0,4.7,77.66666666666667
low,1,12,Resource-cost k-means,0.9305815622330056,7466.0,1.0,4.98,82.95555555555555
low,1,12,Multi-feature k-means,0.9480284292231699,6446.0,1.0,4.38,71.62222222222222
low,1,12,Offline teacher,0.9311631244660111,7432.0,1.0,4.96,82.57777777777778
low,1,13,No grouping,0.932,7500.0,1.0,5.0,83.33333333333333
low,1,13,CQI k-means,0.9413049957280876,6956.0,1.0,4.68,77.28888888888889
low,1,13,Resource-cost k-means,0.9343262489320218,7364.0,1.0,4.92,81.82222222222222
low,1,13,Multi-feature k-means,0.9401418712620767,7024.0,1.0,4.72,78.04444444444445
low,1,13,Offline teacher,0.9354893733980327,7296.0,1.0,4.88,81.06666666666666
low,1,14,No grouping,0.922,7500.0,1.0,5.0,83.33333333333333
low,1,14,CQI k-means,0.9324681201940986,6888.0,1.0,4.64,76.53333333333333
low,1,14,Resource-cost k-means,0.9249078111650273,7330.0,1.0,4.9,81.44444444444444
low,1,14,Multi-feature k-means,0.9324681201940986,6888.0,1.0,4.64,76.53333333333333
low,1,14,Offline teacher,0.9331915536891807,6378.0,1.0,4.34,70.86666666666666
low,1,15,No grouping,0.948,7500.0,1.0,5.0,83.33333333333333
low,1,15,CQI k-means,0.9631206180581424,6616.0,1.0,4.48,73.5111111111111
low,1,15,Resource-cost k-means,0.9485815622330055,7466.0,1.0,4.98,82.95555555555555
low,1,15,Multi-feature k-means,0.9584681201940985,6888.0,1.0,4.64,76.53333333333333
low,1,15,Offline teacher,0.9485815622330055,7466.0,1.0,4.98,82.95555555555555
low,1,16,No grouping,0.936,7500.0,1.0,5.0,83.33333333333333
low,1,16,CQI k-means,0.9470496824271041,6854.0,1.0,4.62,76.15555555555555
low,1,16,Resource-cost k-means,0.9377446866990163,7398.0,1.0,4.94,82.2
low,1,16,Multi-feature k-means,0.9470496824271041,6854.0,1.0,4.62,76.15555555555555
low,1,16,Offline teacher,0.9406524978640438,7228.0,1.0,4.84,80.31111111111112
low,1,17,No grouping,0.924,7500.0,1.0,5.0,83.33333333333333
low,1,17,CQI k-means,0.9321418712620766,7024.0,1.0,4.72,78.04444444444445
low,1,17,Resource-cost k-means,0.9257446866990163,7398.0,1.0,4.94,82.2
low,1,17,Multi-feature k-means,0.9292340600970492,7194.0,1.0,4.82,79.93333333333334
low,1,17,Offline teacher,0.9269078111650273,7330.0,1.0,4.9,81.44444444444444
low,1,18,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,1,18,CQI k-means,0.943886557961093,6922.0,1.0,4.66,76.91111111111111
low,1,18,Resource-cost k-means,0.9363262489320219,7364.0,1.0,4.92,81.82222222222222
low,1,18,Multi-feature k-means,0.9450496824271039,6854.0,1.0,4.62,76.15555555555555
low,1,18,Offline teacher,0.9363262489320218,7364.0,1.0,4.92,81.82222222222222
low,1,19,No grouping,0.934,7500.0,1.0,5.0,83.33333333333333
low,1,19,CQI k-means,0.9421418712620766,7024.0,1.0,4.72,78.04444444444445
low,1,19,Resource-cost k-means,0.935163124466011,7432.0,1.0,4.96,82.57777777777778
low,1,19,Multi-feature k-means,0.9485390558251369,6650.0,1.0,4.5,73.88888888888889
low,1,19,Offline teacher,0.9374893733980326,7296.0,1.0,4.88,81.06666666666666
low,2,0,No grouping,0.9380000000000002,7500.0,1.0,5.0,83.33333333333333
low,2,0,CQI k-means,0.9438156223300547,7160.0,1.0,4.8,79.55555555555556
low,2,0,Resource-cost k-means,0.939163124466011,7432.0,1.0,4.96,82.57777777777778
low,2,0,Multi-feature k-means,0.9461418712620764,7024.0,1.0,4.72,78.04444444444445
low,2,0,Offline teacher,0.9414893733980328,7296.0,1.0,4.88,81.06666666666666
low,2,1,No grouping,0.9179999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,1,CQI k-means,0.9296312446601094,6820.0,1.0,4.6,75.77777777777777
low,2,1,Resource-cost k-means,0.919163124466011,7432.0,1.0,4.96,82.57777777777778
low,2,1,Multi-feature k-means,0.929049682427104,6854.0,1.0,4.62,76.15555555555555
low,2,1,Offline teacher,0.925049682427104,6854.0,1.0,4.62,76.15555555555555
low,2,2,No grouping,0.9420000000000001,7500.0,1.0,5.0,83.33333333333333
low,2,2,CQI k-means,0.9588653047571589,6514.0,1.0,4.42,72.37777777777778
low,2,2,Resource-cost k-means,0.9425815622330055,7466.0,1.0,4.98,82.95555555555555
low,2,2,Multi-feature k-means,0.9582837425241533,6548.0,1.0,4.44,72.75555555555556
low,2,2,Offline teacher,0.9449078111650273,7330.0,1.0,4.9,81.44444444444444
low,2,3,No grouping,0.9319999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,3,CQI k-means,0.940723433495082,6990.0,1.0,4.7,77.66666666666667
low,2,3,Resource-cost k-means,0.9343262489320217,7364.0,1.0,4.92,81.82222222222222
low,2,3,Multi-feature k-means,0.941886557961093,6922.0,1.0,4.66,76.91111111111111
low,2,3,Offline teacher,0.9378156223300548,7160.0,1.0,4.8,79.55555555555556
low,2,4,No grouping,0.944,7500.0,1.0,5.0,83.33333333333333
low,2,4,CQI k-means,0.9602837425241535,6548.0,1.0,4.44,72.75555555555556
low,2,4,Resource-cost k-means,0.9445815622330055,7466.0,1.0,4.98,82.95555555555555
low,2,4,Multi-feature k-means,0.9522128068931149,6786.0,1.0,4.58,75.4
low,2,4,Offline teacher,0.9463262489320219,7364.0,1.0,4.92,81.82222222222222
low,2,5,No grouping,0.934,7500.0,1.0,5.0,83.33333333333333
low,2,5,CQI k-means,0.9444681201940986,6888.0,1.0,4.64,76.53333333333333
low,2,5,Resource-cost k-means,0.9345815622330056,7466.0,1.0,4.98,82.95555555555555
low,2,5,Multi-feature k-means,0.9502837425241532,6548.0,1.0,4.44,72.75555555555556
low,2,5,Offline teacher,0.9363262489320221,7364.0,1.0,4.92,81.82222222222222
low,2,6,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,2,6,CQI k-means,0.9363971845630601,7126.0,1.0,4.78,79.17777777777778
low,2,6,Resource-cost k-means,0.931163124466011,7432.0,1.0,4.96,82.57777777777778
low,2,6,Multi-feature k-means,0.9433759313591259,6718.0,1.0,4.54,74.64444444444445
low,2,6,Offline teacher,0.9334893733980327,7296.0,1.0,4.88,81.06666666666666
low,2,7,No grouping,0.944,7500.0,1.0,5.0,83.33333333333333
low,2,7,CQI k-means,0.9602837425241535,6548.0,1.0,4.44,72.75555555555556
low,2,7,Resource-cost k-means,0.944,7500.0,1.0,5.0,83.33333333333333
low,2,7,Multi-feature k-means,0.9591206180581423,6616.0,1.0,4.48,73.5111111111111
low,2,7,Offline teacher,0.9457446866990163,7398.0,1.0,4.94,82.2
low,2,8,No grouping,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,8,CQI k-means,0.9378865579610931,6922.0,1.0,4.66,76.91111111111111
low,2,8,Resource-cost k-means,0.9309078111650271,7330.0,1.0,4.9,81.44444444444444
low,2,8,Multi-feature k-means,0.941375931359126,6718.0,1.0,4.54,74.64444444444445
low,2,8,Offline teacher,0.9309787467960657,7092.0,1.0,4.76,78.8
low,2,9,No grouping,0.9359999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,9,CQI k-means,0.9441418712620765,7024.0,1.0,4.72,78.04444444444445
low,2,9,Resource-cost k-means,0.9365815622330055,7466.0,1.0,4.98,82.95555555555555
low,2,9,Multi-feature k-means,0.9487943691261205,6752.0,1.0,4.56,75.02222222222223
low,2,9,Offline teacher,0.9377446866990163,7398.0,1.0,4.94,82.2
low,2,10,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,10,CQI k-means,0.9409787467960657,7092.0,1.0,4.76,78.8
low,2,10,Resource-cost k-means,0.9357446866990163,7398.0,1.0,4.94,82.2
low,2,10,Multi-feature k-means,0.9526099914561752,6412.0,1.0,4.36,71.24444444444444
low,2,10,Offline teacher,0.9357446866990163,7398.0,1.0,4.94,82.2
low,2,11,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,11,CQI k-means,0.9364681201940985,6888.0,1.0,4.64,76.53333333333333
low,2,11,Resource-cost k-means,0.9265815622330055,7466.0,1.0,4.98,82.95555555555555
low,2,11,Multi-feature k-means,0.9434468669901642,6480.0,1.0,4.4,72.0
low,2,11,Offline teacher,0.9306524978640438,7228.0,1.0,4.84,80.31111111111112
low,2,12,No grouping,0.94,7500.0,1.0,5.0,83.33333333333333
low,2,12,CQI k-means,0.9469787467960654,7092.0,1.0,4.76,78.8
low,2,12,Resource-cost k-means,0.94,7500.0,1.0,5.0,83.33333333333333
low,2,12,Multi-feature k-means,0.9517380526878009,6662.0,1.0,4.52,74.02222222222223
low,2,12,Offline teacher,0.941163124466011,7432.0,1.0,4.96,82.57777777777778
low,2,13,No grouping,0.9179999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,13,CQI k-means,0.9307943691261203,6752.0,1.0,4.56,75.02222222222223
low,2,13,Resource-cost k-means,0.9214893733980327,7296.0,1.0,4.88,81.06666666666666
low,2,13,Multi-feature k-means,0.9307943691261203,6752.0,1.0,4.56,75.02222222222223
low,2,13,Offline teacher,0.9243971845630601,7126.0,1.0,4.78,79.17777777777778
low,2,14,No grouping,0.926,7500.0,1.0,5.0,83.33333333333333
low,2,14,CQI k-means,0.9376312446601094,6820.0,1.0,4.6,75.77777777777777
low,2,14,Resource-cost k-means,0.9265815622330057,7466.0,1.0,4.98,82.95555555555555
low,2,14,Multi-feature k-means,0.9387943691261205,6752.0,1.0,4.56,75.02222222222223
low,2,14,Offline teacher,0.9277446866990163,7398.0,1.0,4.94,82.2
low,2,15,No grouping,0.932,7500.0,1.0,5.0,83.33333333333333
low,2,15,CQI k-means,0.9418865579610931,6922.0,1.0,4.66,76.91111111111111
low,2,15,Resource-cost k-means,0.932,7500.0,1.0,5.0,83.33333333333333
low,2,15,Multi-feature k-means,0.9437021802911478,6582.0,1.0,4.46,73.13333333333334
low,2,15,Offline teacher,0.9354893733980327,7296.0,1.0,4.88,81.06666666666666
low,2,16,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,16,CQI k-means,0.9364681201940986,6888.0,1.0,4.64,76.53333333333333
low,2,16,Resource-cost k-means,0.9283262489320218,7364.0,1.0,4.92,81.82222222222222
low,2,16,Multi-feature k-means,0.9370496824271041,6854.0,1.0,4.62,76.15555555555555
low,2,16,Offline teacher,0.9300709356310383,7262.0,1.0,4.86,80.68888888888888
low,2,17,No grouping,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,17,CQI k-means,0.9361418712620767,7024.0,1.0,4.72,78.04444444444445
low,2,17,Resource-cost k-means,0.930326248932022,7364.0,1.0,4.92,81.82222222222222
low,2,17,Multi-feature k-means,0.9314059789068311,6460.0,1.0,4.44,71.77777777777777
low,2,17,Offline teacher,0.9309078111650271,7330.0,1.0,4.9,81.44444444444444
low,2,18,No grouping,0.9219999999999999,7500.0,1.0,5.0,83.33333333333333
low,2,18,CQI k-means,0.9318865579610932,6922.0,1.0,4.66,76.91111111111111
low,2,18,Resource-cost k-means,0.9231631244660109,7432.0,1.0,4.96,82.57777777777778
low,2,18,Multi-feature k-means,0.936645863852828,6492.0,1.0,4.42,72.13333333333334
low,2,18,Offline teacher,0.9283971845630602,7126.0,1.0,4.78,79.17777777777778
low,2,19,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,2,19,CQI k-means,0.9503546781551917,6310.0,1.0,4.3,70.11111111111111
low,2,19,Resource-cost k-means,0.93,7500.0,1.0,5.0,83.33333333333333
low,2,19,Multi-feature k-means,0.9398865579610931,6922.0,1.0,4.66,76.91111111111111
low,2,19,Offline teacher,0.9311631244660109,7432.0,1.0,4.96,82.57777777777778
low,3,0,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,3,0,CQI k-means,0.9404681201940985,6888.0,1.0,4.64,76.53333333333333
low,3,0,Resource-cost k-means,0.931163124466011,7432.0,1.0,4.96,82.57777777777778
low,3,0,Multi-feature k-means,0.9416312446601094,6820.0,1.0,4.6,75.77777777777777
low,3,0,Offline teacher,0.9346524978640437,7228.0,1.0,4.84,80.31111111111112
low,3,1,No grouping,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,1,CQI k-means,0.9355603090290711,7058.0,1.0,4.74,78.42222222222222
low,3,1,Resource-cost k-means,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,1,Multi-feature k-means,0.9402128068931148,6786.0,1.0,4.58,75.4
low,3,1,Offline teacher,0.9320709356310383,7262.0,1.0,4.86,80.68888888888888
low,3,2,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,2,CQI k-means,0.9409787467960657,7092.0,1.0,4.76,78.8
low,3,2,Resource-cost k-means,0.9351631244660109,7432.0,1.0,4.96,82.57777777777778
low,3,2,Multi-feature k-means,0.9433049957280876,6956.0,1.0,4.68,77.28888888888889
low,3,2,Offline teacher,0.9374893733980327,7296.0,1.0,4.88,81.06666666666666
low,3,3,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,3,3,CQI k-means,0.9497731159221863,6344.0,1.0,4.32,70.4888888888889
low,3,3,Resource-cost k-means,0.9340709356310382,7262.0,1.0,4.86,80.68888888888888
low,3,3,Multi-feature k-means,0.9393049957280876,6956.0,1.0,4.68,77.28888888888889
low,3,3,Offline teacher,0.9363971845630601,7126.0,1.0,4.78,79.17777777777778
low,3,4,No grouping,0.93,7500.0,1.0,5.0,83.33333333333333
low,3,4,CQI k-means,0.9381418712620766,7024.0,1.0,4.72,78.04444444444445
low,3,4,Resource-cost k-means,0.931163124466011,7432.0,1.0,4.96,82.57777777777778
low,3,4,Multi-feature k-means,0.9416312446601094,6820.0,1.0,4.6,75.77777777777777
low,3,4,Offline teacher,0.9317446866990164,7398.0,1.0,4.94,82.2
low,3,5,No grouping,0.938,7500.0,1.0,5.0,83.33333333333333
low,3,5,CQI k-means,0.9560284292231697,6446.0,1.0,4.38,71.62222222222222
low,3,5,Resource-cost k-means,0.938,7500.0,1.0,5.0,83.33333333333333
low,3,5,Multi-feature k-means,0.949049682427104,6854.0,1.0,4.62,76.15555555555555
low,3,5,Offline teacher,0.940326248932022,7364.0,1.0,4.92,81.82222222222222
low,3,6,No grouping,0.9359999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,6,CQI k-means,0.9546099914561752,6412.0,1.0,4.36,71.24444444444444
low,3,6,Resource-cost k-means,0.9371631244660109,7432.0,1.0,4.96,82.57777777777778
low,3,6,Multi-feature k-means,0.9546099914561752,6412.0,1.0,4.36,71.24444444444444
low,3,6,Offline teacher,0.9400709356310384,7262.0,1.0,4.86,80.68888888888888
low,3,7,No grouping,0.9359999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,7,CQI k-means,0.9418156223300548,7160.0,1.0,4.8,79.55555555555556
low,3,7,Resource-cost k-means,0.9371631244660109,7432.0,1.0,4.96,82.57777777777778
low,3,7,Multi-feature k-means,0.9494468669901641,6480.0,1.0,4.4,72.0
low,3,7,Offline teacher,0.9400709356310383,7262.0,1.0,4.86,80.68888888888888
low,3,8,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,8,CQI k-means,0.942723433495082,6990.0,1.0,4.7,77.66666666666667
low,3,8,Resource-cost k-means,0.935163124466011,7432.0,1.0,4.96,82.57777777777778
low,3,8,Multi-feature k-means,0.946212806893115,6786.0,1.0,4.58,75.4
low,3,8,Offline teacher,0.9369078111650273,7330.0,1.0,4.9,81.44444444444444
low,3,9,No grouping,0.9339999999999997,7500.0,1.0,5.0,83.33333333333333
low,3,9,CQI k-means,0.9531915536891807,6378.0,1.0,4.34,70.86666666666666
low,3,9,Resource-cost k-means,0.9345815622330055,7466.0,1.0,4.98,82.95555555555555
low,3,9,Multi-feature k-means,0.9457021802911478,6582.0,1.0,4.46,73.13333333333334
low,3,9,Offline teacher,0.9363262489320219,7364.0,1.0,4.92,81.82222222222222
low,3,10,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,10,CQI k-means,0.9531915536891807,6378.0,1.0,4.34,70.86666666666666
low,3,10,Resource-cost k-means,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,10,Multi-feature k-means,0.9433759313591259,6718.0,1.0,4.54,74.64444444444445
low,3,10,Offline teacher,0.9363262489320218,7364.0,1.0,4.92,81.82222222222222
low,3,11,No grouping,0.9460000000000001,7500.0,1.0,5.0,83.33333333333333
low,3,11,CQI k-means,0.9529787467960656,7092.0,1.0,4.76,78.8
low,3,11,Resource-cost k-means,0.9477446866990163,7398.0,1.0,4.94,82.2
low,3,11,Multi-feature k-means,0.9524681201940985,6888.0,1.0,4.64,76.53333333333333
low,3,11,Offline teacher,0.9483262489320218,7364.0,1.0,4.92,81.82222222222222
low,3,12,No grouping,0.9339999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,12,CQI k-means,0.9531915536891807,6378.0,1.0,4.34,70.86666666666666
low,3,12,Resource-cost k-means,0.9351631244660108,7432.0,1.0,4.96,82.57777777777778
low,3,12,Multi-feature k-means,0.9491206180581423,6616.0,1.0,4.48,73.5111111111111
low,3,12,Offline teacher,0.9386524978640438,7228.0,1.0,4.84,80.31111111111112
low,3,13,No grouping,0.9319999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,13,CQI k-means,0.9517731159221862,6344.0,1.0,4.32,70.4888888888889
low,3,13,Resource-cost k-means,0.9325815622330056,7466.0,1.0,4.98,82.95555555555555
low,3,13,Multi-feature k-means,0.9494468669901641,6480.0,1.0,4.4,72.0
low,3,13,Offline teacher,0.9383971845630603,7126.0,1.0,4.78,79.17777777777778
low,3,14,No grouping,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,14,CQI k-means,0.9489362403881972,6276.0,1.0,4.28,69.73333333333333
low,3,14,Resource-cost k-means,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,14,Multi-feature k-means,0.9466099914561752,6412.0,1.0,4.36,71.24444444444444
low,3,14,Offline teacher,0.9297446866990164,7398.0,1.0,4.94,82.2
low,3,15,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,15,CQI k-means,0.9376312446601095,6820.0,1.0,4.6,75.77777777777777
low,3,15,Resource-cost k-means,0.9289078111650274,7330.0,1.0,4.9,81.44444444444444
low,3,15,Multi-feature k-means,0.9422837425241533,6548.0,1.0,4.44,72.75555555555556
low,3,15,Offline teacher,0.9306524978640438,7228.0,1.0,4.84,80.31111111111112
low,3,16,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,16,CQI k-means,0.934723433495082,6990.0,1.0,4.7,77.66666666666667
low,3,16,Resource-cost k-means,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,3,16,Multi-feature k-means,0.937049682427104,6854.0,1.0,4.62,76.15555555555555
low,3,16,Offline teacher,0.9353049957280877,6956.0,1.0,4.68,77.28888888888889
low,3,17,No grouping,0.926,7500.0,1.0,5.0,83.33333333333333
low,3,17,CQI k-means,0.934723433495082,6990.0,1.0,4.7,77.66666666666667
low,3,17,Resource-cost k-means,0.9277446866990163,7398.0,1.0,4.94,82.2
low,3,17,Multi-feature k-means,0.9411206180581424,6616.0,1.0,4.48,73.5111111111111
low,3,17,Offline teacher,0.9289078111650274,7330.0,1.0,4.9,81.44444444444444
low,3,18,No grouping,0.934,7500.0,1.0,5.0,83.33333333333333
low,3,18,CQI k-means,0.9444681201940986,6888.0,1.0,4.64,76.53333333333333
low,3,18,Resource-cost k-means,0.9386524978640438,7228.0,1.0,4.84,80.31111111111112
low,3,18,Multi-feature k-means,0.9403971845630601,7126.0,1.0,4.78,79.17777777777778
low,3,18,Offline teacher,0.9392340600970494,7194.0,1.0,4.82,79.93333333333334
low,3,19,No grouping,0.932,7500.0,1.0,5.0,83.33333333333333
low,3,19,CQI k-means,0.9401418712620767,7024.0,1.0,4.72,78.04444444444445
low,3,19,Resource-cost k-means,0.9337446866990163,7398.0,1.0,4.94,82.2
low,3,19,Multi-feature k-means,0.9465390558251369,6650.0,1.0,4.5,73.88888888888889
low,3,19,Offline teacher,0.9343262489320218,7364.0,1.0,4.92,81.82222222222222
low,4,0,No grouping,0.9299999999999998,7500.0,1.0,5.0,83.33333333333333
low,4,0,CQI k-means,0.93639718456306,7126.0,1.0,4.78,79.17777777777778
low,4,0,Resource-cost k-means,0.9317446866990163,7398.0,1.0,4.94,82.2
low,4,0,Multi-feature k-means,0.9413342341135251,6300.0,1.0,4.32,70.0
low,4,0,Offline teacher,0.9334893733980328,7296.0,1.0,4.88,81.06666666666666
low,4,1,No grouping,0.946,7500.0,1.0,5.0,83.33333333333333
low,4,1,CQI k-means,0.961702180291148,6582.0,1.0,4.46,73.13333333333334
low,4,1,Resource-cost k-means,0.946,7500.0,1.0,5.0,83.33333333333333
low,4,1,Multi-feature k-means,0.9582837425241533,6548.0,1.0,4.44,72.75555555555556
low,4,1,Offline teacher,0.9483262489320219,7364.0,1.0,4.92,81.82222222222222
low,4,2,No grouping,0.9259999999999999,7500.0,1.0,5.0,83.33333333333333
low,4,2,CQI k-means,0.9341418712620766,7024.0,1.0,4.72,78.04444444444445
low,4,2,Resource-cost k-means,0.9271631244660108,7432.0,1.0,4.96,82.57777777777778
low,4,2,Multi-feature k-means,0.9376312446601095,6820.0,1.0,4.6,75.77777777777777
low,4,2,Offline teacher,0.9277446866990162,7398.0,1.0,4.94,82.2
low,4,3,No grouping,0.9279999999999999,7500.0,1.0,5.0,83.33333333333333
low,4,3,CQI k-means,0.9361418712620767,7024.0,1.0,4.72,78.04444444444445
low,4,3,Resource-cost k-means,0.9291631244660111,7432.0,1.0,4.96,82.57777777777778
low,4,3,Multi-feature k-means,0.9407943691261204,6752.0,1.0,4.56,75.02222222222223
low,4,3,Offline teacher,0.9367234334950821,6990.0,1.0,4.7,77.66666666666667
low,4,4,No grouping,0.9380000000000002,7500.0,1.0,5.0,83.33333333333333
low,4,4,CQI k-means,0.9449787467960655,7092.0,1.0,4.76,78.8
low,4,4,Resource-cost k-means,0.9391631244660108,7432.0,1.0,4.96,82.57777777777778
low,4,4,Multi-feature k-means,0.9507943691261204,6752.0,1.0,4.56,75.02222222222223
low,4,4,Offline teacher,0.9409078111650274,7330.0,1.0,4.9,81.44444444444444
low,4,5,No grouping,0.92,7500.0,1.0,5.0,83.33333333333333
