scenario_index,feature_mode,users,rbs,rb_budget_ratio,cqi_min,cqi_max,cqi_span,mean_cost_std,max_same_cqi_cost_std,teacher_groups,cqi_groups,resource_groups,multifeature_groups,teacher_gain_vs_no_grouping,teacher_gain_vs_cqi,resource_gain_vs_cqi,multifeature_gain_vs_cqi,resource_gap_vs_teacher,multifeature_gap_vs_teacher,cqi_pairwise_vs_teacher,resource_pairwise_vs_teacher,multifeature_pairwise_vs_teacher,teacher_utility,cqi_utility,resource_utility,multifeature_utility,no_grouping_utility,split,seed,accepted,acceptance_score,selected
62,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014242069414569614,0.005986157657863776,2,2,2,2,0.03607516473455463,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5915926761519062,0.5915926761519062,0.5915926761519062,0.5915926761519062,0.5555175114173516,train,9,0,0.019534121781743262,0
63,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.011872440241843453,0.005670115145331431,2,1,1,2,0.03607516473455474,0.03607516473455474,0.0,0.006911410968214571,0.03607516473455474,0.029163753766340172,0.4696969696969697,0.4696969696969697,0.8333333333333334,0.5832593428185731,0.5471841780840183,0.5471841780840183,0.5540955890522329,0.5471841780840183,train,9,0,0.09678899884888065,0
64,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013060425061582377,0.008735167714867226,2,2,1,2,0.006911410968214571,-0.029163753766340172,-0.03607516473455474,-0.029163753766340172,0.006911410968214571,0.0,0.8333333333333334,0.45454545454545453,1.0,0.5540955890522329,0.5832593428185731,0.5471841780840183,0.5540955890522329,0.5471841780840183,train,9,0,-0.05268801011985625,0
65,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01254154760708929,0.00708197154665665,2,1,1,1,0.023491161130521188,0.023491161130521188,0.0,0.0,0.023491161130521188,0.023491161130521188,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5706753392145396,0.5471841780840184,0.5471841780840184,0.5471841780840184,0.5471841780840184,train,9,1,0.06049839571296713,0
66,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012301897194060588,0.007567532888091451,2,2,1,2,0.023491161130521188,0.016579750162306728,-0.00691141096821446,0.0,0.023491161130521188,0.016579750162306728,0.4696969696969697,0.8333333333333334,0.4696969696969697,0.5873420058812062,0.5707622557188995,0.563850844750685,0.5707622557188995,0.563850844750685,train,9,0,0.04679696411189691,0
67,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013600563068728646,0.008283530306166626,2,2,2,2,0.03607516473455474,0.029163753766340172,0.0,0.0,0.029163753766340172,0.029163753766340172,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5999260094852397,0.5707622557188995,0.5707622557188995,0.5707622557188995,0.5638508447506849,train,9,1,0.07843597247649937,0
68,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014897171740978262,0.0060140653040586045,2,1,1,2,0.03607516473455474,0.03607516473455474,0.0,0.006911410968214571,0.03607516473455474,0.029163753766340172,0.4696969696969697,0.4696969696969697,0.8333333333333334,0.6082593428185731,0.5721841780840183,0.5721841780840183,0.5790955890522329,0.5721841780840183,train,9,1,0.09687498638856244,0
69,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.017488175275933916,0.00699782297346337,2,2,2,2,0.0475612635908802,0.011486098856325677,-0.02916375376634006,-0.02916375376634006,0.04064985262266574,0.04064985262266574,0.696969696969697,0.8333333333333334,0.8333333333333334,0.6114121083415652,0.5999260094852396,0.5707622557188995,0.5707622557188995,0.563850844750685,train,9,0,0.0485022852514573,0
70,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01343124628513056,0.006770805854469224,2,2,2,2,0.006911410968214682,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5457622557188996,0.5457622557188996,0.5457622557188996,0.5457622557188996,0.5388508447506849,train,9,0,0.0051484069477246465,0
71,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.011119881976336685,0.0077641249218742695,2,2,2,2,0.09532307358736236,0.0,-0.05924790885280773,0.0,0.05924790885280773,0.0,1.0,0.8333333333333334,1.0,0.6591739183380474,0.6591739183380474,0.5999260094852397,0.6591739183380474,0.563850844750685,train,9,0,0.04960256802414975,0
72,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.015595202879172636,0.007400974573013454,2,2,2,2,0.006911410968214571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5540955890522329,0.5540955890522329,0.5540955890522329,0.5540955890522329,0.5471841780840183,train,9,0,0.005305949127360649,0
73,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012892673465668941,0.007883975169410367,2,2,1,2,0.0055345630161641735,-0.03054060171839046,-0.03607516473455463,-0.029163753766340172,0.0055345630161641735,-0.0013768479520502863,0.8333333333333334,0.5151515151515151,0.696969696969697,0.5360520744335159,0.5665926761519063,0.5305175114173517,0.5374289223855662,0.5305175114173517,train,9,0,-0.05634292813634624,0
74,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012398313243998005,0.00495572244547266,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.7290781116502739,0.7290781116502738,0.7290781116502738,0.7290781116502738,0.7290781116502738,train,9,0,0.0012389306113684425,0
75,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.013037612074626394,0.0071347384293622435,2,2,1,2,0.0234911611305213,-0.012584003604033334,-0.03607516473455463,-0.02916375376634006,0.0234911611305213,0.016579750162306728,0.45454545454545453,0.8333333333333334,0.4696969696969697,0.5623420058812063,0.5749260094852396,0.538850844750685,0.5457622557188996,0.538850844750685,train,9,0,-0.011638742035465457,0
76,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01200800501349222,0.0071555698267713784,2,2,2,2,0.06523891850089503,0.06523891850089492,0.006911410968214571,0.006911410968214571,0.058327507532680345,0.058327507532680345,0.5909090909090909,0.696969696969697,0.696969696969697,0.6124230965849132,0.5471841780840183,0.5540955890522329,0.5540955890522329,0.5471841780840182,train,9,1,0.17698115790330568,1
77,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.009021097956087899,0.008203724604939509,1,1,1,2,0.0,0.0,0.0,0.006911410968214571,0.0,-0.006911410968214571,1.0,1.0,0.45454545454545453,0.538850844750685,0.538850844750685,0.538850844750685,0.5457622557188996,0.538850844750685,train,9,0,0.007234489377395806,0
78,history_cost_quality,12,72,0.2361111111111111,7,11,4,0.017032206832287126,0.008184106263733193,2,2,1,2,0.06523891850089492,0.017677654910014717,-0.0475612635908802,-0.04064985262266563,0.06523891850089492,0.058327507532680345,0.5909090909090909,0.5151515151515151,0.696969696969697,0.6207564299182465,0.6030787750082318,0.5555175114173516,0.5624289223855662,0.5555175114173516,train,9,0,0.07002079563641019,0
79,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.016243841748116265,0.009698923680537453,2,2,2,2,0.09532307358736247,0.030084155086467557,0.011808663123648255,0.030084155086467557,0.0182754919628193,0.0,0.696969696969697,0.5151515151515151,1.0,0.6591739183380474,0.6290897632515798,0.6408984263752281,0.6591739183380474,0.5638508447506849,train,9,0,0.14462635732524964,0
80,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01488592717648185,0.004536092116265147,2,2,2,2,0.06523891850089492,0.017677654910014606,0.017677654910014606,0.017677654910014606,0.0,0.0,0.5909090909090909,1.0,1.0,0.5957564299182465,0.5780787750082319,0.5957564299182465,0.5957564299182465,0.5305175114173516,train,9,1,0.10004468819206852,0
81,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.012021941705928152,0.006637596656668694,2,2,2,2,0.12356642603357537,0.0282433524462129,0.0,0.0,0.0282433524462129,0.0282433524462129,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.6874172707842603,0.6591739183380474,0.6591739183380474,0.6591739183380474,0.5638508447506849,train,9,0,0.11992931707338066,0
82,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.0121328589456145,0.006381504051893623,1,2,1,2,0.0,-0.03607516473455463,-0.03607516473455463,-0.02916375376634006,0.0,-0.006911410968214571,0.4696969696969697,1.0,0.45454545454545453,0.5721841780840183,0.608259342818573,0.5721841780840183,0.5790955890522329,0.5721841780840183,train,9,0,-0.07055495345613585,0
83,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01248206637255924,0.0065016587755990455,2,2,2,2,0.0496244056536872,0.04962440565368709,0.03607516473455463,0.006911410968214571,0.013549240919132455,0.042712994685472516,0.4696969696969697,0.696969696969697,0.5909090909090909,0.5884752504043721,0.538850844750685,0.5749260094852396,0.5457622557188996,0.5388508447506849,train,9,1,0.1669451517888331,1
84,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014897171740978262,0.0062799351695604355,2,2,2,2,0.09532307358736247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.5471841780840183,train,9,0,0.049231520586071345,0
85,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.016404546007306557,0.004293341896062819,2,2,1,2,0.00691141096821446,0.0,-0.00691141096821446,0.0,0.00691141096821446,0.0,1.0,0.45454545454545453,1.0,0.5457622557188995,0.5457622557188995,0.538850844750685,0.5457622557188995,0.538850844750685,train,9,0,0.004529040958122935,0
86,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012934455720864362,0.006648799359419017,2,2,2,2,0.04756126359088031,-0.017677654910014606,-0.017677654910014717,0.030084155086467446,1.1102230246251565e-16,-0.04776180999648205,0.5909090909090909,1.0,0.8333333333333334,0.5864121083415653,0.6040897632515799,0.5864121083415652,0.6341739183380474,0.538850844750685,train,9,0,0.012650638130116281,0
87,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012892673465668941,0.0064814814814814796,2,1,1,2,0.00691141096821446,0.00691141096821446,0.0,0.006911410968214571,0.00691141096821446,-1.1102230246251565e-16,0.45454545454545453,0.45454545454545453,1.0,0.5790955890522328,0.5721841780840183,0.5721841780840183,0.5790955890522329,0.5721841780840183,train,9,0,0.024082456017067447,0
88,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014925869363794224,0.0058890191058926485,2,2,1,2,0.00691141096821446,0.0,-0.00691141096821446,0.0,0.00691141096821446,0.0,1.0,0.45454545454545453,1.0,0.5624289223855662,0.5624289223855662,0.5555175114173517,0.5624289223855662,0.5555175114173517,train,9,0,0.004927960260580392,0
89,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.015046296296296299,0.006279935169560437,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7457447783169405,0.7457447783169405,0.7457447783169405,0.7457447783169405,0.7457447783169405,train,9,0,0.0015699837923901093,0
90,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012899886957793589,0.009323337942588402,2,1,2,2,0.09532307358736236,0.09532307358736236,0.09532307358736247,0.09532307358736247,-1.1102230246251565e-16,-1.1102230246251565e-16,0.45454545454545453,1.0,1.0,0.6341739183380474,0.538850844750685,0.6341739183380475,0.6341739183380475,0.538850844750685,train,9,1,0.4074538972319373,1
91,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013458922486506488,0.009956394985003033,2,2,2,2,0.09371424829121,0.08680283732299543,0.0,0.0,0.08680283732299543,0.08680283732299543,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.6408984263752283,0.5540955890522329,0.5540955890522329,0.5540955890522329,0.5471841780840183,train,9,1,0.2229518975378466,1
92,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.01806589836454814,0.0071347384293622435,2,2,3,2,0.0475612635908802,0.011486098856325566,-0.03159275553784924,-0.029163753766340172,0.043078854394174804,0.04064985262266574,0.696969696969697,0.6363636363636364,0.8333333333333334,0.6280787750082318,0.6165926761519063,0.584999920614057,0.5874289223855661,0.5805175114173516,train,9,0,0.04853651411543179,0
93,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.011933401102022796,0.010670769047792687,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.7124114449836071,0.7124114449836072,0.7124114449836072,0.7124114449836072,0.7124114449836072,train,9,0,0.002667692261947894,0
94,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012315501311352136,0.008410139872493028,2,2,2,3,0.09440267226723498,0.04684140867635478,-0.04064985262266585,-0.04064985262266574,0.08749126129902063,0.08749126129902052,0.5151515151515151,0.5909090909090909,0.6515151515151515,0.6249201836845867,0.5780787750082319,0.537428922385566,0.5374289223855662,0.5305175114173517,train,9,0,0.1429866884544503,0
95,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.009841744613290196,0.005011721086715504,2,1,2,2,0.09440267226723509,0.09440267226723509,0.09440267226723498,0.00691141096821446,1.1102230246251565e-16,0.08749126129902063,0.5909090909090909,1.0,0.5909090909090909,0.6582535170179201,0.563850844750685,0.65825351701792,0.5707622557188995,0.563850844750685,train,9,1,0.33684584143316243,1
96,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013839235230852965,0.005303907054347042,2,2,2,2,0.02349116113052141,0.01657975016230684,0.0,0.0,0.01657975016230684,0.01657975016230684,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.5873420058812063,0.5707622557188995,0.5707622557188995,0.5707622557188995,0.5638508447506849,train,9,1,0.046231057653461145,0
97,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.013721774107853963,0.010523288346439693,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7207447783169405,0.7207447783169405,0.7207447783169405,0.7207447783169405,0.7207447783169405,train,9,0,0.0026308220866099233,0
98,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01293877032232562,0.0069444444444444415,2,2,2,2,0.09532307358736236,0.0,-0.05924790885280773,0.0,0.05924790885280773,0.0,1.0,0.8333333333333334,1.0,0.6175072516713808,0.6175072516713808,0.558259342818573,0.6175072516713808,0.5221841780840184,train,9,0,0.04939764790479229,0
99,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.016714644307434006,0.0058254895333879255,2,2,2,2,0.04756126359088031,0.04064985262266574,0.0,0.0,0.04064985262266574,0.04064985262266574,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6030787750082319,0.5624289223855662,0.5624289223855662,0.5624289223855662,0.5555175114173516,train,9,1,0.10653670942411861,0
100,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.013346479412476778,0.007021180966714398,3,2,2,2,0.03607516473455474,0.029163753766340172,0.02916375376634006,0.0,1.1102230246251565e-16,0.029163753766340172,0.7424242424242424,0.9090909090909091,0.7424242424242424,0.5749260094852398,0.5457622557188996,0.5749260094852396,0.5457622557188996,0.538850844750685,train,9,0,0.10728413890797638,0
101,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014388932252292836,0.00885700299523564,2,3,2,2,0.0652389185008948,0.058327507532680234,0.029163753766340172,-1.1102230246251565e-16,0.02916375376634006,0.058327507532680345,0.7424242424242424,0.8333333333333334,0.696969696969697,0.6457564299182464,0.5874289223855662,0.6165926761519064,0.5874289223855661,0.5805175114173516,train,9,1,0.18065247883095695,1
102,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012612554813485746,0.005986157657863775,2,1,1,2,0.03607516473455474,0.03607516473455474,0.0,0.00691141096821446,0.03607516473455474,0.029163753766340283,0.4696969696969697,0.4696969696969697,0.8333333333333334,0.6165926761519064,0.5805175114173516,0.5805175114173516,0.5874289223855661,0.5805175114173516,train,9,1,0.09686800947701364,0
103,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01517435219081569,0.007913654126838737,2,2,2,2,0.03607516473455474,0.03607516473455463,0.03607516473455463,0.03607516473455463,0.0,0.0,0.696969696969697,1.0,1.0,0.5749260094852396,0.538850844750685,0.5749260094852396,0.5749260094852396,0.5388508447506849,train,9,1,0.15529786365356693,1
104,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.011358263194456427,0.0059648605216320065,2,2,2,2,0.0234911611305213,-0.012584003604033334,-0.02916375376634006,-0.02916375376634006,0.016579750162306728,0.016579750162306728,0.45454545454545453,0.4696969696969697,0.4696969696969697,0.5706753392145396,0.583259342818573,0.5540955890522329,0.5540955890522329,0.5471841780840183,train,9,0,-0.011931211512398017,0
105,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01463509007591872,0.005000571526549275,2,2,2,2,0.02349116113052141,0.016579750162306728,-0.006911410968214571,0.0,0.0234911611305213,0.016579750162306728,0.4696969696969697,0.696969696969697,0.4696969696969697,0.5623420058812063,0.5457622557188996,0.538850844750685,0.5457622557188996,0.5388508447506849,train,9,0,0.04615522377151148,0
106,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01403149312802341,0.006481481481481482,1,1,2,2,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.0,0.4696969696969697,0.45454545454545453,0.563850844750685,0.5638508447506849,0.563850844750685,0.563850844750685,0.5638508447506849,train,9,0,0.0016203703703708424,0
107,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.016558073868730663,0.010409519724716076,2,2,2,2,0.04756126359088031,0.011486098856325566,0.011486098856325566,-0.029163753766340172,0.0,0.04064985262266574,0.696969696969697,1.0,0.8333333333333334,0.628078775008232,0.6165926761519064,0.628078775008232,0.5874289223855662,0.5805175114173516,train,9,1,0.06084130829559587,0
108,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.015104302165010375,0.006997822973463367,2,2,2,2,0.09532307358736247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.5471841780840183,train,9,0,0.04941099253704708,0
109,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014357865791611418,0.00885700299523564,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.7207447783169406,0.7207447783169405,0.7207447783169405,0.7207447783169405,0.7207447783169405,train,9,0,0.0022142507488091875,0
110,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.00903964082859566,0.008018753738744801,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7207447783169405,0.7207447783169405,0.7207447783169405,0.7207447783169405,0.7207447783169405,train,9,0,0.0020046884346862004,0
111,history_cost_quality,12,72,0.2361111111111111,7,10,3,0.011039277722086807,0.008101851851851853,2,1,1,1,0.015238918500894871,0.015238918500894871,0.0,0.0,0.015238918500894871,0.015238918500894871,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5957564299182465,0.5805175114173516,0.5805175114173516,0.5805175114173516,0.5805175114173516,train,9,0,0.04012275921520014,0
112,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01614388576613247,0.005856069741052556,2,3,2,2,0.06523891850089492,0.04359223042948912,0.014428476663148837,-0.014735277103191224,0.029163753766340283,0.058327507532680345,0.7424242424242424,0.8333333333333334,0.696969696969697,0.6124230965849132,0.5688308661554241,0.583259342818573,0.5540955890522329,0.5471841780840183,train,9,1,0.13569641420783768,0
113,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012321542764406878,0.006804138174397721,2,2,2,2,0.03607516473455463,-1.1102230246251565e-16,0.0,-0.029163753766340172,-1.1102230246251565e-16,0.02916375376634006,1.0,1.0,0.8333333333333334,0.5915926761519062,0.5915926761519064,0.5915926761519064,0.5624289223855662,0.5555175114173516,train,9,0,0.019738616910876524,0
114,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014927115834994677,0.007204803008095335,2,2,2,2,0.09532307358736236,0.05924790885280773,0.05924790885280773,0.05924790885280773,0.0,0.0,0.8333333333333334,1.0,1.0,0.6341739183380474,0.5749260094852396,0.6341739183380474,0.6341739183380474,0.538850844750685,train,9,1,0.271642395743734,1
115,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.011668531739843063,0.006822816043143274,2,1,2,2,0.03607516473455474,0.03607516473455474,0.006911410968214571,0.006911410968214571,0.029163753766340172,0.029163753766340172,0.4696969696969697,0.8333333333333334,0.8333333333333334,0.5832593428185731,0.5471841780840183,0.5540955890522329,0.5540955890522329,0.5471841780840183,train,9,0,0.10398858504154818,0
116,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.009450191908885717,0.005758029149922565,2,2,1,2,0.03607516473455463,-0.029163753766340172,-0.0652389185008948,-0.029163753766340172,0.03607516473455463,0.0,0.8333333333333334,0.4696969696969697,1.0,0.608259342818573,0.6374230965849131,0.5721841780840183,0.608259342818573,0.5721841780840183,train,9,0,-0.038850417877922386,0
117,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012169606709558262,0.006781788515141572,2,3,2,2,0.04756126359088031,0.04064985262266563,-1.1102230246251565e-16,-1.1102230246251565e-16,0.04064985262266574,0.04064985262266574,0.7575757575757576,0.8333333333333334,0.8333333333333334,0.6197454416748985,0.5790955890522329,0.5790955890522328,0.5790955890522328,0.5721841780840182,train,9,0,0.1067757841695568,0
118,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.012749005896495608,0.005670115145331433,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7374114449836072,0.7374114449836072,0.7374114449836072,0.7374114449836072,0.7374114449836072,train,9,0,0.0014175287863328583,0
119,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.015873087636705793,0.004515702126049238,2,2,2,2,0.04756126359088031,0.04064985262266585,0.0,0.0,0.04064985262266585,0.04064985262266585,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6197454416748986,0.5790955890522328,0.5790955890522328,0.5790955890522328,0.5721841780840183,train,9,1,0.10620926257228416,0
120,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.0134146131564149,0.005345835825829871,2,2,2,2,0.09532307358736236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.6425072516713808,0.5471841780840184,train,9,0,0.04899799575013865,0
121,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014795663016238157,0.008092660865510422,2,2,2,2,0.04756126359088031,0.04064985262266574,0.0,0.0,0.04064985262266574,0.04064985262266574,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5864121083415653,0.5457622557188996,0.5457622557188996,0.5457622557188996,0.538850844750685,train,9,1,0.10710350225714924,0
122,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013666068868872311,0.008101851851851853,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.7374114449836072,0.7374114449836071,0.7374114449836071,0.7374114449836071,0.7374114449836071,train,9,0,0.002025462962963241,0
123,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01443540658477601,0.00861160890636031,2,2,1,2,0.0234911611305213,-0.012584003604033334,-0.03607516473455463,-0.029163753766340172,0.0234911611305213,0.01657975016230684,0.45454545454545453,0.8333333333333334,0.4696969696969697,0.554008672547873,0.5665926761519063,0.5305175114173517,0.5374289223855662,0.5305175114173517,train,9,0,-0.01126952441621594,0
124,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013292000908142143,0.006279935169560434,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.7207447783169405,0.7207447783169406,0.7207447783169406,0.7207447783169406,0.7207447783169406,train,9,0,0.0015699837923898309,0
125,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014059311078926388,0.004772112992613032,3,2,2,2,0.036075164734554854,0.0,-0.029163753766340283,-0.029163753766340283,0.029163753766340283,0.029163753766340283,0.9393939393939394,0.7727272727272727,0.7727272727272727,0.5999260094852398,0.5999260094852398,0.5707622557188995,0.5707622557188995,0.5638508447506849,train,9,0,0.019230610615430684,0
126,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.010344975060024634,0.00740097457301346,2,2,2,2,0.03295773898702048,0.02604632801880591,-0.00691141096821446,0.0,0.03295773898702037,0.02604632801880591,0.5909090909090909,0.8333333333333334,0.5909090909090909,0.5801419170710388,0.5540955890522329,0.5471841780840184,0.5540955890522329,0.5471841780840183,train,9,0,0.07042176917437543,0
127,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.014471450103017789,0.006381504051893623,2,2,2,2,0.09532307358736258,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.6591739183380475,0.6591739183380474,0.6591739183380474,0.6591739183380474,0.5638508447506849,train,9,0,0.049256912806654916,0
128,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.009596715249870949,0.008101851851851853,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7374114449836072,0.7374114449836072,0.7374114449836072,0.7374114449836072,0.7374114449836072,train,9,0,0.0020254629629629633,0
129,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.010876277283187071,0.005964860521631997,1,2,1,1,1.1102230246251565e-16,-0.03607516473455463,-0.03607516473455474,-0.03607516473455474,1.1102230246251565e-16,1.1102230246251565e-16,0.4696969696969697,1.0,1.0,0.5221841780840184,0.558259342818573,0.5221841780840183,0.5221841780840183,0.5221841780840183,train,9,0,-0.07065911433870121,0
130,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012229086312187856,0.004293341896062825,2,2,1,2,0.0475612635908802,0.0,-0.0475612635908802,0.0,0.0475612635908802,0.0,1.0,0.4696969696969697,1.0,0.6114121083415652,0.6114121083415652,0.563850844750685,0.6114121083415652,0.563850844750685,train,9,0,0.024853967269455806,0
131,history_cost_quality,12,72,0.2361111111111111,8,11,3,0.014716227718179514,0.006547285010986554,2,1,2,2,0.03607516473455474,0.03607516473455474,1.1102230246251565e-16,0.03607516473455474,0.03607516473455463,0.0,0.4696969696969697,0.8333333333333334,1.0,0.5749260094852396,0.5388508447506849,0.538850844750685,0.5749260094852396,0.5388508447506849,train,9,0,0.11888110664004967,0
132,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.01286956312046368,0.009956394985003033,1,2,2,2,1.1102230246251565e-16,0.0,0.0,0.03607516473455463,0.0,-0.03607516473455463,0.5151515151515151,0.4696969696969697,0.4696969696969697,0.563850844750685,0.563850844750685,0.563850844750685,0.5999260094852397,0.5638508447506849,train,9,0,0.029545472297166787,0
133,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.012566741878782666,0.0043648566739910395,2,2,2,2,0.03607516473455474,0.029163753766340172,0.0,0.0,0.029163753766340172,0.029163753766340172,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5999260094852397,0.5707622557188995,0.5707622557188995,0.5707622557188995,0.5638508447506849,train,9,1,0.07745630406845548,0
134,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.013590983760654738,0.008719050447522783,2,2,2,2,0.0652389185008948,0.058327507532680345,0.0,0.0,0.058327507532680345,0.058327507532680345,0.696969696969697,0.696969696969697,0.696969696969697,0.6290897632515798,0.5707622557188995,0.5707622557188995,0.5707622557188995,0.563850844750685,train,9,1,0.15145423692768878,1
135,history_cost_quality,12,72,0.2361111111111111,8,10,2,0.015977067315469645,0.005000571526549278,2,2,2,2,0.09532307358736247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6341739183380475,0.6341739183380475,0.6341739183380475,0.6341739183380475,0.538850844750685,train,9,0,0.04891167967531856,0
