dispersion,load,seed,step,is_warmup,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups
low,medium,seed_0032,1,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,2,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,3,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,4,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,5,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,6,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,7,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,8,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,9,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,10,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,11,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,12,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,13,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,14,0,NoGrouping_single_group,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,0,1,MethodA_proxy_kmeans,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.7000000000000001,0.875,3.5,0.0,2
low,medium,seed_0032,1,0,MethodA_proxy_kmeans,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.22826086956521738,2
low,medium,seed_0032,2,0,MethodA_proxy_kmeans,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.286231884057971,3
low,medium,seed_0032,3,0,MethodA_proxy_kmeans,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.286231884057971,2
low,medium,seed_0032,4,0,MethodA_proxy_kmeans,2937.5,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.20833333333333337,1.0,1.0416666666666667,0.3442028985507246,2
low,medium,seed_0032,5,0,MethodA_proxy_kmeans,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.16666666666666666,0.7916666666666666,0.8333333333333334,0.391304347826087,2
low,medium,seed_0032,6,0,MethodA_proxy_kmeans,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.391304347826087,2
low,medium,seed_0032,7,0,MethodA_proxy_kmeans,5558.333333333333,5558.333333333333,0.9583333333333334,4.0,123.51851851851852,0.9583333333333334,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,8,0,MethodA_proxy_kmeans,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,9,0,MethodA_proxy_kmeans,5316.666666666667,5316.666666666667,0.9166666666666666,4.0,118.14814814814815,0.9166666666666666,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.22826086956521738,2
low,medium,seed_0032,10,0,MethodA_proxy_kmeans,2875.0,2875.0,1.0,2.9166666666666665,63.888888888888886,0.9796296296296296,0.2166666666666667,1.0,1.0833333333333333,0.2898550724637681,2
low,medium,seed_0032,11,0,MethodA_proxy_kmeans,2812.5,2812.5,0.9583333333333334,2.9565217391304346,62.5,0.9480337078651685,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15579710144927536,3
low,medium,seed_0032,12,0,MethodA_proxy_kmeans,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.17500000000000004,0.875,0.875,0.08695652173913043,2
low,medium,seed_0032,13,0,MethodA_proxy_kmeans,2750.0,2750.0,0.9583333333333334,2.9130434782608696,61.111111111111114,0.937984496124031,0.18333333333333335,0.9166666666666666,0.9166666666666666,0.15217391304347827,3
low,medium,seed_0032,14,0,MethodA_proxy_kmeans,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.18333333333333335,0.875,0.9166666666666666,0.15217391304347827,3
low,medium,seed_0032,0,1,MethodB_cutpoint_stddev,5316.666666666667,5316.666666666667,0.9166666666666666,4.0,118.14814814814815,0.9166666666666666,0.7333333333333334,0.9166666666666666,3.6666666666666665,0.0,2
low,medium,seed_0032,1,0,MethodB_cutpoint_stddev,5316.666666666667,5316.666666666667,0.9166666666666666,4.0,118.14814814814815,0.9166666666666666,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.15942028985507245,2
low,medium,seed_0032,2,0,MethodB_cutpoint_stddev,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.22826086956521738,2
low,medium,seed_0032,3,0,MethodB_cutpoint_stddev,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.3442028985507246,2
low,medium,seed_0032,4,0,MethodB_cutpoint_stddev,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.0,0.0,0.0,0.4384057971014493,3
low,medium,seed_0032,5,0,MethodB_cutpoint_stddev,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.0,0.0,0.0,0.47101449275362317,2
low,medium,seed_0032,6,0,MethodB_cutpoint_stddev,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.391304347826087,2
low,medium,seed_0032,7,0,MethodB_cutpoint_stddev,5558.333333333333,5558.333333333333,0.9583333333333334,4.0,123.51851851851852,0.9583333333333334,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,8,0,MethodB_cutpoint_stddev,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,9,0,MethodB_cutpoint_stddev,5316.666666666667,5316.666666666667,0.9166666666666666,4.0,118.14814814814815,0.9166666666666666,0.0,0.0,0.0,0.22826086956521738,2
low,medium,seed_0032,10,0,MethodB_cutpoint_stddev,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.0,0.0,0.0,0.4528985507246377,3
low,medium,seed_0032,11,0,MethodB_cutpoint_stddev,3866.6666666666665,3866.6666666666665,0.6666666666666666,4.0,85.92592592592592,0.6666666666666666,0.0,0.0,0.0,0.4492753623188406,3
low,medium,seed_0032,12,0,MethodB_cutpoint_stddev,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.3333333333333333,2
low,medium,seed_0032,13,0,MethodB_cutpoint_stddev,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.0,0.0,0.0,0.2826086956521739,3
low,medium,seed_0032,14,0,MethodB_cutpoint_stddev,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.2826086956521739,2
low,medium,seed_0032,0,1,CQI_kmeans_published,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.7000000000000001,0.875,3.5,0.0,2
low,medium,seed_0032,1,0,CQI_kmeans_published,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.22826086956521738,2
low,medium,seed_0032,2,0,CQI_kmeans_published,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.2898550724637681,2
low,medium,seed_0032,3,0,CQI_kmeans_published,4833.333333333333,4833.333333333333,0.8333333333333334,4.0,107.4074074074074,0.8333333333333334,0.03333333333333333,0.041666666666666664,0.16666666666666666,0.2898550724637681,2
low,medium,seed_0032,4,0,CQI_kmeans_published,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.20000000000000004,1.0,1.0,0.2898550724637681,1
low,medium,seed_0032,5,0,CQI_kmeans_published,4591.666666666667,4591.666666666667,0.7916666666666666,4.0,102.03703703703704,0.7916666666666666,0.15833333333333335,0.7916666666666666,0.7916666666666666,0.3442028985507246,2
low,medium,seed_0032,6,0,CQI_kmeans_published,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.391304347826087,2
low,medium,seed_0032,7,0,CQI_kmeans_published,5558.333333333333,5558.333333333333,0.9583333333333334,4.0,123.51851851851852,0.9583333333333334,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,8,0,CQI_kmeans_published,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.0,0.0,0.0,0.15942028985507245,2
low,medium,seed_0032,9,0,CQI_kmeans_published,5316.666666666667,5316.666666666667,0.9166666666666666,4.0,118.14814814814815,0.9166666666666666,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.22826086956521738,2
low,medium,seed_0032,10,0,CQI_kmeans_published,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.20000000000000004,1.0,1.0,0.15942028985507245,1
low,medium,seed_0032,11,0,CQI_kmeans_published,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0032,12,0,CQI_kmeans_published,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.17500000000000004,0.875,0.875,0.22826086956521738,2
low,medium,seed_0032,13,0,CQI_kmeans_published,3000.0,3000.0,1.0,3.0,66.66666666666667,1.0,0.17500000000000004,0.875,0.875,0.22826086956521738,1
low,medium,seed_0032,14,0,CQI_kmeans_published,5075.0,5075.0,0.875,4.0,112.77777777777777,0.875,0.17500000000000002,0.875,0.875,0.23550724637681159,3
