dispersion,load,seed,method,mean_utility
low,medium,seed_0044,MethodB_cutpoint_stddev,4919.642857142857
low,medium,seed_0044,CQI_kmeans_published,4692.2619047619055
low,medium,seed_0044,Candidate_union_final,4892.261904761904
low,medium,seed_0044,OptimalCutpoint_upperbound,4919.642857142857
low,medium,seed_0045,NoGrouping_single_group,3200.0
low,medium,seed_0045,MethodA_proxy_kmeans,4816.071428571428
low,medium,seed_0045,MethodB_cutpoint_stddev,5075.0
low,medium,seed_0045,CQI_kmeans_published,4816.071428571428
low,medium,seed_0045,Candidate_union_final,4850.595238095238
low,medium,seed_0045,OptimalCutpoint_upperbound,5075.0
low,medium,seed_0046,NoGrouping_single_group,3000.0
low,medium,seed_0046,MethodA_proxy_kmeans,4333.035714285714
low,medium,seed_0046,MethodB_cutpoint_stddev,4695.2380952380945
low,medium,seed_0046,CQI_kmeans_published,4364.285714285714
low,medium,seed_0046,Candidate_union_final,4364.285714285714
low,medium,seed_0046,OptimalCutpoint_upperbound,4695.2380952380945
low,medium,seed_0047,NoGrouping_single_group,3000.0
low,medium,seed_0047,MethodA_proxy_kmeans,4501.190476190477
low,medium,seed_0047,MethodB_cutpoint_stddev,4902.380952380953
low,medium,seed_0047,CQI_kmeans_published,4536.904761904762
low,medium,seed_0047,Candidate_union_final,4685.119047619048
low,medium,seed_0047,OptimalCutpoint_upperbound,4902.380952380953
low,medium,seed_0048,NoGrouping_single_group,3400.0
low,medium,seed_0048,MethodA_proxy_kmeans,4721.72619047619
low,medium,seed_0048,MethodB_cutpoint_stddev,5023.214285714285
low,medium,seed_0048,CQI_kmeans_published,4778.571428571428
low,medium,seed_0048,Candidate_union_final,4813.095238095237
low,medium,seed_0048,OptimalCutpoint_upperbound,5023.214285714285
low,medium,seed_0049,NoGrouping_single_group,3200.0
low,medium,seed_0049,MethodA_proxy_kmeans,4781.547619047619
low,medium,seed_0049,MethodB_cutpoint_stddev,4919.642857142857
low,medium,seed_0049,CQI_kmeans_published,4781.547619047619
low,medium,seed_0049,Candidate_union_final,4833.333333333334
low,medium,seed_0049,OptimalCutpoint_upperbound,4954.166666666667
low,medium,seed_0050,NoGrouping_single_group,3200.0
low,medium,seed_0050,MethodA_proxy_kmeans,4667.2619047619055
low,medium,seed_0050,MethodB_cutpoint_stddev,4954.166666666667
low,medium,seed_0050,CQI_kmeans_published,4736.904761904762
low,medium,seed_0050,Candidate_union_final,4736.904761904762
low,medium,seed_0050,OptimalCutpoint_upperbound,4971.428571428572
low,heavy,seed_0031,NoGrouping_single_group,1500.0
low,heavy,seed_0031,MethodA_proxy_kmeans,1156.25
low,heavy,seed_0031,MethodB_cutpoint_stddev,1401.7857142857142
low,heavy,seed_0031,CQI_kmeans_published,1500.0
low,heavy,seed_0031,Candidate_union_final,1500.0
low,heavy,seed_0031,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0032,NoGrouping_single_group,1500.0
low,heavy,seed_0032,MethodA_proxy_kmeans,1321.4285714285713
low,heavy,seed_0032,MethodB_cutpoint_stddev,1486.607142857143
low,heavy,seed_0032,CQI_kmeans_published,1500.0
low,heavy,seed_0032,Candidate_union_final,1500.0
low,heavy,seed_0032,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0033,NoGrouping_single_group,1500.0
low,heavy,seed_0033,MethodA_proxy_kmeans,1191.9642857142858
low,heavy,seed_0033,MethodB_cutpoint_stddev,1437.5
low,heavy,seed_0033,CQI_kmeans_published,1500.0
low,heavy,seed_0033,Candidate_union_final,1500.0
low,heavy,seed_0033,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0034,NoGrouping_single_group,1500.0
low,heavy,seed_0034,MethodA_proxy_kmeans,1258.9285714285713
low,heavy,seed_0034,MethodB_cutpoint_stddev,1468.75
low,heavy,seed_0034,CQI_kmeans_published,1500.0
low,heavy,seed_0034,Candidate_union_final,1500.0
low,heavy,seed_0034,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0035,NoGrouping_single_group,1500.0
low,heavy,seed_0035,MethodA_proxy_kmeans,1272.3214285714287
low,heavy,seed_0035,MethodB_cutpoint_stddev,1459.8214285714287
low,heavy,seed_0035,CQI_kmeans_published,1500.0
low,heavy,seed_0035,Candidate_union_final,1500.0
low,heavy,seed_0035,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0036,NoGrouping_single_group,1500.0
low,heavy,seed_0036,MethodA_proxy_kmeans,1200.892857142857
low,heavy,seed_0036,MethodB_cutpoint_stddev,1446.4285714285713
low,heavy,seed_0036,CQI_kmeans_published,1500.0
low,heavy,seed_0036,Candidate_union_final,1500.0
low,heavy,seed_0036,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0037,NoGrouping_single_group,1500.0
low,heavy,seed_0037,MethodA_proxy_kmeans,1245.5357142857142
low,heavy,seed_0037,MethodB_cutpoint_stddev,1455.357142857143
low,heavy,seed_0037,CQI_kmeans_published,1500.0
low,heavy,seed_0037,Candidate_union_final,1500.0
low,heavy,seed_0037,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0038,NoGrouping_single_group,1500.0
low,heavy,seed_0038,MethodA_proxy_kmeans,1263.392857142857
low,heavy,seed_0038,MethodB_cutpoint_stddev,1473.2142857142858
low,heavy,seed_0038,CQI_kmeans_published,1500.0
low,heavy,seed_0038,Candidate_union_final,1500.0
low,heavy,seed_0038,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0039,NoGrouping_single_group,1500.0
low,heavy,seed_0039,MethodA_proxy_kmeans,1214.2857142857142
low,heavy,seed_0039,MethodB_cutpoint_stddev,1433.0357142857142
low,heavy,seed_0039,CQI_kmeans_published,1500.0
low,heavy,seed_0039,Candidate_union_final,1500.0
low,heavy,seed_0039,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0040,NoGrouping_single_group,1500.0
low,heavy,seed_0040,MethodA_proxy_kmeans,1232.142857142857
low,heavy,seed_0040,MethodB_cutpoint_stddev,1473.2142857142858
low,heavy,seed_0040,CQI_kmeans_published,1500.0
low,heavy,seed_0040,Candidate_union_final,1500.0
low,heavy,seed_0040,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0041,NoGrouping_single_group,1500.0
low,heavy,seed_0041,MethodA_proxy_kmeans,1250.0
low,heavy,seed_0041,MethodB_cutpoint_stddev,1441.9642857142858
low,heavy,seed_0041,CQI_kmeans_published,1500.0
low,heavy,seed_0041,Candidate_union_final,1500.0
low,heavy,seed_0041,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0042,NoGrouping_single_group,1500.0
low,heavy,seed_0042,MethodA_proxy_kmeans,1232.142857142857
low,heavy,seed_0042,MethodB_cutpoint_stddev,1441.9642857142858
low,heavy,seed_0042,CQI_kmeans_published,1500.0
low,heavy,seed_0042,Candidate_union_final,1500.0
low,heavy,seed_0042,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0043,NoGrouping_single_group,1500.0
low,heavy,seed_0043,MethodA_proxy_kmeans,1209.8214285714287
low,heavy,seed_0043,MethodB_cutpoint_stddev,1437.5
low,heavy,seed_0043,CQI_kmeans_published,1500.0
low,heavy,seed_0043,Candidate_union_final,1500.0
low,heavy,seed_0043,OptimalCutpoint_upperbound,1500.0
low,heavy,seed_0044,NoGrouping_single_group,1500.0
low,heavy,seed_0044,MethodA_proxy_kmeans,1299.107142857143
low,heavy,seed_0044,MethodB_cutpoint_stddev,1464.2857142857142
