split_name,scenario_id,timestamp_s,serving_gnb,ue_ids,user_count,rb_available,total_rbs,rb_budget_ratio_snapshot,cqi_min,cqi_max,cqi_range,cqi_mean,previous_quality_min,previous_quality_max,previous_quality_range,previous_quality_mean,distance_mean_m,distance_range_m,mean_resource_cost,resource_cost_range,teacher_group_count,teacher_group_sizes,teacher_groups,teacher_utility,single_group_utility,teacher_gain_vs_single,teacher_avg_quality,single_avg_quality,teacher_switching,single_switching,teacher_rb_utilization,single_rb_utilization
focused_seed_scan,simu5g_00000298,16.2,gnb_2,0|1|2|3,4,7,25,0.28,8,15,7,12.75,1,2,1,1.75,142.68681685006896,37.38352331904659,3.583333333333333,1.6666666666666665,2,3|1,"[[0, 1, 2], [3]]",0.6607926816608273,0.6221841780840183,0.038608503576809006,3.5,3.0,0.35000000000000003,0.25,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000300,16.3,gnb_2,0|1|2|3,4,7,25,0.28,8,15,7,12.75,1,2,1,1.75,142.3081830568596,37.69939939072157,3.583333333333333,1.6666666666666665,2,3|1,"[[0, 1, 2], [3]]",0.6607926816608273,0.6221841780840183,0.038608503576809006,3.5,3.0,0.35000000000000003,0.25,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000302,16.4,gnb_2,0|1|2|3,4,7,25,0.28,8,15,7,12.75,1,2,1,1.75,141.92753110953444,38.012221945791154,3.583333333333333,1.6666666666666665,2,3|1,"[[0, 1, 2], [3]]",0.6607926816608273,0.6221841780840183,0.038608503576809006,3.5,3.0,0.35000000000000003,0.25,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000520,27.3,gnb_2,1|2|3|4|5|6,6,7,25,0.28,9,15,6,13.333333333333334,0,4,4,2.5,131.3308112709862,70.45080579339395,4.222222222222222,5.5,2,5|1,"[[0, 2, 3, 4, 5], [1]]",0.6908984263752282,0.6305175114173517,0.060380914957876564,3.3333333333333335,3.0,0.16666666666666666,0.2333333333333333,1.0,1.0
focused_seed_scan,simu5g_00000522,27.4,gnb_2,1|2|3|4|5|6,6,7,25,0.28,9,15,6,12.5,0,4,4,2.3333333333333335,131.0706134024875,70.49497689542156,4.388888888888888,5.833333333333334,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.583434915953508,0.4226030583591543,0.16083185759435376,2.6666666666666665,2.0,0.19999999999999998,0.26666666666666666,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000524,27.5,gnb_2,1|2|3|4|5|6,6,7,25,0.28,9,15,6,12.5,0,4,4,2.3333333333333335,130.81018917491738,70.52389941170009,4.388888888888888,5.833333333333334,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.583434915953508,0.4226030583591543,0.16083185759435376,2.6666666666666665,2.0,0.19999999999999998,0.26666666666666666,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000526,27.6,gnb_2,1|2|3|4|5|6,6,7,25,0.28,9,15,6,12.5,0,4,4,2.3333333333333335,130.5502430457352,70.54065692165203,4.388888888888888,5.833333333333334,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.583434915953508,0.4226030583591543,0.16083185759435376,2.6666666666666665,2.0,0.19999999999999998,0.26666666666666666,1.0,0.5714285714285714
focused_seed_scan,simu5g_00000528,27.7,gnb_2,1|2|3|4|5|6,6,7,25,0.28,8,15,7,12.166666666666666,0,4,4,2.3333333333333335,130.29125280124921,70.54261985250379,3.944444444444444,2.8333333333333335,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.6457564299182466,0.613850844750685,0.03190558516756159,3.0,3.0,0.13333333333333333,0.26666666666666666,1.0,0.8571428571428571
focused_seed_scan,simu5g_00000530,27.8,gnb_2,1|2|3|4|5|6,6,7,25,0.28,8,15,7,12.166666666666666,0,4,4,2.3333333333333335,130.03304953161197,70.53088921734367,3.944444444444444,2.8333333333333335,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.6457564299182466,0.613850844750685,0.03190558516756159,3.0,3.0,0.13333333333333333,0.26666666666666666,1.0,0.8571428571428571
focused_seed_scan,simu5g_00000532,27.9,gnb_2,1|2|3|4|5|6,6,7,25,0.28,8,15,7,12.0,0,4,4,2.3333333333333335,129.7763741225284,70.50539094795116,3.944444444444444,2.8333333333333335,2,4|2,"[[0, 2, 3, 4], [1, 5]]",0.6457564299182466,0.613850844750685,0.03190558516756159,3.0,3.0,0.13333333333333333,0.26666666666666666,1.0,0.8571428571428571
