dispersion,load,seed,method,mean_utility
low,light,seed_0047,CQI+cost+regret-graph 3-way union,0.9290781116502738
low,light,seed_0047,CQI+cost+switching+regret-graph 4-way union,0.9290781116502738
low,light,seed_0048,CQI k-means,0.9290781116502738
low,light,seed_0048,CQI+cost 2-way union,0.9290781116502738
low,light,seed_0048,CQI+cost+switching 3-way union,0.9290781116502738
low,light,seed_0048,CQI+cost+regret-graph 3-way union,0.9290781116502738
low,light,seed_0048,CQI+cost+switching+regret-graph 4-way union,0.9290781116502738
low,light,seed_0049,CQI k-means,0.9290781116502738
low,light,seed_0049,CQI+cost 2-way union,0.9290781116502738
low,light,seed_0049,CQI+cost+switching 3-way union,0.9290781116502738
low,light,seed_0049,CQI+cost+regret-graph 3-way union,0.9290781116502738
low,light,seed_0049,CQI+cost+switching+regret-graph 4-way union,0.9290781116502738
low,light,seed_0050,CQI k-means,0.9290781116502738
low,light,seed_0050,CQI+cost 2-way union,0.9290781116502738
low,light,seed_0050,CQI+cost+switching 3-way union,0.9290781116502738
low,light,seed_0050,CQI+cost+regret-graph 3-way union,0.9290781116502738
low,light,seed_0050,CQI+cost+switching+regret-graph 4-way union,0.9290781116502738
low,medium,seed_0031,CQI k-means,0.7458908876244649
low,medium,seed_0031,CQI+cost 2-way union,0.7458908876244649
low,medium,seed_0031,CQI+cost+switching 3-way union,0.7458908876244649
low,medium,seed_0031,CQI+cost+regret-graph 3-way union,0.7458908876244649
low,medium,seed_0031,CQI+cost+switching+regret-graph 4-way union,0.7458908876244649
low,medium,seed_0032,CQI k-means,0.7471841780840182
low,medium,seed_0032,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0032,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0032,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0032,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0033,CQI k-means,0.7471841780840182
low,medium,seed_0033,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0033,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0033,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0033,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0034,CQI k-means,0.7471841780840182
low,medium,seed_0034,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0034,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0034,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0034,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0035,CQI k-means,0.7471841780840182
low,medium,seed_0035,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0035,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0035,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0035,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0036,CQI k-means,0.7471841780840182
low,medium,seed_0036,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0036,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0036,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0036,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0037,CQI k-means,0.7471841780840182
low,medium,seed_0037,CQI+cost 2-way union,0.7471841780840182
low,medium,seed_0037,CQI+cost+switching 3-way union,0.7471841780840182
low,medium,seed_0037,CQI+cost+regret-graph 3-way union,0.7471841780840182
low,medium,seed_0037,CQI+cost+switching+regret-graph 4-way union,0.7471841780840182
low,medium,seed_0038,CQI k-means,0.745890887624465
low,medium,seed_0038,CQI+cost 2-way union,0.745890887624465
low,medium,seed_0038,CQI+cost+switching 3-way union,0.745890887624465
low,medium,seed_0038,CQI+cost+regret-graph 3-way union,0.745890887624465
low,medium,seed_0038,CQI+cost+switching+regret-graph 4-way union,0.745890887624465
