dispersion,load,seed,method,mean_utility
low,heavy,seed_0014,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5212823446516569
low,heavy,seed_0015,CQI k-means,0.521877582746895
low,heavy,seed_0015,CQI+cost 2-way union,0.5483294381457836
low,heavy,seed_0015,CQI+cost+switching 3-way union,0.5483294381457836
low,heavy,seed_0015,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5483294381457836
low,heavy,seed_0016,CQI k-means,0.5559363916924875
low,heavy,seed_0016,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0016,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0016,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0017,CQI k-means,0.5559363916924875
low,heavy,seed_0017,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0017,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0017,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0018,CQI k-means,0.5559363916924875
low,heavy,seed_0018,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0018,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0018,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0019,CQI k-means,0.5559363916924875
low,heavy,seed_0019,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0019,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0019,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0020,CQI k-means,0.5559363916924875
low,heavy,seed_0020,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0020,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0020,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5559363916924875
low,heavy,seed_0021,CQI k-means,0.521877582746895
low,heavy,seed_0021,CQI+cost 2-way union,0.5407224845990798
low,heavy,seed_0021,CQI+cost+switching 3-way union,0.5407224845990798
low,heavy,seed_0021,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5407224845990798
low,heavy,seed_0022,CQI k-means,0.5559363916924875
