dispersion,seed,scenario_index,fast_utility,multikey_utility,winning_key,No grouping,CQI k-means,Resource-cost k-means,Multi-feature k-means,LE-GRA MVP
low,26,6,0.9356595822653554,0.9527187411001823,cqi,0.9333333333333337,0.9405059342070675,0.9344964577993444,0.943049682427104,0.9344964577993444
low,26,7,0.9358297911326777,0.9536643662781789,cqi,0.9346666666666668,0.9404822889967215,0.9358297911326777,0.9497872847248088,0.9358297911326777
low,26,8,0.9351631244660111,0.952997699611512,cqi,0.9340000000000002,0.940203330485392,0.9340000000000002,0.9456312446601096,0.9349692703883425
low,26,9,0.9353806237540256,0.9522459285111842,cqi,0.9326666666666669,0.9415839542394174,0.9346052074433517,0.9421655164724231,0.9346052074433517
low,26,10,0.9305201030096906,0.9487423863105285,cqi,0.9280000000000003,0.9380804120387616,0.9305201030096906,0.940988223203789,0.9305201030096906
low,26,11,0.9355508326213482,0.952997699611512,cqi,0.9340000000000002,0.9413664549514029,0.9340000000000002,0.9483452017474683,0.9345815622330057
low,26,12,0.9245201030096905,0.944487073009545,cqi,0.9220000000000003,0.9328558283494357,0.9235508326213483,0.9342128068931151,0.9237446866990168
low,26,13,0.9282174992880149,0.9479906152102004,cqi,0.9266666666666669,0.9367470787054284,0.9266666666666669,0.9386856194821133,0.9280236452103462
low,26,14,0.9353569785436796,0.9531915536891805,cqi,0.9340000000000002,0.94175416310674,0.9353569785436796,0.9425295794174139,0.9353569785436796
low,26,15,0.9346052074433517,0.9520520744335156,cqi,0.9326666666666669,0.9402269756957382,0.9338297911326778,0.9444917654044449,0.9338297911326778
low,26,16,0.9338534363430236,0.9513003033331877,cqi,0.9313333333333335,0.9406383290614209,0.9334657281876868,0.9419953076051008,0.9334657281876868
low,26,17,0.934326248932022,0.9515792618445176,cqi,0.9320000000000005,0.9397541631067399,0.9320000000000005,0.9414988498057562,0.9335508326213483
low,26,18,0.9366288526536979,0.9527187411001823,cqi,0.9333333333333337,0.9410874964400732,0.9333333333333337,0.9469031187701277,0.9344964577993444
low,26,19,0.92707802003235,0.9470449900322042,cqi,0.9253333333333336,0.9328936423624047,0.9270780200323501,0.9342506209060841,0.9270780200323501
low,27,0,0.9315508326213484,0.9503546781551916,cqi,0.9300000000000002,0.9373664549514028,0.9311631244660109,0.9402742661164303,0.9311631244660109
low,27,1,0.9371867696763572,0.9534705122005104,cqi,0.9346666666666668,0.9424208297734066,0.9366052074433516,0.9472671817151187,0.9366052074433516
low,27,2,0.9337446866990168,0.951773115922186,cqi,0.9320000000000003,0.9409172875727508,0.9333569785436797,0.9418865579610934,0.9333569785436797
low,27,3,0.9358534363430238,0.9527187411001823,cqi,0.9333333333333336,0.9418629127507472,0.9352718741100182,0.9443830157604373,0.9352718741100182
low,27,4,0.9325437482200366,0.9494090529771951,cqi,0.9286666666666668,0.9383593705500914,0.9313806237540256,0.9381655164724229,0.9313806237540256
low,27,5,0.9357446866990164,0.952997699611512,cqi,0.9340000000000002,0.9444681201940988,0.9340000000000002,0.9475697854367945,0.935550832621348
low,27,6,0.9322174992880147,0.9506336366665209,cqi,0.9306666666666669,0.9382269756957383,0.9318297911326777,0.9403593705500914,0.9320236452103465
low,27,7,0.9298297911326777,0.9492151988995267,cqi,0.9286666666666668,0.937390100161749,0.9296359370550094,0.9395224950161023,0.9298297911326778
low,27,8,0.9382174992880149,0.9548889499675046,cqi,0.9366666666666666,0.9436454134627326,0.9380236452103463,0.9469409327830969,0.9380236452103463
low,27,9,0.935574477831694,0.9522459285111842,cqi,0.9326666666666669,0.9415839542394174,0.9342174992880147,0.9450733276374501,0.9347990615210201
low,27,10,0.9361323948543535,0.9531915536891805,cqi,0.9340000000000002,0.9431111416504196,0.9353569785436796,0.942917287572751,0.9353569785436796
low,27,11,0.9393569785436796,0.9560284292231696,cqi,0.9380000000000003,0.9560284292231696,0.939163124466011,0.9480804120387616,0.939163124466011
low,27,12,0.92907802003235,0.9484634277991988,cqi,0.9273333333333335,0.9368321831390897,0.928302603721676,0.9397399943041171,0.928302603721676
low,27,13,0.9358534363430238,0.9527187411001825,cqi,0.9333333333333336,0.9426383290614211,0.9354657281876869,0.9455461402264486,0.9354657281876869
low,27,14,0.9326903118770129,0.9513003033331877,cqi,0.9313333333333337,0.9386997882847362,0.9321087496440076,0.9441277024594539,0.9323026037216757
low,27,15,0.9319621859870311,0.9494090529771954,cqi,0.9286666666666668,0.9385532246277599,0.9315744778316942,0.9319621859870311,0.9315744778316942
low,27,16,0.9332955193203645,0.9503546781551916,cqi,0.9300000000000002,0.9387234334950822,0.9317446866990167,0.9408558283494358,0.9317446866990167
low,27,17,0.9421560400646996,0.9565012418121679,cqi,0.9386666666666668,0.9458392675404009,0.9404113533656835,0.9520425980257928,0.9404113533656835
low,27,18,0.9357683319093627,0.9522459285111842,cqi,0.9326666666666669,0.9435224950161023,0.9340236452103462,0.9441040572491078,0.9342174992880149
low,27,19,0.9322174992880148,0.9508274907441898,cqi,0.9306666666666669,0.937839267540401,0.9322174992880148,0.9322174992880148,0.9322174992880148
low,28,0,0.9358770815533698,0.9527187411001823,cqi,0.9333333333333336,0.9410874964400733,0.9358534363430238,0.9442128068931154,0.9358534363430238
low,28,1,0.9367754163106742,0.9546099914561751,cqi,0.9360000000000003,0.9441418712620769,0.9367754163106742,0.9507329099028053,0.9367754163106742
low,28,2,0.930326248932022,0.948936240388197,cqi,0.9280000000000002,0.9380804120387618,0.9295508326213481,0.9402128068931154,0.9295508326213481
low,28,3,0.9306288526536978,0.9478818655661934,cqi,0.9273333333333335,0.9381891616827689,0.9294657281876867,0.9401277024594541,0.9304349985760293
low,28,4,0.9351631244660111,0.952997699611512,cqi,0.9340000000000002,0.9405910386407288,0.9340000000000002,0.9431111416504196,0.9347754163106741
low,28,5,0.9389692703883425,0.9558345751455011,cqi,0.9380000000000003,0.9558345751455011,0.9387754163106738,0.9486619742717672,0.9389692703883425
low,28,6,0.937442082977341,0.9550828040451732,cqi,0.9366666666666671,0.9550828040451732,0.9372482288996722,0.9510118684141351,0.9372482288996722
low,28,7,0.935938540776685,0.9531915536891805,cqi,0.9340000000000002,0.9411726008737343,0.9340000000000002,0.947375931359126,0.9349692703883425
low,28,8,0.9324113533656834,0.9508274907441898,cqi,0.9306666666666669,0.9382269756957381,0.9324113533656831,0.9401655164724227,0.9324113533656831
low,28,9,0.9347990615210203,0.9518582203558473,cqi,0.9326666666666669,0.9404208297734065,0.9344113533656833,0.9347990615210203,0.9347990615210203
low,28,10,0.9326903118770129,0.9509125951778508,cqi,0.9313333333333337,0.9402506209060842,0.9323026037216758,0.9431584320711117,0.9323026037216758
low,28,11,0.9402174992880148,0.9565012418121679,cqi,0.9386666666666671,0.9454515593850641,0.9386666666666671,0.948940932783097,0.9400236452103464
low,28,12,0.9301323948543537,0.948936240388197,cqi,0.9280000000000003,0.9361418712620769,0.9280000000000003,0.9376927038834247,0.9295508326213483
low,28,13,0.9328841659546815,0.9513003033331877,cqi,0.9313333333333337,0.9394752045954101,0.9323026037216757,0.9439338483817854,0.9323026037216757
low,28,14,0.9398534363430238,0.9565012418121679,cqi,0.9386666666666668,0.9475839542394175,0.9398297911326777,0.9514610357927872,0.9398297911326777
low,28,15,0.9326903118770129,0.9513003033331877,cqi,0.9313333333333337,0.938699788284736,0.9321087496440076,0.9452908269254646,0.9321087496440076
low,28,16,0.9290543748220038,0.9494090529771951,cqi,0.9286666666666668,0.9494090529771951,0.9290543748220038,0.9410733276374501,0.9290543748220038
low,28,17,0.9344964577993444,0.9527187411001823,cqi,0.9333333333333337,0.9422506209060842,0.9344964577993444,0.9463215565371225,0.9344964577993444
low,28,18,0.9373569785436797,0.9544161373785065,cqi,0.9360000000000003,0.9447234334950825,0.9371631244660111,0.9495697854367946,0.9373569785436795
low,28,19,0.9322647897087069,0.9498818655661933,cqi,0.9293333333333336,0.9390260372167583,0.9310780200323499,0.943290826925465,0.9310780200323499
low,29,0,0.927465728187687,0.9468511359545357,cqi,0.9253333333333335,0.935026037216758,0.9272718741100184,0.9358014535274322,0.9272718741100184
low,29,1,0.9337446866990164,0.9515792618445176,cqi,0.932,0.9401418712620769,0.932,0.9440545554913439,0.933163124466011
low,29,2,0.9358297911326777,0.9536643662781789,cqi,0.934666666666667,0.9420331216180693,0.9356359370550092,0.9447470787054285,0.9356359370550092
low,29,3,0.9310780200323499,0.9496880114885248,cqi,0.9293333333333336,0.9368936423624048,0.9303026037216758,0.9434846810031331,0.930690311877013
low,29,4,0.930288434919053,0.948075719643862,cqi,0.9273333333333337,0.9345059342070677,0.9288841659546815,0.9378250987377783,0.9288841659546815
low,29,5,0.9351867696763572,0.9522459285111842,cqi,0.9326666666666669,0.9402269756957382,0.9344113533656834,0.9425532246277599,0.9344113533656834
low,29,6,0.9404349985760293,0.9555556166341714,cqi,0.9373333333333335,0.9458629127507472,0.9373333333333335,0.9476075994497635,0.9398534363430238
low,29,7,0.9308841659546814,0.9496880114885248,cqi,0.9293333333333336,0.9398014535274322,0.930302603721676,0.9446478054691441,0.9304964577993445
low,29,8,0.9414657281876867,0.9567802003234974,cqi,0.9393333333333336,0.9461182260517308,0.9408841659546814,0.9476690586730786,0.9408841659546814
low,29,9,0.9325201030096905,0.9503546781551916,cqi,0.9300000000000004,0.9375603090290715,0.9317446866990167,0.9414373905824411,0.9317446866990167
low,29,10,0.9360472904206922,0.9525248870225137,cqi,0.9333333333333336,0.9424444749837528,0.9352718741100183,0.9457399943041169,0.9352718741100183
low,29,11,0.9334657281876868,0.9513003033331877,cqi,0.9313333333333337,0.9404444749837529,0.9332718741100183,0.9456785350808017,0.9332718741100183
low,29,12,0.9356595822653554,0.9527187411001825,cqi,0.9333333333333336,0.9408936423624048,0.9341087496440075,0.9474846810031333,0.9353386567876689
low,29,13,0.9357446866990167,0.9531915536891805,cqi,0.9340000000000002,0.9423357253397453,0.9340000000000002,0.9456548898704557,0.9349692703883425
low,29,14,0.9293569785436796,0.948936240388197,cqi,0.9280000000000003,0.9386619742717673,0.9285815622330057,0.9425390558251369,0.9293569785436796
low,29,15,0.9247754163106741,0.945711656698871,cqi,0.9240000000000002,0.9331111416504194,0.9240000000000002,0.9389267639804738,0.9247754163106741
low,29,16,0.9333806237540255,0.9506336366665209,cqi,0.9306666666666669,0.9399716623947544,0.9327990615210202,0.9421040572491078,0.9327990615210202
low,29,17,0.9374657281876868,0.9539433247895084,cqi,0.9353333333333335,0.9438629127507471,0.9372718741100184,0.9454137453720951,0.9374657281876868
low,29,18,0.929163124466011,0.9487423863105285,cqi,0.9280000000000002,0.9351726008737343,0.929163124466011,0.9307290266701733,0.929163124466011
low,29,19,0.9357446866990164,0.952997699611512,cqi,0.9340000000000002,0.9425295794174139,0.9353569785436796,0.9436927038834249,0.9353569785436796
low,30,0,0.9271016652426958,0.9470449900322042,cqi,0.9253333333333335,0.9344444749837528,0.9268841659546814,0.9394846810031333,0.9268841659546814
low,30,1,0.937465728187687,0.9537494707118397,cqi,0.9353333333333335,0.9426997882847362,0.9366903118770131,0.946189161682769,0.9366903118770131
low,30,2,0.9325673934303829,0.9503546781551916,cqi,0.9300000000000002,0.9373664549514028,0.9300000000000002,0.9391111416504196,0.931938540776685
low,30,3,0.9383262489320218,0.9544161373785065,cqi,0.9360000000000003,0.9456927038834247,0.9375508326213481,0.9478250987377781,0.9375508326213481
low,30,4,0.9292955193203646,0.9490213448218583,cqi,0.9286666666666668,0.9352577053073956,0.9292482288996723,0.9435300298075094,0.9292482288996723
low,30,5,0.9368841659546814,0.9539433247895084,cqi,0.9353333333333335,0.9434752045954102,0.9368841659546816,0.9487329099028052,0.9368841659546816
low,30,6,0.9353806237540256,0.9522459285111842,cqi,0.9326666666666669,0.941390100161749,0.9342174992880147,0.9435224950161023,0.9342174992880147
low,30,7,0.9241040572491079,0.9422081144982152,cqi,0.9193333333333336,0.9282506209060841,0.9204964577993443,0.9286383290614212,0.9210780200323498
low,30,8,0.9322174992880148,0.9506336366665209,cqi,0.930666666666667,0.9399716623947544,0.9322174992880148,0.945787284724809,0.9322174992880148
low,30,9,0.9334657281876868,0.9513003033331877,cqi,0.9313333333333337,0.9513003033331877,0.9313333333333337,0.9454846810031334,0.93307802003235
low,30,10,0.9312718741100184,0.9494941574108564,cqi,0.9293333333333336,0.9384444749837528,0.9306903118770132,0.9438723891584702,0.9306903118770132
low,30,11,0.9325201030096905,0.9503546781551916,cqi,0.9300000000000004,0.9375603090290715,0.9307754163106743,0.9414373905824411,0.9315508326213482
low,30,12,0.9329692703883425,0.951773115922186,cqi,0.9320000000000003,0.9389787467960657,0.9327754163106742,0.9459574935921314,0.9327754163106742
low,30,13,0.9323262489320219,0.9499669699998545,cqi,0.9300000000000002,0.9394988498057564,0.9300000000000002,0.9398865579610932,0.931938540776685
low,30,14,0.931938540776685,0.9503546781551916,cqi,0.9300000000000002,0.938917287572751,0.9300000000000002,0.9435697854367944,0.9319385407766848
low,30,15,0.9354042689643717,0.9518582203558473,cqi,0.9326666666666669,0.9392577053073956,0.9336359370550094,0.9410023920064121,0.9338297911326775
low,30,16,0.9446524978640441,0.9583924921681607,cqi,0.9413333333333337,0.9492813505177418,0.9440472904206924,0.9523830157604376,0.9440472904206924
low,30,17,0.9338534363430239,0.9511064492555192,cqi,0.9313333333333337,0.9390874964400733,0.9336595822653554,0.9346288526536978,0.9336595822653554
low,30,18,0.9310165608090347,0.9482695737215302,cqi,0.9273333333333337,0.937413745372095,0.9294657281876869,0.9416785350808016,0.9294657281876869
low,30,19,0.9320472904206923,0.9498818655661935,cqi,0.9293333333333336,0.9374752045954102,0.9293333333333336,0.9378629127507471,0.9312718741100184
mid_v2,1,0,0.8245297145900801,0.8245297145900801,cost,0.6838508447506849,0.732354685955714,0.82452971459008,0.7946783769934571,0.82452971459008
mid_v2,1,1,0.7735541866876378,0.7735541866876378,cost,0.6845175114173516,0.7004576975369218,0.7378282045569649,0.7352842580663151,0.7247520023097503
mid_v2,1,2,0.7667410827522965,0.7680744160856299,cqi,0.6865175114173516,0.6961491412708178,0.7237482576256014,0.7260004788674409,0.731751769277724
mid_v2,1,3,0.820080208938509,0.820080208938509,cost,0.685850844750685,0.74004967455367,0.7777527081951456,0.7459942892917497,0.7509500792560881
mid_v2,1,4,0.8119126020578723,0.8119126020578723,cost,0.6851841780840182,0.7223585892680034,0.7770860415284789,0.7522099268646265,0.749084170482953
mid_v2,1,5,0.7397718695327005,0.7522099268646265,cqi,0.6731841780840182,0.6999700860705363,0.6731841780840182,0.6731841780840182,0.7144193680724952
mid_v2,1,6,0.7354182029123647,0.7354182029123647,cost,0.6878508447506849,0.6878508447506849,0.7054799886082337,0.6878508447506849,0.7317517692777241
mid_v2,1,7,0.758026999276636,0.7768875200209711,cqi,0.683850844750685,0.7032356100703386,0.7270855686751095,0.7288462007343889,0.7220858017071357
mid_v2,1,8,0.7514137591321376,0.7539013705985227,cqi_then_cost,0.6798508447506848,0.6941986954052769,0.6934205332326258,0.7514137591321374,0.6934205332326258
mid_v2,1,9,0.7977475747012539,0.7977475747012539,cost,0.6891841780840182,0.719212483419088,0.7457223153982414,0.7158709778016185,0.745084170482953
mid_v2,1,10,0.754978086926602,0.7624161056241296,cqi_then_cost,0.6831841780840183,0.6993034194038699,0.7147524683738025,0.7391052028660338,0.7097527014058286
mid_v2,1,11,0.8214135422718424,0.8214135422718424,cost,0.6765175114173516,0.7062029779642667,0.7765984300620936,0.7624451285659618,0.7697499050215151
mid_v2,1,12,0.7757489728934107,0.7830818401626919,cqi_then_cost,0.683850844750685,0.683850844750685,0.7254186689764168,0.7585184831307303,0.7254186689764168
mid_v2,1,13,0.7847487398613847,0.7847487398613847,cost,0.683850844750685,0.6926863068716621,0.7523889820649079,0.7150748100691294,0.731751769277724
mid_v2,1,14,0.7425558179118206,0.7425558179118206,cost,0.6778508447506849,0.6872234724725068,0.7050865008032141,0.7220500330018997,0.7000867338352402
mid_v2,1,15,0.7602255207841438,0.7602255207841438,cost,0.6831841780840182,0.6895320287386103,0.6831841780840182,0.7268462007343889,0.7087529344378547
mid_v2,1,16,0.7654153492163981,0.7654153492163981,cost,0.6778508447506849,0.7057910308702551,0.7206994025872208,0.7381299799332632,0.7050865008032141
mid_v2,1,17,0.7570556487315746,0.7570556487315746,cost,0.6765175114173517,0.7023281964710993,0.6954908122749697,0.7371547570004927,0.7027534005019069
mid_v2,1,18,0.7846140239816111,0.7895892469143814,cqi,0.43126972502582106,0.6332015235906157,0.7418905494373106,0.759966518652499,0.7444179698803385
mid_v2,1,19,0.7967478077332801,0.7967478077332801,cost,0.6851841780840182,0.6984576975369217,0.6859041669828362,0.7222101166842043,0.7527506041175935
mid_v2,2,0,0.8218630479234134,0.8218630479234134,cost,0.6931841780840182,0.7261795340677223,0.80578310099205,0.7734441519290417,0.818221158323976
mid_v2,2,1,0.8009869332595609,0.8109373791251018,cqi,0.6771841780840183,0.7319640096637237,0.7380848695790313,0.7487470924654709,0.7480844035149791
mid_v2,2,2,0.8047435250474334,0.8047435250474334,cost,0.6771841780840183,0.7313338122007741,0.7344184359443906,0.7437718695327004,0.7444179698803385
mid_v2,2,3,0.7967478077332801,0.7967478077332801,cost,0.6865175114173517,0.7681108185957084,0.7564170377522341,0.7681108185957084,0.7527506041175935
mid_v2,2,4,0.764541619678936,0.7686339803612959,cqi,0.4259363916924877,0.7187808705313686,0.7505348720923778,0.7437578656974435,0.7370851026110574
mid_v2,2,5,0.7970813740986396,0.8007478077332801,cqi_then_cost,0.6878508447506849,0.6999700860705363,0.7571851497973968,0.7273338122007741,0.7504175038162861
mid_v2,2,6,0.7736595524706557,0.7812510928935034,cqi,0.6811841780840183,0.6967532476961577,0.7388329919412621,0.714099587136359,0.7084198341365474
mid_v2,2,7,0.8100916572581537,0.8100916572581537,cost,0.6831841780840183,0.705226982931456,0.7901907655270719,0.7354633132665966,0.8076040457917685
mid_v2,2,8,0.7887487398613845,0.7887487398613846,cqi,0.6718508447506849,0.7205740324678118,0.7289343267477143,0.7439509247329817,0.7432933907792638
mid_v2,2,9,0.7746851245800154,0.7768875200209711,cqi,0.6825175114173515,0.7127662538030256,0.739987270074314,0.7500804257988043,0.7320853356430835
mid_v2,2,10,0.7772206203222782,0.7772501847738053,cqi,0.6831841780840183,0.7014329204696923,0.7557503710855673,0.7213338122007742,0.7507506041175933
mid_v2,2,11,0.7412842580663151,0.7412842580663151,cost,0.6865175114173516,0.6865175114173516,0.7017531674698808,0.7313338122007742,0.6865175114173516
mid_v2,2,12,0.8353258823225691,0.8353258823225691,cost,0.6725175114173516,0.7631851497973969,0.8278630479234131,0.7855736529948641,0.8328382708561838
mid_v2,2,13,0.7639325584375574,0.7639325584375574,cost,0.6791841780840182,0.6946863068716622,0.7077531674698808,0.6791841780840182,0.7077531674698808
mid_v2,2,14,0.8071164343253834,0.8096040457917685,cqi,0.683850844750685,0.7225376444682851,0.7921907655270718,0.7573642049976784,0.7617503710855674
mid_v2,2,15,0.7688270393968343,0.7688270393968343,cost,0.6798508447506849,0.714099587136359,0.7044198341365474,0.6798508447506849,0.7044198341365474
mid_v2,2,16,0.7585184831307304,0.7616974878962482,cqi,0.6838508447506849,0.6988158079374845,0.7185599859743605,0.7435928143324188,0.7444179698803385
mid_v2,2,17,0.8063877997732611,0.8063877997732611,cost,0.6865175114173516,0.708945309003307,0.7687288632560206,0.7636727612637821,0.7457513032136718
mid_v2,2,18,0.7758682054257112,0.783395392836713,cqi,0.6871841780840182,0.6951243642035885,0.7330846365470052,0.6871841780840182,0.7330846365470052
mid_v2,2,19,0.7960117103267905,0.7960117103267905,cost,0.6878508447506849,0.6989948631377659,0.751234703931856,0.741284258066315,0.7180858017071359
mid_v2,3,0,0.8181088412619314,0.8181088412619314,cost,0.6911841780840183,0.6911841780840183,0.7673154459053496,0.7150252559346704,0.7845356671345081
mid_v2,3,1,0.8090668801909243,0.8140421031236946,cqi,0.6905175114173516,0.7195128674010556,0.7593146508632196,0.7468765935312932,0.8090668801909243
mid_v2,3,2,0.8064142413679207,0.8064142413679207,cost,0.6791841780840182,0.7366175913996483,0.7764697240384014,0.7664689289962713,0.7660834713868745
mid_v2,3,3,0.7675744480369944,0.7675744480369944,cost,0.6831841780840183,0.7132538652694109,0.7274186689764168,0.745592814332419,0.7150860347391619
mid_v2,3,4,0.7300004788674408,0.7361019722627494,cqi,0.6811841780840183,0.6877110839388918,0.6962358357887395,0.7200500330018997,0.6811841780840183
mid_v2,3,5,0.7907482737973323,0.7981412113926126,cqi,0.6971841780840183,0.7221829233237064,0.748388982064908,0.7085871986027441,0.7277517692777241
mid_v2,3,6,0.7931659884598423,0.7931659884598423,cost,0.6905175114173516,0.6961491412708178,0.758339427930449,0.7359509247329818,0.737751303213672
mid_v2,3,7,0.7541703004852465,0.7541703004852465,cost,0.4299363916924877,0.7069020437049791,0.7479764464075781,0.6858874812640585,0.6798440515532246
mid_v2,3,8,0.7992954895256648,0.8117335468575909,cqi_then_cost,0.6878508447506849,0.709741476735796,0.7570060945971154,0.7545184831307303,0.7464175038162861
mid_v2,3,9,0.7588765935312932,0.7588765935312932,cost,0.6785175114173516,0.7165871986027441,0.6970869668672663,0.6785175114173516,0.6934205332326259
mid_v2,3,10,0.7537223153982414,0.7537223153982414,cost,0.6798508447506849,0.6965072516713807,0.6857540995979853,0.7537223153982414,0.695753633533933
mid_v2,3,11,0.7684156395600773,0.7684156395600773,cost,0.6778508447506849,0.7012538652694109,0.7317513032136719,0.6839533654713918,0.7280848695790313
mid_v2,3,12,0.816579268724539,0.816579268724539,cost,0.6778508447506849,0.7245376444682851,0.796678376993457,0.7618518164640636,0.8140916572581537
mid_v2,3,13,0.7431052028660338,0.7431052028660338,cost,0.6791841780840182,0.6958405850047141,0.7087529344378548,0.7406175913996484,0.7124193680724953
mid_v2,3,14,0.8056543949683578,0.8056543949683578,cost,0.6891841780840183,0.7371991696585699,0.7754163386561557,0.7307560762413126,0.7654168047202079
mid_v2,3,15,0.7612215524503828,0.7649077813703277,cqi_then_cost,0.6778508447506849,0.7056119756699736,0.7274186689764169,0.7354633132665965,0.7274186689764169
mid_v2,3,16,0.7859473573149444,0.7859473573149444,cost,0.6798508447506849,0.7177414767357961,0.7257522353417762,0.6798508447506849,0.7257522353417762
mid_v2,3,17,0.8044357638234598,0.8044357638234598,cost,0.6838508447506849,0.7235128674010556,0.7669928858039888,0.7023913123851693,0.7517508371496197
mid_v2,3,18,0.7850818401626918,0.7887482737973325,cqi_then_cost,0.6791841780840182,0.7119560048256166,0.7488485858607793,0.760339427930449,0.7360848695790313
mid_v2,3,19,0.7290851026110575,0.7310764001533896,cqi,0.43393639169248766,0.6831443900522002,0.6878725678858787,0.6241080298667081,0.708086267771188
mid_v2,4,0,0.7695092999830181,0.7833805939593259,cqi_then_cost,0.6878508447506849,0.7065053462207446,0.7511365277910425,0.7286671455341075,0.731751769277724
mid_v2,4,1,0.757401345381141,0.757401345381141,cost,0.6778508447506849,0.6943281964710993,0.7084193680724952,0.6778508447506849,0.7047529344378547
mid_v2,4,2,0.750016072786958,0.7504175038162862,cqi,0.6731841780840183,0.7139205319360775,0.7394182029123647,0.6731841780840183,0.7320853356430834
mid_v2,4,3,0.7862203872902521,0.7862203872902521,cost,0.6858508447506849,0.7044576975369217,0.7537508371496195,0.7042852052686306,0.7537508371496195
mid_v2,4,4,0.7943202665928942,0.7943202665928942,cost,0.6905175114173516,0.7043101080894086,0.7868574321937386,0.7545184831307304,0.7214186689764168
mid_v2,4,5,0.824887824990643,0.824887824990643,cost,0.6771841780840182,0.7378214236671593,0.8149373791251018,0.7676727612637821,0.8224002135242575
mid_v2,4,6,0.7927482737973323,0.7927482737973323,cost,0.6831841780840182,0.721317427058213,0.7360848695790313,0.740438536199367,0.7510841704829528
mid_v2,4,7,0.7581116136378386,0.7630868365706092,cqi,0.6831841780840182,0.7144081434024627,0.7274186689764169,0.6831841780840182,0.7274186689764169
mid_v2,4,8,0.7676883551832996,0.7701759666496848,cqi_then_cost,0.6818508447506849,0.7144081434024627,0.7078613937381825,0.7492347039318561,0.722418902008443
mid_v2,4,9,0.7442222515464612,0.7478886851811016,cqi,0.6918508447506849,0.6918508447506849,0.7018613937381827,0.6918508447506849,0.7114191350404692
mid_v2,4,10,0.7607496719894891,0.7680825392587701,cqi,0.683850844750685,0.6863777506055585,0.7167524683738024,0.683850844750685,0.7167524683738024
mid_v2,4,11,0.8177335468575909,0.8202211583239761,cqi,0.6818508447506849,0.7455928143324188,0.7903698207273533,0.7804193748618123,0.8152459353912057
mid_v2,4,12,0.7501703004852466,0.7501703004852466,cost,0.4326030583591544,0.7027467604398612,0.7152243488346961,0.6281080298667081,0.7404179698803385
mid_v2,4,13,0.7895892469143814,0.7895892469143814,cost,0.6825175114173515,0.7238709778016182,0.7394182029123645,0.6825175114173515,0.7330851026110573
mid_v2,4,14,0.7543605656419953,0.7768875200209711,cqi,0.43126972502582106,0.7087662538030256,0.7473997552968805,0.6551584855129107,0.7394182029123645
mid_v2,4,15,0.7804845229157885,0.7867487398613846,cqi,0.6818508447506849,0.7222290882021813,0.7171138480120479,0.7595432601979598,0.73275200230975
mid_v2,4,16,0.7632354989739863,0.7657231104403714,cqi_then_cost,0.6765175114173516,0.7109453090033071,0.7157068825731046,0.7631851497973969,0.7100862677711879
mid_v2,4,17,0.8247087697903613,0.8247087697903613,cost,0.6771841780840182,0.7439509247329816,0.8160916572581537,0.7937031540606866,0.8235544916573094
mid_v2,4,18,0.8207468756051757,0.8207468756051757,cost,0.6825175114173515,0.718537644468285,0.7804161056241297,0.7619667608487716,0.7804161056241297
mid_v2,4,19,0.7908434283584818,0.7908434283584818,cost,0.6771841780840183,0.7311547570004927,0.7330851026110574,0.7585184831307303,0.7330851026110574
mid_v2,5,0,0.7787487398613845,0.7787487398613845,cost,0.6871841780840183,0.6929948631377659,0.7170855686751096,0.7377718695327004,0.7270851026110573
mid_v2,5,1,0.7774154065280513,0.7774154065280513,cost,0.6951841780840182,0.6951841780840183,0.7407510701816459,0.736438536199367,0.7357513032136719
mid_v2,5,2,0.7598518164640637,0.7598518164640637,cost,0.6825175114173516,0.7125871986027441,0.6980867338352402,0.6825175114173516,0.6880871998992925
mid_v2,5,3,0.8017480407653061,0.8017480407653061,cost,0.6845175114173516,0.7176919226013369,0.7980816071306658,0.7249874746111942,0.7870823062267441
mid_v2,5,4,0.7815892469143816,0.7890520813135371,cqi,0.6865175114173517,0.7034329204696923,0.7427510701816457,0.7482099268646264,0.7377513032136719
mid_v2,5,5,0.8127473416692279,0.8164137753038685,cqi,0.6845175114173516,0.8066715492960624,0.7752650967287603,0.7510962242552015,0.7670832383548484
mid_v2,5,6,0.8026288228589982,0.8026288228589982,cost,0.6885175114173516,0.7391085921220176,0.7702898737959899,0.7328923543282979,0.7447510701816457
mid_v2,5,7,0.7346671455341074,0.7371547570004927,cqi,0.6818508447506849,0.6824273047400174,0.6864207662646519,0.7321795340677223,0.6818508447506849
mid_v2,5,8,0.7840816071306657,0.7840816071306657,cost,0.6945175114173516,0.6945175114173516,0.7277517692777241,0.7359509247329818,0.732751536245698
mid_v2,5,9,0.7223619638341517,0.7281151810558761,cqi_then_cost,0.43860305835915436,0.5858977668340494,0.6972252809628007,0.623059989740457,0.7087529344378547
mid_v2,5,10,0.7560834713868743,0.7597499050215152,cqi_then_cost,0.6718508447506849,0.7068158079374847,0.7047534005019069,0.7441299799332631,0.7047534005019069
mid_v2,5,11,0.7788875200209711,0.7825539536556115,cqi,0.6791841780840182,0.7256919226013369,0.7529129388726256,0.7754441519290418,0.7350851026110573
mid_v2,5,12,0.7643394279304491,0.7643394279304491,cost,0.6818508447506849,0.712099587136359,0.7150860347391619,0.7568765935312933,0.7150860347391619
