candidate_seed,selected,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,1,0.9314285714285714,0.8971428571428571,0.8971428571428571,0.6728882850657102,0.6728882850657102,0.0,0.06716139120489399,0.7490499055856262,0.0008311974656034425,0.0010678226841857729,0.325809712358166,12,0.08458307371446377
9,0,0.8971428571428571,0.8457142857142858,0.8457142857142858,0.6728882850657102,0.6728882850657102,0.0,0.06475931562300316,0.7932729842486478,0.0005684072978726191,0.0007707921881670735,0.3619611962718166,12,0.06775252395636062
11,0,0.8971428571428571,0.8457142857142858,0.8457142857142858,0.6728882850657102,0.6728882850657102,0.0,0.0693198158798894,0.8351212970092674,0.00036445238660050744,0.000516625397773997,0.3088498327691069,12,0.07441176008848707
