dispersion,load,seed,step,is_warmup,eta,eta_label,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups,best_2way_candidate_utility,best_switching_candidate_utility,switching_margin,switching_admitted,selected_source,unique_candidate_count
low,medium,seed_0009,14,0,0.005,eta_0.005,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,0,1,0.01,eta_0.010,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1,0.4471841780840183,0.4471841780840183,0.0,0,two_way,4
low,medium,seed_0009,1,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,2,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,3,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,4,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,5,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,6,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,7,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,8,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,9,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,10,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,11,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,12,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,13,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,14,0,0.01,eta_0.010,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,0,1,0.02,eta_0.020,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1,0.4471841780840183,0.4471841780840183,0.0,0,two_way,4
low,medium,seed_0009,1,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,2,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,3,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,4,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,5,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,6,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,7,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,8,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,9,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,10,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,11,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,12,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,13,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,14,0,0.02,eta_0.020,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,0,1,0.03,eta_0.030,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1,0.4471841780840183,0.4471841780840183,0.0,0,two_way,4
low,medium,seed_0009,1,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,2,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,3,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,4,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,5,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,6,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,7,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,8,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,9,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,10,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,11,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,12,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,13,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,14,0,0.03,eta_0.030,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,0,1,0.05,eta_0.050,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1,0.4471841780840183,0.4471841780840183,0.0,0,two_way,4
low,medium,seed_0009,1,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,2,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,3,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,4,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,5,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,6,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,7,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,8,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,9,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,10,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,11,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,12,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,13,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,14,0,0.05,eta_0.050,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,0,1,inf,eta_inf,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1,0.4471841780840183,0.4471841780840183,0.0,0,two_way,4
low,medium,seed_0009,1,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,2,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,3,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,4,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,5,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,6,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,7,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,8,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,9,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,3
low,medium,seed_0009,10,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,5
low,medium,seed_0009,11,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,12,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,2
low,medium,seed_0009,13,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,medium,seed_0009,14,0,inf,eta_inf,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1,0.7471841780840182,0.7471841780840182,0.0,0,two_way,4
low,heavy,seed_0009,0,1,0.0,eta_0.000,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0,0.4000000000000001,1.0,2.0,0.0,1,0.35593639169248764,0.35593639169248764,0.0,0,two_way,4
low,heavy,seed_0009,1,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,2,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,3,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,4,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,5,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,6,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,7,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,8,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,9,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,10,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,11,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,12,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,13,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,14,0,0.0,eta_0.000,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,0,1,0.005,eta_0.005,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0,0.4000000000000001,1.0,2.0,0.0,1,0.35593639169248764,0.35593639169248764,0.0,0,two_way,4
low,heavy,seed_0009,1,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,2,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,3,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,4,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,5,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,6,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,7,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,8,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,9,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,10,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,11,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,12,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,13,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,14,0,0.005,eta_0.005,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,0,1,0.01,eta_0.010,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0,0.4000000000000001,1.0,2.0,0.0,1,0.35593639169248764,0.35593639169248764,0.0,0,two_way,4
low,heavy,seed_0009,1,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,2,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,3,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,4,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,5,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,6,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,7,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,8,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,9,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,10,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,11,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,12,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,13,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,14,0,0.01,eta_0.010,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,0,1,0.02,eta_0.020,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0,0.4000000000000001,1.0,2.0,0.0,1,0.35593639169248764,0.35593639169248764,0.0,0,two_way,4
low,heavy,seed_0009,1,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,2,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,5
low,heavy,seed_0009,3,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,4,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
low,heavy,seed_0009,5,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,4
low,heavy,seed_0009,6,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,3
low,heavy,seed_0009,7,0,0.02,eta_0.020,0.5559363916924877,1500.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1,0.5559363916924877,0.5559363916924877,0.0,0,two_way,2
