scenario_id,timestamp_s,serving_gnb,ue_id,trajectory_step,x_m,y_m,speed_mps,angle_deg,distance_m,direction_to_gnb,lane_id,lane_position_m,slope_deg,vehicle_type,user_index
sumo_coupled_00000012,1.4,gnb_2,0,12,226.65,415.563006126945,0.780464164608605,180.0,99.20942818108838,0.9632452064184113,,,,SUMO/TraCI,0
sumo_coupled_00000013,1.5,gnb_2,0,13,226.65,415.483647104138,0.793590228067227,180.0,99.13298827488035,0.963187418898104,,,,SUMO/TraCI,0
sumo_coupled_00000014,1.6,gnb_2,0,14,226.65,415.403973313798,0.796737903406359,180.0,99.05624979808131,0.9631292675451757,,,,SUMO/TraCI,0
sumo_coupled_00000015,1.7,gnb_2,0,15,226.65,415.31655924802,0.874140657776482,180.0,98.97206154709168,0.9630653111400295,,,,SUMO/TraCI,0
sumo_coupled_00000016,1.8,gnb_2,0,16,226.65,415.228988617234,0.875706307863332,180.0,98.88772812164956,0.9630010763325997,,,,SUMO/TraCI,0
sumo_coupled_00000017,1.9,gnb_2,0,17,226.65,415.133990858078,0.949977591553219,180.0,98.79624849448923,0.962931207487949,,,,SUMO/TraCI,0
sumo_coupled_00000018,2,gnb_2,0,18,226.65,415.035162120114,0.988287379642464,180.0,98.70108681871925,0.962858314768729,,,,SUMO/TraCI,0
sumo_coupled_00000019,2.1,gnb_2,0,19,226.65,414.930072440177,1.05089679937202,180.0,98.59990442945295,0.9627805725521603,,,,SUMO/TraCI,0
sumo_coupled_00000020,2.2,gnb_2,0,20,226.65,414.822075186989,1.07997253188256,180.0,98.49593109751794,0.9627004296564136,,,,SUMO/TraCI,0
sumo_coupled_00000021,2.3,gnb_2,0,21,226.65,414.711634955925,1.10440231063727,180.0,98.38961477729441,0.9626182109799437,,,,SUMO/TraCI,0
sumo_coupled_00000022,2.4,gnb_2,0,22,226.65,414.599312780464,1.12322175461192,180.0,98.28149611466067,0.9625343174477031,,,,SUMO/TraCI,0
sumo_coupled_00000023,2.5,gnb_2,0,23,226.65,414.479541903114,1.19770877349515,180.0,98.16621790729373,0.9624445549317043,,,,SUMO/TraCI,0
sumo_coupled_00000024,2.6,gnb_2,0,24,226.65,414.357890668123,1.21651234991241,180.0,98.04914090055787,0.962353058899531,,,,SUMO/TraCI,0
sumo_coupled_00000025,2.7,gnb_2,0,25,226.65,414.233559754062,1.24330914060909,180.0,97.92949649580751,0.9622592081650934,,,,SUMO/TraCI,0
sumo_coupled_00000026,2.8,gnb_2,0,26,226.65,414.104570324626,1.28989429436017,180.0,97.80538152874045,0.9621614767380982,,,,SUMO/TraCI,0
sumo_coupled_00000027,2.9,gnb_2,0,27,226.65,413.971635849117,1.32934475508843,180.0,97.67748381361514,0.962060366219409,,,,SUMO/TraCI,0
sumo_coupled_00000028,3,gnb_2,0,28,226.65,413.836851816054,1.34784033063192,180.0,97.54782036902759,0.9619574426272688,,,,SUMO/TraCI,0
sumo_coupled_00000029,3.1,gnb_2,0,29,226.65,413.697980717203,1.38871098851178,180.0,97.41423966998534,0.9618509679347488,,,,SUMO/TraCI,0
sumo_coupled_00000030,3.2,gnb_2,0,30,226.65,413.554495232371,1.43485484832291,180.0,97.27623593757997,0.9617404942806674,,,,SUMO/TraCI,0
sumo_coupled_00000031,3.3,gnb_2,0,31,226.65,413.406417155202,1.48078077168528,180.0,97.13383172598317,0.9616259906095717,,,,SUMO/TraCI,0
sumo_coupled_00000032,3.4,gnb_2,0,32,226.65,413.257747906648,1.48669248554248,180.0,96.99087608955755,0.9615105220880513,,,,SUMO/TraCI,0
sumo_coupled_00000033,3.5,gnb_1,11,0,223.35,33.8572607719092,0.0726077190916985,0.0,51.71435858126434,0.0,,,,SUMO/TraCI,0
sumo_coupled_00000034,3.5,gnb_2,0,33,226.65,413.103182792726,1.54565113921974,180.0,96.84226941855374,0.9613899318110012,,,,SUMO/TraCI,0
sumo_coupled_00000034,3.5,gnb_2,16,0,416.142443152817,223.35,0.075568471826613,0.0,236.76735043512383,0.0,,,,SUMO/TraCI,1
sumo_coupled_00000035,3.6,gnb_1,11,1,223.35,33.8712936364887,0.140328645795391,0.0,51.701837982522896,0.8922063153558387,,,,SUMO/TraCI,0
sumo_coupled_00000036,3.6,gnb_2,0,34,226.65,412.946073090702,1.57109702024002,180.0,96.69123539898597,0.9612667860449815,,,,SUMO/TraCI,0
sumo_coupled_00000036,3.6,gnb_2,16,1,416.127642408231,223.35,0.14800744585873,270.0,236.7538390669519,0.9128791459517241,,,,SUMO/TraCI,1
sumo_coupled_00000037,3.7,gnb_1,11,2,223.35,33.8929786669598,0.216850304711323,0.0,51.682491389303436,0.8921207181313018,,,,SUMO/TraCI,0
sumo_coupled_00000038,3.7,gnb_2,0,35,226.65,412.784664186184,1.61408904518325,180.0,96.53608863084797,0.9611396680985351,,,,SUMO/TraCI,0
sumo_coupled_00000038,3.7,gnb_2,16,2,416.105745138353,223.35,0.218972698786312,270.0,236.73384967469855,0.9128637304521885,,,,SUMO/TraCI,1
sumo_coupled_00000039,3.8,gnb_1,11,3,223.35,33.9207715118181,0.277928448583211,0.0,51.65769834270662,0.8920108709157707,,,,SUMO/TraCI,0
sumo_coupled_00000040,3.8,gnb_2,0,36,226.65,412.618202926417,1.66461259766806,180.0,96.37610706663222,0.9610079276431337,,,,SUMO/TraCI,0
sumo_coupled_00000040,3.8,gnb_2,16,3,416.07590144387,223.35,0.298436944826035,270.0,236.70660676200194,0.912842714445756,,,,SUMO/TraCI,1
sumo_coupled_00000041,3.9,gnb_1,11,4,223.35,33.9534614210085,0.326899091902853,0.0,51.62854070285691,0.8918814661837513,,,,SUMO/TraCI,0
sumo_coupled_00000042,3.9,gnb_2,0,37,226.65,412.446433636177,1.71769290239874,180.0,96.2110471414176,0.9608712968303204,,,,SUMO/TraCI,0
sumo_coupled_00000042,3.9,gnb_2,16,4,416.038239878889,223.35,0.376615649809688,270.0,236.67222817637133,0.9128161827161841,,,,SUMO/TraCI,1
sumo_coupled_00000043,4,gnb_1,11,5,223.35,33.990167129777,0.367057087685037,0.0,51.59580623215275,0.8917359031701928,,,,SUMO/TraCI,0
sumo_coupled_00000044,4,gnb_2,0,38,226.65,412.273535624772,1.72898011404414,180.0,96.04492634541437,0.9607330562462094,,,,SUMO/TraCI,0
sumo_coupled_00000044,4,gnb_2,16,5,415.992905573081,223.35,0.453343058083358,270.0,236.63084701260289,0.9127842303737234,,,,SUMO/TraCI,1
sumo_coupled_00000045,4.1,gnb_1,11,6,223.35,34.034496608968,0.44329479190997,0.0,51.556279947170104,0.8915597370123098,,,,SUMO/TraCI,0
sumo_coupled_00000046,4.1,gnb_2,0,39,226.65,412.095375726546,1.78159898226474,180.0,95.87377498676936,0.9605898561859617,,,,SUMO/TraCI,0
sumo_coupled_00000046,4.1,gnb_2,16,6,415.942374905374,223.35,0.505306677070446,270.0,236.58472431620154,0.9127485957916771,,,,SUMO/TraCI,1
sumo_coupled_00000047,4.2,gnb_1,11,7,223.35,34.0847441321204,0.502475231523945,0.0,51.51148630560811,0.8913595619329036,,,,SUMO/TraCI,0
sumo_coupled_00000048,4.2,gnb_2,0,40,226.65,411.912259793776,1.83115932769466,180.0,95.69788921600399,0.9604418712550361,,,,SUMO/TraCI,0
sumo_coupled_00000048,4.2,gnb_2,16,7,415.888654427798,223.35,0.537204775759805,270.0,236.53569204381222,0.9127106888706255,,,,SUMO/TraCI,1
sumo_coupled_00000049,4.3,gnb_1,11,8,223.35,34.1396507306596,0.549065985392403,0.0,51.46255080255826,0.8911402282659612,,,,SUMO/TraCI,0
sumo_coupled_00000050,4.3,gnb_2,0,41,226.65,411.726593346346,1.85666447430242,180.0,95.51958137955762,0.9602909897799935,,,,SUMO/TraCI,0
sumo_coupled_00000050,4.3,gnb_2,16,8,415.827878511643,223.35,0.607759161545211,270.0,236.48022251942453,0.9126677749718155,,,,SUMO/TraCI,1
sumo_coupled_00000051,4.4,gnb_1,11,9,223.35,34.1981620547007,0.585113240411358,0.0,51.4104158626193,0.890905805307869,,,,SUMO/TraCI,0
sumo_coupled_00000052,4.4,gnb_2,0,42,226.65,411.533686532997,1.92906813348968,180.0,95.33434989719582,0.9601333268827317,,,,SUMO/TraCI,0
sumo_coupled_00000052,4.4,gnb_2,16,9,415.764241078374,223.35,0.636374332693812,270.0,236.42214411540792,0.912622808179297,,,,SUMO/TraCI,1
sumo_coupled_00000052,4.4,gnb_2,23,0,33.8579860077858,226.65,0.0798600778579712,0.0,190.5712237285291,0.0,,,,SUMO/TraCI,2
sumo_coupled_00000053,4.5,gnb_1,11,10,223.35,34.2627981600644,0.646361053637404,0.0,51.352839572384,0.8906460133614829,,,,SUMO/TraCI,0
sumo_coupled_00000054,4.5,gnb_2,0,43,226.65,411.33727868203,1.96407850967113,180.0,95.14578801522856,0.9599718556896181,,,,SUMO/TraCI,0
sumo_coupled_00000054,4.5,gnb_2,16,10,415.696185589547,223.35,0.680554888270631,270.0,236.36003676146333,0.9125746828649781,,,,SUMO/TraCI,1
sumo_coupled_00000054,4.5,gnb_2,23,1,33.8732902382973,226.65,0.153042305114643,90.0,190.55788148551875,0.8717913343003203,,,,SUMO/TraCI,2
sumo_coupled_00000055,4.6,gnb_1,11,11,223.35,34.3285978289865,0.657996689220214,0.0,51.29424408514523,0.8903806457348672,,,,SUMO/TraCI,0
sumo_coupled_00000056,4.6,gnb_2,0,44,226.65,411.135469956767,2.01808725263316,180.0,94.9520741439637,0.959804941370632,,,,SUMO/TraCI,0
sumo_coupled_00000056,4.6,gnb_2,16,11,415.626104636356,223.35,0.700809531912979,270.0,236.29608439550736,0.9125250855847682,,,,SUMO/TraCI,1
sumo_coupled_00000056,4.6,gnb_2,23,2,33.8945167259105,226.65,0.212264876132442,90.0,190.53937670129716,0.8717645987395458,,,,SUMO/TraCI,2
sumo_coupled_00000057,4.7,gnb_1,11,12,223.35,34.4005061558551,0.719083268686088,0.0,51.2302287603931,0.890089600368886,,,,SUMO/TraCI,0
sumo_coupled_00000058,4.7,gnb_2,0,45,226.65,410.929122295749,2.06347661017764,180.0,94.75403833861265,0.9596332134236333,,,,SUMO/TraCI,0
sumo_coupled_00000058,4.7,gnb_2,16,12,415.55002323316,223.35,0.76081403195886,270.0,236.2266602562374,0.9124711960934078,,,,SUMO/TraCI,1
sumo_coupled_00000058,4.7,gnb_2,23,3,33.9229644116469,226.65,0.284476857363878,90.0,190.51457752575027,0.8717287555904002,,,,SUMO/TraCI,2
sumo_coupled_00000059,4.8,gnb_1,11,13,223.35,34.4788176618197,0.783115059645905,0.0,51.160536954432544,0.8897713950642255,,,,SUMO/TraCI,0
sumo_coupled_00000060,4.8,gnb_2,0,46,226.65,410.718095532229,2.11026763520528,180.0,94.55154867581294,0.9594564743013608,,,,SUMO/TraCI,0
sumo_coupled_00000060,4.8,gnb_2,16,13,415.471896532572,223.35,0.781267005875987,270.0,236.15537405560644,0.9124158084238039,,,,SUMO/TraCI,1
sumo_coupled_00000060,4.8,gnb_2,23,4,33.9583738443481,226.65,0.354094327012562,90.0,190.4837108952187,0.8716841213104468,,,,SUMO/TraCI,2
sumo_coupled_00000061,4.9,gnb_1,11,14,223.35,34.560617324496,0.817996626762732,0.0,51.08776759588241,0.8894376249700591,,,,SUMO/TraCI,0
sumo_coupled_00000062,4.9,gnb_2,0,47,226.65,410.502982034789,2.15113497439165,180.0,94.34517612040024,0.9592751400378122,,,,SUMO/TraCI,0
sumo_coupled_00000062,4.9,gnb_2,16,14,415.390114577226,223.35,0.817819553464932,270.0,236.08075727934823,0.9123577756164194,,,,SUMO/TraCI,1
sumo_coupled_00000062,4.9,gnb_2,23,5,33.9987716311999,226.65,0.403977868517951,90.0,190.4484978148962,0.8716331726078654,,,,SUMO/TraCI,2
sumo_coupled_00000063,5,gnb_1,11,15,223.35,34.6461805961681,0.855632716720983,0.0,51.01167939320758,0.8890869687750558,,,,SUMO/TraCI,0
sumo_coupled_00000064,5,gnb_2,0,48,226.65,410.285806728883,2.17175305906076,180.0,94.13686523719184,0.9590908567158519,,,,SUMO/TraCI,0
sumo_coupled_00000064,5,gnb_2,16,15,415.306265350205,223.35,0.83849227020545,270.0,236.004259281592,0.9122982187084562,,,,SUMO/TraCI,1
sumo_coupled_00000064,5,gnb_2,23,6,34.0457224385566,226.65,0.46950807356699,90.0,190.40757532446182,0.8715739238769831,,,,SUMO/TraCI,2
sumo_coupled_00000065,5.1,gnb_1,11,16,223.35,34.7379852810292,0.918046848611965,0.0,50.930074380667556,0.8887089851993565,,,,SUMO/TraCI,0
sumo_coupled_00000066,5.1,gnb_2,0,49,226.65,410.068377713056,2.17429015827689,180.0,93.9283512250786,0.9589051286254028,,,,SUMO/TraCI,0
sumo_coupled_00000066,5.1,gnb_2,16,16,415.218802252113,223.35,0.874630980920327,270.0,235.92446957200968,0.9122360331785048,,,,SUMO/TraCI,1
sumo_coupled_00000066,5.1,gnb_2,23,7,34.1000786136531,226.65,0.543561750964967,90.0,190.36020176495947,0.8715052823446046,,,,SUMO/TraCI,2
sumo_coupled_00000067,5.2,gnb_1,11,17,223.35,34.8310503868387,0.930651058094635,0.0,50.84738448687705,0.8883239535126676,,,,SUMO/TraCI,0
sumo_coupled_00000068,5.2,gnb_2,0,50,226.65,409.8482119682,2.20165744855393,180.0,93.71725398176476,0.9587157983276209,,,,SUMO/TraCI,0
sumo_coupled_00000068,5.2,gnb_2,16,17,415.130548319901,223.35,0.882539322115761,270.0,235.84396392619686,0.9121732213898092,,,,SUMO/TraCI,1
sumo_coupled_00000068,5.2,gnb_2,23,8,34.1574959660817,226.65,0.574173524285556,90.0,190.31016432193056,0.8714327194493799,,,,SUMO/TraCI,2
sumo_coupled_00000069,5.3,gnb_1,11,18,223.35,34.9269265262379,0.958761393992289,0.0,50.76223450924079,0.8879253230185713,,,,SUMO/TraCI,0
sumo_coupled_00000070,5.3,gnb_2,0,51,226.65,409.623554461305,2.24657506895576,180.0,93.50189310531901,0.9585212821344108,,,,SUMO/TraCI,0
sumo_coupled_00000070,5.3,gnb_2,16,18,415.036100697438,223.35,0.944476224631352,270.0,235.75781451133,0.9121059301603928,,,,SUMO/TraCI,1
sumo_coupled_00000070,5.3,gnb_2,23,9,34.2166114586999,226.65,0.591154926181856,90.0,190.25865135713454,0.8713579506569091,,,,SUMO/TraCI,2
sumo_coupled_00000071,5.4,gnb_1,11,19,223.35,35.0303745046941,1.03447978456138,0.0,50.67040277309887,0.887492955141467,,,,SUMO/TraCI,0
sumo_coupled_00000072,5.4,gnb_2,0,52,226.65,409.392507489051,2.31046972253684,180.0,93.2804529104573,0.9583198269294592,,,,SUMO/TraCI,0
sumo_coupled_00000072,5.4,gnb_2,1,0,226.65,416.142568791504,0.0743120849635452,0.0,99.76781060958028,0.0,,,,SUMO/TraCI,1
sumo_coupled_00000072,5.4,gnb_2,16,19,414.935108127694,223.35,1.00992569744615,270.0,235.6657022264027,0.9120338941862954,,,,SUMO/TraCI,2
sumo_coupled_00000072,5.4,gnb_2,23,10,34.2815492508951,226.65,0.649377921952629,90.0,190.20206996424488,0.8712757478415324,,,,SUMO/TraCI,3
sumo_coupled_00000073,5.5,gnb_1,11,20,223.35,35.1368004652447,1.06425960550649,0.0,50.57597426145411,0.8870456810744478,,,,SUMO/TraCI,0
sumo_coupled_00000074,5.5,gnb_2,0,53,226.65,409.159928420087,2.3257906896374,180.0,93.05759150050595,0.9581155817857401,,,,SUMO/TraCI,0
sumo_coupled_00000074,5.5,gnb_2,1,1,226.65,416.128419890222,0.141489012812773,180.0,99.75417590552703,0.9636530903855209,,,,SUMO/TraCI,1
sumo_coupled_00000074,5.5,gnb_2,16,20,414.826829528443,223.35,1.0827859925109,270.0,235.56695265941426,0.91195656735027,,,,SUMO/TraCI,2
sumo_coupled_00000074,5.5,gnb_2,23,11,34.3515962966182,226.65,0.700470457230129,90.0,190.14104278003356,0.8711869950929726,,,,SUMO/TraCI,3
sumo_coupled_00000075,5.6,gnb_1,11,21,223.35,35.2454413628825,1.08640897637798,0.0,50.47962974114596,0.8865865075994811,,,,SUMO/TraCI,0
sumo_coupled_00000076,5.6,gnb_2,0,54,226.65,408.925640570643,2.34287849444289,180.0,92.8331409082941,0.9579083471762402,,,,SUMO/TraCI,0
sumo_coupled_00000076,5.6,gnb_2,1,2,226.65,416.107549022554,0.208708676687831,180.0,99.73406378526155,0.9636381530535459,,,,SUMO/TraCI,1
sumo_coupled_00000076,5.6,gnb_2,16,21,414.711258547234,223.35,1.15570981208263,270.0,235.46156171854713,0.9118739253240984,,,,SUMO/TraCI,2
sumo_coupled_00000076,5.6,gnb_2,23,12,34.4228945332385,226.65,0.712982366203756,90.0,190.0789319065926,0.8710965692301363,,,,SUMO/TraCI,3
sumo_coupled_00000077,5.7,gnb_1,11,22,223.35,35.3587944652337,1.13353102351172,0.0,50.37915969522764,0.8861046076359053,,,,SUMO/TraCI,0
sumo_coupled_00000078,5.7,gnb_2,0,55,226.65,408.686512238276,2.3912833236656,180.0,92.60410332695783,0.9576952753934677,,,,SUMO/TraCI,0
sumo_coupled_00000078,5.7,gnb_2,1,3,226.65,416.081266811355,0.262822111986588,180.0,99.70873749112859,0.9636193299499324,,,,SUMO/TraCI,1
sumo_coupled_00000078,5.7,gnb_2,16,22,414.59130252304,223.35,1.19956024194164,270.0,235.3521820985199,0.9117880302176706,,,,SUMO/TraCI,2
sumo_coupled_00000078,5.7,gnb_2,23,13,34.4983898808038,226.65,0.754953475653163,90.0,190.01317178565915,0.8710007236018734,,,,SUMO/TraCI,3
sumo_coupled_00000079,5.8,gnb_1,11,23,223.35,35.4751488983759,1.16354433142213,0.0,50.276086419109795,0.8856069410506132,,,,SUMO/TraCI,0
sumo_coupled_00000080,5.8,gnb_2,0,56,226.65,408.443468835773,2.43043402503569,180.0,92.37136828966186,0.9574770892039662,,,,SUMO/TraCI,0
sumo_coupled_00000080,5.8,gnb_2,1,4,226.65,416.050207626912,0.310591844424174,180.0,99.67880860630764,0.9635970671185772,,,,SUMO/TraCI,1
sumo_coupled_00000080,5.8,gnb_2,16,23,414.466958855226,223.35,1.24343667814536,270.0,235.23881257269005,0.9116988668226446,,,,SUMO/TraCI,2
sumo_coupled_00000080,5.8,gnb_2,23,14,34.5783051273448,226.65,0.799152465409569,90.0,189.9435696056643,0.8708991581872544,,,,SUMO/TraCI,3
sumo_coupled_00000081,5.9,gnb_1,11,24,223.35,35.5962829846892,1.21134086313291,0.0,50.16884077568268,0.8850855696237993,,,,SUMO/TraCI,0
sumo_coupled_00000082,5.9,gnb_2,0,57,226.65,408.198794709554,2.44674126218397,180.0,92.13712546101085,0.957255767078132,,,,SUMO/TraCI,0
sumo_coupled_00000082,5.9,gnb_2,1,5,226.65,416.014218195339,0.359894315732288,180.0,99.64412976017289,0.9635712452547835,,,,SUMO/TraCI,1
sumo_coupled_00000082,5.9,gnb_2,16,24,414.340802263462,223.35,1.26156591763748,270.0,235.12380146413193,0.9116082715945695,,,,SUMO/TraCI,2
sumo_coupled_00000082,5.9,gnb_2,23,15,34.6602440074441,226.65,0.8193888009926,90.0,189.8722133743585,0.8707949049214821,,,,SUMO/TraCI,3
sumo_coupled_00000083,6,gnb_1,11,25,223.35,35.7181036505168,1.21820665827586,0.0,50.0610511706094,0.884557861131787,,,,SUMO/TraCI,0
sumo_coupled_00000084,6,gnb_2,0,58,226.65,407.949683603319,2.49111106234927,180.0,91.8986906649051,0.9570286906917359,,,,SUMO/TraCI,0
sumo_coupled_00000084,6,gnb_2,1,6,226.65,415.972871750227,0.413464451127256,180.0,99.60429012841526,0.9635415465186645,,,,SUMO/TraCI,1
sumo_coupled_00000084,6,gnb_2,16,25,414.213815189633,223.35,1.26987073829426,270.0,235.00804479442453,0.9115169456305998,,,,SUMO/TraCI,2
sumo_coupled_00000084,6,gnb_2,23,16,34.7457970482617,226.65,0.855530408176563,90.0,189.79771888306328,0.8706859277563469,,,,SUMO/TraCI,3
sumo_coupled_00000085,6.1,gnb_1,11,26,223.35,35.8443230197519,1.26219369235082,0.0,49.9494375302066,0.8840074916468327,,,,SUMO/TraCI,0
sumo_coupled_00000086,6.1,gnb_2,0,59,226.65,407.698517032396,2.51166570923615,180.0,91.65834599032132,0.956797944419121,,,,SUMO/TraCI,0
sumo_coupled_00000086,6.1,gnb_2,1,7,226.65,415.925897193352,0.469745568741655,180.0,99.55902898456542,0.9635077618949393,,,,SUMO/TraCI,1
sumo_coupled_00000086,6.1,gnb_2,16,26,414.084285033016,223.35,1.2953015661615,270.0,234.8899819023741,0.9114236516140332,,,,SUMO/TraCI,2
sumo_coupled_00000086,6.1,gnb_2,23,17,34.8357343897025,226.65,0.899373414407454,90.0,189.71941686234675,0.8705712274570948,,,,SUMO/TraCI,3
sumo_coupled_00000087,6.2,gnb_1,11,27,223.35,35.9742533639298,1.29930344177975,0.0,49.834615147138905,0.8834370749344054,,,,SUMO/TraCI,0
sumo_coupled_00000088,6.2,gnb_2,0,60,226.65,407.439980454049,2.58536578347299,180.0,91.41100963124997,0.9565585240419071,,,,SUMO/TraCI,0
sumo_coupled_00000088,6.2,gnb_2,1,8,226.65,415.874789294926,0.511078984263108,180.0,99.50978706813949,0.9634709521514261,,,,SUMO/TraCI,1
sumo_coupled_00000088,6.2,gnb_2,16,27,413.951014035703,223.35,1.33270997313811,270.0,234.7685219677152,0.9113275163231851,,,,SUMO/TraCI,2
sumo_coupled_00000088,6.2,gnb_2,23,18,34.9308143551936,226.65,0.950799654911242,90.0,189.63664875081386,0.8704498140636856,,,,SUMO/TraCI,3
sumo_coupled_00000089,6.3,gnb_1,11,28,223.35,36.1103123286392,1.36058964709385,0.0,49.7144564879231,0.8828355124836316,,,,SUMO/TraCI,0
sumo_coupled_00000090,6.3,gnb_2,0,61,226.65,407.177345037772,2.62635416276146,180.0,91.159815641733,0.9563133100267283,,,,SUMO/TraCI,0
sumo_coupled_00000090,6.3,gnb_2,1,9,226.65,415.819233618843,0.555556760825944,180.0,99.45626190091004,0.9634308769246658,,,,SUMO/TraCI,1
sumo_coupled_00000090,6.3,gnb_2,16,28,413.816640168964,223.35,1.3437386673878,270.0,234.64606988642328,0.911230434298169,,,,SUMO/TraCI,2
sumo_coupled_00000090,6.3,gnb_2,23,19,35.0286838491235,226.65,0.978694939299456,90.0,189.55146439041943,0.8703246724123683,,,,SUMO/TraCI,3
sumo_coupled_00000091,6.4,gnb_1,11,29,223.35,36.253218082582,1.42905753942771,0.0,49.58833963877123,0.8821989652425074,,,,SUMO/TraCI,0
sumo_coupled_00000092,6.4,gnb_2,0,62,226.65,406.910184730628,2.67160307144139,180.0,90.90436023597482,0.956061783010424,,,,SUMO/TraCI,0
sumo_coupled_00000092,6.4,gnb_2,1,10,226.65,415.761930869259,0.573027495848216,180.0,99.40105584856099,0.963389473600298,,,,SUMO/TraCI,1
sumo_coupled_00000092,6.4,gnb_2,16,29,413.681736991479,223.35,1.34903177484898,270.0,234.52314858814174,0.9111328168578214,,,,SUMO/TraCI,2
sumo_coupled_00000092,6.4,gnb_2,23,20,35.1336548468504,226.65,1.04970997726821,90.0,189.46011259406941,0.8701902627197654,,,,SUMO/TraCI,3
sumo_coupled_00000093,6.5,gnb_1,11,30,223.35,36.4030491829272,1.49831100345223,0.0,49.456209120253696,0.8815263359766617,,,,SUMO/TraCI,0
sumo_coupled_00000094,6.5,gnb_2,0,63,226.65,406.636992887043,2.73191843585435,180.0,90.64320733794419,0.9558023753951593,,,,SUMO/TraCI,0
sumo_coupled_00000094,6.5,gnb_2,1,11,226.65,415.699400654143,0.625302151152326,180.0,99.34081631213922,0.9633442144611082,,,,SUMO/TraCI,1
sumo_coupled_00000094,6.5,gnb_2,16,30,413.542464573961,223.35,1.39272417517407,270.0,234.3962599452504,0.9110318766342076,,,,SUMO/TraCI,2
sumo_coupled_00000094,6.5,gnb_2,23,21,35.2396235419771,226.65,1.0596869512675,90.0,189.36790686541747,0.8700543781957575,,,,SUMO/TraCI,3
sumo_coupled_00000095,6.6,gnb_1,11,31,223.35,36.5600332185352,1.56984035607992,0.0,49.31787925260741,0.8808157901308813,,,,SUMO/TraCI,0
sumo_coupled_00000096,6.6,gnb_2,0,64,226.65,406.362694169211,2.74298717831586,180.0,90.38106795211414,0.9555396514562967,,,,SUMO/TraCI,0
sumo_coupled_00000096,6.6,gnb_2,1,12,226.65,415.632812464849,0.665881892947727,180.0,99.27667057238058,0.9632959275676461,,,,SUMO/TraCI,1
sumo_coupled_00000096,6.6,gnb_2,16,31,413.397390683968,223.35,1.45073889993159,270.0,234.26410064439256,0.9109265572359303,,,,SUMO/TraCI,2
sumo_coupled_00000096,6.6,gnb_2,23,22,35.3524570598604,226.65,1.12833517883249,90.0,189.26974374216582,0.869909472506245,,,,SUMO/TraCI,3
sumo_coupled_00000097,6.7,gnb_1,11,32,223.35,36.724179552003,1.6414633346778,0.0,49.17335798425073,0.8800664063222488,,,,SUMO/TraCI,0
sumo_coupled_00000098,6.7,gnb_2,0,65,226.65,406.080555631876,2.82138537335534,180.0,90.11151179451213,0.9552670232430656,,,,SUMO/TraCI,0
sumo_coupled_00000098,6.7,gnb_2,1,13,226.65,415.561159780665,0.716526841832828,180.0,99.2076496981245,0.9632438634666248,,,,SUMO/TraCI,1
sumo_coupled_00000098,6.7,gnb_2,16,32,413.248872313632,223.35,1.4851837033595,270.0,234.12881933464686,0.9108185524517997,,,,SUMO/TraCI,2
sumo_coupled_00000098,6.7,gnb_2,23,23,35.4674233566713,226.65,1.14966296810933,90.0,189.16974196972632,0.8697615957506545,,,,SUMO/TraCI,3
