mobility_schema_version,scenario_id,timestamp_s,serving_gnb,user_count
1.0,sumo_coupled_00000040,3.8,gnb_2,2
1.0,sumo_coupled_00000041,3.9,gnb_1,1
1.0,sumo_coupled_00000042,3.9,gnb_2,2
1.0,sumo_coupled_00000043,4,gnb_1,1
1.0,sumo_coupled_00000044,4,gnb_2,2
1.0,sumo_coupled_00000045,4.1,gnb_1,1
1.0,sumo_coupled_00000046,4.1,gnb_2,2
1.0,sumo_coupled_00000047,4.2,gnb_1,1
1.0,sumo_coupled_00000048,4.2,gnb_2,2
1.0,sumo_coupled_00000049,4.3,gnb_1,1
1.0,sumo_coupled_00000050,4.3,gnb_2,2
1.0,sumo_coupled_00000051,4.4,gnb_1,1
1.0,sumo_coupled_00000052,4.4,gnb_2,3
1.0,sumo_coupled_00000053,4.5,gnb_1,1
1.0,sumo_coupled_00000054,4.5,gnb_2,3
1.0,sumo_coupled_00000055,4.6,gnb_1,1
1.0,sumo_coupled_00000056,4.6,gnb_2,3
1.0,sumo_coupled_00000057,4.7,gnb_1,1
1.0,sumo_coupled_00000058,4.7,gnb_2,3
1.0,sumo_coupled_00000059,4.8,gnb_1,1
1.0,sumo_coupled_00000060,4.8,gnb_2,3
1.0,sumo_coupled_00000061,4.9,gnb_1,1
1.0,sumo_coupled_00000062,4.9,gnb_2,3
1.0,sumo_coupled_00000063,5,gnb_1,1
1.0,sumo_coupled_00000064,5,gnb_2,3
1.0,sumo_coupled_00000065,5.1,gnb_1,1
1.0,sumo_coupled_00000066,5.1,gnb_2,3
1.0,sumo_coupled_00000067,5.2,gnb_1,1
1.0,sumo_coupled_00000068,5.2,gnb_2,3
1.0,sumo_coupled_00000069,5.3,gnb_1,1
1.0,sumo_coupled_00000070,5.3,gnb_2,3
1.0,sumo_coupled_00000071,5.4,gnb_1,1
1.0,sumo_coupled_00000072,5.4,gnb_2,4
1.0,sumo_coupled_00000073,5.5,gnb_1,1
1.0,sumo_coupled_00000074,5.5,gnb_2,4
1.0,sumo_coupled_00000075,5.6,gnb_1,1
1.0,sumo_coupled_00000076,5.6,gnb_2,4
1.0,sumo_coupled_00000077,5.7,gnb_1,1
1.0,sumo_coupled_00000078,5.7,gnb_2,4
1.0,sumo_coupled_00000079,5.8,gnb_1,1
1.0,sumo_coupled_00000080,5.8,gnb_2,4
1.0,sumo_coupled_00000081,5.9,gnb_1,1
1.0,sumo_coupled_00000082,5.9,gnb_2,4
1.0,sumo_coupled_00000083,6,gnb_1,1
1.0,sumo_coupled_00000084,6,gnb_2,4
1.0,sumo_coupled_00000085,6.1,gnb_1,1
1.0,sumo_coupled_00000086,6.1,gnb_2,4
1.0,sumo_coupled_00000087,6.2,gnb_1,1
1.0,sumo_coupled_00000088,6.2,gnb_2,4
1.0,sumo_coupled_00000089,6.3,gnb_1,1
1.0,sumo_coupled_00000090,6.3,gnb_2,4
1.0,sumo_coupled_00000091,6.4,gnb_1,1
1.0,sumo_coupled_00000092,6.4,gnb_2,4
1.0,sumo_coupled_00000093,6.5,gnb_1,1
1.0,sumo_coupled_00000094,6.5,gnb_2,4
1.0,sumo_coupled_00000095,6.6,gnb_1,1
1.0,sumo_coupled_00000096,6.6,gnb_2,4
1.0,sumo_coupled_00000097,6.7,gnb_1,1
1.0,sumo_coupled_00000098,6.7,gnb_2,4
1.0,sumo_coupled_00000099,6.8,gnb_1,1
1.0,sumo_coupled_00000100,6.8,gnb_2,4
1.0,sumo_coupled_00000101,6.9,gnb_1,1
1.0,sumo_coupled_00000102,6.9,gnb_2,4
1.0,sumo_coupled_00000103,7,gnb_1,1
1.0,sumo_coupled_00000104,7,gnb_2,4
1.0,sumo_coupled_00000105,7.1,gnb_1,1
1.0,sumo_coupled_00000106,7.1,gnb_2,4
1.0,sumo_coupled_00000107,7.2,gnb_1,1
1.0,sumo_coupled_00000108,7.2,gnb_2,4
1.0,sumo_coupled_00000109,7.3,gnb_1,1
1.0,sumo_coupled_00000110,7.3,gnb_2,4
1.0,sumo_coupled_00000111,7.4,gnb_1,1
1.0,sumo_coupled_00000112,7.4,gnb_2,4
1.0,sumo_coupled_00000113,7.5,gnb_1,1
1.0,sumo_coupled_00000114,7.5,gnb_2,4
1.0,sumo_coupled_00000115,7.6,gnb_1,1
1.0,sumo_coupled_00000116,7.6,gnb_2,4
1.0,sumo_coupled_00000117,7.7,gnb_1,1
1.0,sumo_coupled_00000118,7.7,gnb_2,4
1.0,sumo_coupled_00000119,7.8,gnb_1,1
1.0,sumo_coupled_00000120,7.8,gnb_2,4
1.0,sumo_coupled_00000121,7.9,gnb_1,1
1.0,sumo_coupled_00000122,7.9,gnb_2,4
1.0,sumo_coupled_00000123,8,gnb_1,1
1.0,sumo_coupled_00000124,8,gnb_2,4
1.0,sumo_coupled_00000125,8.1,gnb_1,1
1.0,sumo_coupled_00000126,8.1,gnb_2,4
1.0,sumo_coupled_00000127,8.2,gnb_1,1
1.0,sumo_coupled_00000128,8.2,gnb_2,4
1.0,sumo_coupled_00000129,8.3,gnb_1,1
1.0,sumo_coupled_00000130,8.3,gnb_2,4
1.0,sumo_coupled_00000131,8.4,gnb_1,1
1.0,sumo_coupled_00000132,8.4,gnb_2,4
1.0,sumo_coupled_00000133,8.5,gnb_1,1
1.0,sumo_coupled_00000134,8.5,gnb_2,4
1.0,sumo_coupled_00000135,8.6,gnb_1,1
1.0,sumo_coupled_00000136,8.6,gnb_2,4
1.0,sumo_coupled_00000137,8.7,gnb_1,1
1.0,sumo_coupled_00000138,8.7,gnb_2,4
1.0,sumo_coupled_00000139,8.8,gnb_1,1
1.0,sumo_coupled_00000140,8.8,gnb_2,5
1.0,sumo_coupled_00000141,8.9,gnb_1,1
1.0,sumo_coupled_00000142,8.9,gnb_2,5
1.0,sumo_coupled_00000143,9,gnb_1,1
1.0,sumo_coupled_00000144,9,gnb_2,5
1.0,sumo_coupled_00000145,9.1,gnb_1,1
1.0,sumo_coupled_00000146,9.1,gnb_2,5
1.0,sumo_coupled_00000147,9.2,gnb_1,1
1.0,sumo_coupled_00000148,9.2,gnb_2,5
1.0,sumo_coupled_00000149,9.3,gnb_1,1
1.0,sumo_coupled_00000150,9.3,gnb_2,5
1.0,sumo_coupled_00000151,9.4,gnb_1,1
1.0,sumo_coupled_00000152,9.4,gnb_2,5
1.0,sumo_coupled_00000153,9.5,gnb_1,1
1.0,sumo_coupled_00000154,9.5,gnb_2,5
1.0,sumo_coupled_00000155,9.6,gnb_1,1
1.0,sumo_coupled_00000156,9.6,gnb_2,5
1.0,sumo_coupled_00000157,9.7,gnb_1,1
1.0,sumo_coupled_00000158,9.7,gnb_2,5
1.0,sumo_coupled_00000159,9.8,gnb_1,1
1.0,sumo_coupled_00000160,9.8,gnb_2,5
1.0,sumo_coupled_00000161,9.9,gnb_1,1
1.0,sumo_coupled_00000162,9.9,gnb_2,5
1.0,sumo_coupled_00000163,10,gnb_1,1
1.0,sumo_coupled_00000164,10,gnb_2,5
1.0,sumo_coupled_00000165,10.1,gnb_1,1
1.0,sumo_coupled_00000166,10.1,gnb_2,5
1.0,sumo_coupled_00000167,10.2,gnb_1,1
1.0,sumo_coupled_00000168,10.2,gnb_2,5
1.0,sumo_coupled_00000169,10.3,gnb_1,1
1.0,sumo_coupled_00000170,10.3,gnb_2,5
1.0,sumo_coupled_00000171,10.4,gnb_1,1
1.0,sumo_coupled_00000172,10.4,gnb_2,5
1.0,sumo_coupled_00000173,10.5,gnb_1,1
1.0,sumo_coupled_00000174,10.5,gnb_2,5
1.0,sumo_coupled_00000175,10.6,gnb_1,1
1.0,sumo_coupled_00000176,10.6,gnb_2,5
1.0,sumo_coupled_00000177,10.7,gnb_1,1
1.0,sumo_coupled_00000178,10.7,gnb_2,5
1.0,sumo_coupled_00000179,10.8,gnb_1,1
1.0,sumo_coupled_00000180,10.8,gnb_2,5
1.0,sumo_coupled_00000181,10.9,gnb_1,1
1.0,sumo_coupled_00000182,10.9,gnb_2,6
1.0,sumo_coupled_00000183,11,gnb_1,1
1.0,sumo_coupled_00000184,11,gnb_2,6
1.0,sumo_coupled_00000185,11.1,gnb_1,1
1.0,sumo_coupled_00000186,11.1,gnb_2,6
1.0,sumo_coupled_00000187,11.2,gnb_1,1
1.0,sumo_coupled_00000188,11.2,gnb_2,6
1.0,sumo_coupled_00000189,11.3,gnb_1,1
1.0,sumo_coupled_00000190,11.3,gnb_2,6
1.0,sumo_coupled_00000191,11.4,gnb_1,1
1.0,sumo_coupled_00000192,11.4,gnb_2,6
1.0,sumo_coupled_00000193,11.5,gnb_1,1
1.0,sumo_coupled_00000194,11.5,gnb_2,6
1.0,sumo_coupled_00000195,11.6,gnb_1,1
1.0,sumo_coupled_00000196,11.6,gnb_2,6
1.0,sumo_coupled_00000197,11.7,gnb_1,1
1.0,sumo_coupled_00000198,11.7,gnb_2,6
1.0,sumo_coupled_00000199,11.8,gnb_1,1
1.0,sumo_coupled_00000200,11.8,gnb_2,6
1.0,sumo_coupled_00000201,11.9,gnb_1,1
1.0,sumo_coupled_00000202,11.9,gnb_2,6
1.0,sumo_coupled_00000203,12,gnb_1,1
1.0,sumo_coupled_00000204,12,gnb_2,6
1.0,sumo_coupled_00000205,12.1,gnb_1,1
1.0,sumo_coupled_00000206,12.1,gnb_2,6
1.0,sumo_coupled_00000207,12.2,gnb_1,1
1.0,sumo_coupled_00000208,12.2,gnb_2,6
1.0,sumo_coupled_00000209,12.3,gnb_1,1
1.0,sumo_coupled_00000210,12.3,gnb_2,6
1.0,sumo_coupled_00000211,12.4,gnb_1,1
1.0,sumo_coupled_00000212,12.4,gnb_2,6
1.0,sumo_coupled_00000213,12.5,gnb_1,1
1.0,sumo_coupled_00000214,12.5,gnb_2,6
1.0,sumo_coupled_00000215,12.6,gnb_1,1
1.0,sumo_coupled_00000216,12.6,gnb_2,6
1.0,sumo_coupled_00000217,12.7,gnb_1,1
1.0,sumo_coupled_00000218,12.7,gnb_2,6
1.0,sumo_coupled_00000219,12.8,gnb_1,1
1.0,sumo_coupled_00000220,12.8,gnb_2,6
1.0,sumo_coupled_00000221,12.9,gnb_1,1
1.0,sumo_coupled_00000222,12.9,gnb_2,6
1.0,sumo_coupled_00000223,13,gnb_1,1
1.0,sumo_coupled_00000224,13,gnb_2,6
1.0,sumo_coupled_00000225,13.1,gnb_1,1
1.0,sumo_coupled_00000226,13.1,gnb_2,6
1.0,sumo_coupled_00000227,13.2,gnb_1,1
1.0,sumo_coupled_00000228,13.2,gnb_2,6
1.0,sumo_coupled_00000229,13.3,gnb_1,1
1.0,sumo_coupled_00000230,13.3,gnb_2,6
1.0,sumo_coupled_00000231,13.4,gnb_1,1
1.0,sumo_coupled_00000232,13.4,gnb_2,6
1.0,sumo_coupled_00000233,13.5,gnb_1,1
1.0,sumo_coupled_00000234,13.5,gnb_2,6
1.0,sumo_coupled_00000235,13.6,gnb_1,1
1.0,sumo_coupled_00000236,13.6,gnb_2,6
1.0,sumo_coupled_00000237,13.7,gnb_1,1
1.0,sumo_coupled_00000238,13.7,gnb_2,6
1.0,sumo_coupled_00000239,13.8,gnb_1,1
1.0,sumo_coupled_00000240,13.8,gnb_2,6
1.0,sumo_coupled_00000241,13.9,gnb_1,1
1.0,sumo_coupled_00000242,13.9,gnb_2,6
1.0,sumo_coupled_00000243,14,gnb_1,1
1.0,sumo_coupled_00000244,14,gnb_2,6
1.0,sumo_coupled_00000245,14.1,gnb_1,1
1.0,sumo_coupled_00000246,14.1,gnb_2,6
1.0,sumo_coupled_00000247,14.2,gnb_1,1
1.0,sumo_coupled_00000248,14.2,gnb_2,6
1.0,sumo_coupled_00000249,14.3,gnb_1,1
1.0,sumo_coupled_00000250,14.3,gnb_2,6
1.0,sumo_coupled_00000251,14.4,gnb_1,1
1.0,sumo_coupled_00000252,14.4,gnb_2,6
1.0,sumo_coupled_00000253,14.5,gnb_1,1
1.0,sumo_coupled_00000254,14.5,gnb_2,6
1.0,sumo_coupled_00000255,14.6,gnb_1,1
1.0,sumo_coupled_00000256,14.6,gnb_2,6
1.0,sumo_coupled_00000257,14.7,gnb_1,1
1.0,sumo_coupled_00000258,14.7,gnb_2,6
1.0,sumo_coupled_00000259,14.8,gnb_1,1
1.0,sumo_coupled_00000260,14.8,gnb_2,6
1.0,sumo_coupled_00000261,14.9,gnb_1,1
1.0,sumo_coupled_00000262,14.9,gnb_2,6
1.0,sumo_coupled_00000263,15,gnb_1,1
1.0,sumo_coupled_00000264,15,gnb_2,6
1.0,sumo_coupled_00000265,15.1,gnb_1,1
1.0,sumo_coupled_00000266,15.1,gnb_2,6
1.0,sumo_coupled_00000267,15.2,gnb_1,1
1.0,sumo_coupled_00000268,15.2,gnb_2,6
1.0,sumo_coupled_00000269,15.3,gnb_1,1
1.0,sumo_coupled_00000270,15.3,gnb_2,6
1.0,sumo_coupled_00000271,15.4,gnb_1,1
1.0,sumo_coupled_00000272,15.4,gnb_2,6
1.0,sumo_coupled_00000273,15.5,gnb_1,1
1.0,sumo_coupled_00000274,15.5,gnb_2,6
1.0,sumo_coupled_00000275,15.6,gnb_1,1
1.0,sumo_coupled_00000276,15.6,gnb_2,6
1.0,sumo_coupled_00000277,15.7,gnb_1,1
1.0,sumo_coupled_00000278,15.7,gnb_2,6
1.0,sumo_coupled_00000279,15.8,gnb_1,1
1.0,sumo_coupled_00000280,15.8,gnb_2,6
1.0,sumo_coupled_00000281,15.9,gnb_1,1
1.0,sumo_coupled_00000282,15.9,gnb_2,6
1.0,sumo_coupled_00000283,16,gnb_1,1
1.0,sumo_coupled_00000284,16,gnb_2,7
1.0,sumo_coupled_00000285,16.1,gnb_1,1
1.0,sumo_coupled_00000286,16.1,gnb_2,7
1.0,sumo_coupled_00000287,16.2,gnb_1,1
1.0,sumo_coupled_00000288,16.2,gnb_2,7
1.0,sumo_coupled_00000289,16.3,gnb_1,1
1.0,sumo_coupled_00000290,16.3,gnb_2,7
1.0,sumo_coupled_00000291,16.4,gnb_1,1
1.0,sumo_coupled_00000292,16.4,gnb_2,7
1.0,sumo_coupled_00000293,16.5,gnb_1,1
1.0,sumo_coupled_00000294,16.5,gnb_2,7
1.0,sumo_coupled_00000295,16.6,gnb_1,1
1.0,sumo_coupled_00000296,16.6,gnb_2,7
1.0,sumo_coupled_00000297,16.7,gnb_1,1
1.0,sumo_coupled_00000298,16.7,gnb_2,7
1.0,sumo_coupled_00000299,16.8,gnb_1,1
1.0,sumo_coupled_00000300,16.8,gnb_2,7
1.0,sumo_coupled_00000301,16.9,gnb_1,1
1.0,sumo_coupled_00000302,16.9,gnb_2,7
1.0,sumo_coupled_00000303,17,gnb_1,1
1.0,sumo_coupled_00000304,17,gnb_2,7
1.0,sumo_coupled_00000305,17.1,gnb_1,1
1.0,sumo_coupled_00000306,17.1,gnb_2,7
1.0,sumo_coupled_00000307,17.2,gnb_1,1
1.0,sumo_coupled_00000308,17.2,gnb_2,7
1.0,sumo_coupled_00000309,17.3,gnb_1,1
1.0,sumo_coupled_00000310,17.3,gnb_2,7
1.0,sumo_coupled_00000311,17.4,gnb_1,1
1.0,sumo_coupled_00000312,17.4,gnb_2,7
1.0,sumo_coupled_00000313,17.5,gnb_1,1
1.0,sumo_coupled_00000314,17.5,gnb_2,7
1.0,sumo_coupled_00000315,17.6,gnb_1,1
1.0,sumo_coupled_00000316,17.6,gnb_2,7
1.0,sumo_coupled_00000317,17.7,gnb_1,1
1.0,sumo_coupled_00000318,17.7,gnb_2,7
1.0,sumo_coupled_00000319,17.8,gnb_1,1
1.0,sumo_coupled_00000320,17.8,gnb_2,7
1.0,sumo_coupled_00000321,17.9,gnb_1,1
1.0,sumo_coupled_00000322,17.9,gnb_2,7
1.0,sumo_coupled_00000323,18,gnb_1,1
1.0,sumo_coupled_00000324,18,gnb_2,7
1.0,sumo_coupled_00000325,18.1,gnb_1,1
1.0,sumo_coupled_00000326,18.1,gnb_2,7
1.0,sumo_coupled_00000327,18.2,gnb_1,1
1.0,sumo_coupled_00000328,18.2,gnb_2,7
1.0,sumo_coupled_00000329,18.3,gnb_1,1
1.0,sumo_coupled_00000330,18.3,gnb_2,7
1.0,sumo_coupled_00000331,18.4,gnb_1,1
1.0,sumo_coupled_00000332,18.4,gnb_2,7
1.0,sumo_coupled_00000333,18.5,gnb_1,1
1.0,sumo_coupled_00000334,18.5,gnb_2,7
1.0,sumo_coupled_00000335,18.6,gnb_1,1
1.0,sumo_coupled_00000336,18.6,gnb_2,7
1.0,sumo_coupled_00000337,18.7,gnb_1,1
1.0,sumo_coupled_00000338,18.7,gnb_2,7
1.0,sumo_coupled_00000339,18.8,gnb_1,1
1.0,sumo_coupled_00000340,18.8,gnb_2,7
1.0,sumo_coupled_00000341,18.9,gnb_1,1
1.0,sumo_coupled_00000342,18.9,gnb_2,7
1.0,sumo_coupled_00000343,19,gnb_1,1
1.0,sumo_coupled_00000344,19,gnb_2,7
1.0,sumo_coupled_00000345,19.1,gnb_1,1
1.0,sumo_coupled_00000346,19.1,gnb_2,7
1.0,sumo_coupled_00000347,19.2,gnb_1,1
1.0,sumo_coupled_00000348,19.2,gnb_2,7
1.0,sumo_coupled_00000349,19.3,gnb_1,1
1.0,sumo_coupled_00000350,19.3,gnb_2,7
1.0,sumo_coupled_00000351,19.4,gnb_1,1
1.0,sumo_coupled_00000352,19.4,gnb_2,7
1.0,sumo_coupled_00000353,19.5,gnb_1,1
1.0,sumo_coupled_00000354,19.5,gnb_2,7
1.0,sumo_coupled_00000355,19.6,gnb_1,1
1.0,sumo_coupled_00000356,19.6,gnb_2,7
1.0,sumo_coupled_00000357,19.7,gnb_1,1
1.0,sumo_coupled_00000358,19.7,gnb_2,7
1.0,sumo_coupled_00000359,19.8,gnb_1,1
1.0,sumo_coupled_00000360,19.8,gnb_2,7
1.0,sumo_coupled_00000361,19.9,gnb_1,1
1.0,sumo_coupled_00000362,19.9,gnb_2,7
1.0,sumo_coupled_00000363,20,gnb_1,1
1.0,sumo_coupled_00000364,20,gnb_2,7
1.0,sumo_coupled_00000365,20.1,gnb_1,1
1.0,sumo_coupled_00000366,20.1,gnb_2,7
1.0,sumo_coupled_00000367,20.2,gnb_1,1
1.0,sumo_coupled_00000368,20.2,gnb_2,7
1.0,sumo_coupled_00000369,20.3,gnb_1,1
1.0,sumo_coupled_00000370,20.3,gnb_2,7
1.0,sumo_coupled_00000371,20.4,gnb_1,1
1.0,sumo_coupled_00000372,20.4,gnb_2,7
1.0,sumo_coupled_00000373,20.5,gnb_1,1
1.0,sumo_coupled_00000374,20.5,gnb_2,7
1.0,sumo_coupled_00000375,20.6,gnb_1,1
1.0,sumo_coupled_00000376,20.6,gnb_2,7
1.0,sumo_coupled_00000377,20.7,gnb_1,1
1.0,sumo_coupled_00000378,20.7,gnb_2,7
1.0,sumo_coupled_00000379,20.8,gnb_1,1
1.0,sumo_coupled_00000380,20.8,gnb_2,7
1.0,sumo_coupled_00000381,20.9,gnb_1,1
1.0,sumo_coupled_00000382,20.9,gnb_2,7
1.0,sumo_coupled_00000383,21,gnb_1,1
1.0,sumo_coupled_00000384,21,gnb_2,7
1.0,sumo_coupled_00000385,21.1,gnb_1,1
1.0,sumo_coupled_00000386,21.1,gnb_2,8
1.0,sumo_coupled_00000387,21.2,gnb_1,1
1.0,sumo_coupled_00000388,21.2,gnb_2,8
1.0,sumo_coupled_00000389,21.3,gnb_1,1
1.0,sumo_coupled_00000390,21.3,gnb_2,8
1.0,sumo_coupled_00000391,21.4,gnb_1,1
1.0,sumo_coupled_00000392,21.4,gnb_2,8
1.0,sumo_coupled_00000393,21.5,gnb_1,1
1.0,sumo_coupled_00000394,21.5,gnb_2,8
1.0,sumo_coupled_00000395,21.6,gnb_1,1
1.0,sumo_coupled_00000396,21.6,gnb_2,8
1.0,sumo_coupled_00000397,21.7,gnb_1,1
1.0,sumo_coupled_00000398,21.7,gnb_2,8
1.0,sumo_coupled_00000399,21.8,gnb_1,1
1.0,sumo_coupled_00000400,21.8,gnb_2,8
1.0,sumo_coupled_00000401,21.9,gnb_1,1
1.0,sumo_coupled_00000402,21.9,gnb_2,8
1.0,sumo_coupled_00000403,22,gnb_1,1
1.0,sumo_coupled_00000404,22,gnb_2,8
1.0,sumo_coupled_00000405,22.1,gnb_1,1
1.0,sumo_coupled_00000406,22.1,gnb_2,8
1.0,sumo_coupled_00000407,22.2,gnb_1,1
1.0,sumo_coupled_00000408,22.2,gnb_2,8
1.0,sumo_coupled_00000409,22.3,gnb_1,1
1.0,sumo_coupled_00000410,22.3,gnb_2,8
1.0,sumo_coupled_00000411,22.4,gnb_1,1
1.0,sumo_coupled_00000412,22.4,gnb_2,8
1.0,sumo_coupled_00000413,22.5,gnb_1,1
1.0,sumo_coupled_00000414,22.5,gnb_2,8
1.0,sumo_coupled_00000415,22.6,gnb_1,1
1.0,sumo_coupled_00000416,22.6,gnb_2,8
1.0,sumo_coupled_00000417,22.7,gnb_1,1
1.0,sumo_coupled_00000418,22.7,gnb_2,8
1.0,sumo_coupled_00000419,22.8,gnb_1,1
1.0,sumo_coupled_00000420,22.8,gnb_2,8
1.0,sumo_coupled_00000421,22.9,gnb_1,1
1.0,sumo_coupled_00000422,22.9,gnb_2,8
1.0,sumo_coupled_00000423,23,gnb_1,1
1.0,sumo_coupled_00000424,23,gnb_2,8
1.0,sumo_coupled_00000425,23.1,gnb_1,1
1.0,sumo_coupled_00000426,23.1,gnb_2,8
1.0,sumo_coupled_00000427,23.2,gnb_1,1
1.0,sumo_coupled_00000428,23.2,gnb_2,8
1.0,sumo_coupled_00000429,23.3,gnb_1,1
1.0,sumo_coupled_00000430,23.3,gnb_2,8
1.0,sumo_coupled_00000431,23.4,gnb_1,1
1.0,sumo_coupled_00000432,23.4,gnb_2,8
1.0,sumo_coupled_00000433,23.5,gnb_1,1
1.0,sumo_coupled_00000434,23.5,gnb_2,8
1.0,sumo_coupled_00000435,23.6,gnb_1,1
1.0,sumo_coupled_00000436,23.6,gnb_2,8
1.0,sumo_coupled_00000437,23.7,gnb_1,1
1.0,sumo_coupled_00000438,23.7,gnb_2,8
1.0,sumo_coupled_00000439,23.8,gnb_1,1
1.0,sumo_coupled_00000440,23.8,gnb_2,8
1.0,sumo_coupled_00000441,23.9,gnb_1,1
1.0,sumo_coupled_00000442,23.9,gnb_2,8
1.0,sumo_coupled_00000443,24,gnb_1,1
1.0,sumo_coupled_00000444,24,gnb_2,8
1.0,sumo_coupled_00000445,24.1,gnb_1,1
1.0,sumo_coupled_00000446,24.1,gnb_2,8
1.0,sumo_coupled_00000447,24.2,gnb_1,1
1.0,sumo_coupled_00000448,24.2,gnb_2,8
1.0,sumo_coupled_00000449,24.3,gnb_1,1
1.0,sumo_coupled_00000450,24.3,gnb_2,8
1.0,sumo_coupled_00000451,24.4,gnb_1,1
1.0,sumo_coupled_00000452,24.4,gnb_2,8
1.0,sumo_coupled_00000453,24.5,gnb_1,1
1.0,sumo_coupled_00000454,24.5,gnb_2,8
1.0,sumo_coupled_00000455,24.6,gnb_1,1
1.0,sumo_coupled_00000456,24.6,gnb_2,8
1.0,sumo_coupled_00000457,24.7,gnb_1,1
1.0,sumo_coupled_00000458,24.7,gnb_2,8
1.0,sumo_coupled_00000459,24.8,gnb_1,1
1.0,sumo_coupled_00000460,24.8,gnb_2,8
1.0,sumo_coupled_00000461,24.9,gnb_1,1
1.0,sumo_coupled_00000462,24.9,gnb_2,8
1.0,sumo_coupled_00000463,25,gnb_1,1
1.0,sumo_coupled_00000464,25,gnb_2,8
1.0,sumo_coupled_00000465,25.1,gnb_1,1
1.0,sumo_coupled_00000466,25.1,gnb_2,8
1.0,sumo_coupled_00000467,25.2,gnb_1,1
1.0,sumo_coupled_00000468,25.2,gnb_2,8
1.0,sumo_coupled_00000469,25.3,gnb_1,1
1.0,sumo_coupled_00000470,25.3,gnb_2,8
1.0,sumo_coupled_00000471,25.4,gnb_1,1
1.0,sumo_coupled_00000472,25.4,gnb_2,8
1.0,sumo_coupled_00000473,25.5,gnb_1,1
1.0,sumo_coupled_00000474,25.5,gnb_2,8
1.0,sumo_coupled_00000475,25.6,gnb_1,1
1.0,sumo_coupled_00000476,25.6,gnb_2,8
1.0,sumo_coupled_00000477,25.7,gnb_1,1
1.0,sumo_coupled_00000478,25.7,gnb_2,8
1.0,sumo_coupled_00000479,25.8,gnb_1,1
1.0,sumo_coupled_00000480,25.8,gnb_2,8
1.0,sumo_coupled_00000481,25.9,gnb_1,1
1.0,sumo_coupled_00000482,25.9,gnb_2,8
1.0,sumo_coupled_00000483,26,gnb_1,1
1.0,sumo_coupled_00000484,26,gnb_2,8
1.0,sumo_coupled_00000485,26.1,gnb_1,1
1.0,sumo_coupled_00000486,26.1,gnb_2,8
1.0,sumo_coupled_00000487,26.2,gnb_1,1
1.0,sumo_coupled_00000488,26.2,gnb_2,8
1.0,sumo_coupled_00000489,26.3,gnb_1,1
1.0,sumo_coupled_00000490,26.3,gnb_2,9
1.0,sumo_coupled_00000491,26.4,gnb_1,1
1.0,sumo_coupled_00000492,26.4,gnb_2,9
1.0,sumo_coupled_00000493,26.5,gnb_1,1
1.0,sumo_coupled_00000494,26.5,gnb_2,9
1.0,sumo_coupled_00000495,26.6,gnb_1,1
1.0,sumo_coupled_00000496,26.6,gnb_2,9
1.0,sumo_coupled_00000497,26.7,gnb_1,1
1.0,sumo_coupled_00000498,26.7,gnb_2,9
1.0,sumo_coupled_00000499,26.8,gnb_1,1
1.0,sumo_coupled_00000500,26.8,gnb_2,9
