timestamp_s,ue_id,serving_gnb,rb_index,rate_kbps,sinr_db,cqi
27.4,1,gnb_2,4,1160.000000,,15
27.4,1,gnb_2,5,1160.000000,,15
27.4,1,gnb_2,6,1160.000000,,15
27.4,1,gnb_2,7,1160.000000,,15
27.4,1,gnb_2,8,1160.000000,,15
27.4,1,gnb_2,9,1160.000000,,15
27.4,1,gnb_2,10,1160.000000,,15
27.4,1,gnb_2,11,1160.000000,,15
27.4,1,gnb_2,12,1160.000000,,15
27.4,1,gnb_2,13,1160.000000,,15
27.4,1,gnb_2,14,1160.000000,,15
27.4,1,gnb_2,15,1160.000000,,15
27.4,1,gnb_2,16,1160.000000,,15
27.4,1,gnb_2,17,1160.000000,,15
27.4,1,gnb_2,18,1160.000000,,15
27.4,1,gnb_2,19,1160.000000,,15
27.4,1,gnb_2,20,1160.000000,,15
27.4,1,gnb_2,21,1160.000000,,15
27.4,1,gnb_2,22,1160.000000,,15
27.4,1,gnb_2,23,1128.000000,,14
27.4,1,gnb_2,24,1160.000000,,15
27.4,2,gnb_2,0,704.000000,,10
27.4,2,gnb_2,1,608.000000,,9
27.4,2,gnb_2,2,528.000000,,8
27.4,2,gnb_2,3,984.000000,,13
27.4,2,gnb_2,4,608.000000,,9
27.4,2,gnb_2,5,608.000000,,9
27.4,2,gnb_2,6,304.000000,,5
27.4,2,gnb_2,7,528.000000,,8
27.4,2,gnb_2,8,888.000000,,12
27.4,2,gnb_2,9,528.000000,,8
27.4,2,gnb_2,10,368.000000,,6
27.4,2,gnb_2,11,704.000000,,10
27.4,2,gnb_2,12,608.000000,,9
27.4,2,gnb_2,13,608.000000,,9
27.4,2,gnb_2,14,432.000000,,7
27.4,2,gnb_2,15,888.000000,,12
27.4,2,gnb_2,16,888.000000,,12
27.4,2,gnb_2,17,528.000000,,8
27.4,2,gnb_2,18,368.000000,,6
27.4,2,gnb_2,19,608.000000,,9
27.4,2,gnb_2,20,704.000000,,10
27.4,2,gnb_2,21,304.000000,,5
27.4,2,gnb_2,22,704.000000,,10
27.4,2,gnb_2,23,608.000000,,9
27.4,2,gnb_2,24,432.000000,,7
27.4,3,gnb_2,0,1160.000000,,15
27.4,3,gnb_2,1,1160.000000,,15
27.4,3,gnb_2,2,1160.000000,,15
