method,utility,adr_kbps,used_spectral_efficiency,system_spectral_efficiency,served_ratio,unserved_ratio,average_quality,rb_utilization,avg_switching,fairness,avg_groups,selected_epoch,selection_validation_loss,pair_sampling,supervision_weight_mode,hard_positive_scale,hard_negative_scale,scenario_weight_mode,positive_gain_boost,multigroup_boost,prototype_weight,prototype_margin,membership_weight,candidate_membership_weight,candidate_top_k,candidate_secondary_scale,frontier_contrast_weight,frontier_negative_top_k,frontier_margin,grouping_mode,train_positive_pairs,train_negative_pairs,train_active_negative_ratio,train_mean_negative_distance,train_mean_positive_weight,train_mean_negative_weight,train_hard_group_positive_pairs,train_hard_group_negative_pairs,train_priority_positive_pairs,train_priority_negative_pairs,train_schedule_examples,train_boosted_scenarios,train_prototype_positive_terms,train_prototype_negative_terms,train_membership_terms,train_candidate_membership_terms,train_candidate_membership_weight,train_candidate_secondary_weight_mean,train_frontier_contrast_terms,train_frontier_contrast_weight,train_frontier_margin,train_frontier_positive_count,train_frontier_negative_count,train_mean_weak_score,dataset,feature_mode,restart_selection_mode,max_groups,rb_budget_ratio,focus_ue_ids,train_window_end,test_window_start,test_window_end,seed,selected_restart_seed
No grouping,0.5721841780840183,3000.0,16.111111111111114,9.523809523809524,1.0,0.0,3.0,0.5952380952380952,0.35000000000000003,1.0,1.0,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
CQI k-means,0.5721841780840183,3000.0,16.111111111111114,9.523809523809524,1.0,0.0,3.0,0.5952380952380952,0.35000000000000003,1.0,1.0,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
Resource-cost k-means,0.5790955890522329,3175.0,10.079365079365077,10.079365079365077,1.0,0.0,2.5,1.0,0.049999999999999996,0.5939824703542756,2.0,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
Multi-feature k-means,0.5721841780840183,3000.0,16.111111111111114,9.523809523809524,1.0,0.0,3.0,0.5952380952380952,0.35000000000000003,1.0,1.0,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
Offline teacher,0.5790955890522329,3175.0,10.079365079365077,10.079365079365077,1.0,0.0,2.5,1.0,0.049999999999999996,0.5939824703542756,2.0,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
LE-GRA MVP,0.5779436872241971,3145.8333333333335,10.62169312169312,9.986772486772486,1.0,0.0,2.5833333333333335,0.9523809523809524,0.09999999999999999,0.6616520586285629,1.8333333333333333,12,0.0015535779638352557,random_balanced,uniform,2.5,1.5,uniform,4,2,0.0,1.0,0.0,0.0,2,2.0,0.0,2,0.25,candidate_anchor_hybrid,2.549019607843137,0.20392156862745098,0.04411764705882353,0.964718082376035,1.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,2.0,0.6941176470588235,0.5268625246078023,p3_6g_temporal_focus,history_cost_quality,margin_aware,3,0.28,3|4|5|6,27.0,28.3,28.8,9,11
