scenario_id,timestamp_s,serving_gnb,user_count,rb_available,total_rbs,resource_pressure_ratio,cqi_min,cqi_median,cqi_max,cqi_unique_count,cqi_saturation_ratio,per_band_rate_min_kbps,per_band_rate_median_kbps,per_band_rate_max_kbps,mean_user_profile_range_kbps,mean_user_profile_std_kbps,pair_count,ambiguous_pair_count,ambiguous_pair_ratio
simu5g_00000149,8.8,gnb_1,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1160.000000,1160.000000,504.000000,107.458378,1,1,1.000000
simu5g_00000150,8.8,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1128.000000,1160.000000,452.000000,107.471027,1,1,1.000000
simu5g_00000151,8.9,gnb_1,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1160.000000,1160.000000,504.000000,107.458378,1,1,1.000000
simu5g_00000152,8.9,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1128.000000,1160.000000,452.000000,107.471027,1,1,1.000000
simu5g_00000153,9.0,gnb_1,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1160.000000,1160.000000,504.000000,107.458378,1,1,1.000000
simu5g_00000154,9.0,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1128.000000,1160.000000,452.000000,107.471027,1,1,1.000000
simu5g_00000155,9.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,452.000000,95.243998,1,0,0.000000
simu5g_00000156,9.1,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,608.000000,1128.000000,1160.000000,452.000000,107.471027,1,1,1.000000
simu5g_00000157,9.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,404.000000,87.664995,1,0,0.000000
simu5g_00000158,9.2,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000159,9.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,404.000000,87.664995,1,0,0.000000
simu5g_00000160,9.3,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000161,9.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,404.000000,87.878222,1,0,0.000000
simu5g_00000162,9.4,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000163,9.5,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,404.000000,88.082962,1,0,0.000000
simu5g_00000164,9.5,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000165,9.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,404.000000,88.082962,1,0,0.000000
simu5g_00000166,9.6,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000167,9.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,316.000000,70.862315,1,0,0.000000
simu5g_00000168,9.7,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,808.000000,1160.000000,1160.000000,352.000000,81.848474,1,1,1.000000
simu5g_00000169,9.8,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000170,9.8,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,704.000000,1160.000000,1160.000000,404.000000,90.445681,1,1,1.000000
simu5g_00000171,9.9,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000172,9.9,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,704.000000,1160.000000,1160.000000,404.000000,90.445681,1,1,1.000000
simu5g_00000173,10.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000174,10.0,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,704.000000,1160.000000,1160.000000,404.000000,90.655519,1,1,1.000000
simu5g_00000175,10.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000176,10.1,gnb_2,2,8,25,0.320000,14.000000,14.000000,14.000000,1,0.000000,704.000000,1160.000000,1160.000000,404.000000,90.655519,1,1,1.000000
simu5g_00000177,10.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000178,10.2,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,373.333333,86.809942,3,0,0.000000
simu5g_00000179,10.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000180,10.3,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,373.333333,86.809942,3,0,0.000000
simu5g_00000181,10.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,808.000000,1160.000000,1160.000000,264.000000,57.383685,1,0,0.000000
simu5g_00000182,10.4,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,373.333333,86.809942,3,0,0.000000
simu5g_00000183,10.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,264.000000,54.699448,1,1,1.000000
simu5g_00000184,10.5,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,373.333333,86.809942,3,0,0.000000
simu5g_00000185,10.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,264.000000,54.699448,1,1,1.000000
simu5g_00000186,10.6,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,405.333333,92.193845,3,0,0.000000
simu5g_00000187,10.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000188,10.7,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,405.333333,92.193845,3,0,0.000000
simu5g_00000189,10.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000190,10.8,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,405.333333,92.193845,3,0,0.000000
simu5g_00000191,10.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000192,10.9,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,405.333333,92.193845,3,0,0.000000
simu5g_00000193,11.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000194,11.0,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,528.000000,1160.000000,1160.000000,405.333333,92.193845,3,0,0.000000
simu5g_00000195,11.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000196,11.1,gnb_2,3,8,25,0.320000,14.000000,14.000000,15.000000,2,0.333333,608.000000,1160.000000,1160.000000,378.666667,82.408972,3,1,0.333333
simu5g_00000197,11.2,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,16.000000,3.135347,1,1,1.000000
simu5g_00000198,11.2,gnb_2,3,8,25,0.320000,14.000000,14.000000,15.000000,2,0.333333,608.000000,1160.000000,1160.000000,378.666667,82.408972,3,1,0.333333
simu5g_00000199,11.3,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000200,11.3,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,253.333333,56.321067,3,1,0.333333
simu5g_00000201,11.4,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000202,11.4,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,608.000000,1128.000000,1160.000000,426.666667,106.675846,3,0,0.000000
simu5g_00000203,11.5,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000204,11.5,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,608.000000,1128.000000,1160.000000,426.666667,106.675846,3,0,0.000000
simu5g_00000205,11.6,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000206,11.6,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,608.000000,1128.000000,1160.000000,426.666667,106.675846,3,0,0.000000
simu5g_00000207,11.7,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000208,11.7,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,608.000000,1128.000000,1160.000000,426.666667,104.602156,3,0,0.000000
simu5g_00000209,11.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000210,11.8,gnb_2,3,8,25,0.320000,13.000000,14.000000,15.000000,3,0.333333,608.000000,1128.000000,1160.000000,426.666667,104.602156,3,0,0.000000
simu5g_00000211,11.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000212,11.9,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,333.333333,80.687968,3,1,0.333333
simu5g_00000213,12.0,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000214,12.0,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,274.666667,69.003220,3,1,0.333333
simu5g_00000215,12.1,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000216,12.1,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,274.666667,69.003220,3,1,0.333333
simu5g_00000217,12.2,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,1128.000000,1160.000000,1160.000000,32.000000,6.270694,1,1,1.000000
simu5g_00000218,12.2,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,274.666667,69.003220,3,1,0.333333
simu5g_00000219,12.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,88.982184,1,0,0.000000
simu5g_00000220,12.3,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,274.666667,69.003220,3,1,0.333333
simu5g_00000221,12.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,88.982184,1,0,0.000000
simu5g_00000222,12.4,gnb_2,3,8,25,0.320000,13.000000,15.000000,15.000000,2,0.666667,608.000000,1160.000000,1160.000000,274.666667,69.003220,3,1,0.333333
simu5g_00000223,12.5,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,88.982184,1,0,0.000000
simu5g_00000224,12.5,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,208.000000,51.468778,3,1,0.333333
simu5g_00000225,12.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,89.177716,1,0,0.000000
simu5g_00000226,12.6,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,176.000000,45.487646,3,1,0.333333
simu5g_00000227,12.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,412.000000,89.177716,1,0,0.000000
simu5g_00000228,12.7,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,57.086390,3,1,0.333333
simu5g_00000229,12.8,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,312.000000,65.378528,1,1,1.000000
simu5g_00000230,12.8,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,57.086390,3,1,0.333333
simu5g_00000231,12.9,gnb_1,2,8,25,0.320000,15.000000,15.000000,15.000000,1,1.000000,808.000000,1160.000000,1160.000000,312.000000,65.378528,1,1,1.000000
simu5g_00000232,12.9,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,57.086390,3,1,0.333333
simu5g_00000233,13.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,452.000000,100.588174,1,0,0.000000
simu5g_00000234,13.0,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,57.086390,3,1,0.333333
simu5g_00000235,13.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,452.000000,100.588174,1,0,0.000000
simu5g_00000236,13.1,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,57.086390,3,1,0.333333
simu5g_00000237,13.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,69.294138,1,0,0.000000
simu5g_00000238,13.2,gnb_2,3,8,25,0.320000,14.000000,15.000000,15.000000,2,0.666667,808.000000,1160.000000,1160.000000,234.666667,56.993832,3,1,0.333333
simu5g_00000239,13.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,69.294138,1,0,0.000000
simu5g_00000240,13.3,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.103022,3,0,0.000000
simu5g_00000241,13.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,69.294138,1,0,0.000000
simu5g_00000242,13.4,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.103022,3,0,0.000000
simu5g_00000243,13.5,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,292.000000,67.175334,1,0,0.000000
simu5g_00000244,13.5,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.103022,3,0,0.000000
simu5g_00000245,13.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,608.000000,1160.000000,1160.000000,452.000000,98.836670,1,0,0.000000
simu5g_00000246,13.6,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.591694,3,0,0.000000
simu5g_00000247,13.7,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,492.000000,105.935579,1,0,0.000000
simu5g_00000248,13.7,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.497196,3,0,0.000000
simu5g_00000249,13.8,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,492.000000,106.311531,1,0,0.000000
simu5g_00000250,13.8,gnb_2,3,8,25,0.320000,12.000000,14.000000,15.000000,3,0.333333,432.000000,1128.000000,1160.000000,474.666667,114.497196,3,0,0.000000
simu5g_00000251,13.9,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,492.000000,106.311531,1,0,0.000000
simu5g_00000252,13.9,gnb_2,3,8,25,0.320000,12.000000,12.000000,15.000000,2,0.333333,368.000000,984.000000,1160.000000,544.000000,145.001542,3,1,0.333333
simu5g_00000253,14.0,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,368.000000,1128.000000,1160.000000,712.000000,172.253786,1,0,0.000000
simu5g_00000254,14.0,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,3,0.250000,304.000000,936.000000,1160.000000,554.000000,151.731040,6,1,0.166667
simu5g_00000255,14.1,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,368.000000,1128.000000,1160.000000,712.000000,172.253786,1,0,0.000000
simu5g_00000256,14.1,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,3,0.250000,304.000000,936.000000,1160.000000,554.000000,151.731040,6,1,0.166667
simu5g_00000257,14.2,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,368.000000,1128.000000,1160.000000,712.000000,170.113516,1,0,0.000000
simu5g_00000258,14.2,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,3,0.250000,304.000000,936.000000,1160.000000,554.000000,151.731040,6,1,0.166667
simu5g_00000259,14.3,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,368.000000,1128.000000,1160.000000,712.000000,170.113516,1,0,0.000000
simu5g_00000260,14.3,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,3,0.250000,304.000000,936.000000,1160.000000,554.000000,151.441515,6,1,0.166667
simu5g_00000261,14.4,gnb_1,2,8,25,0.320000,13.000000,13.000000,13.000000,1,0.000000,368.000000,1128.000000,1160.000000,760.000000,185.466572,1,1,1.000000
simu5g_00000262,14.4,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,3,0.250000,304.000000,936.000000,1160.000000,554.000000,151.240455,6,1,0.166667
simu5g_00000263,14.5,gnb_1,2,8,25,0.320000,13.000000,13.000000,13.000000,1,0.000000,368.000000,1128.000000,1160.000000,760.000000,181.975332,1,1,1.000000
simu5g_00000264,14.5,gnb_2,4,8,25,0.320000,9.000000,12.500000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,562.000000,151.122293,6,0,0.000000
simu5g_00000265,14.6,gnb_1,2,8,25,0.320000,13.000000,13.000000,13.000000,1,0.000000,368.000000,1128.000000,1160.000000,760.000000,181.975332,1,1,1.000000
simu5g_00000266,14.6,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,578.000000,154.375147,6,0,0.000000
simu5g_00000267,14.7,gnb_1,2,8,25,0.320000,13.000000,13.000000,13.000000,1,0.000000,368.000000,1128.000000,1160.000000,760.000000,181.975332,1,1,1.000000
simu5g_00000268,14.7,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,578.000000,154.375147,6,0,0.000000
simu5g_00000269,14.8,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,432.000000,1128.000000,1160.000000,680.000000,165.376897,1,0,0.000000
simu5g_00000270,14.8,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,578.000000,154.375147,6,0,0.000000
simu5g_00000271,14.9,gnb_1,2,8,25,0.320000,13.000000,13.500000,14.000000,2,0.000000,432.000000,1128.000000,1160.000000,680.000000,165.976138,1,0,0.000000
simu5g_00000272,14.9,gnb_2,4,8,25,0.320000,9.000000,12.000000,14.000000,4,0.000000,304.000000,984.000000,1160.000000,648.000000,168.255568,6,0,0.000000
simu5g_00000273,15.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,432.000000,1160.000000,1160.000000,380.000000,84.616672,1,0,0.000000
simu5g_00000274,15.0,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,578.000000,152.194255,6,0,0.000000
simu5g_00000275,15.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,432.000000,1160.000000,1160.000000,380.000000,84.616672,1,0,0.000000
simu5g_00000276,15.1,gnb_2,4,8,25,0.320000,9.000000,12.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,562.000000,145.863975,6,0,0.000000
simu5g_00000277,15.2,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,98.394623,1,0,0.000000
simu5g_00000278,15.2,gnb_2,4,8,25,0.320000,9.000000,13.500000,15.000000,4,0.250000,304.000000,1128.000000,1160.000000,460.000000,122.670985,6,0,0.000000
simu5g_00000279,15.3,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,97.308090,1,0,0.000000
simu5g_00000280,15.3,gnb_2,4,8,25,0.320000,9.000000,13.500000,15.000000,4,0.250000,304.000000,1128.000000,1160.000000,460.000000,122.554057,6,0,0.000000
simu5g_00000281,15.4,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,97.867508,1,0,0.000000
simu5g_00000282,15.4,gnb_2,4,8,25,0.320000,9.000000,13.500000,15.000000,4,0.250000,304.000000,1128.000000,1160.000000,460.000000,120.976959,6,0,0.000000
simu5g_00000283,15.5,gnb_1,2,8,25,0.320000,13.000000,14.000000,15.000000,2,0.500000,368.000000,1160.000000,1160.000000,412.000000,97.867508,1,0,0.000000
simu5g_00000284,15.5,gnb_2,4,8,25,0.320000,9.000000,13.500000,15.000000,4,0.250000,304.000000,1128.000000,1160.000000,416.000000,112.484566,6,0,0.000000
simu5g_00000285,15.6,gnb_1,2,8,25,0.320000,12.000000,13.500000,15.000000,2,0.500000,304.000000,1144.000000,1160.000000,412.000000,106.194207,1,0,0.000000
simu5g_00000286,15.6,gnb_2,4,8,25,0.320000,9.000000,14.000000,15.000000,3,0.250000,304.000000,1128.000000,1160.000000,392.000000,106.283548,6,1,0.166667
simu5g_00000287,15.7,gnb_1,2,8,25,0.320000,12.000000,13.500000,15.000000,2,0.500000,304.000000,1144.000000,1160.000000,412.000000,106.719400,1,0,0.000000
simu5g_00000288,15.7,gnb_2,4,8,25,0.320000,9.000000,13.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,454.000000,121.311224,6,0,0.000000
simu5g_00000289,15.8,gnb_1,2,8,25,0.320000,12.000000,13.500000,15.000000,2,0.500000,304.000000,1144.000000,1160.000000,412.000000,105.180257,1,0,0.000000
simu5g_00000290,15.8,gnb_2,4,8,25,0.320000,9.000000,13.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,454.000000,121.245231,6,0,0.000000
simu5g_00000291,15.9,gnb_1,2,8,25,0.320000,12.000000,13.500000,15.000000,2,0.500000,304.000000,1144.000000,1160.000000,412.000000,105.355353,1,0,0.000000
simu5g_00000292,15.9,gnb_2,4,8,25,0.320000,9.000000,13.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,454.000000,121.245231,6,0,0.000000
simu5g_00000293,16.0,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,316.000000,68.302574,1,0,0.000000
simu5g_00000294,16.0,gnb_2,4,8,25,0.320000,9.000000,13.000000,15.000000,4,0.250000,304.000000,984.000000,1160.000000,454.000000,121.245231,6,0,0.000000
simu5g_00000295,16.1,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,316.000000,68.302574,1,0,0.000000
simu5g_00000296,16.1,gnb_2,4,8,25,0.320000,8.000000,13.000000,15.000000,4,0.250000,224.000000,984.000000,1160.000000,434.000000,112.824227,6,0,0.000000
simu5g_00000297,16.2,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,332.000000,71.708741,1,0,0.000000
simu5g_00000298,16.2,gnb_2,4,8,25,0.320000,8.000000,14.000000,15.000000,3,0.250000,224.000000,1160.000000,1160.000000,352.000000,91.375007,6,1,0.166667
simu5g_00000299,16.3,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,528.000000,1160.000000,1160.000000,332.000000,71.708741,1,0,0.000000
simu5g_00000300,16.3,gnb_2,4,8,25,0.320000,8.000000,14.000000,15.000000,3,0.250000,224.000000,1160.000000,1160.000000,352.000000,91.375007,6,1,0.166667
simu5g_00000301,16.4,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,244.000000,49.693972,1,0,0.000000
simu5g_00000302,16.4,gnb_2,4,8,25,0.320000,8.000000,14.000000,15.000000,3,0.250000,224.000000,1160.000000,1160.000000,352.000000,91.375007,6,1,0.166667
simu5g_00000303,16.5,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,244.000000,49.814781,1,0,0.000000
simu5g_00000304,16.5,gnb_2,4,8,25,0.320000,8.000000,14.000000,15.000000,3,0.250000,224.000000,1128.000000,1160.000000,396.000000,100.190993,6,1,0.166667
simu5g_00000305,16.6,gnb_1,2,8,25,0.320000,14.000000,14.500000,15.000000,2,0.500000,704.000000,1160.000000,1160.000000,244.000000,49.814781,1,0,0.000000
