method,utility,adr_kbps,used_spectral_efficiency,system_spectral_efficiency,served_ratio,unserved_ratio,average_quality,rb_utilization,avg_switching,fairness,avg_groups,selected_epoch,selection_validation_loss,pair_sampling,supervision_weight_mode,hard_positive_scale,hard_negative_scale,scenario_weight_mode,positive_gain_boost,multigroup_boost,prototype_weight,prototype_margin,membership_weight,candidate_membership_weight,candidate_top_k,candidate_secondary_scale,frontier_contrast_weight,frontier_negative_top_k,frontier_margin,grouping_mode,train_positive_pairs,train_negative_pairs,train_active_negative_ratio,train_mean_negative_distance,train_mean_positive_weight,train_mean_negative_weight,train_hard_group_positive_pairs,train_hard_group_negative_pairs,train_priority_positive_pairs,train_priority_negative_pairs,train_schedule_examples,train_boosted_scenarios,train_prototype_positive_terms,train_prototype_negative_terms,train_membership_terms,train_candidate_membership_terms,train_candidate_membership_weight,train_candidate_secondary_weight_mean,train_frontier_contrast_terms,train_frontier_contrast_weight,train_frontier_margin,train_frontier_positive_count,train_frontier_negative_count,train_mean_weak_score,dataset,feature_mode,max_groups,rb_budget_ratio,focus_ue_ids,train_window_end,test_window_start,test_window_end,seed,selected_restart_seed
No grouping,0.5471841780840183,3000.0,23.333333333333332,16.666666666666668,1.0,0.0,3.0,0.7142857142857143,0.39999999999999997,1.0,1.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
CQI k-means,0.5790831051936908,5050.0,28.055555555555557,28.055555555555557,1.0,0.0,3.5714285714285716,1.0,0.5142857142857143,0.8831270019911696,2.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
Resource-cost k-means,0.5790831051936908,5050.0,28.055555555555557,28.055555555555557,1.0,0.0,3.5714285714285716,1.0,0.5142857142857143,0.8831270019911696,2.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
Multi-feature k-means,0.5790831051936908,5050.0,28.055555555555557,28.055555555555557,1.0,0.0,3.5714285714285716,1.0,0.5142857142857143,0.8831270019911696,2.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
Offline teacher,0.5796090488051922,4571.428571428572,25.396825396825395,25.396825396825395,1.0,0.0,3.4285714285714284,1.0,0.48571428571428577,0.8470510381338406,2.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
LE-GRA MVP,0.5796090488051922,4571.428571428572,25.396825396825395,25.396825396825395,1.0,0.0,3.4285714285714284,1.0,0.48571428571428577,0.8470510381338406,2.0,12,0.3808380557549654,teacher_boundary,teacher_candidate_boundary,2.5,1.5,uniform,4,2,0.0,1.0,0.0,4.0,2,4.0,6.0,2,0.25,membership_order,6.412445730824891,0.1736613603473227,0.008683068017366137,0.9097713153855819,2.643656531222132,1.5,6.013024602026049,0.1736613603473227,6.013024602026049,0.1736613603473227,691.0,0.0,0.0,0.0,0.0,1.968162083936324,4.0,2.452243125904486,2.402315484804631,6.0,0.25,1.968162083936324,1.2329956584659914,0.9978143762256236,p3_6g_temporal_focus,history_cost_quality,3,0.28,0|1|15|2|3|4|5,43.6,43.7,43.9,9,7
