scenario_id,timestamp_s,ue_id_a,ue_id_b,cqi_a,cqi_b,cqi_gap,mean_profile_gap_kbps,max_profile_gap_kbps,ambiguous_pair
simu5g_00000432,22.9,0,2,14,15,1.000000,73.920000,552.000000,0
simu5g_00000432,22.9,0,3,14,15,1.000000,73.920000,552.000000,0
simu5g_00000432,22.9,0,4,14,13,1.000000,190.080000,832.000000,0
simu5g_00000432,22.9,1,2,15,15,0.000000,30.080000,176.000000,1
simu5g_00000432,22.9,1,3,15,15,0.000000,18.560000,176.000000,1
simu5g_00000432,22.9,1,4,15,13,2.000000,184.640000,1104.000000,0
simu5g_00000432,22.9,2,3,15,15,0.000000,21.760000,176.000000,1
simu5g_00000432,22.9,2,4,15,13,2.000000,190.400000,928.000000,0
simu5g_00000432,22.9,3,4,15,13,2.000000,190.400000,1104.000000,0
simu5g_00000433,23.0,1,15,14,15,1.000000,41.600000,352.000000,0
simu5g_00000433,23.0,1,31,14,15,1.000000,45.760000,352.000000,0
simu5g_00000433,23.0,15,31,15,15,0.000000,25.920000,456.000000,1
simu5g_00000434,23.0,0,2,14,15,1.000000,73.920000,552.000000,0
simu5g_00000434,23.0,0,3,14,15,1.000000,73.920000,552.000000,0
simu5g_00000434,23.0,0,4,14,13,1.000000,190.080000,832.000000,0
simu5g_00000434,23.0,2,3,15,15,0.000000,21.760000,176.000000,1
simu5g_00000434,23.0,2,4,15,13,2.000000,190.400000,928.000000,0
simu5g_00000434,23.0,3,4,15,13,2.000000,190.400000,1104.000000,0
simu5g_00000435,23.1,1,15,14,15,1.000000,40.320000,352.000000,0
simu5g_00000435,23.1,1,31,14,15,1.000000,41.600000,352.000000,0
simu5g_00000435,23.1,15,31,15,15,0.000000,1.280000,32.000000,1
simu5g_00000436,23.1,0,2,13,15,2.000000,180.160000,792.000000,0
simu5g_00000436,23.1,0,3,13,15,2.000000,191.680000,792.000000,0
simu5g_00000436,23.1,0,4,13,13,0.000000,222.720000,552.000000,1
simu5g_00000436,23.1,2,3,15,15,0.000000,21.760000,176.000000,1
simu5g_00000436,23.1,2,4,15,13,2.000000,190.400000,928.000000,0
simu5g_00000436,23.1,3,4,15,13,2.000000,190.400000,1104.000000,0
simu5g_00000437,23.2,1,15,13,15,2.000000,172.800000,728.000000,0
simu5g_00000437,23.2,1,31,13,15,2.000000,174.080000,728.000000,0
simu5g_00000437,23.2,15,31,15,15,0.000000,1.280000,32.000000,1
simu5g_00000438,23.2,0,2,13,15,2.000000,180.160000,792.000000,0
simu5g_00000438,23.2,0,3,13,15,2.000000,191.680000,792.000000,0
simu5g_00000438,23.2,0,4,13,12,1.000000,236.480000,616.000000,0
simu5g_00000438,23.2,2,3,15,15,0.000000,21.760000,176.000000,1
simu5g_00000438,23.2,2,4,15,12,3.000000,245.760000,928.000000,0
simu5g_00000438,23.2,3,4,15,12,3.000000,243.200000,1104.000000,0
simu5g_00000439,23.3,1,15,13,15,2.000000,172.800000,728.000000,0
simu5g_00000439,23.3,1,31,13,15,2.000000,174.080000,728.000000,0
simu5g_00000439,23.3,15,31,15,15,0.000000,1.280000,32.000000,1
simu5g_00000440,23.3,0,2,13,14,1.000000,158.400000,760.000000,0
simu5g_00000440,23.3,0,3,13,15,2.000000,191.680000,792.000000,0
simu5g_00000440,23.3,0,4,13,12,1.000000,236.480000,616.000000,0
simu5g_00000440,23.3,0,5,13,14,1.000000,180.160000,792.000000,0
simu5g_00000440,23.3,2,3,14,15,1.000000,70.400000,352.000000,0
simu5g_00000440,23.3,2,4,14,12,2.000000,212.480000,760.000000,0
simu5g_00000440,23.3,2,5,14,14,0.000000,61.440000,320.000000,1
simu5g_00000440,23.3,3,4,15,12,3.000000,243.200000,1104.000000,0
simu5g_00000440,23.3,3,5,15,14,1.000000,37.120000,352.000000,0
simu5g_00000440,23.3,4,5,12,14,2.000000,225.280000,928.000000,0
simu5g_00000441,23.4,1,15,13,15,2.000000,167.040000,728.000000,0
simu5g_00000441,23.4,1,31,13,15,2.000000,168.320000,728.000000,0
simu5g_00000441,23.4,15,31,15,15,0.000000,1.280000,32.000000,1
simu5g_00000442,23.4,0,2,13,14,1.000000,158.400000,760.000000,0
simu5g_00000442,23.4,0,3,13,15,2.000000,191.680000,792.000000,0
simu5g_00000442,23.4,0,4,13,12,1.000000,236.480000,616.000000,0
simu5g_00000442,23.4,0,5,13,14,1.000000,180.160000,792.000000,0
simu5g_00000442,23.4,2,3,14,15,1.000000,70.400000,352.000000,0
simu5g_00000442,23.4,2,4,14,12,2.000000,212.480000,760.000000,0
simu5g_00000442,23.4,2,5,14,14,0.000000,61.440000,320.000000,1
simu5g_00000442,23.4,3,4,15,12,3.000000,243.200000,1104.000000,0
simu5g_00000442,23.4,3,5,15,14,1.000000,37.120000,352.000000,0
simu5g_00000442,23.4,4,5,12,14,2.000000,225.280000,928.000000,0
simu5g_00000443,23.5,1,15,13,15,2.000000,162.560000,728.000000,0
simu5g_00000443,23.5,1,31,13,15,2.000000,162.560000,728.000000,0
simu5g_00000443,23.5,15,31,15,15,0.000000,0.000000,0.000000,0
simu5g_00000444,23.5,0,2,13,14,1.000000,136.000000,696.000000,0
simu5g_00000444,23.5,0,3,13,15,2.000000,142.400000,728.000000,0
simu5g_00000444,23.5,0,4,13,12,1.000000,232.640000,648.000000,0
simu5g_00000444,23.5,0,5,13,14,1.000000,133.440000,728.000000,0
simu5g_00000444,23.5,2,3,14,15,1.000000,70.400000,352.000000,0
simu5g_00000444,23.5,2,4,14,12,2.000000,209.280000,760.000000,0
simu5g_00000444,23.5,2,5,14,14,0.000000,61.440000,320.000000,1
simu5g_00000444,23.5,3,4,15,12,3.000000,240.000000,1104.000000,0
simu5g_00000444,23.5,3,5,15,14,1.000000,37.120000,352.000000,0
simu5g_00000444,23.5,4,5,12,14,2.000000,222.080000,928.000000,0
simu5g_00000445,23.6,1,15,14,15,1.000000,55.360000,456.000000,0
simu5g_00000445,23.6,1,31,14,15,1.000000,55.360000,456.000000,0
simu5g_00000445,23.6,15,31,15,15,0.000000,0.000000,0.000000,0
simu5g_00000446,23.6,0,2,13,14,1.000000,136.000000,696.000000,0
simu5g_00000446,23.6,0,3,13,15,2.000000,142.400000,728.000000,0
simu5g_00000446,23.6,0,4,13,12,1.000000,232.640000,648.000000,0
simu5g_00000446,23.6,0,5,13,14,1.000000,134.720000,728.000000,0
simu5g_00000446,23.6,2,3,14,15,1.000000,70.400000,352.000000,0
simu5g_00000446,23.6,2,4,14,12,2.000000,209.280000,760.000000,0
simu5g_00000446,23.6,2,5,14,14,0.000000,62.720000,320.000000,1
simu5g_00000446,23.6,3,4,15,12,3.000000,240.000000,1104.000000,0
simu5g_00000446,23.6,3,5,15,14,1.000000,38.400000,352.000000,0
simu5g_00000446,23.6,4,5,12,14,2.000000,223.360000,928.000000,0
simu5g_00000447,23.7,1,15,14,15,1.000000,49.600000,456.000000,0
simu5g_00000447,23.7,1,31,14,15,1.000000,45.760000,456.000000,0
simu5g_00000447,23.7,15,31,15,15,0.000000,17.920000,352.000000,1
simu5g_00000448,23.7,0,2,13,14,1.000000,141.760000,696.000000,0
simu5g_00000448,23.7,0,3,13,15,2.000000,153.920000,728.000000,0
simu5g_00000448,23.7,0,4,13,12,1.000000,232.640000,648.000000,0
simu5g_00000448,23.7,0,5,13,14,1.000000,134.720000,728.000000,0
simu5g_00000448,23.7,2,3,14,15,1.000000,76.160000,352.000000,0
simu5g_00000448,23.7,2,4,14,12,2.000000,203.520000,760.000000,0
simu5g_00000448,23.7,2,5,14,14,0.000000,68.480000,320.000000,1
simu5g_00000448,23.7,3,4,15,12,3.000000,240.000000,1104.000000,0
simu5g_00000448,23.7,3,5,15,14,1.000000,49.920000,352.000000,0
simu5g_00000448,23.7,4,5,12,14,2.000000,223.360000,928.000000,0
simu5g_00000449,23.8,1,15,14,15,1.000000,49.600000,456.000000,0
simu5g_00000449,23.8,1,31,14,15,1.000000,45.760000,456.000000,0
simu5g_00000449,23.8,15,31,15,15,0.000000,17.920000,352.000000,1
simu5g_00000450,23.8,0,2,13,14,1.000000,141.760000,696.000000,0
simu5g_00000450,23.8,0,3,13,15,2.000000,153.920000,728.000000,0
simu5g_00000450,23.8,0,4,13,12,1.000000,232.640000,648.000000,0
simu5g_00000450,23.8,0,5,13,14,1.000000,134.720000,728.000000,0
simu5g_00000450,23.8,2,3,14,15,1.000000,76.160000,352.000000,0
simu5g_00000450,23.8,2,4,14,12,2.000000,203.520000,760.000000,0
simu5g_00000450,23.8,2,5,14,14,0.000000,68.480000,320.000000,1
simu5g_00000450,23.8,3,4,15,12,3.000000,240.000000,1104.000000,0
simu5g_00000450,23.8,3,5,15,14,1.000000,49.920000,352.000000,0
simu5g_00000450,23.8,4,5,12,14,2.000000,223.360000,928.000000,0
simu5g_00000451,23.9,1,15,14,15,1.000000,49.600000,456.000000,0
simu5g_00000451,23.9,1,31,14,15,1.000000,45.760000,456.000000,0
simu5g_00000451,23.9,15,31,15,15,0.000000,17.920000,352.000000,1
simu5g_00000452,23.9,0,2,14,14,0.000000,102.080000,520.000000,1
simu5g_00000452,23.9,0,3,14,15,1.000000,88.640000,552.000000,0
simu5g_00000452,23.9,0,4,14,12,2.000000,232.000000,832.000000,0
simu5g_00000452,23.9,0,5,14,14,0.000000,77.120000,552.000000,1
simu5g_00000452,23.9,2,3,14,15,1.000000,76.160000,352.000000,0
simu5g_00000452,23.9,2,4,14,12,2.000000,203.520000,760.000000,0
simu5g_00000452,23.9,2,5,14,14,0.000000,68.480000,320.000000,1
simu5g_00000452,23.9,3,4,15,12,3.000000,240.000000,1104.000000,0
simu5g_00000452,23.9,3,5,15,14,1.000000,49.920000,352.000000,0
simu5g_00000452,23.9,4,5,12,14,2.000000,223.360000,928.000000,0
simu5g_00000453,24.0,15,31,15,15,0.000000,20.480000,352.000000,1
simu5g_00000454,24.0,0,1,14,15,1.000000,78.400000,552.000000,0
simu5g_00000454,24.0,0,2,14,14,0.000000,102.080000,520.000000,1
simu5g_00000454,24.0,0,3,14,15,1.000000,88.640000,552.000000,0
simu5g_00000454,24.0,0,4,14,12,2.000000,230.720000,832.000000,0
simu5g_00000454,24.0,0,5,14,12,2.000000,256.320000,792.000000,0
simu5g_00000454,24.0,1,2,15,14,1.000000,80.000000,352.000000,0
simu5g_00000454,24.0,1,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000454,24.0,1,4,15,12,3.000000,242.560000,1104.000000,0
simu5g_00000454,24.0,1,5,15,12,3.000000,290.560000,792.000000,0
simu5g_00000454,24.0,2,3,14,15,1.000000,76.160000,352.000000,0
simu5g_00000454,24.0,2,4,14,12,2.000000,204.800000,760.000000,0
simu5g_00000454,24.0,2,5,14,12,2.000000,228.480000,600.000000,0
simu5g_00000454,24.0,3,4,15,12,3.000000,238.720000,1104.000000,0
simu5g_00000454,24.0,3,5,15,12,3.000000,275.200000,792.000000,0
simu5g_00000454,24.0,4,5,12,12,0.000000,241.920000,600.000000,1
simu5g_00000455,24.1,15,31,15,15,0.000000,20.480000,352.000000,1
simu5g_00000456,24.1,0,1,14,15,1.000000,78.400000,552.000000,0
simu5g_00000456,24.1,0,2,14,15,1.000000,75.840000,552.000000,0
simu5g_00000456,24.1,0,3,14,15,1.000000,88.640000,552.000000,0
simu5g_00000456,24.1,0,4,14,13,1.000000,160.960000,832.000000,0
simu5g_00000456,24.1,0,5,14,12,2.000000,256.320000,792.000000,0
simu5g_00000456,24.1,1,2,15,15,0.000000,21.760000,176.000000,1
simu5g_00000456,24.1,1,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000456,24.1,1,4,15,13,2.000000,152.960000,1104.000000,0
simu5g_00000456,24.1,1,5,15,12,3.000000,290.560000,792.000000,0
simu5g_00000456,24.1,2,3,15,15,0.000000,34.560000,176.000000,1
simu5g_00000456,24.1,2,4,15,13,2.000000,147.840000,928.000000,0
simu5g_00000456,24.1,2,5,15,12,3.000000,271.360000,760.000000,0
simu5g_00000456,24.1,3,4,15,13,2.000000,163.200000,1104.000000,0
simu5g_00000456,24.1,3,5,15,12,3.000000,275.200000,792.000000,0
simu5g_00000456,24.1,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000457,24.2,15,31,15,15,0.000000,21.760000,352.000000,1
simu5g_00000458,24.2,0,1,14,15,1.000000,78.400000,552.000000,0
simu5g_00000458,24.2,0,2,14,15,1.000000,75.840000,552.000000,0
simu5g_00000458,24.2,0,3,14,15,1.000000,88.640000,552.000000,0
simu5g_00000458,24.2,0,4,14,13,1.000000,160.960000,832.000000,0
simu5g_00000458,24.2,0,5,14,12,2.000000,256.320000,792.000000,0
simu5g_00000458,24.2,1,2,15,15,0.000000,21.760000,176.000000,1
simu5g_00000458,24.2,1,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000458,24.2,1,4,15,13,2.000000,152.960000,1104.000000,0
simu5g_00000458,24.2,1,5,15,12,3.000000,290.560000,792.000000,0
simu5g_00000458,24.2,2,3,15,15,0.000000,34.560000,176.000000,1
simu5g_00000458,24.2,2,4,15,13,2.000000,147.840000,928.000000,0
simu5g_00000458,24.2,2,5,15,12,3.000000,271.360000,760.000000,0
simu5g_00000458,24.2,3,4,15,13,2.000000,163.200000,1104.000000,0
simu5g_00000458,24.2,3,5,15,12,3.000000,275.200000,792.000000,0
simu5g_00000458,24.2,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000459,24.3,15,31,15,14,1.000000,32.960000,456.000000,0
simu5g_00000460,24.3,0,1,15,15,0.000000,27.520000,352.000000,1
simu5g_00000460,24.3,0,2,15,15,0.000000,41.600000,352.000000,1
simu5g_00000460,24.3,0,3,15,15,0.000000,40.320000,352.000000,1
simu5g_00000460,24.3,0,4,15,13,2.000000,153.600000,1072.000000,0
simu5g_00000460,24.3,0,5,15,12,3.000000,279.680000,792.000000,0
simu5g_00000460,24.3,1,2,15,15,0.000000,21.760000,176.000000,1
simu5g_00000460,24.3,1,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000460,24.3,1,4,15,13,2.000000,152.960000,1104.000000,0
simu5g_00000460,24.3,1,5,15,12,3.000000,290.560000,792.000000,0
simu5g_00000460,24.3,2,3,15,15,0.000000,34.560000,176.000000,1
simu5g_00000460,24.3,2,4,15,13,2.000000,147.840000,928.000000,0
simu5g_00000460,24.3,2,5,15,12,3.000000,271.360000,760.000000,0
simu5g_00000460,24.3,3,4,15,13,2.000000,163.200000,1104.000000,0
simu5g_00000460,24.3,3,5,15,12,3.000000,275.200000,792.000000,0
simu5g_00000460,24.3,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000461,24.4,15,31,15,14,1.000000,32.960000,456.000000,0
simu5g_00000462,24.4,0,1,15,14,1.000000,66.880000,456.000000,0
simu5g_00000462,24.4,0,2,15,15,0.000000,41.600000,352.000000,1
simu5g_00000462,24.4,0,3,15,14,1.000000,65.920000,320.000000,0
simu5g_00000462,24.4,0,4,15,13,2.000000,153.600000,1072.000000,0
simu5g_00000462,24.4,0,5,15,12,3.000000,279.680000,792.000000,0
simu5g_00000462,24.4,1,2,14,15,1.000000,66.240000,456.000000,0
simu5g_00000462,24.4,1,3,14,14,0.000000,80.320000,456.000000,1
simu5g_00000462,24.4,1,4,14,13,1.000000,139.200000,1104.000000,0
simu5g_00000462,24.4,1,5,14,12,2.000000,265.920000,792.000000,0
simu5g_00000462,24.4,2,3,15,14,1.000000,65.280000,272.000000,0
simu5g_00000462,24.4,2,4,15,13,2.000000,147.840000,928.000000,0
simu5g_00000462,24.4,2,5,15,12,3.000000,271.360000,760.000000,0
simu5g_00000462,24.4,3,4,14,13,1.000000,178.560000,1104.000000,0
simu5g_00000462,24.4,3,5,14,12,2.000000,244.480000,792.000000,0
simu5g_00000462,24.4,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000463,24.5,15,31,15,14,1.000000,34.240000,456.000000,0
simu5g_00000464,24.5,0,1,15,14,1.000000,66.880000,456.000000,0
simu5g_00000464,24.5,0,2,15,15,0.000000,27.520000,352.000000,1
simu5g_00000464,24.5,0,3,15,14,1.000000,65.920000,320.000000,0
simu5g_00000464,24.5,0,4,15,13,2.000000,153.600000,1072.000000,0
simu5g_00000464,24.5,0,5,15,12,3.000000,279.680000,792.000000,0
simu5g_00000464,24.5,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000464,24.5,1,3,14,14,0.000000,80.320000,456.000000,1
simu5g_00000464,24.5,1,4,14,13,1.000000,139.200000,1104.000000,0
simu5g_00000464,24.5,1,5,14,12,2.000000,265.920000,792.000000,0
simu5g_00000464,24.5,2,3,15,14,1.000000,51.200000,272.000000,0
simu5g_00000464,24.5,2,4,15,13,2.000000,152.960000,1072.000000,0
simu5g_00000464,24.5,2,5,15,12,3.000000,288.000000,760.000000,0
simu5g_00000464,24.5,3,4,14,13,1.000000,178.560000,1104.000000,0
simu5g_00000464,24.5,3,5,14,12,2.000000,244.480000,792.000000,0
simu5g_00000464,24.5,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000465,24.6,15,31,15,14,1.000000,52.160000,552.000000,0
simu5g_00000466,24.6,0,1,15,14,1.000000,66.880000,456.000000,0
simu5g_00000466,24.6,0,2,15,15,0.000000,27.520000,352.000000,1
simu5g_00000466,24.6,0,3,15,14,1.000000,65.920000,320.000000,0
simu5g_00000466,24.6,0,4,15,13,2.000000,153.600000,1072.000000,0
simu5g_00000466,24.6,0,5,15,12,3.000000,279.680000,792.000000,0
simu5g_00000466,24.6,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000466,24.6,1,3,14,14,0.000000,80.320000,456.000000,1
simu5g_00000466,24.6,1,4,14,13,1.000000,139.200000,1104.000000,0
simu5g_00000466,24.6,1,5,14,12,2.000000,265.920000,792.000000,0
simu5g_00000466,24.6,2,3,15,14,1.000000,51.200000,272.000000,0
simu5g_00000466,24.6,2,4,15,13,2.000000,152.960000,1072.000000,0
simu5g_00000466,24.6,2,5,15,12,3.000000,288.000000,760.000000,0
simu5g_00000466,24.6,3,4,14,13,1.000000,178.560000,1104.000000,0
simu5g_00000466,24.6,3,5,14,12,2.000000,244.480000,792.000000,0
simu5g_00000466,24.6,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000467,24.7,15,31,15,14,1.000000,52.160000,552.000000,0
simu5g_00000468,24.7,0,1,15,14,1.000000,56.640000,456.000000,0
simu5g_00000468,24.7,0,2,15,15,0.000000,17.280000,272.000000,1
simu5g_00000468,24.7,0,3,15,14,1.000000,55.680000,272.000000,0
simu5g_00000468,24.7,0,4,15,13,2.000000,145.920000,1072.000000,0
simu5g_00000468,24.7,0,5,15,12,3.000000,283.520000,792.000000,0
simu5g_00000468,24.7,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000468,24.7,1,3,14,14,0.000000,80.320000,456.000000,1
simu5g_00000468,24.7,1,4,14,13,1.000000,139.200000,1104.000000,0
simu5g_00000468,24.7,1,5,14,12,2.000000,265.920000,792.000000,0
simu5g_00000468,24.7,2,3,15,14,1.000000,51.200000,272.000000,0
simu5g_00000468,24.7,2,4,15,13,2.000000,152.960000,1072.000000,0
simu5g_00000468,24.7,2,5,15,12,3.000000,288.000000,760.000000,0
simu5g_00000468,24.7,3,4,14,13,1.000000,178.560000,1104.000000,0
simu5g_00000468,24.7,3,5,14,12,2.000000,244.480000,792.000000,0
simu5g_00000468,24.7,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000469,24.8,15,31,15,14,1.000000,54.720000,552.000000,0
simu5g_00000470,24.8,0,1,15,14,1.000000,57.920000,456.000000,0
simu5g_00000470,24.8,0,2,15,15,0.000000,17.280000,272.000000,1
simu5g_00000470,24.8,0,3,15,14,1.000000,55.680000,272.000000,0
simu5g_00000470,24.8,0,4,15,13,2.000000,145.920000,1072.000000,0
simu5g_00000470,24.8,0,5,15,12,3.000000,283.520000,792.000000,0
simu5g_00000470,24.8,1,2,14,15,1.000000,50.880000,456.000000,0
simu5g_00000470,24.8,1,3,14,14,0.000000,81.600000,456.000000,1
simu5g_00000470,24.8,1,4,14,13,1.000000,137.920000,1104.000000,0
simu5g_00000470,24.8,1,5,14,12,2.000000,264.640000,792.000000,0
simu5g_00000470,24.8,2,3,15,14,1.000000,51.200000,272.000000,0
simu5g_00000470,24.8,2,4,15,13,2.000000,152.960000,1072.000000,0
simu5g_00000470,24.8,2,5,15,12,3.000000,288.000000,760.000000,0
simu5g_00000470,24.8,3,4,14,13,1.000000,178.560000,1104.000000,0
simu5g_00000470,24.8,3,5,14,12,2.000000,244.480000,792.000000,0
simu5g_00000470,24.8,4,5,13,12,1.000000,252.800000,632.000000,0
simu5g_00000471,24.9,15,31,15,14,1.000000,96.960000,728.000000,0
simu5g_00000472,24.9,0,1,15,14,1.000000,57.920000,456.000000,0
simu5g_00000472,24.9,0,2,15,15,0.000000,16.000000,272.000000,1
simu5g_00000472,24.9,0,3,15,14,1.000000,55.680000,272.000000,0
simu5g_00000472,24.9,0,4,15,12,3.000000,285.440000,1072.000000,0
simu5g_00000472,24.9,0,5,15,12,3.000000,279.680000,792.000000,0
simu5g_00000472,24.9,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000472,24.9,1,3,14,14,0.000000,81.600000,456.000000,1
simu5g_00000472,24.9,1,4,14,12,2.000000,265.920000,1104.000000,0
simu5g_00000472,24.9,1,5,14,12,2.000000,260.800000,792.000000,0
simu5g_00000472,24.9,2,3,15,14,1.000000,47.360000,272.000000,0
simu5g_00000472,24.9,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000472,24.9,2,5,15,12,3.000000,288.000000,792.000000,0
simu5g_00000472,24.9,3,4,14,12,2.000000,278.400000,1104.000000,0
simu5g_00000472,24.9,3,5,14,12,2.000000,240.640000,792.000000,0
simu5g_00000472,24.9,4,5,12,12,0.000000,227.840000,600.000000,1
simu5g_00000473,25.0,0,15,15,15,0.000000,26.240000,352.000000,1
simu5g_00000473,25.0,0,31,15,14,1.000000,93.760000,728.000000,0
simu5g_00000473,25.0,15,31,15,14,1.000000,96.960000,728.000000,0
simu5g_00000474,25.0,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000474,25.0,1,3,14,14,0.000000,81.600000,456.000000,1
simu5g_00000474,25.0,1,4,14,12,2.000000,265.920000,1104.000000,0
simu5g_00000474,25.0,1,5,14,11,3.000000,309.120000,792.000000,0
simu5g_00000474,25.0,2,3,15,14,1.000000,47.360000,272.000000,0
simu5g_00000474,25.0,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000474,25.0,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000474,25.0,3,4,14,12,2.000000,278.400000,1104.000000,0
simu5g_00000474,25.0,3,5,14,11,3.000000,296.640000,792.000000,0
simu5g_00000474,25.0,4,5,12,11,1.000000,236.480000,696.000000,0
simu5g_00000475,25.1,0,15,15,15,0.000000,10.880000,176.000000,1
simu5g_00000475,25.1,0,31,15,14,1.000000,99.520000,728.000000,0
simu5g_00000475,25.1,15,31,15,14,1.000000,105.280000,728.000000,0
simu5g_00000476,25.1,1,2,14,15,1.000000,49.600000,456.000000,0
simu5g_00000476,25.1,1,3,14,15,1.000000,58.560000,456.000000,0
simu5g_00000476,25.1,1,4,14,12,2.000000,265.920000,1104.000000,0
simu5g_00000476,25.1,1,5,14,11,3.000000,309.120000,792.000000,0
simu5g_00000476,25.1,2,3,15,15,0.000000,19.200000,176.000000,1
simu5g_00000476,25.1,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000476,25.1,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000476,25.1,3,4,15,12,3.000000,279.680000,1104.000000,0
simu5g_00000476,25.1,3,5,15,11,4.000000,324.800000,792.000000,0
simu5g_00000476,25.1,4,5,12,11,1.000000,236.480000,696.000000,0
simu5g_00000477,25.2,0,15,15,15,0.000000,10.880000,176.000000,1
simu5g_00000477,25.2,0,31,15,15,0.000000,16.640000,176.000000,1
simu5g_00000477,25.2,15,31,15,15,0.000000,8.320000,176.000000,1
simu5g_00000478,25.2,1,2,12,15,3.000000,248.960000,792.000000,0
simu5g_00000478,25.2,1,3,12,15,3.000000,241.280000,792.000000,0
simu5g_00000478,25.2,1,4,12,12,0.000000,225.280000,928.000000,1
simu5g_00000478,25.2,1,5,12,11,1.000000,234.560000,616.000000,0
simu5g_00000478,25.2,2,3,15,15,0.000000,19.200000,176.000000,1
simu5g_00000478,25.2,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000478,25.2,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000478,25.2,3,4,15,12,3.000000,279.680000,1104.000000,0
simu5g_00000478,25.2,3,5,15,11,4.000000,324.800000,792.000000,0
simu5g_00000478,25.2,4,5,12,11,1.000000,236.480000,696.000000,0
simu5g_00000479,25.3,0,15,15,15,0.000000,10.880000,176.000000,1
simu5g_00000479,25.3,0,31,15,15,0.000000,16.640000,176.000000,1
simu5g_00000479,25.3,15,31,15,15,0.000000,8.320000,176.000000,1
simu5g_00000480,25.3,1,2,12,15,3.000000,248.960000,792.000000,0
simu5g_00000480,25.3,1,3,12,15,3.000000,242.560000,792.000000,0
simu5g_00000480,25.3,1,4,12,12,0.000000,225.280000,928.000000,1
simu5g_00000480,25.3,1,5,12,11,1.000000,234.560000,616.000000,0
simu5g_00000480,25.3,2,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000480,25.3,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000480,25.3,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000480,25.3,3,4,15,12,3.000000,280.960000,1104.000000,0
simu5g_00000480,25.3,3,5,15,11,4.000000,326.080000,792.000000,0
simu5g_00000480,25.3,4,5,12,11,1.000000,236.480000,696.000000,0
simu5g_00000481,25.4,0,15,15,15,0.000000,10.880000,176.000000,1
simu5g_00000481,25.4,0,31,15,15,0.000000,16.640000,176.000000,1
simu5g_00000481,25.4,15,31,15,15,0.000000,8.320000,176.000000,1
simu5g_00000482,25.4,1,2,12,15,3.000000,248.960000,792.000000,0
simu5g_00000482,25.4,1,3,12,15,3.000000,242.560000,792.000000,0
simu5g_00000482,25.4,1,4,12,12,0.000000,225.280000,928.000000,1
simu5g_00000482,25.4,1,5,12,11,1.000000,234.560000,616.000000,0
simu5g_00000482,25.4,2,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000482,25.4,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000482,25.4,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000482,25.4,3,4,15,12,3.000000,280.960000,1104.000000,0
simu5g_00000482,25.4,3,5,15,11,4.000000,326.080000,792.000000,0
simu5g_00000482,25.4,4,5,12,11,1.000000,236.480000,696.000000,0
simu5g_00000483,25.5,0,15,14,15,1.000000,46.400000,552.000000,0
simu5g_00000483,25.5,0,31,14,15,1.000000,57.280000,520.000000,0
simu5g_00000483,25.5,15,31,15,15,0.000000,13.440000,272.000000,1
simu5g_00000484,25.5,1,2,12,15,3.000000,248.960000,792.000000,0
simu5g_00000484,25.5,1,3,12,15,3.000000,242.560000,792.000000,0
simu5g_00000484,25.5,1,4,12,12,0.000000,225.280000,928.000000,1
simu5g_00000484,25.5,1,5,12,11,1.000000,234.560000,616.000000,0
simu5g_00000484,25.5,2,3,15,15,0.000000,17.920000,176.000000,1
simu5g_00000484,25.5,2,4,15,12,3.000000,298.880000,1104.000000,0
simu5g_00000484,25.5,2,5,15,11,4.000000,344.000000,792.000000,0
simu5g_00000484,25.5,3,4,15,12,3.000000,280.960000,1104.000000,0
simu5g_00000484,25.5,3,5,15,11,4.000000,326.080000,792.000000,0
