candidate_seed,selected,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,0,1.0,1.0,1.0,0.6994443967965234,0.6994443967965234,0.0,0.002010034227909712,0.6592183545732437,0.03014153474582978,0.03474151361929962,1.008766395354295,12,0.000891127446540661
9,1,1.0,1.0,1.0,0.6994443967965234,0.6994443967965234,0.0,0.0005835273214008743,0.6456789766070825,-0.06816161976454185,-0.06049311058772342,1.005156061025271,12,0.0006069239828928719
11,0,1.0,1.0,1.0,0.6994443967965234,0.6994443967965234,0.0,0.001411682933657525,0.6542794579167237,0.07187175927452186,0.08252459155960745,0.7706065561015725,12,0.001387266048381661
