mobility_schema_version,scenario_id,timestamp_s,serving_gnb,user_count
1.0,sumo_coupled_00000313,25.4,gnb_1,2
1.0,sumo_coupled_00000314,25.4,gnb_2,5
1.0,sumo_coupled_00000315,25.5,gnb_1,2
1.0,sumo_coupled_00000316,25.5,gnb_2,5
1.0,sumo_coupled_00000317,25.6,gnb_1,2
1.0,sumo_coupled_00000318,25.6,gnb_2,5
1.0,sumo_coupled_00000319,25.7,gnb_1,2
1.0,sumo_coupled_00000320,25.7,gnb_2,5
1.0,sumo_coupled_00000321,25.8,gnb_1,2
1.0,sumo_coupled_00000322,25.8,gnb_2,5
1.0,sumo_coupled_00000323,25.9,gnb_1,2
1.0,sumo_coupled_00000324,25.9,gnb_2,5
1.0,sumo_coupled_00000325,26,gnb_1,2
1.0,sumo_coupled_00000326,26,gnb_2,5
1.0,sumo_coupled_00000327,26.1,gnb_1,2
1.0,sumo_coupled_00000328,26.1,gnb_2,5
1.0,sumo_coupled_00000329,26.2,gnb_1,2
1.0,sumo_coupled_00000330,26.2,gnb_2,5
1.0,sumo_coupled_00000331,26.3,gnb_1,2
1.0,sumo_coupled_00000332,26.3,gnb_2,5
1.0,sumo_coupled_00000333,26.4,gnb_1,2
1.0,sumo_coupled_00000334,26.4,gnb_2,5
1.0,sumo_coupled_00000335,26.5,gnb_1,2
1.0,sumo_coupled_00000336,26.5,gnb_2,5
1.0,sumo_coupled_00000337,26.6,gnb_1,2
1.0,sumo_coupled_00000338,26.6,gnb_2,5
1.0,sumo_coupled_00000339,26.7,gnb_1,2
1.0,sumo_coupled_00000340,26.7,gnb_2,5
1.0,sumo_coupled_00000341,26.8,gnb_1,2
1.0,sumo_coupled_00000342,26.8,gnb_2,5
1.0,sumo_coupled_00000343,26.9,gnb_1,2
1.0,sumo_coupled_00000344,26.9,gnb_2,5
1.0,sumo_coupled_00000345,27,gnb_1,2
1.0,sumo_coupled_00000346,27,gnb_2,5
1.0,sumo_coupled_00000347,27.1,gnb_1,2
1.0,sumo_coupled_00000348,27.1,gnb_2,5
1.0,sumo_coupled_00000349,27.2,gnb_1,2
1.0,sumo_coupled_00000350,27.2,gnb_2,5
1.0,sumo_coupled_00000351,27.3,gnb_1,2
1.0,sumo_coupled_00000352,27.3,gnb_2,5
1.0,sumo_coupled_00000353,27.4,gnb_1,2
1.0,sumo_coupled_00000354,27.4,gnb_2,5
1.0,sumo_coupled_00000355,27.5,gnb_1,2
1.0,sumo_coupled_00000356,27.5,gnb_2,5
1.0,sumo_coupled_00000357,27.6,gnb_1,2
1.0,sumo_coupled_00000358,27.6,gnb_2,5
1.0,sumo_coupled_00000359,27.7,gnb_1,2
1.0,sumo_coupled_00000360,27.7,gnb_2,5
1.0,sumo_coupled_00000361,27.8,gnb_1,2
1.0,sumo_coupled_00000362,27.8,gnb_2,5
