split_name,scenario_id,timestamp_s,serving_gnb,ue_ids,user_count,rb_available,total_rbs,rb_budget_ratio_snapshot,cqi_min,cqi_max,cqi_range,cqi_mean,previous_quality_min,previous_quality_max,previous_quality_range,previous_quality_mean,distance_mean_m,distance_range_m,mean_resource_cost,resource_cost_range,teacher_group_count,teacher_group_sizes,teacher_groups,teacher_utility,single_group_utility,teacher_gain_vs_single,teacher_avg_quality,single_avg_quality,teacher_switching,single_switching,teacher_rb_utilization,single_rb_utilization
full_bundle,simu5g_00000847,43.7,gnb_1,0|1|15|2|3|4|5,7,7,25,0.28,7,15,8,13.857142857142858,1,1,0,1.0,96.44840999474218,23.361761383230828,3.4761904761904767,2.1666666666666665,2,6|1,"[[0, 1, 3, 4, 5, 6], [2]]",0.6043435802277329,0.5471841780840183,0.05715940214371462,3.7142857142857144,3.0,0.5428571428571429,0.39999999999999997,1.0,0.7142857142857143
full_bundle,simu5g_00000849,43.8,gnb_1,0|1|15|2|3|4|5,7,7,25,0.28,7,15,8,13.857142857142858,1,1,0,1.0,96.73888030943166,23.95640795123093,3.4761904761904767,2.1666666666666665,2,6|1,"[[0, 1, 3, 4, 5, 6], [2]]",0.6043435802277329,0.5471841780840183,0.05715940214371462,3.7142857142857144,3.0,0.5428571428571429,0.39999999999999997,1.0,0.7142857142857143
full_bundle,simu5g_00000851,43.9,gnb_1,0|1|15|2|3|4|5,7,7,25,0.28,7,15,8,13.857142857142858,1,1,0,1.0,97.03886171160593,24.54780698914888,3.5,2.3333333333333335,2,6|1,"[[0, 1, 3, 4, 5, 6], [2]]",0.6043435802277329,0.5471841780840183,0.05715940214371462,3.7142857142857144,3.0,0.5428571428571429,0.39999999999999997,1.0,0.7142857142857143
full_bundle,simu5g_00000558,29.2,gnb_2,3|4|5|6,4,7,25,0.28,9,14,5,12.75,0,2,2,1.5,131.89349551465142,64.93511564048818,3.4999999999999996,1.3333333333333335,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000560,29.3,gnb_2,3|4|5|6,4,7,25,0.28,9,14,5,12.75,0,2,2,1.5,131.54565245088207,64.99910865489765,3.4999999999999996,1.3333333333333335,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000562,29.4,gnb_2,3|4|5|6,4,7,25,0.28,9,15,6,13.0,0,2,2,1.5,131.19923426817155,65.04183610593142,3.4999999999999996,1.3333333333333335,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000564,29.5,gnb_2,3|4|5|6,4,7,25,0.28,9,15,6,13.0,0,2,2,1.5,130.85434831168067,65.06530309529583,3.4999999999999996,1.3333333333333335,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000566,29.6,gnb_2,3|4|5|6,4,7,25,0.28,9,15,6,13.0,0,2,2,1.5,130.51106713889263,65.06729023779708,3.4999999999999996,1.3333333333333335,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000568,29.7,gnb_2,3|4|5|6,4,7,25,0.28,10,15,5,13.25,0,2,2,1.5,130.16928021918875,65.05016061245249,3.458333333333333,1.1666666666666665,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000570,29.8,gnb_2,3|4|5|6,4,7,25,0.28,10,15,5,13.25,0,2,2,1.5,129.82903154940453,65.01428396465656,3.458333333333333,1.1666666666666665,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000572,29.9,gnb_2,3|4|5|6,4,7,25,0.28,10,14,4,13.0,0,2,2,1.5,129.49094375512237,64.95746310299418,3.458333333333333,1.1666666666666665,2,3|1,"[[0, 1, 3], [2]]",0.6357926816608273,0.5971841780840182,0.038608503576809006,3.5,3.0,0.4,0.3,1.0,0.5714285714285714
full_bundle,simu5g_00000348,18.7,gnb_2,0|1|2|3|4,5,7,25,0.28,9,15,6,12.8,1,2,1,1.6,129.63452924938002,60.41109622350072,3.4333333333333327,1.0000000000000004,2,4|1,"[[0, 1, 2, 4], [3]]",0.6190851026110573,0.6071841780840184,0.011900924527038947,3.4,3.0,0.36,0.28,1.0,0.5714285714285714
full_bundle,simu5g_00000350,18.8,gnb_2,0|1|2|3|4,5,7,25,0.28,9,14,5,12.6,1,2,1,1.6,129.2169714033476,60.67085910241239,3.4333333333333327,1.0000000000000004,2,4|1,"[[0, 1, 2, 4], [3]]",0.6190851026110573,0.6071841780840184,0.011900924527038947,3.4,3.0,0.36,0.28,1.0,0.5714285714285714
full_bundle,simu5g_00000352,18.9,gnb_2,0|1|2|3|4,5,7,25,0.28,9,14,5,12.6,1,2,1,1.6,128.799404645795,60.918237908375914,3.4333333333333327,1.0000000000000004,2,4|1,"[[0, 1, 2, 4], [3]]",0.6190851026110573,0.6071841780840184,0.011900924527038947,3.4,3.0,0.36,0.28,1.0,0.5714285714285714
full_bundle,simu5g_00000354,19.0,gnb_2,0|1|2|3|4,5,7,25,0.28,9,14,5,12.6,1,2,1,1.6,128.382151852624,61.15419726228886,3.4333333333333327,1.0000000000000004,2,4|1,"[[0, 1, 2, 4], [3]]",0.6190851026110573,0.6071841780840184,0.011900924527038947,3.4,3.0,0.36,0.28,1.0,0.5714285714285714
