dispersion,load,seed,method,mean_utility,n_scenarios
low,heavy,seed_0007,Overlap graph (simple similarity),0.35593639169248775,15
low,heavy,seed_0007,Exact-regret graph (utility-aware),0.35593639169248775,15
low,heavy,seed_0007,CQI+cost 2-way union (paper method),0.35593639169248775,15
low,heavy,seed_0007,CQI+cost+regret-graph 3-way union,0.35593639169248775,15
low,heavy,seed_0008,CQI k-means,0.34939212393778635,15
low,heavy,seed_0008,Resource-cost k-means,0.34414817000993464,15
low,heavy,seed_0008,Full RB-profile k-means,0.34414817000993464,15
low,heavy,seed_0008,Block RB-profile k-means (5 blocks),0.34414817000993464,15
low,heavy,seed_0008,Overlap graph (simple similarity),0.34414817000993464,15
low,heavy,seed_0008,Exact-regret graph (utility-aware),0.34414817000993464,15
low,heavy,seed_0008,CQI+cost 2-way union (paper method),0.34939212393778635,15
low,heavy,seed_0008,CQI+cost+regret-graph 3-way union,0.34939212393778635,15
low,heavy,seed_0009,CQI k-means,0.35593639169248775,15
low,heavy,seed_0009,Resource-cost k-means,0.35593639169248775,15
low,heavy,seed_0009,Full RB-profile k-means,0.35593639169248775,15
low,heavy,seed_0009,Block RB-profile k-means (5 blocks),0.35593639169248775,15
low,heavy,seed_0009,Overlap graph (simple similarity),0.35593639169248775,15
low,heavy,seed_0009,Exact-regret graph (utility-aware),0.35593639169248775,15
low,heavy,seed_0009,CQI+cost 2-way union (paper method),0.35593639169248775,15
low,heavy,seed_0009,CQI+cost+regret-graph 3-way union,0.35593639169248775,15
low,heavy,seed_0010,CQI k-means,0.35593639169248775,15
low,heavy,seed_0010,Resource-cost k-means,0.35593639169248775,15
low,heavy,seed_0010,Full RB-profile k-means,0.35593639169248775,15
low,heavy,seed_0010,Block RB-profile k-means (5 blocks),0.35593639169248775,15
low,heavy,seed_0010,Overlap graph (simple similarity),0.35593639169248775,15
low,heavy,seed_0010,Exact-regret graph (utility-aware),0.35593639169248775,15
low,heavy,seed_0010,CQI+cost 2-way union (paper method),0.35593639169248775,15
low,heavy,seed_0010,CQI+cost+regret-graph 3-way union,0.35593639169248775,15
low,light,seed_0001,CQI k-means,0.529078111650274,15
low,light,seed_0001,Resource-cost k-means,0.529078111650274,15
low,light,seed_0001,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0001,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0001,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0001,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0001,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0001,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0002,CQI k-means,0.529078111650274,15
low,light,seed_0002,Resource-cost k-means,0.529078111650274,15
low,light,seed_0002,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0002,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0002,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0002,Exact-regret graph (utility-aware),0.529078111650274,15
low,light,seed_0002,CQI+cost 2-way union (paper method),0.529078111650274,15
low,light,seed_0002,CQI+cost+regret-graph 3-way union,0.529078111650274,15
low,light,seed_0003,CQI k-means,0.529078111650274,15
low,light,seed_0003,Resource-cost k-means,0.529078111650274,15
low,light,seed_0003,Full RB-profile k-means,0.529078111650274,15
low,light,seed_0003,Block RB-profile k-means (5 blocks),0.529078111650274,15
low,light,seed_0003,Overlap graph (simple similarity),0.529078111650274,15
low,light,seed_0003,Exact-regret graph (utility-aware),0.529078111650274,15
