candidate_seed,selected,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,0,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.6728882850657102,0.6728882850657102,0.0,0.05902904094773445,1.1049692206015296,-0.0005310629956457644,-0.00016397099622718282,0.4926779947309224,12,0.021291323462646648
9,1,0.958095238095238,0.9371428571428572,0.9371428571428572,0.6728882850657102,0.6728882850657102,0.0,0.05644557912603202,1.1156369750223136,-0.0004745613067182279,-0.00011502097318060231,0.5315537161866879,12,0.020439150316264792
11,0,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.6728882850657102,0.6728882850657102,0.0,0.06264109434494117,1.0693385926314904,-0.00038851675915652615,-0.00010243693680804588,0.4489771477544958,12,0.022662684565068463
