segment_id,ue_ids,serving_gnb,user_count,start_time_s,end_time_s,snapshot_count,mean_gain_vs_single,max_gain_vs_single,min_cqi_range,max_cqi_range,min_resource_cost_range,max_resource_cost_range
seg_01,0|1|2|3,gnb_2,4,14.0,15.1,12,0.038608503577,0.038608503577,5.0,6.0,1.166667,1.166667
seg_02,0|1|2|3,gnb_2,4,16.1,17.0,10,0.038608503577,0.038608503577,6.0,7.0,1.666667,1.666667
seg_03,0|1|2|3,gnb_2,4,17.6,17.7,2,0.038608503577,0.038608503577,6.0,6.0,1.666667,1.666667
