scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000348,3,3,12,704.0,30.3428919270825,10.0
simu5g_00000348,3,3,13,808.0,29.5146668459369,11.0
simu5g_00000348,3,3,14,888.0,25.5766584347158,12.0
simu5g_00000348,3,3,15,704.0,31.3393523106462,10.0
simu5g_00000348,3,3,16,808.0,33.7258701219551,11.0
simu5g_00000348,3,3,17,704.0,29.8208992854619,10.0
simu5g_00000348,3,3,18,704.0,26.926704011214,10.0
simu5g_00000348,3,3,19,608.0,26.4802322081692,9.0
simu5g_00000348,3,3,20,704.0,33.9890966297866,10.0
simu5g_00000348,3,3,21,528.0,18.0815608784598,8.0
simu5g_00000348,3,3,22,368.0,28.9219779777593,6.0
simu5g_00000348,3,3,23,808.0,26.2940753732311,11.0
simu5g_00000348,3,3,24,368.0,16.99438895605,6.0
simu5g_00000348,4,4,0,1128.0,21.3931470474768,14.0
simu5g_00000348,4,4,1,888.0,20.3328247534508,12.0
simu5g_00000348,4,4,2,1128.0,16.9559783232926,14.0
simu5g_00000348,4,4,3,368.0,8.50597962790278,6.0
simu5g_00000348,4,4,4,1128.0,20.9779052116584,14.0
simu5g_00000348,4,4,5,1128.0,16.5997205351152,14.0
simu5g_00000348,4,4,6,1128.0,9.0085049877562,14.0
simu5g_00000348,4,4,7,608.0,19.4456439452196,9.0
simu5g_00000348,4,4,8,808.0,20.24108406176,11.0
simu5g_00000348,4,4,9,1128.0,16.7790050093758,14.0
simu5g_00000348,4,4,10,984.0,15.9271803570773,13.0
simu5g_00000348,4,4,11,1128.0,15.6703744554941,14.0
simu5g_00000348,4,4,12,1160.0,21.9508590645048,15.0
simu5g_00000348,4,4,13,984.0,18.2355167513012,13.0
simu5g_00000348,4,4,14,1128.0,9.55474822697219,14.0
simu5g_00000348,4,4,15,888.0,14.3894788872849,12.0
simu5g_00000348,4,4,16,984.0,22.4915581484816,13.0
simu5g_00000348,4,4,17,984.0,11.4968614898404,13.0
simu5g_00000348,4,4,18,1160.0,20.3185254052109,15.0
