schema_version,scenario_id,timestamp_s,serving_gnb,rb_available,total_rbs,dispersion
1.0,simu5g_00000432,28.9,gnb_1,7,25,simu5g
1.0,simu5g_00000433,28.9,gnb_2,7,25,simu5g
1.0,simu5g_00000434,29.0,gnb_1,7,25,simu5g
1.0,simu5g_00000435,29.0,gnb_2,7,25,simu5g
1.0,simu5g_00000436,29.1,gnb_1,7,25,simu5g
1.0,simu5g_00000437,29.1,gnb_2,7,25,simu5g
1.0,simu5g_00000438,29.2,gnb_1,7,25,simu5g
1.0,simu5g_00000439,29.2,gnb_2,7,25,simu5g
1.0,simu5g_00000440,29.3,gnb_1,7,25,simu5g
1.0,simu5g_00000441,29.3,gnb_2,7,25,simu5g
1.0,simu5g_00000442,29.4,gnb_1,7,25,simu5g
1.0,simu5g_00000443,29.4,gnb_2,7,25,simu5g
1.0,simu5g_00000444,29.5,gnb_1,7,25,simu5g
1.0,simu5g_00000445,29.5,gnb_2,7,25,simu5g
1.0,simu5g_00000446,29.6,gnb_1,7,25,simu5g
1.0,simu5g_00000447,29.6,gnb_2,7,25,simu5g
1.0,simu5g_00000448,29.7,gnb_1,7,25,simu5g
1.0,simu5g_00000449,29.7,gnb_2,7,25,simu5g
1.0,simu5g_00000450,29.8,gnb_1,7,25,simu5g
1.0,simu5g_00000451,29.8,gnb_2,7,25,simu5g
1.0,simu5g_00000452,29.9,gnb_1,7,25,simu5g
1.0,simu5g_00000453,29.9,gnb_2,7,25,simu5g
1.0,simu5g_00000454,30.0,gnb_1,7,25,simu5g
1.0,simu5g_00000455,30.0,gnb_2,7,25,simu5g
1.0,simu5g_00000456,30.1,gnb_1,7,25,simu5g
1.0,simu5g_00000457,30.1,gnb_2,7,25,simu5g
1.0,simu5g_00000458,30.2,gnb_1,7,25,simu5g
1.0,simu5g_00000459,30.2,gnb_2,7,25,simu5g
1.0,simu5g_00000460,30.3,gnb_1,7,25,simu5g
1.0,simu5g_00000461,30.3,gnb_2,7,25,simu5g
1.0,simu5g_00000462,30.4,gnb_1,7,25,simu5g
1.0,simu5g_00000463,30.4,gnb_2,7,25,simu5g
1.0,simu5g_00000464,30.5,gnb_1,7,25,simu5g
1.0,simu5g_00000465,30.5,gnb_2,7,25,simu5g
1.0,simu5g_00000466,30.6,gnb_1,7,25,simu5g
1.0,simu5g_00000467,30.6,gnb_2,7,25,simu5g
1.0,simu5g_00000468,30.7,gnb_1,7,25,simu5g
1.0,simu5g_00000469,30.7,gnb_2,7,25,simu5g
1.0,simu5g_00000470,30.8,gnb_1,7,25,simu5g
1.0,simu5g_00000471,30.8,gnb_2,7,25,simu5g
1.0,simu5g_00000472,30.9,gnb_1,7,25,simu5g
1.0,simu5g_00000473,30.9,gnb_2,7,25,simu5g
1.0,simu5g_00000474,31.0,gnb_1,7,25,simu5g
1.0,simu5g_00000475,31.0,gnb_2,7,25,simu5g
1.0,simu5g_00000476,31.1,gnb_1,7,25,simu5g
1.0,simu5g_00000477,31.1,gnb_2,7,25,simu5g
1.0,simu5g_00000478,31.2,gnb_1,7,25,simu5g
1.0,simu5g_00000479,31.2,gnb_2,7,25,simu5g
1.0,simu5g_00000480,31.3,gnb_1,7,25,simu5g
1.0,simu5g_00000481,31.3,gnb_2,7,25,simu5g
1.0,simu5g_00000482,31.4,gnb_1,7,25,simu5g
1.0,simu5g_00000483,31.4,gnb_2,7,25,simu5g
1.0,simu5g_00000484,31.5,gnb_1,7,25,simu5g
1.0,simu5g_00000485,31.5,gnb_2,7,25,simu5g
1.0,simu5g_00000486,31.6,gnb_1,7,25,simu5g
1.0,simu5g_00000487,31.6,gnb_2,7,25,simu5g
1.0,simu5g_00000488,31.7,gnb_1,7,25,simu5g
1.0,simu5g_00000489,31.7,gnb_2,7,25,simu5g
1.0,simu5g_00000490,31.8,gnb_1,7,25,simu5g
1.0,simu5g_00000491,31.8,gnb_2,7,25,simu5g
1.0,simu5g_00000492,31.9,gnb_1,7,25,simu5g
1.0,simu5g_00000493,31.9,gnb_2,7,25,simu5g
1.0,simu5g_00000494,32.0,gnb_1,7,25,simu5g
1.0,simu5g_00000495,32.0,gnb_2,7,25,simu5g
1.0,simu5g_00000496,32.1,gnb_1,7,25,simu5g
1.0,simu5g_00000497,32.1,gnb_2,7,25,simu5g
1.0,simu5g_00000498,32.2,gnb_1,7,25,simu5g
1.0,simu5g_00000499,32.2,gnb_2,7,25,simu5g
1.0,simu5g_00000500,32.3,gnb_1,7,25,simu5g
1.0,simu5g_00000501,32.3,gnb_2,7,25,simu5g
1.0,simu5g_00000502,32.4,gnb_1,7,25,simu5g
1.0,simu5g_00000503,32.4,gnb_2,7,25,simu5g
1.0,simu5g_00000504,32.5,gnb_1,7,25,simu5g
1.0,simu5g_00000505,32.5,gnb_2,7,25,simu5g
1.0,simu5g_00000506,32.6,gnb_1,7,25,simu5g
1.0,simu5g_00000507,32.6,gnb_2,7,25,simu5g
1.0,simu5g_00000508,32.7,gnb_1,7,25,simu5g
1.0,simu5g_00000509,32.7,gnb_2,7,25,simu5g
1.0,simu5g_00000510,32.8,gnb_1,7,25,simu5g
1.0,simu5g_00000511,32.8,gnb_2,7,25,simu5g
1.0,simu5g_00000512,32.9,gnb_1,7,25,simu5g
1.0,simu5g_00000513,32.9,gnb_2,7,25,simu5g
1.0,simu5g_00000514,33.0,gnb_1,7,25,simu5g
1.0,simu5g_00000515,33.0,gnb_2,7,25,simu5g
1.0,simu5g_00000516,33.1,gnb_1,7,25,simu5g
1.0,simu5g_00000517,33.1,gnb_2,7,25,simu5g
1.0,simu5g_00000518,33.2,gnb_1,7,25,simu5g
1.0,simu5g_00000519,33.2,gnb_2,7,25,simu5g
1.0,simu5g_00000520,33.3,gnb_1,7,25,simu5g
1.0,simu5g_00000521,33.3,gnb_2,7,25,simu5g
1.0,simu5g_00000522,33.4,gnb_1,7,25,simu5g
1.0,simu5g_00000523,33.4,gnb_2,7,25,simu5g
1.0,simu5g_00000524,33.5,gnb_1,7,25,simu5g
1.0,simu5g_00000525,33.5,gnb_2,7,25,simu5g
1.0,simu5g_00000526,33.6,gnb_1,7,25,simu5g
1.0,simu5g_00000527,33.6,gnb_2,7,25,simu5g
1.0,simu5g_00000528,33.7,gnb_1,7,25,simu5g
1.0,simu5g_00000529,33.7,gnb_2,7,25,simu5g
1.0,simu5g_00000530,33.8,gnb_1,7,25,simu5g
1.0,simu5g_00000531,33.8,gnb_2,7,25,simu5g
1.0,simu5g_00000532,33.9,gnb_1,7,25,simu5g
1.0,simu5g_00000533,33.9,gnb_2,7,25,simu5g
1.0,simu5g_00000534,34.0,gnb_1,7,25,simu5g
1.0,simu5g_00000535,34.0,gnb_2,7,25,simu5g
1.0,simu5g_00000536,34.1,gnb_1,7,25,simu5g
1.0,simu5g_00000537,34.1,gnb_2,7,25,simu5g
1.0,simu5g_00000538,34.2,gnb_1,7,25,simu5g
1.0,simu5g_00000539,34.2,gnb_2,7,25,simu5g
1.0,simu5g_00000540,34.3,gnb_1,7,25,simu5g
1.0,simu5g_00000541,34.3,gnb_2,7,25,simu5g
1.0,simu5g_00000542,34.4,gnb_1,7,25,simu5g
1.0,simu5g_00000543,34.4,gnb_2,7,25,simu5g
1.0,simu5g_00000544,34.5,gnb_1,7,25,simu5g
1.0,simu5g_00000545,34.5,gnb_2,7,25,simu5g
1.0,simu5g_00000546,34.6,gnb_1,7,25,simu5g
1.0,simu5g_00000547,34.6,gnb_2,7,25,simu5g
1.0,simu5g_00000548,34.7,gnb_1,7,25,simu5g
1.0,simu5g_00000549,34.7,gnb_2,7,25,simu5g
1.0,simu5g_00000550,34.8,gnb_1,7,25,simu5g
1.0,simu5g_00000551,34.8,gnb_2,7,25,simu5g
1.0,simu5g_00000552,34.9,gnb_1,7,25,simu5g
1.0,simu5g_00000553,34.9,gnb_2,7,25,simu5g
1.0,simu5g_00000554,35.0,gnb_1,7,25,simu5g
1.0,simu5g_00000555,35.0,gnb_2,7,25,simu5g
1.0,simu5g_00000556,35.1,gnb_1,7,25,simu5g
1.0,simu5g_00000557,35.1,gnb_2,7,25,simu5g
1.0,simu5g_00000558,35.2,gnb_1,7,25,simu5g
1.0,simu5g_00000559,35.2,gnb_2,7,25,simu5g
1.0,simu5g_00000560,35.3,gnb_1,7,25,simu5g
1.0,simu5g_00000561,35.3,gnb_2,7,25,simu5g
1.0,simu5g_00000562,35.4,gnb_1,7,25,simu5g
1.0,simu5g_00000563,35.4,gnb_2,7,25,simu5g
1.0,simu5g_00000564,35.5,gnb_1,7,25,simu5g
1.0,simu5g_00000565,35.5,gnb_2,7,25,simu5g
1.0,simu5g_00000566,35.6,gnb_1,7,25,simu5g
1.0,simu5g_00000567,35.6,gnb_2,7,25,simu5g
1.0,simu5g_00000568,35.7,gnb_1,7,25,simu5g
1.0,simu5g_00000569,35.7,gnb_2,7,25,simu5g
1.0,simu5g_00000570,35.8,gnb_1,7,25,simu5g
1.0,simu5g_00000571,35.8,gnb_2,7,25,simu5g
1.0,simu5g_00000572,35.9,gnb_1,7,25,simu5g
1.0,simu5g_00000573,35.9,gnb_2,7,25,simu5g
1.0,simu5g_00000574,36.0,gnb_1,7,25,simu5g
1.0,simu5g_00000575,36.0,gnb_2,7,25,simu5g
1.0,simu5g_00000576,36.1,gnb_1,7,25,simu5g
1.0,simu5g_00000577,36.1,gnb_2,7,25,simu5g
1.0,simu5g_00000578,36.2,gnb_1,7,25,simu5g
1.0,simu5g_00000579,36.2,gnb_2,7,25,simu5g
1.0,simu5g_00000580,36.3,gnb_1,7,25,simu5g
1.0,simu5g_00000581,36.3,gnb_2,7,25,simu5g
1.0,simu5g_00000582,36.4,gnb_1,7,25,simu5g
1.0,simu5g_00000583,36.4,gnb_2,7,25,simu5g
1.0,simu5g_00000584,36.5,gnb_1,7,25,simu5g
1.0,simu5g_00000585,36.5,gnb_2,7,25,simu5g
1.0,simu5g_00000586,36.6,gnb_1,7,25,simu5g
1.0,simu5g_00000587,36.6,gnb_2,7,25,simu5g
1.0,simu5g_00000588,36.7,gnb_1,7,25,simu5g
1.0,simu5g_00000589,36.7,gnb_2,7,25,simu5g
1.0,simu5g_00000590,36.8,gnb_1,7,25,simu5g
1.0,simu5g_00000591,36.8,gnb_2,7,25,simu5g
1.0,simu5g_00000592,36.9,gnb_1,7,25,simu5g
1.0,simu5g_00000593,36.9,gnb_2,7,25,simu5g
1.0,simu5g_00000594,37.0,gnb_1,7,25,simu5g
1.0,simu5g_00000595,37.0,gnb_2,7,25,simu5g
1.0,simu5g_00000596,37.1,gnb_1,7,25,simu5g
1.0,simu5g_00000597,37.1,gnb_2,7,25,simu5g
1.0,simu5g_00000598,37.2,gnb_1,7,25,simu5g
1.0,simu5g_00000599,37.2,gnb_2,7,25,simu5g
1.0,simu5g_00000600,37.3,gnb_1,7,25,simu5g
1.0,simu5g_00000601,37.3,gnb_2,7,25,simu5g
1.0,simu5g_00000602,37.4,gnb_1,7,25,simu5g
1.0,simu5g_00000603,37.4,gnb_2,7,25,simu5g
1.0,simu5g_00000604,37.5,gnb_1,7,25,simu5g
1.0,simu5g_00000605,37.5,gnb_2,7,25,simu5g
1.0,simu5g_00000606,37.6,gnb_1,7,25,simu5g
1.0,simu5g_00000607,37.6,gnb_2,7,25,simu5g
1.0,simu5g_00000608,37.7,gnb_1,7,25,simu5g
1.0,simu5g_00000609,37.7,gnb_2,7,25,simu5g
1.0,simu5g_00000610,37.8,gnb_1,7,25,simu5g
1.0,simu5g_00000611,37.8,gnb_2,7,25,simu5g
1.0,simu5g_00000612,37.9,gnb_1,7,25,simu5g
1.0,simu5g_00000613,37.9,gnb_2,7,25,simu5g
1.0,simu5g_00000614,38.0,gnb_1,7,25,simu5g
1.0,simu5g_00000615,38.0,gnb_2,7,25,simu5g
1.0,simu5g_00000616,38.1,gnb_1,7,25,simu5g
1.0,simu5g_00000617,38.1,gnb_2,7,25,simu5g
1.0,simu5g_00000618,38.2,gnb_1,7,25,simu5g
1.0,simu5g_00000619,38.2,gnb_2,7,25,simu5g
1.0,simu5g_00000620,38.3,gnb_1,7,25,simu5g
1.0,simu5g_00000621,38.3,gnb_2,7,25,simu5g
1.0,simu5g_00000622,38.4,gnb_1,7,25,simu5g
1.0,simu5g_00000623,38.4,gnb_2,7,25,simu5g
1.0,simu5g_00000624,38.5,gnb_1,7,25,simu5g
1.0,simu5g_00000625,38.5,gnb_2,7,25,simu5g
1.0,simu5g_00000626,38.6,gnb_1,7,25,simu5g
1.0,simu5g_00000627,38.6,gnb_2,7,25,simu5g
1.0,simu5g_00000628,38.7,gnb_1,7,25,simu5g
1.0,simu5g_00000629,38.7,gnb_2,7,25,simu5g
1.0,simu5g_00000630,38.8,gnb_1,7,25,simu5g
1.0,simu5g_00000631,38.8,gnb_2,7,25,simu5g
1.0,simu5g_00000632,38.9,gnb_1,7,25,simu5g
1.0,simu5g_00000633,38.9,gnb_2,7,25,simu5g
1.0,simu5g_00000634,39.0,gnb_1,7,25,simu5g
1.0,simu5g_00000635,39.0,gnb_2,7,25,simu5g
1.0,simu5g_00000636,39.1,gnb_1,7,25,simu5g
1.0,simu5g_00000637,39.1,gnb_2,7,25,simu5g
1.0,simu5g_00000638,39.2,gnb_1,7,25,simu5g
1.0,simu5g_00000639,39.2,gnb_2,7,25,simu5g
1.0,simu5g_00000640,39.3,gnb_1,7,25,simu5g
1.0,simu5g_00000641,39.3,gnb_2,7,25,simu5g
1.0,simu5g_00000642,39.4,gnb_1,7,25,simu5g
1.0,simu5g_00000643,39.4,gnb_2,7,25,simu5g
1.0,simu5g_00000644,39.5,gnb_1,7,25,simu5g
1.0,simu5g_00000645,39.5,gnb_2,7,25,simu5g
1.0,simu5g_00000646,39.6,gnb_1,7,25,simu5g
1.0,simu5g_00000647,39.6,gnb_2,7,25,simu5g
1.0,simu5g_00000648,39.7,gnb_1,7,25,simu5g
1.0,simu5g_00000649,39.7,gnb_2,7,25,simu5g
1.0,simu5g_00000650,39.8,gnb_1,7,25,simu5g
1.0,simu5g_00000651,39.8,gnb_2,7,25,simu5g
1.0,simu5g_00000652,39.9,gnb_1,7,25,simu5g
1.0,simu5g_00000653,39.9,gnb_2,7,25,simu5g
1.0,simu5g_00000654,40.0,gnb_1,7,25,simu5g
1.0,simu5g_00000655,40.0,gnb_2,7,25,simu5g
1.0,simu5g_00000656,40.1,gnb_1,7,25,simu5g
1.0,simu5g_00000657,40.1,gnb_2,7,25,simu5g
1.0,simu5g_00000658,40.2,gnb_1,7,25,simu5g
1.0,simu5g_00000659,40.2,gnb_2,7,25,simu5g
1.0,simu5g_00000660,40.3,gnb_1,7,25,simu5g
1.0,simu5g_00000661,40.3,gnb_2,7,25,simu5g
1.0,simu5g_00000662,40.4,gnb_1,7,25,simu5g
1.0,simu5g_00000663,40.4,gnb_2,7,25,simu5g
1.0,simu5g_00000664,40.5,gnb_1,7,25,simu5g
1.0,simu5g_00000665,40.5,gnb_2,7,25,simu5g
1.0,simu5g_00000666,40.6,gnb_1,7,25,simu5g
1.0,simu5g_00000667,40.6,gnb_2,7,25,simu5g
1.0,simu5g_00000668,40.7,gnb_1,7,25,simu5g
1.0,simu5g_00000669,40.7,gnb_2,7,25,simu5g
1.0,simu5g_00000670,40.8,gnb_1,7,25,simu5g
1.0,simu5g_00000671,40.8,gnb_2,7,25,simu5g
1.0,simu5g_00000672,40.9,gnb_1,7,25,simu5g
1.0,simu5g_00000673,40.9,gnb_2,7,25,simu5g
1.0,simu5g_00000674,41.0,gnb_1,7,25,simu5g
1.0,simu5g_00000675,41.0,gnb_2,7,25,simu5g
1.0,simu5g_00000676,41.1,gnb_1,7,25,simu5g
1.0,simu5g_00000677,41.1,gnb_2,7,25,simu5g
1.0,simu5g_00000678,41.2,gnb_1,7,25,simu5g
1.0,simu5g_00000679,41.2,gnb_2,7,25,simu5g
1.0,simu5g_00000680,41.3,gnb_1,7,25,simu5g
1.0,simu5g_00000681,41.3,gnb_2,7,25,simu5g
1.0,simu5g_00000682,41.4,gnb_1,7,25,simu5g
1.0,simu5g_00000683,41.4,gnb_2,7,25,simu5g
1.0,simu5g_00000684,41.5,gnb_1,7,25,simu5g
1.0,simu5g_00000685,41.5,gnb_2,7,25,simu5g
1.0,simu5g_00000686,41.6,gnb_1,7,25,simu5g
1.0,simu5g_00000687,41.6,gnb_2,7,25,simu5g
1.0,simu5g_00000688,41.7,gnb_1,7,25,simu5g
1.0,simu5g_00000689,41.7,gnb_2,7,25,simu5g
1.0,simu5g_00000690,41.8,gnb_1,7,25,simu5g
1.0,simu5g_00000691,41.8,gnb_2,7,25,simu5g
1.0,simu5g_00000692,41.9,gnb_1,7,25,simu5g
1.0,simu5g_00000693,41.9,gnb_2,7,25,simu5g
1.0,simu5g_00000694,42.0,gnb_1,7,25,simu5g
1.0,simu5g_00000695,42.0,gnb_2,7,25,simu5g
1.0,simu5g_00000696,42.1,gnb_1,7,25,simu5g
1.0,simu5g_00000697,42.1,gnb_2,7,25,simu5g
1.0,simu5g_00000698,42.2,gnb_1,7,25,simu5g
1.0,simu5g_00000699,42.2,gnb_2,7,25,simu5g
1.0,simu5g_00000700,42.3,gnb_1,7,25,simu5g
1.0,simu5g_00000701,42.3,gnb_2,7,25,simu5g
1.0,simu5g_00000702,42.4,gnb_1,7,25,simu5g
1.0,simu5g_00000703,42.4,gnb_2,7,25,simu5g
1.0,simu5g_00000704,42.5,gnb_1,7,25,simu5g
1.0,simu5g_00000705,42.5,gnb_2,7,25,simu5g
1.0,simu5g_00000706,42.6,gnb_1,7,25,simu5g
1.0,simu5g_00000707,42.6,gnb_2,7,25,simu5g
1.0,simu5g_00000708,42.7,gnb_1,7,25,simu5g
1.0,simu5g_00000709,42.7,gnb_2,7,25,simu5g
1.0,simu5g_00000710,42.8,gnb_1,7,25,simu5g
1.0,simu5g_00000711,42.8,gnb_2,7,25,simu5g
1.0,simu5g_00000712,42.9,gnb_1,7,25,simu5g
1.0,simu5g_00000713,42.9,gnb_2,7,25,simu5g
1.0,simu5g_00000714,43.0,gnb_1,7,25,simu5g
1.0,simu5g_00000715,43.0,gnb_2,7,25,simu5g
1.0,simu5g_00000716,43.1,gnb_1,7,25,simu5g
1.0,simu5g_00000717,43.1,gnb_2,7,25,simu5g
1.0,simu5g_00000718,43.2,gnb_1,7,25,simu5g
1.0,simu5g_00000719,43.2,gnb_2,7,25,simu5g
1.0,simu5g_00000720,43.3,gnb_1,7,25,simu5g
1.0,simu5g_00000721,43.3,gnb_2,7,25,simu5g
1.0,simu5g_00000722,43.4,gnb_1,7,25,simu5g
1.0,simu5g_00000723,43.4,gnb_2,7,25,simu5g
1.0,simu5g_00000724,43.5,gnb_1,7,25,simu5g
1.0,simu5g_00000725,43.5,gnb_2,7,25,simu5g
1.0,simu5g_00000726,43.6,gnb_1,7,25,simu5g
1.0,simu5g_00000727,43.6,gnb_2,7,25,simu5g
1.0,simu5g_00000728,43.7,gnb_1,7,25,simu5g
1.0,simu5g_00000729,43.7,gnb_2,7,25,simu5g
1.0,simu5g_00000730,43.8,gnb_1,7,25,simu5g
1.0,simu5g_00000731,43.8,gnb_2,7,25,simu5g
1.0,simu5g_00000732,43.9,gnb_1,7,25,simu5g
1.0,simu5g_00000733,43.9,gnb_2,7,25,simu5g
1.0,simu5g_00000734,44.0,gnb_1,7,25,simu5g
1.0,simu5g_00000735,44.0,gnb_2,7,25,simu5g
1.0,simu5g_00000736,44.1,gnb_1,7,25,simu5g
1.0,simu5g_00000737,44.1,gnb_2,7,25,simu5g
1.0,simu5g_00000738,44.2,gnb_1,7,25,simu5g
1.0,simu5g_00000739,44.2,gnb_2,7,25,simu5g
1.0,simu5g_00000740,44.3,gnb_1,7,25,simu5g
1.0,simu5g_00000741,44.3,gnb_2,7,25,simu5g
1.0,simu5g_00000742,44.4,gnb_1,7,25,simu5g
1.0,simu5g_00000743,44.4,gnb_2,7,25,simu5g
1.0,simu5g_00000744,44.5,gnb_1,7,25,simu5g
1.0,simu5g_00000745,44.5,gnb_2,7,25,simu5g
1.0,simu5g_00000746,44.6,gnb_1,7,25,simu5g
1.0,simu5g_00000747,44.6,gnb_2,7,25,simu5g
1.0,simu5g_00000748,44.7,gnb_1,7,25,simu5g
1.0,simu5g_00000749,44.7,gnb_2,7,25,simu5g
1.0,simu5g_00000750,44.8,gnb_1,7,25,simu5g
1.0,simu5g_00000751,44.8,gnb_2,7,25,simu5g
1.0,simu5g_00000752,44.9,gnb_1,7,25,simu5g
1.0,simu5g_00000753,44.9,gnb_2,7,25,simu5g
1.0,simu5g_00000754,45.0,gnb_1,7,25,simu5g
1.0,simu5g_00000755,45.0,gnb_2,7,25,simu5g
1.0,simu5g_00000756,45.1,gnb_1,7,25,simu5g
1.0,simu5g_00000757,45.1,gnb_2,7,25,simu5g
1.0,simu5g_00000758,45.2,gnb_1,7,25,simu5g
1.0,simu5g_00000759,45.2,gnb_2,7,25,simu5g
1.0,simu5g_00000760,45.3,gnb_1,7,25,simu5g
1.0,simu5g_00000761,45.3,gnb_2,7,25,simu5g
1.0,simu5g_00000762,45.4,gnb_1,7,25,simu5g
1.0,simu5g_00000763,45.4,gnb_2,7,25,simu5g
1.0,simu5g_00000764,45.5,gnb_1,7,25,simu5g
1.0,simu5g_00000765,45.5,gnb_2,7,25,simu5g
1.0,simu5g_00000766,45.6,gnb_1,7,25,simu5g
1.0,simu5g_00000767,45.6,gnb_2,7,25,simu5g
1.0,simu5g_00000768,45.7,gnb_1,7,25,simu5g
1.0,simu5g_00000769,45.7,gnb_2,7,25,simu5g
1.0,simu5g_00000770,45.8,gnb_1,7,25,simu5g
1.0,simu5g_00000771,45.8,gnb_2,7,25,simu5g
1.0,simu5g_00000772,45.9,gnb_1,7,25,simu5g
1.0,simu5g_00000773,45.9,gnb_2,7,25,simu5g
1.0,simu5g_00000774,46.0,gnb_1,7,25,simu5g
1.0,simu5g_00000775,46.0,gnb_2,7,25,simu5g
1.0,simu5g_00000776,46.1,gnb_1,7,25,simu5g
1.0,simu5g_00000777,46.1,gnb_2,7,25,simu5g
1.0,simu5g_00000778,46.2,gnb_1,7,25,simu5g
1.0,simu5g_00000779,46.2,gnb_2,7,25,simu5g
1.0,simu5g_00000780,46.3,gnb_1,7,25,simu5g
1.0,simu5g_00000781,46.3,gnb_2,7,25,simu5g
1.0,simu5g_00000782,46.4,gnb_1,7,25,simu5g
1.0,simu5g_00000783,46.4,gnb_2,7,25,simu5g
1.0,simu5g_00000784,46.5,gnb_1,7,25,simu5g
1.0,simu5g_00000785,46.5,gnb_2,7,25,simu5g
1.0,simu5g_00000786,46.6,gnb_1,7,25,simu5g
1.0,simu5g_00000787,46.6,gnb_2,7,25,simu5g
1.0,simu5g_00000788,46.7,gnb_1,7,25,simu5g
1.0,simu5g_00000789,46.7,gnb_2,7,25,simu5g
1.0,simu5g_00000790,46.8,gnb_1,7,25,simu5g
1.0,simu5g_00000791,46.8,gnb_2,7,25,simu5g
1.0,simu5g_00000792,46.9,gnb_1,7,25,simu5g
1.0,simu5g_00000793,46.9,gnb_2,7,25,simu5g
1.0,simu5g_00000794,47.0,gnb_1,7,25,simu5g
1.0,simu5g_00000795,47.1,gnb_1,7,25,simu5g
1.0,simu5g_00000796,47.2,gnb_1,7,25,simu5g
1.0,simu5g_00000797,47.3,gnb_1,7,25,simu5g
1.0,simu5g_00000798,47.4,gnb_1,7,25,simu5g
1.0,simu5g_00000799,47.5,gnb_1,7,25,simu5g
1.0,simu5g_00000800,47.6,gnb_1,7,25,simu5g
1.0,simu5g_00000801,47.7,gnb_1,7,25,simu5g
1.0,simu5g_00000802,47.8,gnb_1,7,25,simu5g
1.0,simu5g_00000803,47.9,gnb_1,7,25,simu5g
1.0,simu5g_00000804,48.0,gnb_1,7,25,simu5g
1.0,simu5g_00000805,48.1,gnb_1,7,25,simu5g
1.0,simu5g_00000806,48.2,gnb_1,7,25,simu5g
1.0,simu5g_00000807,48.3,gnb_1,7,25,simu5g
1.0,simu5g_00000808,48.4,gnb_1,7,25,simu5g
1.0,simu5g_00000809,48.5,gnb_1,7,25,simu5g
1.0,simu5g_00000810,48.6,gnb_1,7,25,simu5g
1.0,simu5g_00000811,48.7,gnb_1,7,25,simu5g
1.0,simu5g_00000812,48.8,gnb_1,7,25,simu5g
1.0,simu5g_00000813,48.9,gnb_1,7,25,simu5g
1.0,simu5g_00000814,49.0,gnb_1,7,25,simu5g
1.0,simu5g_00000815,49.0,gnb_2,7,25,simu5g
1.0,simu5g_00000816,49.1,gnb_1,7,25,simu5g
1.0,simu5g_00000817,49.1,gnb_2,7,25,simu5g
1.0,simu5g_00000818,49.2,gnb_1,7,25,simu5g
1.0,simu5g_00000819,49.2,gnb_2,7,25,simu5g
1.0,simu5g_00000820,49.3,gnb_1,7,25,simu5g
1.0,simu5g_00000821,49.3,gnb_2,7,25,simu5g
1.0,simu5g_00000822,49.4,gnb_1,7,25,simu5g
1.0,simu5g_00000823,49.4,gnb_2,7,25,simu5g
1.0,simu5g_00000824,49.5,gnb_1,7,25,simu5g
1.0,simu5g_00000825,49.5,gnb_2,7,25,simu5g
1.0,simu5g_00000826,49.6,gnb_1,7,25,simu5g
1.0,simu5g_00000827,49.6,gnb_2,7,25,simu5g
1.0,simu5g_00000828,49.7,gnb_1,7,25,simu5g
1.0,simu5g_00000829,49.7,gnb_2,7,25,simu5g
1.0,simu5g_00000830,49.8,gnb_1,7,25,simu5g
1.0,simu5g_00000831,49.8,gnb_2,7,25,simu5g
1.0,simu5g_00000832,49.9,gnb_1,7,25,simu5g
1.0,simu5g_00000833,49.9,gnb_2,7,25,simu5g
1.0,simu5g_00000834,50,gnb_1,7,25,simu5g
1.0,simu5g_00000835,50,gnb_2,7,25,simu5g
