scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000426,2,2,15.0,15.0,15.0,15.0,14.96,15,2,114.92086189727146,13.8924326877715,0.6568777120418056,226.65,195.488952828952,,,,
simu5g_00000426,3,3,14.48,14.48,14.04,14.08,14.08,14,2,93.44920006385853,11.1690938362584,-0.046064662522529554,226.65,275.695294136058,,,,
simu5g_00000427,4,0,13.16,13.16,13.16,13.16,14.08,14,2,113.10325114669621,8.7841676517129,0.5646184520677449,226.65,343.860182586277,,,,
simu5g_00000427,5,1,12.52,12.52,12.52,12.52,12.52,13,2,144.86686467362685,4.71182240279461,0.7647014316188662,226.65,390.779898810059,,,,
simu5g_00000427,6,2,14.84,14.84,14.84,14.84,14.84,15,2,161.25302086101664,1.65092019811995,0.8153957895935695,226.65,411.485034269317,,,,
simu5g_00000428,0,0,14.84,14.88,14.84,14.72,14.72,15,2,107.04208491801752,15.4959456799586,-0.5871271897939669,226.65,57.1526814923972,,,,
simu5g_00000428,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.90958539924436,14.5441477484691,0.07723190628995177,226.65,126.712192955253,,,,
simu5g_00000428,2,2,15.0,15.0,15.0,14.96,14.96,15,2,114.0139580533229,13.879398062896,0.6499293094272448,226.65,194.101013022663,,,,
simu5g_00000428,3,3,14.48,14.04,14.08,14.08,13.48,13,2,93.50738842222269,11.1831815817195,-0.05799567407044812,226.65,274.576975977886,,,,
simu5g_00000429,4,0,13.16,13.16,13.16,14.08,14.08,14,2,112.60889969097582,8.79695214295387,0.5592851679113606,226.65,342.980487371981,,,,
simu5g_00000429,5,1,12.52,12.52,12.52,12.52,12.52,13,2,144.50309971444076,4.76121326775965,0.763331566597944,226.65,390.303777483283,,,,
simu5g_00000429,6,2,14.84,14.84,14.84,14.84,14.84,15,2,161.11551844628855,1.68669012673456,0.815044798433996,226.65,411.316365256644,,,,
simu5g_00000430,0,0,14.88,14.84,14.72,14.72,14.84,15,2,107.95893860533165,15.4918702483863,-0.5964907247546912,226.65,55.6034944675585,,,,
simu5g_00000430,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.80938484595656,14.5417076688218,0.06056974367115235,226.65,125.25802218837,,,,
simu5g_00000430,2,2,15.0,15.0,14.96,14.96,14.96,15,2,113.1159935288698,13.8921554781506,0.6428073980209552,226.65,192.711797474848,,,,
simu5g_00000430,3,3,14.04,14.08,14.08,13.48,13.48,13,2,93.57896317742942,11.1913535860227,-0.069910577747178,226.65,273.457840619284,,,,
simu5g_00000431,4,0,13.16,13.16,14.08,14.08,14.08,14,2,112.12067189460835,8.77165672586858,0.5538971596403749,226.65,342.103321699394,,,,
simu5g_00000431,5,1,12.52,12.52,12.52,12.52,11.96,12,2,144.13743052977242,4.79479717602254,0.7619415537104096,226.65,389.824297765681,,,,
simu5g_00000431,6,2,14.84,14.84,14.84,14.84,14.84,15,2,160.97410576152615,1.73541489108315,0.8146827289217344,226.65,411.142823767536,,,,
simu5g_00000432,0,0,14.84,14.72,14.72,14.84,14.84,15,2,108.88993713386613,15.4889543697645,-0.605615199211169,226.65,54.054599030582,,,,
simu5g_00000432,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.73340988570601,14.5514296311447,0.04384560955538697,226.65,123.802879225256,,,,
simu5g_00000432,2,2,15.0,14.96,14.96,14.96,14.92,15,2,112.22855357443692,13.8840904292921,0.6355190917132504,226.65,191.323388431918,,,,
simu5g_00000432,3,3,14.08,14.08,13.48,13.48,13.52,14,2,93.66386694883388,11.1926815002901,-0.08179704490452282,226.65,272.338572469255,,,,
simu5g_00000433,4,0,13.16,14.08,14.08,14.08,14.08,14,2,111.63663832412124,8.78191921576113,0.548432223478993,226.65,341.225129777818,,,,
simu5g_00000433,5,1,12.52,12.52,12.52,11.96,11.96,12,2,143.7699120853452,4.82790912025165,0.7605312215030591,226.65,389.341506853655,,,,
simu5g_00000433,6,2,14.84,14.84,14.84,14.84,13.88,14,2,160.82921975074868,1.77884086587025,0.8143106077609341,226.65,410.964939680949,,,,
simu5g_00000434,0,0,14.72,14.72,14.84,14.84,14.44,14,2,109.83582901376474,15.5042731012066,-0.614515580986601,226.65,52.5041717204614,,,,
simu5g_00000434,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.68181034318795,14.547428637123,0.027089147679857217,226.65,122.348136361544,,,,
simu5g_00000434,2,2,14.96,14.96,14.96,14.92,14.92,15,2,111.3513916043817,13.8834777108543,0.6280571769529736,226.65,189.935040660833,,,,
simu5g_00000434,3,3,14.08,13.48,13.48,13.52,13.28,13,2,93.76194014297646,11.1803255374241,-0.09363564865551348,226.65,271.220539915513,,,,
simu5g_00000435,4,0,14.08,14.08,14.08,14.08,13.04,13,2,111.15817587752248,8.76827693847567,0.5429047535870384,226.65,340.348302083971,,,,
simu5g_00000435,5,1,12.52,12.52,11.96,11.96,11.96,12,2,143.4004100414167,4.86304405419318,0.7590996595950918,226.65,388.855202448236,,,,
simu5g_00000435,6,2,14.84,14.84,14.84,13.88,13.88,14,2,160.68129028227435,1.81704720283766,0.8139294545800175,226.65,410.783234960665,,,,
simu5g_00000436,0,0,14.72,14.84,14.84,14.44,14.44,14,2,110.7959560866633,15.5141196334024,-0.6231927832173844,226.65,50.9527597571212,,,,
simu5g_00000436,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.6545876758767,14.5647203221212,0.01028986869877195,226.65,120.891664329331,,,,
simu5g_00000436,2,2,14.96,14.96,14.92,14.92,14.92,15,2,110.48376073763444,13.8988119110158,0.6204093616301227,226.65,188.545159469731,,,,
simu5g_00000436,3,3,13.48,13.48,13.52,13.28,13.36,13,2,93.87319569523247,11.1772992255026,-0.10543148055990412,226.65,270.102809992962,,,,
simu5g_00000437,4,0,14.08,14.08,14.08,13.04,13.04,13,2,110.68352271124918,8.78816633265466,0.5372930314645732,226.65,339.469485450705,,,,
simu5g_00000437,5,1,12.52,11.96,11.96,11.96,11.96,12,2,143.02787126735223,4.9123491626454,0.7576423152478765,226.65,388.363967531972,,,,
simu5g_00000437,6,2,14.84,14.84,13.88,13.88,13.88,14,2,160.5310486902979,1.8463200639604,0.8135410814279571,226.65,410.598602954269,,,,
simu5g_00000438,0,0,14.84,14.84,14.44,14.44,14.88,15,2,111.76805913085101,15.4933574971032,-0.631634623894999,226.65,49.4034240074109,,,,
simu5g_00000438,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.65184450069515,14.57045061803,-0.00652473972977526,226.65,119.434619267528,,,,
simu5g_00000438,2,2,14.96,14.92,14.92,14.92,14.88,15,2,109.62824700151896,13.876577247587,0.6125930458784267,226.65,187.157501744973,,,,
simu5g_00000438,3,3,13.48,13.52,13.28,13.36,13.4,13,2,93.99762100125493,11.1781130460848,-0.11718383076417392,226.65,268.984998688354,,,,
simu5g_00000439,4,0,14.08,14.08,13.04,13.04,13.04,13,2,110.21428266134807,8.77970684865862,0.5316145362563517,226.65,338.591514765839,,,,
simu5g_00000439,5,1,11.96,11.96,11.96,11.96,11.96,12,2,142.65238557565016,4.96082550277304,0.756158998297932,226.65,387.867884981694,,,,
simu5g_00000439,6,2,14.84,13.88,13.88,13.88,13.92,14,2,160.37686819720574,1.89564338289575,0.8131411972431266,226.65,410.409038615979,,,,
simu5g_00000440,0,0,14.84,14.44,14.44,14.88,14.88,15,2,112.75204952003489,15.4773889755585,-0.6398492550445896,226.65,47.855685109855,,,,
simu5g_00000440,1,1,15.0,15.0,15.0,15.0,15.0,15,2,86.67353512020776,14.5431979827285,-0.023302390146460225,226.65,117.980299469256,,,,
simu5g_00000440,2,2,14.92,14.92,14.92,14.88,14.88,15,2,108.78423918267596,13.8677729591671,0.6045979173381034,226.65,185.770724449056,,,,
simu5g_00000440,3,3,13.52,13.28,13.36,13.4,13.72,14,2,94.13499806994204,11.1658397750685,-0.12887433513451899,226.65,267.868414710847,,,,
simu5g_00000441,4,0,14.08,13.04,13.04,13.04,13.04,13,2,109.74924160887056,8.79526984076947,0.5258531807211813,226.65,337.711987781762,,,,
simu5g_00000441,5,1,11.96,11.96,11.96,11.96,11.96,12,2,142.27428954861693,5.00520449617877,0.7546505055320428,226.65,387.367364532076,,,,
simu5g_00000441,6,2,13.88,13.88,13.88,13.92,13.96,14,2,160.218721657832,1.94537619854232,0.8127296214122535,226.65,410.214500996125,,,,
simu5g_00000442,0,0,14.44,14.44,14.88,14.88,14.96,15,2,113.7491483118431,15.4860364121512,-0.6478546839694227,226.65,46.3070814686399,,,,
