scenario_mode,load_level,seed,test_index,feature_mode,legra_utility,cqi_utility
ambiguous,light,23,20,history_only,0.6523995604755933,0.664145141040854
ambiguous,light,23,21,history_only,0.8916666666666667,0.8916666666666667
ambiguous,light,23,22,history_only,0.8716608011730421,0.868026037216758
ambiguous,light,23,23,history_only,0.8916666666666666,0.9025709585355194
ambiguous,light,23,24,history_only,0.9150709585355195,0.9126477825646632
ambiguous,light,23,25,history_only,0.8527187411001825,0.8525709585355195
ambiguous,light,23,26,history_only,0.693756513801891,0.6584942330630018
ambiguous,light,23,27,history_only,0.6707506041175936,0.6643542780030934
ambiguous,light,23,28,history_only,0.87931444923133,0.8791666666666668
ambiguous,light,23,29,history_only,0.875,0.8751477825646633
ambiguous,light,23,0,history_cost,0.6999172707842601,0.6543145556821165
ambiguous,light,23,1,history_cost,0.8711288984626598,0.8723404864480878
ambiguous,light,23,2,history_cost,0.5837166305783102,0.6036300030882655
ambiguous,light,23,3,history_cost,0.8447695279125685,0.8411347639562843
ambiguous,light,23,4,history_cost,0.9041666666666668,0.9078014306229508
ambiguous,light,23,5,history_cost,0.8626477825646632,0.8625000000000002
ambiguous,light,23,6,history_cost,0.7482594222045161,0.6571728640123361
ambiguous,light,23,7,history_cost,0.7103121305641625,0.6863015291795772
ambiguous,light,23,8,history_cost,0.9291666666666667,0.9291666666666668
ambiguous,light,23,9,history_cost,0.7449353966555506,0.714959348327494
ambiguous,light,23,10,history_cost,0.9083333333333335,0.9083333333333335
ambiguous,light,23,11,history_cost,0.6888223752927112,0.6874630047426199
ambiguous,light,23,12,history_cost,0.6874172707842602,0.7021265797954926
ambiguous,light,23,13,history_cost,0.7449383095558771,0.6673041795257236
ambiguous,light,23,14,history_cost,0.8291666666666667,0.8291666666666667
ambiguous,light,23,15,history_cost,0.9143912732604736,0.9180260372167579
ambiguous,light,23,16,history_cost,0.6574412224562036,0.6289419806869166
ambiguous,light,23,17,history_cost,0.9125000000000001,0.9125000000000001
ambiguous,light,23,18,history_cost,0.5678622759879001,0.615578775008232
ambiguous,light,23,19,history_cost,0.9416666666666668,0.9440898426375229
ambiguous,light,23,20,history_cost,0.61867164013475,0.664145141040854
ambiguous,light,23,21,history_cost,0.8916666666666667,0.8916666666666667
ambiguous,light,23,22,history_cost,0.8728723891584703,0.868026037216758
ambiguous,light,23,23,history_cost,0.8916666666666666,0.9025709585355194
ambiguous,light,23,24,history_cost,0.9125000000000001,0.9126477825646632
ambiguous,light,23,25,history_cost,0.8563535050564668,0.8525709585355195
ambiguous,light,23,26,history_cost,0.6849832999994373,0.6584942330630018
ambiguous,light,23,27,history_cost,0.6655658659885216,0.6643542780030934
ambiguous,light,23,28,history_cost,0.87931444923133,0.8791666666666668
ambiguous,light,23,29,history_cost,0.8775709585355194,0.8751477825646633
ambiguous,medium,9,0,history_only,0.9109042918688527,0.9048463519417123
ambiguous,medium,9,1,history_only,0.8916666666666667,0.8916666666666666
ambiguous,medium,9,2,history_only,0.9375,0.9375
ambiguous,medium,9,3,history_only,0.835224606593807,0.8317376252021861
ambiguous,medium,9,4,history_only,0.8666666666666667,0.8666666666666667
ambiguous,medium,9,5,history_only,0.9250000000000002,0.9250000000000002
ambiguous,medium,9,6,history_only,0.4901543115893117,0.5362601554581713
ambiguous,medium,9,7,history_only,0.9041666666666668,0.9041666666666668
ambiguous,medium,9,8,history_only,0.5999230965849133,0.5770078863684098
ambiguous,medium,9,9,history_only,0.47715454823825726,0.5124289223855661
ambiguous,medium,9,10,history_only,0.4603881335630136,0.41314862226910504
ambiguous,medium,9,11,history_only,0.8458333333333333,0.8591608011730423
ambiguous,medium,9,12,history_only,0.48735414098318114,0.4243342299867101
ambiguous,medium,9,13,history_only,0.8958333333333334,0.9043144492313298
ambiguous,medium,9,14,history_only,0.5040208076498478,0.4607402032856514
ambiguous,medium,9,15,history_only,0.5152587557086759,0.5341260816218417
ambiguous,medium,9,16,history_only,0.8416666666666667,0.8598404864480879
ambiguous,medium,9,17,history_only,0.8583333333333334,0.8586288984626599
ambiguous,medium,9,18,history_only,0.8457447783169406,0.8457447783169406
ambiguous,medium,9,19,history_only,0.45499084455616673,0.48916161826741006
ambiguous,medium,9,20,history_only,0.9333333333333332,0.9333333333333332
ambiguous,medium,9,21,history_only,0.875,0.875
ambiguous,medium,9,22,history_only,0.5839766133024543,0.6172033641316649
ambiguous,medium,9,23,history_only,0.8586288984626598,0.8728723891584703
ambiguous,medium,9,24,history_only,0.8250000000000001,0.8250000000000001
ambiguous,medium,9,25,history_only,0.8591608011730422,0.8603723891584704
ambiguous,medium,9,26,history_only,0.9208333333333334,0.9208333333333334
ambiguous,medium,9,27,history_only,0.5371194891568493,0.6154912510378764
ambiguous,medium,9,28,history_only,0.8438535050564667,0.841578111650274
ambiguous,medium,9,29,history_only,0.5314563026889588,0.5474920387004168
ambiguous,medium,9,0,history_cost,0.9133274678397089,0.9048463519417123
ambiguous,medium,9,1,history_cost,0.8916666666666666,0.8916666666666666
ambiguous,medium,9,2,history_cost,0.9375,0.9375
ambiguous,medium,9,3,history_cost,0.830526037216758,0.8317376252021861
ambiguous,medium,9,4,history_cost,0.8666666666666667,0.8666666666666667
ambiguous,medium,9,5,history_cost,0.9250000000000002,0.9250000000000002
ambiguous,medium,9,6,history_cost,0.5362601554581713,0.5362601554581713
ambiguous,medium,9,7,history_cost,0.9041666666666668,0.9041666666666668
ambiguous,medium,9,8,history_cost,0.5999230965849133,0.5770078863684098
ambiguous,medium,9,9,history_cost,0.5124289223855661,0.5124289223855661
ambiguous,medium,9,10,history_cost,0.42830645006629303,0.41314862226910504
ambiguous,medium,9,11,history_cost,0.8580969957522774,0.8591608011730423
ambiguous,medium,9,12,history_cost,0.40127502571811374,0.4243342299867101
ambiguous,medium,9,13,history_cost,0.8958333333333334,0.9043144492313298
ambiguous,medium,9,14,history_cost,0.44382121490492393,0.4607402032856514
ambiguous,medium,9,15,history_cost,0.547841219701743,0.5341260816218417
ambiguous,medium,9,16,history_cost,0.8610520744335158,0.8598404864480879
ambiguous,medium,9,17,history_cost,0.8634752504043721,0.8586288984626599
ambiguous,medium,9,18,history_cost,0.8457447783169406,0.8457447783169406
ambiguous,medium,9,19,history_cost,0.45499084455616673,0.48916161826741006
ambiguous,medium,9,20,history_cost,0.9333333333333332,0.9333333333333332
ambiguous,medium,9,21,history_cost,0.875,0.875
ambiguous,medium,9,22,history_cost,0.5704637776892466,0.6172033641316649
ambiguous,medium,9,23,history_cost,0.8583333333333334,0.8728723891584703
ambiguous,medium,9,24,history_cost,0.8455969957522774,0.8250000000000001
ambiguous,medium,9,25,history_cost,0.8541666666666669,0.8603723891584704
ambiguous,medium,9,26,history_cost,0.9208333333333334,0.9208333333333334
ambiguous,medium,9,27,history_cost,0.5916666666666668,0.6154912510378764
ambiguous,medium,9,28,history_cost,0.841578111650274,0.841578111650274
ambiguous,medium,9,29,history_cost,0.5397896360222921,0.5474920387004168
ambiguous,medium,17,0,history_only,0.8541666666666666,0.8541666666666666
ambiguous,medium,17,1,history_only,0.9083333333333333,0.9083333333333333
ambiguous,medium,17,2,history_only,0.8708333333333332,0.8708333333333332
ambiguous,medium,17,3,history_only,0.5287434951505802,0.5366339575989734
ambiguous,medium,17,4,history_only,0.4640082180473888,0.4483072461624598
ambiguous,medium,17,5,history_only,0.5418527780850989,0.5418527780850989
ambiguous,medium,17,6,history_only,0.5036604742074094,0.4558485276095268
ambiguous,medium,17,7,history_only,0.85,0.8537825465209474
ambiguous,medium,17,8,history_only,0.8458333333333333,0.8458333333333333
ambiguous,medium,17,9,history_only,0.5106634371919855,0.5210194447517656
ambiguous,medium,17,10,history_only,0.5580969957522773,0.544894726028006
ambiguous,medium,17,11,history_only,0.9,0.9
ambiguous,medium,17,12,history_only,0.9250000000000002,0.9249999999999999
ambiguous,medium,17,13,history_only,0.8500000000000001,0.8525709585355195
ambiguous,medium,17,14,history_only,0.8961288984626599,0.9008274678397088
ambiguous,medium,17,15,history_only,0.9458333333333334,0.9458333333333334
ambiguous,medium,17,16,history_only,0.6346841780840183,0.6550072516713809
ambiguous,medium,17,17,history_only,0.9125,0.9125
ambiguous,medium,17,18,history_only,0.9041666666666668,0.9041666666666668
ambiguous,medium,17,19,history_only,0.8777187411001824,0.8775709585355195
ambiguous,medium,17,20,history_only,0.8875000000000001,0.8875000000000001
ambiguous,medium,17,21,history_only,0.9,0.9013593705500913
ambiguous,medium,17,22,history_only,0.8874999999999998,0.8874999999999998
ambiguous,medium,17,23,history_only,0.8875000000000002,0.8875000000000001
ambiguous,medium,17,24,history_only,0.9333333333333332,0.9333333333333332
ambiguous,medium,17,25,history_only,0.875,0.875
ambiguous,medium,17,26,history_only,0.8152187411001827,0.8140071531147545
ambiguous,medium,17,27,history_only,0.3115741825053346,0.31980047401289124
ambiguous,medium,17,28,history_only,0.9041666666666668,0.9041666666666668
ambiguous,medium,17,29,history_only,0.875,0.875
ambiguous,medium,17,0,history_cost,0.8541666666666666,0.8541666666666666
ambiguous,medium,17,1,history_cost,0.9083333333333333,0.9083333333333333
ambiguous,medium,17,2,history_cost,0.8746158798542808,0.8708333333333332
ambiguous,medium,17,3,history_cost,0.5366339575989733,0.5366339575989734
ambiguous,medium,17,4,history_cost,0.46332417788950003,0.4483072461624598
ambiguous,medium,17,5,history_cost,0.5343330668432282,0.5418527780850989
ambiguous,medium,17,6,history_cost,0.5036604742074094,0.4558485276095268
ambiguous,medium,17,7,history_cost,0.85,0.8537825465209474
ambiguous,medium,17,8,history_cost,0.8458333333333333,0.8458333333333333
ambiguous,medium,17,9,history_cost,0.5185240832299218,0.5210194447517656
ambiguous,medium,17,10,history_cost,0.5754520863949691,0.544894726028006
ambiguous,medium,17,11,history_cost,0.9,0.9
ambiguous,medium,17,12,history_cost,0.9249999999999999,0.9249999999999999
ambiguous,medium,17,13,history_cost,0.8537825465209474,0.8525709585355195
ambiguous,medium,17,14,history_cost,0.8958333333333334,0.9008274678397088
ambiguous,medium,17,15,history_cost,0.9458333333333334,0.9458333333333334
ambiguous,medium,17,16,history_cost,0.6346841780840183,0.6550072516713809
ambiguous,medium,17,17,history_cost,0.9125,0.9125
ambiguous,medium,17,18,history_cost,0.9041666666666668,0.9041666666666668
ambiguous,medium,17,19,history_cost,0.8810579399271403,0.8775709585355195
ambiguous,medium,17,20,history_cost,0.8877955651293264,0.8875000000000001
ambiguous,medium,17,21,history_cost,0.9,0.9013593705500913
ambiguous,medium,17,22,history_cost,0.8874999999999998,0.8874999999999998
ambiguous,medium,17,23,history_cost,0.8926419170710388,0.8875000000000001
ambiguous,medium,17,24,history_cost,0.9333333333333332,0.9333333333333332
ambiguous,medium,17,25,history_cost,0.8752955651293264,0.875
ambiguous,medium,17,26,history_cost,0.8125,0.8140071531147545
ambiguous,medium,17,27,history_cost,0.35679051855758753,0.31980047401289124
ambiguous,medium,17,28,history_cost,0.9041666666666668,0.9041666666666668
ambiguous,medium,17,29,history_cost,0.875,0.875
ambiguous,medium,23,0,history_only,0.5384702813910583,0.527968195846244
ambiguous,medium,23,1,history_only,0.873552074433516,0.8723404864480878
ambiguous,medium,23,2,history_only,0.44594703354094295,0.44594703354094295
ambiguous,medium,23,3,history_only,0.8375,0.8375
ambiguous,medium,23,4,history_only,0.9041666666666668,0.9078014306229508
ambiguous,medium,23,5,history_only,0.8626477825646632,0.8625000000000002
ambiguous,medium,23,6,history_only,0.6500361723566379,0.5648984222662375
ambiguous,medium,23,7,history_only,0.5249260094852397,0.5478898665604293
ambiguous,medium,23,8,history_only,0.9291666666666668,0.9291666666666668
ambiguous,medium,23,9,history_only,0.5853412197017431,0.5509237305110438
ambiguous,medium,23,10,history_only,0.9083333333333335,0.9083333333333335
ambiguous,medium,23,11,history_only,0.5923272347173562,0.590801107766309
ambiguous,medium,23,12,history_only,0.6347043554847306,0.6347043554847306
ambiguous,medium,23,13,history_only,0.5223260743295689,0.5186774659354029
ambiguous,medium,23,14,history_only,0.8291666666666667,0.8291666666666667
ambiguous,medium,23,15,history_only,0.9121158798542807,0.9180260372167579
ambiguous,medium,23,16,history_only,0.5274040587465,0.47715454823825726
ambiguous,medium,23,17,history_only,0.9125,0.9125
ambiguous,medium,23,18,history_only,0.45348491858701445,0.44576516861922605
ambiguous,medium,23,19,history_only,0.9416666666666668,0.9440898426375229
ambiguous,medium,23,20,history_only,0.4520166250693893,0.4520166250693893
ambiguous,medium,23,21,history_only,0.8916666666666667,0.8916666666666667
ambiguous,medium,23,22,history_only,0.8666666666666667,0.8666666666666667
ambiguous,medium,23,23,history_only,0.8916666666666666,0.9025709585355194
ambiguous,medium,23,24,history_only,0.9162825465209474,0.9126477825646632
ambiguous,medium,23,25,history_only,0.8416666666666667,0.8416666666666667
ambiguous,medium,23,26,history_only,0.569967631044912,0.4779466001245236
ambiguous,medium,23,27,history_only,0.5415178530559662,0.5279312005888638
ambiguous,medium,23,28,history_only,0.8791666666666668,0.8791666666666668
ambiguous,medium,23,29,history_only,0.875,0.875
ambiguous,medium,23,0,history_cost,0.49003687617846575,0.527968195846244
ambiguous,medium,23,1,history_cost,0.8676419170710387,0.8723404864480878
ambiguous,medium,23,2,history_cost,0.44594703354094295,0.44594703354094295
ambiguous,medium,23,3,history_cost,0.8375,0.8375
ambiguous,medium,23,4,history_cost,0.9041666666666668,0.9078014306229508
ambiguous,medium,23,5,history_cost,0.8626477825646632,0.8625000000000002
ambiguous,medium,23,6,history_cost,0.6500361723566379,0.5648984222662375
ambiguous,medium,23,7,history_cost,0.5249260094852397,0.5478898665604293
ambiguous,medium,23,8,history_cost,0.9291666666666667,0.9291666666666668
ambiguous,medium,23,9,history_cost,0.6154912510378764,0.5509237305110438
ambiguous,medium,23,10,history_cost,0.9083333333333333,0.9083333333333335
ambiguous,medium,23,11,history_cost,0.6230201717231335,0.590801107766309
ambiguous,medium,23,12,history_cost,0.6347043554847306,0.6347043554847306
ambiguous,medium,23,13,history_cost,0.5499260094852396,0.5186774659354029
ambiguous,medium,23,14,history_cost,0.8291666666666667,0.8291666666666667
ambiguous,medium,23,15,history_cost,0.9143912732604736,0.9180260372167579
ambiguous,medium,23,16,history_cost,0.5284071650762077,0.47715454823825726
ambiguous,medium,23,17,history_cost,0.9125000000000001,0.9125
ambiguous,medium,23,18,history_cost,0.421274195865484,0.44576516861922605
ambiguous,medium,23,19,history_cost,0.9416666666666668,0.9440898426375229
ambiguous,medium,23,20,history_cost,0.47493183528589267,0.4520166250693893
ambiguous,medium,23,21,history_cost,0.8916666666666667,0.8916666666666667
ambiguous,medium,23,22,history_cost,0.8728723891584703,0.8666666666666667
ambiguous,medium,23,23,history_cost,0.8916666666666666,0.9025709585355194
ambiguous,medium,23,24,history_cost,0.9125000000000001,0.9126477825646632
ambiguous,medium,23,25,history_cost,0.8416666666666667,0.8416666666666667
ambiguous,medium,23,26,history_cost,0.5493250077850615,0.4779466001245236
ambiguous,medium,23,27,history_cost,0.5018574165632551,0.5279312005888638
ambiguous,medium,23,28,history_cost,0.87931444923133,0.8791666666666668
ambiguous,medium,23,29,history_cost,0.875,0.875
ambiguous,heavy,9,0,history_only,0.9,0.9
ambiguous,heavy,9,1,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,2,history_only,0.9375,0.9375
ambiguous,heavy,9,3,history_only,0.6346841780840183,0.6346841780840183
ambiguous,heavy,9,4,history_only,0.6305175114173517,0.6305175114173517
ambiguous,heavy,9,5,history_only,0.8624114449836072,0.8624114449836072
ambiguous,heavy,9,6,history_only,0.3072600061765311,0.2998923676249354
ambiguous,heavy,9,7,history_only,0.8749114449836073,0.8749114449836073
ambiguous,heavy,9,8,history_only,0.3055133944350991,0.3586567779691781
ambiguous,heavy,9,9,history_only,0.12796819584624378,0.2652587557086758
ambiguous,heavy,9,10,history_only,0.12796819584624383,0.12815900761423513
ambiguous,heavy,9,11,history_only,0.651350844750685,0.651350844750685
ambiguous,heavy,9,12,history_only,0.1761322121667641,0.11313751285905684
ambiguous,heavy,9,13,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,9,14,history_only,0.19096289515395118,0.19096289515395115
ambiguous,heavy,9,15,history_only,0.26695229376936574,0.18752220739934322
ambiguous,heavy,9,16,history_only,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,17,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,18,history_only,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,19,history_only,0.18282037358860914,0.22162608162184175
ambiguous,heavy,9,20,history_only,0.9333333333333332,0.9333333333333332
ambiguous,heavy,9,21,history_only,0.6221841780840184,0.6221841780840184
ambiguous,heavy,9,22,history_only,0.30261631008988604,0.27139142979550984
ambiguous,heavy,9,23,history_only,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,24,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,25,history_only,0.6763508447506851,0.6763508447506851
ambiguous,heavy,9,26,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,9,27,history_only,0.2104380075673021,0.20812426112832513
ambiguous,heavy,9,28,history_only,0.6846841780840182,0.6846841780840182
ambiguous,heavy,9,29,history_only,0.30599042385507746,0.29028945197014844
ambiguous,heavy,9,0,history_cost,0.9,0.9
ambiguous,heavy,9,1,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,2,history_cost,0.9375,0.9375
ambiguous,heavy,9,3,history_cost,0.6346841780840183,0.6346841780840183
ambiguous,heavy,9,4,history_cost,0.6305175114173517,0.6305175114173517
ambiguous,heavy,9,5,history_cost,0.8624114449836072,0.8624114449836072
ambiguous,heavy,9,6,history_cost,0.302524103882344,0.2998923676249354
ambiguous,heavy,9,7,history_cost,0.8749114449836073,0.8749114449836073
ambiguous,heavy,9,8,history_cost,0.3586567779691781,0.3586567779691781
ambiguous,heavy,9,9,history_cost,0.15946554550009742,0.2652587557086758
ambiguous,heavy,9,10,history_cost,0.12796819584624383,0.12815900761423513
ambiguous,heavy,9,11,history_cost,0.651350844750685,0.651350844750685
ambiguous,heavy,9,12,history_cost,0.1761322121667641,0.11313751285905684
ambiguous,heavy,9,13,history_cost,0.841578111650274,0.841578111650274
ambiguous,heavy,9,14,history_cost,0.19096289515395118,0.19096289515395115
ambiguous,heavy,9,15,history_cost,0.32994699307707304,0.18752220739934322
ambiguous,heavy,9,16,history_cost,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,17,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,18,history_cost,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,19,history_cost,0.20579357814113808,0.22162608162184175
ambiguous,heavy,9,20,history_cost,0.9333333333333332,0.9333333333333332
ambiguous,heavy,9,21,history_cost,0.6221841780840184,0.6221841780840184
ambiguous,heavy,9,22,history_cost,0.31744699307707314,0.27139142979550984
ambiguous,heavy,9,23,history_cost,0.6555175114173516,0.6555175114173516
ambiguous,heavy,9,24,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,9,25,history_cost,0.6763508447506851,0.6763508447506851
ambiguous,heavy,9,26,history_cost,0.841578111650274,0.841578111650274
ambiguous,heavy,9,27,history_cost,0.2104380075673021,0.20812426112832513
ambiguous,heavy,9,28,history_cost,0.6846841780840182,0.6846841780840182
ambiguous,heavy,9,29,history_cost,0.18863221216676418,0.29028945197014844
ambiguous,heavy,17,0,history_only,0.6513508447506849,0.6513508447506849
ambiguous,heavy,17,1,history_only,0.8540781116502739,0.8540781116502739
ambiguous,heavy,17,2,history_only,0.6180175114173516,0.6180175114173516
ambiguous,heavy,17,3,history_only,0.24122879261499472,0.23729092779499175
ambiguous,heavy,17,4,history_only,0.1576295618206178,0.23708848008521943
ambiguous,heavy,17,5,history_only,0.3211189604360324,0.1955111853566005
ambiguous,heavy,17,6,history_only,0.16391842981875115,0.19049340753500763
ambiguous,heavy,17,7,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,17,8,history_only,0.6513508447506849,0.6513508447506849
ambiguous,heavy,17,9,history_only,0.22712161078217874,0.23192542237534244
ambiguous,heavy,17,10,history_only,0.25842212614284626,0.13262956182061783
ambiguous,heavy,17,11,history_only,0.6221841780840184,0.6221841780840184
ambiguous,heavy,17,12,history_only,0.8457447783169406,0.8457447783169406
ambiguous,heavy,17,13,history_only,0.6555175114173516,0.6555175114173516
ambiguous,heavy,17,14,history_only,0.8749114449836073,0.8749114449836073
ambiguous,heavy,17,15,history_only,0.9458333333333333,0.9458333333333333
ambiguous,heavy,17,16,history_only,0.43510305835915436,0.43510305835915436
ambiguous,heavy,17,17,history_only,0.8415781116502737,0.8415781116502737
ambiguous,heavy,17,18,history_only,0.8582447783169407,0.8582447783169407
ambiguous,heavy,17,19,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,17,20,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,17,21,history_only,0.8457447783169405,0.8457447783169405
ambiguous,heavy,17,22,history_only,0.6096841780840183,0.6096841780840183
ambiguous,heavy,17,23,history_only,0.8665781116502739,0.8665781116502739
ambiguous,heavy,17,24,history_only,0.8540781116502739,0.8540781116502739
ambiguous,heavy,17,25,history_only,0.6305175114173517,0.6305175114173517
ambiguous,heavy,17,26,history_only,0.626350844750685,0.626350844750685
ambiguous,heavy,17,27,history_only,-0.04533260007967806,0.024648114243642234
ambiguous,heavy,17,28,history_only,0.6263508447506849,0.6263508447506849
ambiguous,heavy,17,29,history_only,0.6471841780840183,0.6471841780840183
ambiguous,heavy,17,0,history_cost,0.6513508447506849,0.6513508447506849
ambiguous,heavy,17,1,history_cost,0.8540781116502739,0.8540781116502739
ambiguous,heavy,17,2,history_cost,0.6180175114173516,0.6180175114173516
ambiguous,heavy,17,3,history_cost,0.23729092779499175,0.23729092779499175
ambiguous,heavy,17,4,history_cost,0.21525875570867578,0.23708848008521943
ambiguous,heavy,17,5,history_cost,0.3211189604360324,0.1955111853566005
ambiguous,heavy,17,6,history_cost,0.10063751285905688,0.19049340753500763
ambiguous,heavy,17,7,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,17,8,history_cost,0.6513508447506849,0.6513508447506849
ambiguous,heavy,17,9,history_cost,0.16412691147447148,0.23192542237534244
ambiguous,heavy,17,10,history_cost,0.19562426112832512,0.13262956182061783
ambiguous,heavy,17,11,history_cost,0.6221841780840184,0.6221841780840184
ambiguous,heavy,17,12,history_cost,0.8457447783169406,0.8457447783169406
ambiguous,heavy,17,13,history_cost,0.6555175114173516,0.6555175114173516
ambiguous,heavy,17,14,history_cost,0.8749114449836073,0.8749114449836073
ambiguous,heavy,17,15,history_cost,0.9458333333333333,0.9458333333333333
ambiguous,heavy,17,16,history_cost,0.43510305835915436,0.43510305835915436
ambiguous,heavy,17,17,history_cost,0.8415781116502737,0.8415781116502737
ambiguous,heavy,17,18,history_cost,0.8582447783169407,0.8582447783169407
ambiguous,heavy,17,19,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,17,20,history_cost,0.841578111650274,0.841578111650274
ambiguous,heavy,17,21,history_cost,0.8457447783169405,0.8457447783169405
ambiguous,heavy,17,22,history_cost,0.6096841780840183,0.6096841780840183
ambiguous,heavy,17,23,history_cost,0.8665781116502739,0.8665781116502739
ambiguous,heavy,17,24,history_cost,0.8540781116502739,0.8540781116502739
ambiguous,heavy,17,25,history_cost,0.6305175114173517,0.6305175114173517
ambiguous,heavy,17,26,history_cost,0.626350844750685,0.626350844750685
ambiguous,heavy,17,27,history_cost,-0.029536222310753407,0.024648114243642234
ambiguous,heavy,17,28,history_cost,0.6263508447506849,0.6263508447506849
ambiguous,heavy,17,29,history_cost,0.6471841780840183,0.6471841780840183
ambiguous,heavy,23,0,history_only,0.20017255133097445,0.2277587557086758
ambiguous,heavy,23,1,history_only,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,2,history_only,0.14046819584624382,0.14046819584624382
ambiguous,heavy,23,3,history_only,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,4,history_only,0.8582447783169407,0.8582447783169407
ambiguous,heavy,23,5,history_only,0.6263508447506849,0.6263508447506849
ambiguous,heavy,23,6,history_only,0.38145611872267887,0.31390486549252156
ambiguous,heavy,23,7,history_only,0.2739266728431977,0.25919139574000644
ambiguous,heavy,23,8,history_only,0.8665781116502739,0.8665781116502739
ambiguous,heavy,23,9,history_only,0.32532344463584467,0.25853109635307153
ambiguous,heavy,23,10,history_only,0.8624114449836072,0.8624114449836072
ambiguous,heavy,23,11,history_only,0.2953440774222861,0.2877856271026991
ambiguous,heavy,23,12,history_only,0.3897894520560122,0.3897894520560122
ambiguous,heavy,23,13,history_only,0.17246024480780484,0.1094655455000975
ambiguous,heavy,23,14,history_only,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,15,history_only,0.8624114449836072,0.8624114449836072
ambiguous,heavy,23,16,history_only,0.30055809646217657,0.34419077054901065
ambiguous,heavy,23,17,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,23,18,history_only,0.18863221216676415,0.18216007420167432
ambiguous,heavy,23,19,history_only,0.8540781116502739,0.8540781116502739
ambiguous,heavy,23,20,history_only,0.19124911280593815,0.1593607334481735
ambiguous,heavy,23,21,history_only,0.6305175114173517,0.6305175114173517
ambiguous,heavy,23,22,history_only,0.638850844750685,0.638850844750685
ambiguous,heavy,23,23,history_only,0.8374114449836072,0.8374114449836072
ambiguous,heavy,23,24,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,23,25,history_only,0.6555175114173516,0.6555175114173516
ambiguous,heavy,23,26,history_only,0.31335806240667313,0.2976570905217441
ambiguous,heavy,23,27,history_only,0.2604549441155121,0.24498525183493458
ambiguous,heavy,23,28,history_only,0.841578111650274,0.841578111650274
ambiguous,heavy,23,29,history_only,0.6305175114173517,0.6305175114173517
ambiguous,heavy,23,0,history_cost,0.2544522937693658,0.2277587557086758
ambiguous,heavy,23,1,history_cost,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,2,history_cost,0.17196554550009746,0.14046819584624382
ambiguous,heavy,23,3,history_cost,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,4,history_cost,0.8582447783169407,0.8582447783169407
ambiguous,heavy,23,5,history_cost,0.6263508447506849,0.6263508447506849
ambiguous,heavy,23,6,history_cost,0.400088792809513,0.31390486549252156
ambiguous,heavy,23,7,history_cost,0.2896276447281267,0.25919139574000644
ambiguous,heavy,23,8,history_cost,0.8665781116502739,0.8665781116502739
ambiguous,heavy,23,9,history_cost,0.23981242255017007,0.25853109635307153
ambiguous,heavy,23,10,history_cost,0.8624114449836072,0.8624114449836072
ambiguous,heavy,23,11,history_cost,0.31928297675655276,0.2877856271026991
ambiguous,heavy,23,12,history_cost,0.3897894520560122,0.3897894520560122
ambiguous,heavy,23,13,history_cost,0.17246024480780484,0.1094655455000975
ambiguous,heavy,23,14,history_cost,0.6430175114173516,0.6430175114173516
ambiguous,heavy,23,15,history_cost,0.8624114449836072,0.8624114449836072
ambiguous,heavy,23,16,history_cost,0.26045494411551207,0.34419077054901065
ambiguous,heavy,23,17,history_cost,0.841578111650274,0.841578111650274
ambiguous,heavy,23,18,history_cost,0.15713486251291048,0.18216007420167432
ambiguous,heavy,23,19,history_cost,0.8540781116502739,0.8540781116502739
ambiguous,heavy,23,20,history_cost,0.19096289515395112,0.1593607334481735
ambiguous,heavy,23,21,history_cost,0.6305175114173517,0.6305175114173517
ambiguous,heavy,23,22,history_cost,0.638850844750685,0.638850844750685
ambiguous,heavy,23,23,history_cost,0.8374114449836072,0.8374114449836072
ambiguous,heavy,23,24,history_cost,0.841578111650274,0.841578111650274
ambiguous,heavy,23,25,history_cost,0.6555175114173516,0.6555175114173516
ambiguous,heavy,23,26,history_cost,0.31335806240667313,0.2976570905217441
