candidate_seed,selected,restart_selection_mode,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,1,margin_aware,0.9425287356321839,0.9137931034482759,0.9137931034482759,0.6734023848881941,0.6734023848881941,0.0,0.06152923625990366,0.7255666661094171,0.0008924070682515632,0.0011183309939049903,0.40493204820313117,8,0.08105008989114065
9,0,margin_aware,0.9425287356321839,0.9137931034482759,0.9137931034482759,0.6734023848881941,0.6734023848881941,0.0,0.06217692653130451,0.7559620873862767,0.0006249023610339307,0.0008327651379520355,0.37087740128884855,11,0.07945657904049233
11,0,margin_aware,0.896551724137931,0.8448275862068966,0.8448275862068966,0.6734023848881941,0.6734023848881941,0.0,0.06807726134180811,0.7358877530309912,0.0007049942344088265,0.0010027986885419496,0.3594009450286224,7,0.08600227310623437
