candidate_seed,selected,support_pairwise_accuracy,support_ari,support_nmi,support_utility,support_teacher_utility,support_utility_gap,support_contrastive_loss,support_weak_bce,support_weak_margin_min,support_weak_margin_mean,support_proto_sep_margin,selected_epoch,selection_validation_loss
7,0,0.9080459770114943,0.7931034482758621,0.8998644885684525,0.6734023848881941,0.6734023848881941,0.0,0.05445742937291811,1.0701124497277346,-0.0005951647203267674,-0.0001962200228627838,0.48776956543528177,12,0.04242354265075711
9,1,0.9080459770114943,0.7931034482758621,0.8998644885684525,0.6734023848881941,0.6734023848881941,0.0,0.05131860681984133,1.0887700080759626,-0.0006390343634308265,-0.00018356962459996655,0.5434808858973763,12,0.04043802255520131
11,0,0.9080459770114943,0.7931034482758621,0.8998644885684525,0.6734023848881941,0.6734023848881941,0.0,0.05784636994574561,1.0350142588844107,-0.00037776931685413036,-9.673829821974024e-05,0.4263517047323522,12,0.04371953605335384
