dispersion,load,seed,step,is_warmup,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups
low,light,seed_0031,12,0,MethodA_proxy_kmeans,0.85821488439099,5154.166666666667,1.0,3.75,57.26851851851852,0.9411883743473918,0.05000000000000001,0.25,0.25,0.2210144927536232,3
low,light,seed_0031,13,0,MethodA_proxy_kmeans,0.8460795599580097,5091.666666666667,1.0,3.7083333333333335,56.574074074074076,0.9277453056193401,0.05833333333333334,0.2916666666666667,0.2916666666666667,0.36231884057971014,3
low,light,seed_0031,14,0,MethodA_proxy_kmeans,0.806676151595561,4741.666666666667,1.0,3.5833333333333335,52.68518518518518,0.9042491984225403,0.09166666666666667,0.375,0.4583333333333333,0.42391304347826086,3
low,light,seed_0031,0,1,MethodB_cutpoint_stddev,0.5256658644183464,5683.333333333333,1.0,3.9583333333333335,63.148148148148145,0.9904009948214773,0.7916666666666669,1.0,3.9583333333333335,0.0,2
low,light,seed_0031,1,0,MethodB_cutpoint_stddev,0.8741271316229176,5270.833333333333,1.0,3.7916666666666665,58.56481481481482,0.9497335185053296,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.21739130434782608,3
low,light,seed_0031,2,0,MethodB_cutpoint_stddev,0.8604829683204583,5441.666666666667,1.0,3.8333333333333335,60.46296296296296,0.9544732153249706,0.075,0.25,0.375,0.4057971014492754,3
low,light,seed_0031,3,0,MethodB_cutpoint_stddev,0.9089991977516797,5683.333333333333,1.0,3.9583333333333335,63.148148148148145,0.9904009948214773,0.025000000000000005,0.08333333333333333,0.125,0.07971014492753623,2
low,light,seed_0031,4,0,MethodB_cutpoint_stddev,0.9014202838530858,5566.666666666667,1.0,3.9166666666666665,61.851851851851855,0.9810398198958773,0.025000000000000005,0.125,0.125,0.22826086956521738,2
low,light,seed_0031,5,0,MethodB_cutpoint_stddev,0.8729829683204583,5441.666666666667,1.0,3.8333333333333335,60.46296296296296,0.9544732153249706,0.05000000000000001,0.16666666666666666,0.25,0.29347826086956524,3
low,light,seed_0031,6,0,MethodB_cutpoint_stddev,0.9124114449836073,5800.0,1.0,4.0,64.44444444444444,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.16304347826086957,1
low,light,seed_0031,7,0,MethodB_cutpoint_stddev,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,8,0,MethodB_cutpoint_stddev,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,9,0,MethodB_cutpoint_stddev,0.9055869505197526,5566.666666666667,1.0,3.9166666666666665,61.851851851851855,0.9810398198958773,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2
low,light,seed_0031,10,0,MethodB_cutpoint_stddev,0.9089991977516797,5683.333333333333,1.0,3.9583333333333335,63.148148148148145,0.9904009948214773,0.025000000000000005,0.125,0.125,0.22826086956521738,2
low,light,seed_0031,11,0,MethodB_cutpoint_stddev,0.8980080366211586,5450.0,1.0,3.875,60.55555555555556,0.971940445026178,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2
low,light,seed_0031,12,0,MethodB_cutpoint_stddev,0.9131658644183465,5683.333333333333,1.0,3.9583333333333335,63.148148148148145,0.9904009948214773,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2
low,light,seed_0031,13,0,MethodB_cutpoint_stddev,0.9097536171864192,5566.666666666667,1.0,3.9166666666666665,61.851851851851855,0.9810398198958773,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2
low,light,seed_0031,14,0,MethodB_cutpoint_stddev,0.897253617186419,5566.666666666667,1.0,3.9166666666666665,61.851851851851855,0.9810398198958773,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,2
low,light,seed_0031,0,1,CQI_kmeans_published,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.8000000000000002,1.0,4.0,0.0,1
low,light,seed_0031,1,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,2,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,3,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,4,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,5,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,6,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,7,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,8,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,9,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,10,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,11,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,12,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,13,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,14,0,CQI_kmeans_published,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,0,1,Candidate_union_final,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.8000000000000002,1.0,4.0,0.0,1
low,light,seed_0031,1,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,2,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,3,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,4,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,5,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,6,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,7,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,8,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,9,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,10,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,11,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,12,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,13,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,14,0,Candidate_union_final,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,0,1,OptimalCutpoint_upperbound,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.8000000000000002,1.0,4.0,0.0,1
low,light,seed_0031,1,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,2,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,3,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,4,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,5,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,6,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,7,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,8,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,9,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,10,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,11,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,12,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,13,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,light,seed_0031,14,0,OptimalCutpoint_upperbound,0.9290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,0,1,NoGrouping_single_group,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1
low,medium,seed_0031,1,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,2,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,3,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,4,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,5,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,6,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,7,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,8,0,NoGrouping_single_group,0.8290781116502739,5800.0,1.0,4.0,128.88888888888889,1.0,0.20000000000000004,1.0,1.0,0.0,1
low,medium,seed_0031,9,0,NoGrouping_single_group,0.6471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.20000000000000004,1.0,1.0,0.0,1
low,medium,seed_0031,10,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,11,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,12,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,13,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,14,0,NoGrouping_single_group,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,0,1,MethodA_proxy_kmeans,0.40250565947904726,2591.6666666666665,1.0,2.6666666666666665,57.592592592592595,0.8895848279160459,0.5333333333333333,1.0,2.6666666666666665,0.0,3
low,medium,seed_0031,1,0,MethodA_proxy_kmeans,0.6246693631611376,2489.5833333333335,1.0,2.5833333333333335,55.324074074074076,0.8622714537593894,0.05000000000000001,0.125,0.25,0.21739130434782608,3
low,medium,seed_0031,2,0,MethodA_proxy_kmeans,0.6051664001765616,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.05000000000000001,0.125,0.25,0.2246376811594203,3
low,medium,seed_0031,3,0,MethodA_proxy_kmeans,0.5801664001765616,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.10000000000000002,0.25,0.5,0.3695652173913043,3
low,medium,seed_0031,4,0,MethodA_proxy_kmeans,0.5913360298278043,2489.5833333333335,1.0,2.5833333333333335,55.324074074074076,0.8622714537593894,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.43478260869565216,3
low,medium,seed_0031,5,0,MethodA_proxy_kmeans,0.5439967705253188,2285.4166666666665,1.0,2.4166666666666665,50.78703703703704,0.8081299928548789,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.45652173913043476,3
low,medium,seed_0031,6,0,MethodA_proxy_kmeans,0.6455702403864885,2562.5,1.0,2.7083333333333335,56.94444444444444,0.9338888888888889,0.09166666666666667,0.375,0.4583333333333333,0.2898550724637681,2
low,medium,seed_0031,7,0,MethodA_proxy_kmeans,0.6861428803520964,2750.0,1.0,2.8333333333333335,61.111111111111114,0.9603174603174603,0.05833333333333333,0.2916666666666667,0.2916666666666667,0.4311594202898551,2
low,medium,seed_0031,8,0,MethodA_proxy_kmeans,0.7183821869843712,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.3442028985507246,2
low,medium,seed_0031,9,0,MethodA_proxy_kmeans,0.5843330668432283,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.09166666666666667,0.25,0.4583333333333333,0.3442028985507246,3
low,medium,seed_0031,10,0,MethodA_proxy_kmeans,0.5801664001765615,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.10000000000000002,0.25,0.5,0.38768115942028986,3
low,medium,seed_0031,11,0,MethodA_proxy_kmeans,0.5968330668432282,2387.5,1.0,2.5,53.05555555555556,0.8351112535482099,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.27898550724637683,3
low,medium,seed_0031,12,0,MethodA_proxy_kmeans,0.6246693631611376,2489.5833333333335,1.0,2.5833333333333335,55.324074074074076,0.8622714537593894,0.05000000000000001,0.125,0.25,0.2210144927536232,3
low,medium,seed_0031,13,0,MethodA_proxy_kmeans,0.5996693631611377,2489.5833333333335,1.0,2.5833333333333335,55.324074074074076,0.8622714537593894,0.10000000000000002,0.25,0.5,0.36231884057971014,3
low,medium,seed_0031,14,0,MethodA_proxy_kmeans,0.5328271408740761,2183.3333333333335,1.0,2.3333333333333335,48.51851851851852,0.7813595592587533,0.11666666666666668,0.2916666666666667,0.5833333333333334,0.42391304347826086,3
low,medium,seed_0031,0,1,MethodB_cutpoint_stddev,0.44338218698437126,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.5916666666666667,1.0,2.9583333333333335,0.0,2
low,medium,seed_0031,1,0,MethodB_cutpoint_stddev,0.6400056594790471,2591.6666666666665,1.0,2.6666666666666665,57.592592592592595,0.8895848279160459,0.05833333333333334,0.16666666666666666,0.2916666666666667,0.21739130434782608,3
low,medium,seed_0031,2,0,MethodB_cutpoint_stddev,0.6581782521148659,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.10000000000000002,0.25,0.5,0.4057971014492754,3
low,medium,seed_0031,3,0,MethodB_cutpoint_stddev,0.7267155203177044,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.025000000000000005,0.08333333333333333,0.125,0.07971014492753623,2
low,medium,seed_0031,4,0,MethodB_cutpoint_stddev,0.7187468625513906,2875.0,1.0,2.9166666666666665,63.888888888888886,0.9796296296296296,0.025000000000000005,0.125,0.125,0.22826086956521738,2
low,medium,seed_0031,5,0,MethodB_cutpoint_stddev,0.6831782521148658,2795.8333333333335,1.0,2.8333333333333335,62.129629629629626,0.9445906027877781,0.05000000000000001,0.16666666666666666,0.25,0.29347826086956524,3
low,medium,seed_0031,6,0,MethodB_cutpoint_stddev,0.7305175114173516,3000.0,1.0,3.0,66.66666666666667,1.0,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.16304347826086957,1
low,medium,seed_0031,7,0,MethodB_cutpoint_stddev,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,8,0,MethodB_cutpoint_stddev,0.8290781116502739,5800.0,1.0,4.0,128.88888888888889,1.0,0.20000000000000004,1.0,1.0,0.0,1
low,medium,seed_0031,9,0,MethodB_cutpoint_stddev,0.6229135292180573,2875.0,1.0,2.9166666666666665,63.888888888888886,0.9796296296296296,0.2166666666666667,1.0,1.0833333333333333,0.15942028985507245,2
low,medium,seed_0031,10,0,MethodB_cutpoint_stddev,0.7267155203177044,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.025000000000000005,0.125,0.125,0.22826086956521738,2
low,medium,seed_0031,11,0,MethodB_cutpoint_stddev,0.7149448714517436,2812.5,1.0,2.875,62.5,0.9698275862068966,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2
low,medium,seed_0031,12,0,MethodB_cutpoint_stddev,0.730882186984371,2937.5,1.0,2.9583333333333335,65.27777777777777,0.9896953405017921,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.15942028985507245,2
low,medium,seed_0031,13,0,MethodB_cutpoint_stddev,0.727080195884724,2875.0,1.0,2.9166666666666665,63.888888888888886,0.9796296296296296,0.008333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,2
low,medium,seed_0031,14,0,MethodB_cutpoint_stddev,0.7145801958847239,2875.0,1.0,2.9166666666666665,63.888888888888886,0.9796296296296296,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,2
low,medium,seed_0031,0,1,CQI_kmeans_published,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1
low,medium,seed_0031,1,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,2,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,3,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,4,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,5,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,6,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,7,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,8,0,CQI_kmeans_published,0.8290781116502739,5800.0,1.0,4.0,128.88888888888889,1.0,0.20000000000000004,1.0,1.0,0.0,1
low,medium,seed_0031,9,0,CQI_kmeans_published,0.6471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.20000000000000004,1.0,1.0,0.0,1
low,medium,seed_0031,10,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,11,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,12,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,13,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,14,0,CQI_kmeans_published,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,0,1,Candidate_union_final,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0,0.6,1.0,3.0,0.0,1
low,medium,seed_0031,1,0,Candidate_union_final,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,2,0,Candidate_union_final,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,3,0,Candidate_union_final,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,4,0,Candidate_union_final,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
low,medium,seed_0031,5,0,Candidate_union_final,0.7471841780840182,3000.0,1.0,3.0,66.66666666666667,1.0,0.0,0.0,0.0,0.0,1
