dispersion,load,seed,method,mean_utility
low,medium,seed_0049,Candidate_union_final,0.741448322690803
low,medium,seed_0049,OptimalCutpoint_upperbound,0.741448322690803
low,medium,seed_0050,NoGrouping_single_group,0.7458908876244649
low,medium,seed_0050,MethodA_proxy_kmeans,0.652113979101476
low,medium,seed_0050,MethodB_cutpoint_stddev,0.7273888304851648
low,medium,seed_0050,CQI_kmeans_published,0.7458908876244649
low,medium,seed_0050,Candidate_union_final,0.7458908876244649
low,medium,seed_0050,OptimalCutpoint_upperbound,0.7458908876244649
low,heavy,seed_0031,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0031,MethodA_proxy_kmeans,0.15519576948351074
low,heavy,seed_0031,MethodB_cutpoint_stddev,0.3879881755697652
low,heavy,seed_0031,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0031,Candidate_union_final,0.5559363916924875
low,heavy,seed_0031,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0032,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0032,MethodA_proxy_kmeans,0.277315439523144
low,heavy,seed_0032,MethodB_cutpoint_stddev,0.533115531052376
low,heavy,seed_0032,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0032,Candidate_union_final,0.5559363916924875
low,heavy,seed_0032,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0033,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0033,MethodA_proxy_kmeans,0.17706932836843925
low,heavy,seed_0033,MethodB_cutpoint_stddev,0.44884380394339585
low,heavy,seed_0033,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0033,Candidate_union_final,0.5559363916924875
low,heavy,seed_0033,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0034,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0034,MethodA_proxy_kmeans,0.21488038857462238
low,heavy,seed_0034,MethodB_cutpoint_stddev,0.5014972406750845
low,heavy,seed_0034,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0034,Candidate_union_final,0.5559363916924875
low,heavy,seed_0034,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0035,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0035,MethodA_proxy_kmeans,0.21976052153685416
low,heavy,seed_0035,MethodB_cutpoint_stddev,0.48747380977215304
low,heavy,seed_0035,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0035,Candidate_union_final,0.5559363916924875
low,heavy,seed_0035,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0036,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0036,MethodA_proxy_kmeans,0.2245508505862349
low,heavy,seed_0036,MethodB_cutpoint_stddev,0.4640577110368035
low,heavy,seed_0036,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0036,Candidate_union_final,0.5559363916924875
low,heavy,seed_0036,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0037,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0037,MethodA_proxy_kmeans,0.23459741852686947
low,heavy,seed_0037,MethodB_cutpoint_stddev,0.47927161813021113
low,heavy,seed_0037,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0037,Candidate_union_final,0.5559363916924875
low,heavy,seed_0037,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0038,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0038,MethodA_proxy_kmeans,0.2504564329667212
low,heavy,seed_0038,MethodB_cutpoint_stddev,0.5102946704122645
low,heavy,seed_0038,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0038,Candidate_union_final,0.5559363916924875
low,heavy,seed_0038,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0039,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0039,MethodA_proxy_kmeans,0.18143001614012816
low,heavy,seed_0039,MethodB_cutpoint_stddev,0.44123685039669197
low,heavy,seed_0039,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0039,Candidate_union_final,0.5559363916924875
low,heavy,seed_0039,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0040,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0040,MethodA_proxy_kmeans,0.24366654365817922
low,heavy,seed_0040,MethodB_cutpoint_stddev,0.5031518132694074
low,heavy,seed_0040,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0040,Candidate_union_final,0.5559363916924875
low,heavy,seed_0040,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0041,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0041,MethodA_proxy_kmeans,0.20806035821193866
low,heavy,seed_0041,MethodB_cutpoint_stddev,0.4499031384424806
low,heavy,seed_0041,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0041,Candidate_union_final,0.5559363916924875
