segment_id,ue_ids,serving_gnb,segment_start_s,segment_end_s,suggested_split_s,focus_train_scenarios,focus_test_scenarios,focus_train_positive_gain_count,focus_test_positive_gain_count
seg_03,3|4|5|6,gnb_2,27.1,27.6,27.2,15,4,4,4
seg_03,3|4|5|6,gnb_2,27.1,27.6,27.1,14,5,3,5
seg_03,3|4|5|6,gnb_2,27.1,27.6,27.3,16,3,5,3
seg_03,3|4|5|6,gnb_2,27.1,27.6,27.4,17,2,6,2
seg_03,3|4|5|6,gnb_2,27.1,27.6,27.5,18,1,7,1
