timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
28.8,1,gnb_2,14.520000,2,25,12,,,,
28.8,11,gnb_1,15.000000,3,25,12,,,,
28.8,16,gnb_2,14.920000,2,25,12,,,,
28.8,17,gnb_2,14.880000,2,25,12,,,,
28.8,2,gnb_2,14.920000,2,25,12,,,,
28.8,23,gnb_1,15.000000,3,25,12,,,,
28.8,3,gnb_2,14.520000,2,25,12,,,,
28.8,4,gnb_2,14.240000,2,25,12,,,,
28.8,5,gnb_2,14.160000,2,25,12,,,,
28.9,0,gnb_1,14.920000,3,25,12,,,,
28.9,1,gnb_2,14.520000,2,25,12,,,,
28.9,11,gnb_1,15.000000,3,25,12,,,,
28.9,16,gnb_2,14.920000,2,25,12,,,,
28.9,17,gnb_2,14.920000,2,25,12,,,,
28.9,2,gnb_2,14.920000,2,25,12,,,,
28.9,23,gnb_1,15.000000,3,25,12,,,,
28.9,3,gnb_2,14.520000,2,25,12,,,,
28.9,4,gnb_2,14.240000,2,25,12,,,,
28.9,5,gnb_2,14.160000,2,25,12,,,,
29.0,0,gnb_1,14.920000,3,25,12,,,,
29.0,1,gnb_2,14.520000,2,25,12,,,,
29.0,11,gnb_1,15.000000,3,25,12,,,,
29.0,16,gnb_2,15.000000,2,25,12,,,,
29.0,17,gnb_2,14.920000,2,25,12,,,,
29.0,2,gnb_2,14.600000,2,25,12,,,,
29.0,23,gnb_1,15.000000,3,25,12,,,,
29.0,3,gnb_2,14.520000,2,25,12,,,,
29.0,4,gnb_2,14.240000,2,25,12,,,,
29.0,5,gnb_2,14.160000,2,25,12,,,,
29.1,0,gnb_1,14.720000,3,25,12,,,,
29.1,1,gnb_2,14.560000,2,25,12,,,,
29.1,11,gnb_1,15.000000,3,25,12,,,,
29.1,16,gnb_2,15.000000,2,25,12,,,,
29.1,17,gnb_2,14.920000,2,25,12,,,,
29.1,2,gnb_2,14.600000,2,25,12,,,,
29.1,23,gnb_1,15.000000,3,25,12,,,,
29.1,3,gnb_2,14.800000,2,25,12,,,,
29.1,4,gnb_2,14.240000,2,25,12,,,,
29.1,5,gnb_2,14.160000,2,25,12,,,,
29.2,0,gnb_1,14.720000,3,25,12,,,,
29.2,1,gnb_2,14.560000,2,25,12,,,,
29.2,11,gnb_1,15.000000,3,25,12,,,,
29.2,16,gnb_2,15.000000,2,25,12,,,,
29.2,17,gnb_2,14.920000,2,25,12,,,,
29.2,2,gnb_2,14.600000,2,25,12,,,,
29.2,23,gnb_1,15.000000,3,25,12,,,,
29.2,3,gnb_2,14.800000,2,25,12,,,,
29.2,4,gnb_2,14.240000,2,25,12,,,,
29.2,5,gnb_2,14.160000,2,25,12,,,,
29.3,0,gnb_1,14.720000,3,25,12,,,,
29.3,1,gnb_2,14.560000,2,25,12,,,,
29.3,11,gnb_1,15.000000,3,25,12,,,,
29.3,16,gnb_2,14.920000,2,25,12,,,,
29.3,17,gnb_2,14.760000,2,25,12,,,,
29.3,2,gnb_2,14.600000,2,25,12,,,,
29.3,23,gnb_1,15.000000,3,25,12,,,,
29.3,3,gnb_2,14.800000,2,25,12,,,,
29.3,4,gnb_2,14.280000,2,25,12,,,,
29.3,5,gnb_2,14.160000,2,25,12,,,,
29.4,0,gnb_1,14.800000,3,25,12,,,,
29.4,1,gnb_2,14.560000,2,25,12,,,,
29.4,11,gnb_1,15.000000,3,25,12,,,,
29.4,16,gnb_2,14.920000,2,25,12,,,,
29.4,17,gnb_2,14.760000,2,25,12,,,,
29.4,2,gnb_2,14.600000,2,25,12,,,,
29.4,23,gnb_1,15.000000,3,25,12,,,,
29.4,3,gnb_2,14.800000,2,25,12,,,,
29.4,4,gnb_2,13.720000,2,25,12,,,,
29.4,5,gnb_2,14.160000,2,25,12,,,,
29.5,0,gnb_1,14.800000,3,25,12,,,,
29.5,1,gnb_2,14.240000,2,25,12,,,,
29.5,11,gnb_1,15.000000,3,25,12,,,,
29.5,16,gnb_2,14.920000,2,25,12,,,,
29.5,17,gnb_2,14.760000,2,25,12,,,,
29.5,2,gnb_2,14.480000,2,25,12,,,,
29.5,23,gnb_1,15.000000,3,25,12,,,,
29.5,3,gnb_2,14.800000,2,25,12,,,,
29.5,4,gnb_2,13.760000,2,25,12,,,,
29.5,5,gnb_2,14.160000,2,25,12,,,,
29.6,0,gnb_1,14.800000,3,25,12,,,,
29.6,1,gnb_2,14.240000,2,25,12,,,,
29.6,11,gnb_1,15.000000,3,25,12,,,,
29.6,16,gnb_2,15.000000,2,25,12,,,,
29.6,17,gnb_2,14.720000,2,25,12,,,,
29.6,2,gnb_2,14.480000,2,25,12,,,,
29.6,23,gnb_1,15.000000,3,25,12,,,,
29.6,3,gnb_2,14.800000,2,25,12,,,,
29.6,4,gnb_2,13.760000,2,25,12,,,,
29.6,5,gnb_2,14.160000,2,25,12,,,,
29.7,0,gnb_1,14.560000,3,25,12,,,,
29.7,1,gnb_2,14.200000,2,25,12,,,,
29.7,11,gnb_1,15.000000,3,25,12,,,,
29.7,16,gnb_2,15.000000,2,25,12,,,,
29.7,17,gnb_2,14.880000,2,25,12,,,,
29.7,2,gnb_2,14.480000,2,25,12,,,,
29.7,23,gnb_1,15.000000,3,25,12,,,,
29.7,3,gnb_2,15.000000,2,25,12,,,,
