dispersion,seed,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency
low,2,7,Multi-feature k-means,0.9283688011488528,7381.0,1.0,4.93,492.06666666666666
low,2,7,Offline teacher,0.9287305178963938,7126.0,1.0,4.78,475.06666666666666
low,2,8,No grouping,0.9283333333333333,7500.0,1.0,5.0,500.0
low,2,8,CQI k-means,0.9378321831390894,6944.666666666667,1.0,4.673333333333333,462.97777777777776
low,2,8,Resource-cost k-means,0.9294964577993444,7432.0,1.0,4.96,495.46666666666664
low,2,8,Multi-feature k-means,0.9394799427992715,6848.333333333333,1.0,4.616666666666666,456.55555555555554
low,2,8,Offline teacher,0.9303688011488527,7381.0,1.0,4.93,492.06666666666666
low,2,9,No grouping,0.9313333333333335,7500.0,1.0,5.0,500.0
low,2,9,CQI k-means,0.938699788284736,7069.333333333333,1.0,4.746666666666667,471.2888888888889
low,2,9,Resource-cost k-means,0.9321087496440074,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,2,9,Multi-feature k-means,0.9423097339319492,6780.333333333333,1.0,4.576666666666667,452.02222222222224
low,2,9,Offline teacher,0.9328463519417124,7216.666666666667,1.0,4.833333333333333,481.1111111111111
low,3,0,No grouping,0.9330000000000002,7500.0,1.0,5.0,500.0
low,3,0,CQI k-means,0.9409480171844082,7035.333333333333,1.0,4.726666666666667,469.02222222222224
low,3,0,Resource-cost k-means,0.9339692703883425,7443.333333333333,1.0,4.966666666666667,496.22222222222223
low,3,0,Multi-feature k-means,0.9437589013106013,6871.0,1.0,4.63,458.06666666666666
low,3,0,Offline teacher,0.9340661974271768,7437.666666666667,1.0,4.963333333333333,495.84444444444443
low,3,1,No grouping,0.9310000000000003,7500.0,1.0,5.0,500.0
low,3,1,CQI k-means,0.9390449442232425,7029.666666666667,1.0,4.723333333333334,468.64444444444445
low,3,1,Resource-cost k-means,0.9324539055825137,7415.0,1.0,4.95,494.3333333333333
low,3,1,Multi-feature k-means,0.9448605665532972,6689.666666666667,1.0,4.523333333333333,445.97777777777776
low,3,1,Offline teacher,0.9326477596601821,7403.666666666667,1.0,4.943333333333333,493.5777777777778
low,3,2,No grouping,0.9330000000000002,7500.0,1.0,5.0,500.0
low,3,2,CQI k-means,0.9419172875727507,6978.666666666667,1.0,4.693333333333333,465.24444444444447
low,3,2,Resource-cost k-means,0.9350354678155194,7381.0,1.0,4.93,492.06666666666666
low,3,2,Multi-feature k-means,0.9442435365047724,6842.666666666667,1.0,4.613333333333333,456.1777777777778
low,3,2,Offline teacher,0.9351323948543535,7375.333333333333,1.0,4.926666666666667,491.68888888888887
low,3,3,No grouping,0.9300000000000002,7500.0,1.0,5.0,500.0
low,3,3,CQI k-means,0.9387234334950822,6990.0,1.0,4.7,466.0
low,3,3,Resource-cost k-means,0.9307754163106743,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,3,3,Multi-feature k-means,0.9439693161973044,6644.333333333333,1.0,4.496666666666667,442.9555555555556
low,3,3,Offline teacher,0.9314539055825137,7415.0,1.0,4.95,494.3333333333333
low,3,4,No grouping,0.9333333333333333,7500.0,1.0,5.0,500.0
low,3,4,CQI k-means,0.9418629127507471,7001.333333333333,1.0,4.706666666666667,466.75555555555553
low,3,4,Resource-cost k-means,0.9344964577993444,7432.0,1.0,4.96,495.46666666666664
low,3,4,Multi-feature k-means,0.9452671817151187,6763.333333333333,1.0,4.566666666666666,450.8888888888889
low,3,4,Offline teacher,0.9348841659546814,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,3,5,No grouping,0.9313333333333335,7500.0,1.0,5.0,500.0
low,3,5,CQI k-means,0.9399598397895812,6995.666666666667,1.0,4.703333333333333,466.3777777777778
low,3,5,Resource-cost k-means,0.93307802003235,7398.0,1.0,4.94,493.2
low,3,5,Multi-feature k-means,0.9428676509546086,6825.666666666667,1.0,4.6033333333333335,455.0444444444444
low,3,5,Offline teacher,0.9331749470711841,7392.333333333333,1.0,4.9366666666666665,492.8222222222222
low,3,6,No grouping,0.9350000000000002,7500.0,1.0,5.0,500.0
low,3,6,CQI k-means,0.942463381990237,7063.666666666667,1.0,4.743333333333333,470.9111111111111
low,3,6,Resource-cost k-means,0.9350000000000002,7500.0,1.0,5.0,500.0
low,3,6,Multi-feature k-means,0.9475035880096179,6769.0,1.0,4.57,451.26666666666665
low,3,6,Offline teacher,0.9361631244660109,7432.0,1.0,4.96,495.46666666666664
low,3,7,No grouping,0.9286666666666668,7500.0,1.0,5.0,500.0
low,3,7,CQI k-means,0.9370023920064118,7012.666666666667,1.0,4.713333333333333,467.5111111111111
low,3,7,Resource-cost k-means,0.9286666666666668,7500.0,1.0,5.0,500.0
low,3,7,Multi-feature k-means,0.937099319045246,7007.0,1.0,4.71,467.1333333333333
low,3,7,Offline teacher,0.9307021344821859,7381.0,1.0,4.93,492.06666666666666
low,3,8,No grouping,0.9283333333333333,7500.0,1.0,5.0,500.0
low,3,8,CQI k-means,0.937638329061421,6956.0,1.0,4.68,463.73333333333335
low,3,8,Resource-cost k-means,0.9293995307605101,7437.666666666667,1.0,4.963333333333333,495.84444444444443
low,3,8,Multi-feature k-means,0.9398676509546086,6825.666666666667,1.0,4.6033333333333335,455.0444444444444
low,3,8,Offline teacher,0.9300780200323499,7398.0,1.0,4.94,493.2
low,3,9,No grouping,0.9326666666666668,7500.0,1.0,5.0,500.0
low,3,9,CQI k-means,0.9400331216180693,7069.333333333333,1.0,4.746666666666667,471.2888888888889
low,3,9,Resource-cost k-means,0.9326666666666668,7500.0,1.0,5.0,500.0
low,3,9,Multi-feature k-means,0.9431347868607652,6888.0,1.0,4.64,459.2
low,3,9,Offline teacher,0.9334420829773408,7454.666666666667,1.0,4.973333333333334,496.97777777777776
low,4,0,No grouping,0.9363333333333335,7500.0,1.0,5.0,500.0
low,4,0,CQI k-means,0.9441844234789073,7041.0,1.0,4.73,469.4
low,4,0,Resource-cost k-means,0.9375933848381787,7426.333333333333,1.0,4.956666666666667,495.0888888888889
low,4,0,Multi-feature k-means,0.9497092646924593,6718.0,1.0,4.54,447.8666666666667
low,4,0,Offline teacher,0.9378841659546813,7409.333333333333,1.0,4.946666666666666,493.9555555555556
low,4,1,No grouping,0.9333333333333333,7500.0,1.0,5.0,500.0
low,4,1,CQI k-means,0.9527187411001825,6366.666666666667,1.0,4.333333333333333,424.44444444444446
low,4,1,Resource-cost k-means,0.9340118226051731,7460.333333333333,1.0,4.976666666666667,497.35555555555555
