scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000006,0,0,24,984.0,22.666503448674,13.0
simu5g_00000007,0,0,0,1160.0,27.8027880932936,15.0
simu5g_00000007,0,0,1,528.0,34.0758266053079,8.0
simu5g_00000007,0,0,2,1160.0,28.6749586985017,15.0
simu5g_00000007,0,0,3,984.0,20.4790602995228,13.0
simu5g_00000007,0,0,4,1128.0,29.8762346116478,14.0
simu5g_00000007,0,0,5,984.0,28.2732610756123,13.0
simu5g_00000007,0,0,6,984.0,26.1802273081072,13.0
simu5g_00000007,0,0,7,1160.0,22.8324570798241,15.0
simu5g_00000007,0,0,8,808.0,27.0221163285754,11.0
simu5g_00000007,0,0,9,1128.0,27.6883044871848,14.0
simu5g_00000007,0,0,10,1128.0,30.4594729071354,14.0
simu5g_00000007,0,0,11,1160.0,16.5508740818331,15.0
simu5g_00000007,0,0,12,1128.0,32.9433635951267,14.0
simu5g_00000007,0,0,13,1128.0,24.7642442902686,14.0
simu5g_00000007,0,0,14,1128.0,29.3729458561178,14.0
simu5g_00000007,0,0,15,1160.0,29.9865193891508,15.0
simu5g_00000007,0,0,16,1128.0,22.9667215980359,14.0
simu5g_00000007,0,0,17,1160.0,31.3858153492154,15.0
simu5g_00000007,0,0,18,1160.0,31.0817963068104,15.0
simu5g_00000007,0,0,19,1128.0,23.6583371795676,14.0
simu5g_00000007,0,0,20,1160.0,27.6431556421167,15.0
simu5g_00000007,0,0,21,888.0,29.0605530932811,12.0
simu5g_00000007,0,0,22,1160.0,33.957998272404,15.0
simu5g_00000007,0,0,23,1160.0,34.3740481638596,15.0
simu5g_00000007,0,0,24,984.0,22.6701300611712,13.0
simu5g_00000008,0,0,0,1160.0,27.8067698949114,15.0
simu5g_00000008,0,0,1,528.0,34.0798084069256,8.0
simu5g_00000008,0,0,2,1160.0,28.6789405001195,15.0
simu5g_00000008,0,0,3,984.0,20.4830421011405,13.0
simu5g_00000008,0,0,4,1128.0,29.8802164132655,14.0
simu5g_00000008,0,0,5,984.0,28.2772428772301,13.0
simu5g_00000008,0,0,6,984.0,26.1842091097249,13.0
simu5g_00000008,0,0,7,1160.0,22.8364388814418,15.0
simu5g_00000008,0,0,8,808.0,27.0260981301932,11.0
simu5g_00000008,0,0,9,1128.0,27.6922862888025,14.0
simu5g_00000008,0,0,10,1128.0,30.4634547087531,14.0
simu5g_00000008,0,0,11,1160.0,16.5548558834508,15.0
simu5g_00000008,0,0,12,1128.0,32.9473453967444,14.0
simu5g_00000008,0,0,13,1128.0,24.7682260918863,14.0
simu5g_00000008,0,0,14,1128.0,29.3769276577355,14.0
simu5g_00000008,0,0,15,1160.0,29.9905011907686,15.0
simu5g_00000008,0,0,16,1128.0,22.9707033996536,14.0
simu5g_00000008,0,0,17,1160.0,31.3897971508332,15.0
simu5g_00000008,0,0,18,1160.0,31.0857781084282,15.0
simu5g_00000008,0,0,19,1128.0,23.6623189811853,14.0
simu5g_00000008,0,0,20,1160.0,27.6471374437345,15.0
simu5g_00000008,0,0,21,888.0,29.0645348948988,12.0
simu5g_00000008,0,0,22,1160.0,33.9619800740217,15.0
simu5g_00000008,0,0,23,1160.0,34.3780299654773,15.0
simu5g_00000008,0,0,24,984.0,22.6741118627889,13.0
simu5g_00000009,0,0,0,1160.0,27.8109187916805,15.0
simu5g_00000009,0,0,1,528.0,34.0839573036948,8.0
simu5g_00000009,0,0,2,1160.0,28.6830893968886,15.0
simu5g_00000009,0,0,3,984.0,20.4871909979097,13.0
simu5g_00000009,0,0,4,1128.0,29.8843653100347,14.0
simu5g_00000009,0,0,5,984.0,28.2813917739992,13.0
simu5g_00000009,0,0,6,984.0,26.1883580064941,13.0
simu5g_00000009,0,0,7,1160.0,22.840587778211,15.0
simu5g_00000009,0,0,8,808.0,27.0302470269624,11.0
simu5g_00000009,0,0,9,1128.0,27.6964351855717,14.0
simu5g_00000009,0,0,10,1128.0,30.4676036055223,14.0
simu5g_00000009,0,0,11,1160.0,16.55900478022,15.0
simu5g_00000009,0,0,12,1128.0,32.9514942935136,14.0
simu5g_00000009,0,0,13,1128.0,24.7723749886555,14.0
simu5g_00000009,0,0,14,1128.0,29.3810765545047,14.0
simu5g_00000009,0,0,15,1160.0,29.9946500875377,15.0
simu5g_00000009,0,0,16,1128.0,22.9748522964228,14.0
simu5g_00000009,0,0,17,1160.0,31.3939460476024,15.0
simu5g_00000009,0,0,18,1160.0,31.0899270051973,15.0
simu5g_00000009,0,0,19,1128.0,23.6664678779545,14.0
simu5g_00000009,0,0,20,1160.0,27.6512863405036,15.0
simu5g_00000009,0,0,21,888.0,29.068683791668,12.0
simu5g_00000009,0,0,22,1160.0,33.9661289707909,15.0
simu5g_00000009,0,0,23,1160.0,34.3821788622465,15.0
simu5g_00000009,0,0,24,984.0,22.6782607595581,13.0
simu5g_00000010,0,0,0,1160.0,27.8152046568847,15.0
simu5g_00000010,0,0,1,528.0,34.088243168899,8.0
simu5g_00000010,0,0,2,1160.0,28.6873752620928,15.0
simu5g_00000010,0,0,3,984.0,20.4914768631138,13.0
simu5g_00000010,0,0,4,1128.0,29.8886511752388,14.0
simu5g_00000010,0,0,5,984.0,28.2856776392034,13.0
simu5g_00000010,0,0,6,984.0,26.1926438716982,13.0
simu5g_00000010,0,0,7,1160.0,22.8448736434151,15.0
simu5g_00000010,0,0,8,808.0,27.0345328921665,11.0
simu5g_00000010,0,0,9,1128.0,27.7007210507758,14.0
simu5g_00000010,0,0,10,1128.0,30.4718894707264,14.0
simu5g_00000010,0,0,11,1160.0,16.5632906454241,15.0
simu5g_00000010,0,0,12,1128.0,32.9557801587177,14.0
simu5g_00000010,0,0,13,1128.0,24.7766608538596,14.0
simu5g_00000010,0,0,14,1128.0,29.3853624197089,14.0
simu5g_00000010,0,0,15,1160.0,29.9989359527419,15.0
simu5g_00000010,0,0,16,1128.0,22.9791381616269,14.0
simu5g_00000010,0,0,17,1160.0,31.3982319128065,15.0
simu5g_00000010,0,0,18,1160.0,31.0942128704015,15.0
simu5g_00000010,0,0,19,1128.0,23.6707537431586,14.0
simu5g_00000010,0,0,20,1160.0,27.6555722057078,15.0
simu5g_00000010,0,0,21,888.0,29.0729696568721,12.0
simu5g_00000010,0,0,22,1160.0,33.970414835995,15.0
simu5g_00000010,0,0,23,1160.0,34.3864647274506,15.0
simu5g_00000010,0,0,24,984.0,22.6825466247622,13.0
simu5g_00000011,0,0,0,1160.0,27.8198498903064,15.0
simu5g_00000011,0,0,1,528.0,34.0928884023207,8.0
simu5g_00000011,0,0,2,1160.0,28.6920204955145,15.0
simu5g_00000011,0,0,3,984.0,20.4961220965355,13.0
simu5g_00000011,0,0,4,1128.0,29.8932964086606,14.0
simu5g_00000011,0,0,5,984.0,28.2903228726251,13.0
simu5g_00000011,0,0,6,984.0,26.19728910512,13.0
simu5g_00000011,0,0,7,1160.0,22.8495188768368,15.0
simu5g_00000011,0,0,8,808.0,27.0391781255882,11.0
simu5g_00000011,0,0,9,1128.0,27.7053662841976,14.0
simu5g_00000011,0,0,10,1128.0,30.4765347041482,14.0
simu5g_00000011,0,0,11,1160.0,16.5679358788459,15.0
simu5g_00000011,0,0,12,1128.0,32.9604253921395,14.0
simu5g_00000011,0,0,13,1128.0,24.7813060872813,14.0
simu5g_00000011,0,0,14,1128.0,29.3900076531306,14.0
simu5g_00000011,0,0,15,1160.0,30.0035811861636,15.0
simu5g_00000011,0,0,16,1128.0,22.9837833950487,14.0
simu5g_00000011,0,0,17,1160.0,31.4028771462282,15.0
simu5g_00000011,0,0,18,1160.0,31.0988581038232,15.0
simu5g_00000011,0,0,19,1128.0,23.6753989765804,14.0
simu5g_00000011,0,0,20,1160.0,27.6602174391295,15.0
simu5g_00000011,0,0,21,888.0,29.0776148902938,12.0
simu5g_00000011,0,0,22,1160.0,33.9750600694168,15.0
simu5g_00000011,0,0,23,1160.0,34.3911099608724,15.0
simu5g_00000011,0,0,24,984.0,22.6871918581839,13.0
simu5g_00000012,0,0,0,1160.0,27.8246267959471,15.0
simu5g_00000012,0,0,1,528.0,34.0976653079614,8.0
simu5g_00000012,0,0,2,1160.0,28.6967974011552,15.0
simu5g_00000012,0,0,3,984.0,20.5008990021763,13.0
simu5g_00000012,0,0,4,1128.0,29.8980733143013,14.0
simu5g_00000012,0,0,5,984.0,28.2950997782658,13.0
simu5g_00000012,0,0,6,984.0,26.2020660107607,13.0
simu5g_00000012,0,0,7,1160.0,22.8542957824775,15.0
simu5g_00000012,0,0,8,808.0,27.0439550312289,11.0
simu5g_00000012,0,0,9,1128.0,27.7101431898383,14.0
simu5g_00000012,0,0,10,1128.0,30.4813116097889,14.0
simu5g_00000012,0,0,11,1160.0,16.5727127844866,15.0
simu5g_00000012,0,0,12,1128.0,32.9652022977802,14.0
simu5g_00000012,0,0,13,1128.0,24.786082992922,14.0
simu5g_00000012,0,0,14,1128.0,29.3947845587713,14.0
simu5g_00000012,0,0,15,1160.0,30.0083580918043,15.0
simu5g_00000012,0,0,16,1128.0,22.9885603006894,14.0
simu5g_00000012,0,0,17,1160.0,31.4076540518689,15.0
simu5g_00000012,0,0,18,1160.0,31.1036350094639,15.0
simu5g_00000012,0,0,19,1128.0,23.6801758822211,14.0
simu5g_00000012,0,0,20,1160.0,27.6649943447702,15.0
simu5g_00000012,0,0,21,888.0,29.0823917959346,12.0
simu5g_00000012,0,0,22,1160.0,33.9798369750575,15.0
simu5g_00000012,0,0,23,1160.0,34.3958868665131,15.0
simu5g_00000012,0,0,24,984.0,22.6919687638246,13.0
simu5g_00000013,0,0,0,1160.0,27.829752905053,15.0
simu5g_00000013,0,0,1,528.0,34.1027914170673,8.0
simu5g_00000013,0,0,2,1160.0,28.7019235102611,15.0
simu5g_00000013,0,0,3,984.0,20.5060251112822,13.0
simu5g_00000013,0,0,4,1128.0,29.9031994234072,14.0
simu5g_00000013,0,0,5,984.0,28.3002258873717,13.0
simu5g_00000013,0,0,6,984.0,26.2071921198666,13.0
simu5g_00000013,0,0,7,1160.0,22.8594218915835,15.0
simu5g_00000013,0,0,8,808.0,27.0490811403348,11.0
