scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000025,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.93167589638057,0.528032137006474,0.713335655817198,223.35,35.1617949770169,-67.46431,,32.03569,
simu5g_00000025,31,1,13.4,13.4,13.4,13.4,13.4,13,3,150.13173453047744,0.809739785611932,0.7038222497775971,34.3339448397464,226.65,-72.125266,,27.374734,
simu5g_00000026,0,0,14.0,14.0,14.0,14.0,14.0,14,4,162.5642656015158,1.48165674658419,0.8186909111937022,226.65,413.08988673284,-71.679063,,27.820937,
simu5g_00000027,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.89010562247827,0.582857323630735,0.7130948269137618,223.35,35.22008070938,-67.457526,,32.042474,
simu5g_00000027,31,1,13.4,13.4,13.4,13.4,13.4,13,3,150.06917260904643,0.889076918559714,0.7035232195451794,34.4228525316024,226.65,-72.11729,,27.38271,
simu5g_00000028,0,0,14.0,14.0,14.0,14.0,14.0,14,4,162.43926905588316,1.52707466053703,0.8183808018801927,226.65,412.937179266786,-71.67206,,27.82794,
simu5g_00000029,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.8475016192883,0.597555682407743,0.7128476624924658,223.35,35.2798362776208,-67.450568,,32.049432,
simu5g_00000029,31,1,13.4,13.4,13.4,13.4,13.4,13,3,150.00153479321946,0.961636830658243,0.7031993634647788,34.5190162146682,226.65,-72.108661,,27.391339,
simu5g_00000030,0,0,14.0,14.0,14.0,14.0,14.0,14,4,162.30955221510766,1.58535501047523,0.8180580991916451,226.65,412.778643765738,-71.664795,,27.835205,
simu5g_00000031,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.80102146836435,0.65215834339231,0.7125776095332889,223.35,35.34505211196,-67.442973,,32.057027,
