dispersion,load,seed,method,mean_utility,n_scenarios
mid,heavy,seed_0009,CQI+cost+switching 3-way union (former headline),0.08015453586932794,5
mid,heavy,seed_0009,CQI+cost+regret-graph 3-way union,0.08015453586932794,5
mid,heavy,seed_0009,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.08015453586932794,5
mid,heavy,seed_0010,CQI k-means,0.02507582930358685,5
mid,heavy,seed_0010,CQI+cost 2-way union (paper method),0.02821174659761233,5
mid,heavy,seed_0010,CQI+cost+switching 3-way union (former headline),0.02821174659761233,5
mid,heavy,seed_0010,CQI+cost+regret-graph 3-way union,0.02821174659761233,5
mid,heavy,seed_0010,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.02821174659761233,5
mid,light,seed_0001,CQI k-means,0.37140574976578067,5
mid,light,seed_0001,CQI+cost 2-way union (paper method),0.37578158018231966,5
mid,light,seed_0001,CQI+cost+switching 3-way union (former headline),0.37578158018231966,5
mid,light,seed_0001,CQI+cost+regret-graph 3-way union,0.3775498134347026,5
mid,light,seed_0001,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3775498134347026,5
mid,light,seed_0002,CQI k-means,0.37168583639088076,5
mid,light,seed_0002,CQI+cost 2-way union (paper method),0.3778413487658822,5
mid,light,seed_0002,CQI+cost+switching 3-way union (former headline),0.3778413487658822,5
mid,light,seed_0002,CQI+cost+regret-graph 3-way union,0.3809270401642553,5
mid,light,seed_0002,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3809270401642553,5
mid,light,seed_0003,CQI k-means,0.3680588223473785,5
mid,light,seed_0003,CQI+cost 2-way union (paper method),0.37512877517358423,5
mid,light,seed_0003,CQI+cost+switching 3-way union (former headline),0.37512877517358423,5
mid,light,seed_0003,CQI+cost+regret-graph 3-way union,0.3752228239505965,5
mid,light,seed_0003,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3752228239505965,5
mid,light,seed_0004,CQI k-means,0.4058689330704823,5
mid,light,seed_0004,CQI+cost 2-way union (paper method),0.412695083463253,5
mid,light,seed_0004,CQI+cost+switching 3-way union (former headline),0.412695083463253,5
mid,light,seed_0004,CQI+cost+regret-graph 3-way union,0.412695083463253,5
mid,light,seed_0004,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.412695083463253,5
mid,light,seed_0005,CQI k-means,0.38484469357541,5
mid,light,seed_0005,CQI+cost 2-way union (paper method),0.39610781857583266,5
mid,light,seed_0005,CQI+cost+switching 3-way union (former headline),0.39610781857583266,5
mid,light,seed_0005,CQI+cost+regret-graph 3-way union,0.39610781857583266,5
mid,light,seed_0005,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.39610781857583266,5
mid,light,seed_0006,CQI k-means,0.3852725712696438,5
mid,light,seed_0006,CQI+cost 2-way union (paper method),0.4081153382336267,5
mid,light,seed_0006,CQI+cost+switching 3-way union (former headline),0.4081153382336267,5
mid,light,seed_0006,CQI+cost+regret-graph 3-way union,0.4081153382336267,5
mid,light,seed_0006,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.4081153382336267,5
mid,light,seed_0007,CQI k-means,0.3820216552155429,5
mid,light,seed_0007,CQI+cost 2-way union (paper method),0.38664076701056704,5
mid,light,seed_0007,CQI+cost+switching 3-way union (former headline),0.38664076701056704,5
mid,light,seed_0007,CQI+cost+regret-graph 3-way union,0.38664076701056704,5
mid,light,seed_0007,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.38664076701056704,5
mid,light,seed_0008,CQI k-means,0.3831450022096419,5
mid,light,seed_0008,CQI+cost 2-way union (paper method),0.3962351713611839,5
mid,light,seed_0008,CQI+cost+switching 3-way union (former headline),0.3962351713611839,5
mid,light,seed_0008,CQI+cost+regret-graph 3-way union,0.3962351713611839,5
mid,light,seed_0008,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3962351713611839,5
mid,light,seed_0009,CQI k-means,0.38171867117828373,5
mid,light,seed_0009,CQI+cost 2-way union (paper method),0.3948983415551729,5
mid,light,seed_0009,CQI+cost+switching 3-way union (former headline),0.3948983415551729,5
mid,light,seed_0009,CQI+cost+regret-graph 3-way union,0.3948983415551729,5
mid,light,seed_0009,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3948983415551729,5
mid,light,seed_0010,CQI k-means,0.36169581624446956,5
mid,light,seed_0010,CQI+cost 2-way union (paper method),0.3668548091522836,5
mid,light,seed_0010,CQI+cost+switching 3-way union (former headline),0.3668548091522836,5
mid,light,seed_0010,CQI+cost+regret-graph 3-way union,0.36949571032477857,5
mid,light,seed_0010,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.36949571032477857,5
mid,medium,seed_0001,CQI k-means,0.2803857737534301,5
mid,medium,seed_0001,CQI+cost 2-way union (paper method),0.28572481962881746,5
mid,medium,seed_0001,CQI+cost+switching 3-way union (former headline),0.28572481962881746,5
mid,medium,seed_0001,CQI+cost+regret-graph 3-way union,0.2946232294211296,5
mid,medium,seed_0001,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2946232294211296,5
mid,medium,seed_0002,CQI k-means,0.28055750434462234,5
mid,medium,seed_0002,CQI+cost 2-way union (paper method),0.29037437688136447,5
mid,medium,seed_0002,CQI+cost+switching 3-way union (former headline),0.29037437688136447,5
mid,medium,seed_0002,CQI+cost+regret-graph 3-way union,0.291235596095397,5
mid,medium,seed_0002,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.291235596095397,5
mid,medium,seed_0003,CQI k-means,0.2723714805873095,5
mid,medium,seed_0003,CQI+cost 2-way union (paper method),0.28652879531245257,5
mid,medium,seed_0003,CQI+cost+switching 3-way union (former headline),0.28652879531245257,5
mid,medium,seed_0003,CQI+cost+regret-graph 3-way union,0.28652879531245257,5
mid,medium,seed_0003,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.28652879531245257,5
mid,medium,seed_0004,CQI k-means,0.30777806431243315,5
mid,medium,seed_0004,CQI+cost 2-way union (paper method),0.32875956684305807,5
mid,medium,seed_0004,CQI+cost+switching 3-way union (former headline),0.32875956684305807,5
mid,medium,seed_0004,CQI+cost+regret-graph 3-way union,0.32875956684305807,5
mid,medium,seed_0004,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.32875956684305807,5
mid,medium,seed_0005,CQI k-means,0.30635716838928795,5
mid,medium,seed_0005,CQI+cost 2-way union (paper method),0.31150158626132407,5
mid,medium,seed_0005,CQI+cost+switching 3-way union (former headline),0.31150158626132407,5
mid,medium,seed_0005,CQI+cost+regret-graph 3-way union,0.3132812682197866,5
mid,medium,seed_0005,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.3132812682197866,5
mid,medium,seed_0006,CQI k-means,0.29552830538605346,5
mid,medium,seed_0006,CQI+cost 2-way union (paper method),0.32020342997685847,5
mid,medium,seed_0006,CQI+cost+switching 3-way union (former headline),0.32020342997685847,5
mid,medium,seed_0006,CQI+cost+regret-graph 3-way union,0.32212243448170136,5
mid,medium,seed_0006,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.32212243448170136,5
mid,medium,seed_0007,CQI k-means,0.28498953618165923,5
mid,medium,seed_0007,CQI+cost 2-way union (paper method),0.30788497881400184,5
mid,medium,seed_0007,CQI+cost+switching 3-way union (former headline),0.30788497881400184,5
mid,medium,seed_0007,CQI+cost+regret-graph 3-way union,0.30788497881400184,5
mid,medium,seed_0007,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.30788497881400184,5
mid,medium,seed_0008,CQI k-means,0.31188719488337824,5
mid,medium,seed_0008,CQI+cost 2-way union (paper method),0.32397080867664063,5
mid,medium,seed_0008,CQI+cost+switching 3-way union (former headline),0.32397080867664063,5
mid,medium,seed_0008,CQI+cost+regret-graph 3-way union,0.32397080867664063,5
mid,medium,seed_0008,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.32397080867664063,5
mid,medium,seed_0009,CQI k-means,0.280749006018275,5
mid,medium,seed_0009,CQI+cost 2-way union (paper method),0.31713517216507936,5
mid,medium,seed_0009,CQI+cost+switching 3-way union (former headline),0.31713517216507936,5
mid,medium,seed_0009,CQI+cost+regret-graph 3-way union,0.31891485412354187,5
mid,medium,seed_0009,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.31891485412354187,5
mid,medium,seed_0010,CQI k-means,0.27412826513361294,5
mid,medium,seed_0010,CQI+cost 2-way union (paper method),0.2750238304658839,5
mid,medium,seed_0010,CQI+cost+switching 3-way union (former headline),0.2750238304658839,5
mid,medium,seed_0010,CQI+cost+regret-graph 3-way union,0.2750238304658839,5
mid,medium,seed_0010,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2750238304658839,5
