timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
5.6,0,gnb_2,13.760000,3,25,7,20.501508,-78.998492,,
5.6,1,gnb_2,14.320000,3,25,7,23.673629,-75.826371,,
5.6,15,gnb_1,13.640000,3,25,7,30.847695,-68.652305,,
5.6,31,gnb_1,14.360000,3,25,7,18.986673,-80.513327,,
5.7,0,gnb_2,13.760000,3,25,7,20.514985,-78.985015,,
5.7,1,gnb_2,14.320000,3,25,7,23.678830,-75.821170,,
5.7,15,gnb_1,13.640000,3,25,7,30.868779,-68.631221,,
5.7,31,gnb_1,14.360000,3,25,7,19.012105,-80.487895,,
5.8,0,gnb_2,13.760000,3,25,7,20.528682,-78.971318,,
5.8,1,gnb_2,14.320000,3,25,7,23.684564,-75.815436,,
5.8,15,gnb_1,13.640000,3,25,7,30.890379,-68.609621,,
5.8,31,gnb_1,14.360000,3,25,7,19.038036,-80.461964,,
5.9,0,gnb_2,13.800000,3,25,7,20.542547,-78.957453,,
5.9,1,gnb_2,14.320000,3,25,7,23.690729,-75.809271,,
5.9,15,gnb_1,14.880000,3,25,7,30.912587,-68.587413,,
5.9,31,gnb_1,14.360000,3,25,7,19.064869,-80.435131,,
6.0,0,gnb_2,14.040000,3,25,7,20.556602,-78.943398,,
6.0,1,gnb_2,14.280000,3,25,7,23.697338,-75.802662,,
6.0,15,gnb_1,14.880000,3,25,7,30.935440,-68.564560,,
6.0,31,gnb_1,14.480000,3,25,7,19.092525,-80.407475,,
6.1,0,gnb_2,14.040000,3,25,7,20.570758,-78.929242,,
6.1,1,gnb_2,14.280000,3,25,7,23.704436,-75.795564,,
6.1,15,gnb_1,14.880000,3,25,7,30.959080,-68.540920,,
6.1,31,gnb_1,14.480000,3,25,7,19.121056,-80.378944,,
6.2,0,gnb_2,14.040000,3,25,7,20.585141,-78.914859,,
6.2,1,gnb_2,14.280000,3,25,7,23.711869,-75.788131,,
6.2,15,gnb_1,14.880000,3,25,7,30.983133,-68.516867,,
6.2,31,gnb_1,14.480000,3,25,7,19.150282,-80.349718,,
6.3,0,gnb_2,14.040000,3,25,7,20.599721,-78.900279,,
6.3,1,gnb_2,14.280000,3,25,7,23.719845,-75.780155,,
6.3,15,gnb_1,14.880000,3,25,7,31.007459,-68.492541,,
6.3,31,gnb_1,14.480000,3,25,7,19.180303,-80.319697,,
6.4,0,gnb_2,14.040000,3,25,7,20.614532,-78.885468,,
6.4,1,gnb_2,14.280000,3,25,7,23.728257,-75.771743,,
6.4,15,gnb_1,14.880000,3,25,7,31.032606,-68.467394,,
6.4,31,gnb_1,14.480000,3,25,7,18.357154,-81.142846,,
6.5,0,gnb_2,14.040000,3,25,7,20.629500,-78.870500,,
6.5,1,gnb_2,14.280000,3,25,7,23.737204,-75.762796,,
6.5,15,gnb_1,14.880000,3,25,7,31.058410,-68.441590,,
6.5,31,gnb_1,14.480000,3,25,7,18.388501,-81.111499,,
6.6,0,gnb_2,14.040000,3,25,7,20.644684,-78.855316,,
6.6,1,gnb_2,14.280000,3,25,7,23.746572,-75.753428,,
6.6,15,gnb_1,14.880000,3,25,7,31.084846,-68.415154,,
6.6,31,gnb_1,14.480000,3,25,7,18.420773,-81.079227,,
6.7,0,gnb_2,14.040000,3,25,7,20.660025,-78.839975,,
6.7,1,gnb_2,14.280000,3,25,7,23.756270,-75.743730,,
6.7,15,gnb_1,14.880000,3,25,7,31.111434,-68.388566,,
6.7,31,gnb_1,14.520000,3,25,7,18.453562,-81.046438,,
6.8,0,gnb_2,14.040000,3,25,7,20.675523,-78.824477,,
6.8,1,gnb_2,14.280000,3,25,7,23.766428,-75.733572,,
6.8,15,gnb_1,14.880000,3,25,7,31.138653,-68.361347,,
6.8,31,gnb_1,14.520000,3,25,7,18.486668,-81.013332,,
6.9,0,gnb_2,14.600000,3,25,7,20.691174,-78.808826,,
6.9,1,gnb_2,14.280000,3,25,7,23.776902,-75.723098,,
6.9,15,gnb_1,14.880000,3,25,7,31.166122,-68.333878,,
6.9,31,gnb_1,14.880000,3,25,7,18.520336,-80.979664,,
7.0,0,gnb_2,14.600000,3,25,7,20.707008,-78.792992,,
7.0,1,gnb_2,14.280000,3,25,7,23.787887,-75.712113,,
7.0,15,gnb_1,14.880000,3,25,7,31.194197,-68.305803,,
7.0,31,gnb_1,14.880000,3,25,7,18.554728,-80.945272,,
7.1,0,gnb_2,14.600000,3,25,7,22.399915,-77.100085,,
7.1,1,gnb_2,14.280000,3,25,7,18.925104,-80.574896,,
7.1,15,gnb_1,14.880000,3,25,7,31.222877,-68.277123,,
7.1,31,gnb_1,14.880000,3,25,7,18.589691,-80.910309,,
7.2,0,gnb_2,14.600000,3,25,7,22.416113,-77.083887,,
7.2,1,gnb_2,13.440000,3,25,7,18.936928,-80.563072,,
7.2,15,gnb_1,14.840000,3,25,7,31.252159,-68.247841,,
7.2,31,gnb_1,14.880000,3,25,7,18.625144,-80.874856,,
7.3,0,gnb_2,14.600000,3,25,7,22.432414,-77.067586,,
7.3,1,gnb_2,13.440000,3,25,7,18.949122,-80.550878,,
7.3,15,gnb_1,14.840000,3,25,7,31.281932,-68.218068,,
7.3,31,gnb_1,14.880000,3,25,7,18.661325,-80.838675,,
7.4,0,gnb_2,14.600000,3,25,7,22.448884,-77.051116,,
7.4,1,gnb_2,13.440000,3,25,7,18.961672,-80.538328,,
7.4,15,gnb_1,14.840000,3,25,7,31.311907,-68.188093,,
7.4,31,gnb_1,14.880000,3,25,7,18.697848,-80.802152,,
7.5,0,gnb_2,14.600000,3,25,7,22.465494,-77.034506,,
7.5,1,gnb_2,13.440000,3,25,7,18.974619,-80.525381,,
7.5,15,gnb_1,14.840000,3,25,7,31.342577,-68.157423,,
7.5,31,gnb_1,14.880000,3,25,7,18.735071,-80.764929,,
7.6,0,gnb_2,14.600000,3,25,7,22.482333,-77.017667,,
7.6,1,gnb_2,13.440000,3,25,7,18.987980,-80.512020,,
7.6,15,gnb_1,14.840000,3,25,7,31.373421,-68.126579,,
7.6,31,gnb_1,14.880000,3,25,7,18.773200,-80.726800,,
7.7,0,gnb_2,13.600000,3,25,7,22.499457,-77.000543,,
7.7,1,gnb_2,13.440000,3,25,7,19.001646,-80.498354,,
