timestamp_s,ue_node_id,gnb_node_id,band_index,cqi,tbs_bits_per_slot,total_bands
0.404,2052,1,1,15,1160,6
0.404,2052,1,2,15,1160,6
0.404,2052,1,3,13,984,6
0.404,2052,1,4,9,608,6
0.404,2052,1,5,13,984,6
0.404,2053,1,0,15,1160,6
0.404,2053,1,1,15,1160,6
0.404,2053,1,2,15,1160,6
0.404,2053,1,3,15,1160,6
0.404,2053,1,4,15,1160,6
0.404,2053,1,5,15,1160,6
0.41,2049,1,0,15,1160,6
0.41,2049,1,1,13,984,6
0.41,2049,1,2,15,1160,6
0.41,2049,1,3,14,1128,6
0.41,2049,1,4,15,1160,6
0.41,2049,1,5,15,1160,6
0.41,2050,1,0,15,1160,6
0.41,2050,1,1,15,1160,6
0.41,2050,1,2,15,1160,6
0.41,2050,1,3,15,1160,6
0.41,2050,1,4,15,1160,6
0.41,2050,1,5,15,1160,6
0.41,2051,1,0,15,1160,6
0.41,2051,1,1,13,984,6
0.41,2051,1,2,15,1160,6
0.41,2051,1,3,15,1160,6
0.41,2051,1,4,14,1128,6
0.41,2051,1,5,15,1160,6
0.41,2052,1,0,15,1160,6
0.41,2052,1,1,15,1160,6
0.41,2052,1,2,15,1160,6
0.41,2052,1,3,13,984,6
0.41,2052,1,4,9,608,6
0.41,2052,1,5,13,984,6
0.41,2053,1,0,15,1160,6
0.41,2053,1,1,15,1160,6
0.41,2053,1,2,15,1160,6
0.41,2053,1,3,15,1160,6
0.41,2053,1,4,15,1160,6
0.41,2053,1,5,15,1160,6
0.416,2049,1,0,15,1160,6
0.416,2049,1,1,13,984,6
0.416,2049,1,2,15,1160,6
0.416,2049,1,3,14,1128,6
0.416,2049,1,4,15,1160,6
0.416,2049,1,5,15,1160,6
0.416,2050,1,0,15,1160,6
0.416,2050,1,1,15,1160,6
0.416,2050,1,2,15,1160,6
0.416,2050,1,3,15,1160,6
0.416,2050,1,4,15,1160,6
0.416,2050,1,5,15,1160,6
0.416,2051,1,0,15,1160,6
0.416,2051,1,1,13,984,6
0.416,2051,1,2,15,1160,6
0.416,2051,1,3,15,1160,6
0.416,2051,1,4,14,1128,6
0.416,2051,1,5,15,1160,6
0.416,2052,1,0,15,1160,6
0.416,2052,1,1,15,1160,6
0.416,2052,1,2,15,1160,6
0.416,2052,1,3,13,984,6
0.416,2052,1,4,9,608,6
0.416,2052,1,5,13,984,6
0.416,2053,1,0,15,1160,6
0.416,2053,1,1,15,1160,6
0.416,2053,1,2,15,1160,6
0.416,2053,1,3,15,1160,6
0.416,2053,1,4,15,1160,6
0.416,2053,1,5,15,1160,6
0.422,2049,1,0,15,1160,6
0.422,2049,1,1,13,984,6
0.422,2049,1,2,15,1160,6
0.422,2049,1,3,14,1128,6
0.422,2049,1,4,15,1160,6
0.422,2049,1,5,15,1160,6
0.422,2050,1,0,15,1160,6
0.422,2050,1,1,15,1160,6
0.422,2050,1,2,15,1160,6
0.422,2050,1,3,15,1160,6
0.422,2050,1,4,15,1160,6
0.422,2050,1,5,15,1160,6
0.422,2051,1,0,15,1160,6
0.422,2051,1,1,13,984,6
0.422,2051,1,2,15,1160,6
0.422,2051,1,3,15,1160,6
0.422,2051,1,4,14,1128,6
0.422,2051,1,5,15,1160,6
0.422,2052,1,0,15,1160,6
0.422,2052,1,1,15,1160,6
0.422,2052,1,2,15,1160,6
0.422,2052,1,3,13,984,6
0.422,2052,1,4,9,608,6
0.422,2052,1,5,13,984,6
0.422,2053,1,0,15,1160,6
0.422,2053,1,1,15,1160,6
0.422,2053,1,2,15,1160,6
0.422,2053,1,3,15,1160,6
0.422,2053,1,4,15,1160,6
0.422,2053,1,5,15,1160,6
0.428,2049,1,0,15,1160,6
0.428,2049,1,1,13,984,6
0.428,2049,1,2,15,1160,6
0.428,2049,1,3,14,1128,6
0.428,2049,1,4,15,1160,6
0.428,2049,1,5,15,1160,6
0.428,2050,1,0,15,1160,6
0.428,2050,1,1,15,1160,6
0.428,2050,1,2,15,1160,6
0.428,2050,1,3,15,1160,6
0.428,2050,1,4,15,1160,6
0.428,2050,1,5,15,1160,6
0.428,2051,1,0,15,1160,6
0.428,2051,1,1,13,984,6
0.428,2051,1,2,15,1160,6
0.428,2051,1,3,15,1160,6
0.428,2051,1,4,14,1128,6
0.428,2051,1,5,15,1160,6
0.428,2052,1,0,15,1160,6
0.428,2052,1,1,15,1160,6
0.428,2052,1,2,15,1160,6
0.428,2052,1,3,13,984,6
0.428,2052,1,4,9,608,6
0.428,2052,1,5,13,984,6
0.428,2053,1,0,15,1160,6
0.428,2053,1,1,15,1160,6
0.428,2053,1,2,15,1160,6
0.428,2053,1,3,15,1160,6
0.428,2053,1,4,15,1160,6
0.428,2053,1,5,15,1160,6
0.434,2049,1,0,15,1160,6
0.434,2049,1,1,13,984,6
0.434,2049,1,2,15,1160,6
0.434,2049,1,3,14,1128,6
0.434,2049,1,4,15,1160,6
0.434,2049,1,5,15,1160,6
0.434,2050,1,0,15,1160,6
0.434,2050,1,1,15,1160,6
0.434,2050,1,2,15,1160,6
0.434,2050,1,3,15,1160,6
0.434,2050,1,4,15,1160,6
0.434,2050,1,5,15,1160,6
0.434,2051,1,0,15,1160,6
0.434,2051,1,1,13,984,6
0.434,2051,1,2,15,1160,6
0.434,2051,1,3,15,1160,6
0.434,2051,1,4,14,1128,6
0.434,2051,1,5,15,1160,6
0.434,2052,1,0,15,1160,6
0.434,2052,1,1,15,1160,6
0.434,2052,1,2,15,1160,6
0.434,2052,1,3,13,984,6
0.434,2052,1,4,9,608,6
0.434,2052,1,5,13,984,6
0.434,2053,1,0,15,1160,6
0.434,2053,1,1,15,1160,6
0.434,2053,1,2,15,1160,6
0.434,2053,1,3,15,1160,6
0.434,2053,1,4,15,1160,6
0.434,2053,1,5,15,1160,6
0.44,2049,1,0,15,1160,6
0.44,2049,1,1,13,984,6
0.44,2049,1,2,15,1160,6
0.44,2049,1,3,14,1128,6
0.44,2049,1,4,15,1160,6
0.44,2049,1,5,15,1160,6
0.44,2050,1,0,15,1160,6
0.44,2050,1,1,15,1160,6
0.44,2050,1,2,15,1160,6
0.44,2050,1,3,15,1160,6
0.44,2050,1,4,15,1160,6
0.44,2050,1,5,15,1160,6
0.44,2051,1,0,15,1160,6
0.44,2051,1,1,13,984,6
0.44,2051,1,2,15,1160,6
0.44,2051,1,3,15,1160,6
0.44,2051,1,4,14,1128,6
0.44,2051,1,5,15,1160,6
0.44,2052,1,0,15,1160,6
0.44,2052,1,1,15,1160,6
0.44,2052,1,2,15,1160,6
0.44,2052,1,3,13,984,6
0.44,2052,1,4,9,608,6
0.44,2052,1,5,13,984,6
0.44,2053,1,0,15,1160,6
0.44,2053,1,1,15,1160,6
0.44,2053,1,2,15,1160,6
0.44,2053,1,3,15,1160,6
0.44,2053,1,4,15,1160,6
0.44,2053,1,5,15,1160,6
0.446,2049,1,0,15,1160,6
0.446,2049,1,1,13,984,6
0.446,2049,1,2,15,1160,6
0.446,2049,1,3,14,1128,6
0.446,2049,1,4,15,1160,6
0.446,2049,1,5,15,1160,6
0.446,2050,1,0,15,1160,6
0.446,2050,1,1,15,1160,6
0.446,2050,1,2,15,1160,6
0.446,2050,1,3,15,1160,6
0.446,2050,1,4,15,1160,6
0.446,2050,1,5,15,1160,6
0.446,2051,1,0,15,1160,6
0.446,2051,1,1,13,984,6
0.446,2051,1,2,15,1160,6
0.446,2051,1,3,15,1160,6
0.446,2051,1,4,14,1128,6
0.446,2051,1,5,15,1160,6
0.446,2052,1,0,15,1160,6
0.446,2052,1,1,15,1160,6
0.446,2052,1,2,15,1160,6
0.446,2052,1,3,13,984,6
0.446,2052,1,4,9,608,6
0.446,2052,1,5,13,984,6
0.446,2053,1,0,15,1160,6
0.446,2053,1,1,15,1160,6
0.446,2053,1,2,15,1160,6
0.446,2053,1,3,15,1160,6
0.446,2053,1,4,15,1160,6
0.446,2053,1,5,15,1160,6
0.452,2049,1,0,15,1160,6
0.452,2049,1,1,13,984,6
0.452,2049,1,2,15,1160,6
0.452,2049,1,3,14,1128,6
0.452,2049,1,4,15,1160,6
0.452,2049,1,5,15,1160,6
0.452,2050,1,0,15,1160,6
0.452,2050,1,1,15,1160,6
0.452,2050,1,2,15,1160,6
0.452,2050,1,3,15,1160,6
0.452,2050,1,4,15,1160,6
0.452,2050,1,5,15,1160,6
0.452,2051,1,0,15,1160,6
0.452,2051,1,1,13,984,6
0.452,2051,1,2,15,1160,6
0.452,2051,1,3,15,1160,6
0.452,2051,1,4,14,1128,6
0.452,2051,1,5,15,1160,6
0.452,2052,1,0,15,1160,6
0.452,2052,1,1,15,1160,6
0.452,2052,1,2,15,1160,6
0.452,2052,1,3,13,984,6
0.452,2052,1,4,9,608,6
0.452,2052,1,5,13,984,6
0.452,2053,1,0,15,1160,6
0.452,2053,1,1,15,1160,6
0.452,2053,1,2,15,1160,6
0.452,2053,1,3,15,1160,6
0.452,2053,1,4,15,1160,6
0.452,2053,1,5,15,1160,6
0.458,2049,1,0,15,1160,6
0.458,2049,1,1,13,984,6
0.458,2049,1,2,15,1160,6
0.458,2049,1,3,14,1128,6
0.458,2049,1,4,15,1160,6
0.458,2049,1,5,15,1160,6
0.458,2050,1,0,15,1160,6
0.458,2050,1,1,15,1160,6
0.458,2050,1,2,15,1160,6
0.458,2050,1,3,15,1160,6
0.458,2050,1,4,15,1160,6
0.458,2050,1,5,15,1160,6
0.458,2051,1,0,15,1160,6
0.458,2051,1,1,13,984,6
0.458,2051,1,2,15,1160,6
0.458,2051,1,3,15,1160,6
0.458,2051,1,4,14,1128,6
0.458,2051,1,5,15,1160,6
0.458,2052,1,0,15,1160,6
0.458,2052,1,1,15,1160,6
0.458,2052,1,2,15,1160,6
0.458,2052,1,3,13,984,6
0.458,2052,1,4,9,608,6
0.458,2052,1,5,13,984,6
0.458,2053,1,0,15,1160,6
0.458,2053,1,1,15,1160,6
0.458,2053,1,2,15,1160,6
0.458,2053,1,3,15,1160,6
0.458,2053,1,4,15,1160,6
0.458,2053,1,5,15,1160,6
0.464,2049,1,0,15,1160,6
0.464,2049,1,1,13,984,6
0.464,2049,1,2,15,1160,6
0.464,2049,1,3,14,1128,6
0.464,2049,1,4,15,1160,6
0.464,2049,1,5,15,1160,6
0.464,2050,1,0,15,1160,6
0.464,2050,1,1,15,1160,6
0.464,2050,1,2,15,1160,6
0.464,2050,1,3,15,1160,6
0.464,2050,1,4,15,1160,6
0.464,2050,1,5,15,1160,6
0.464,2051,1,0,15,1160,6
0.464,2051,1,1,13,984,6
0.464,2051,1,2,15,1160,6
0.464,2051,1,3,15,1160,6
0.464,2051,1,4,14,1128,6
0.464,2051,1,5,15,1160,6
0.464,2052,1,0,15,1160,6
0.464,2052,1,1,15,1160,6
0.464,2052,1,2,15,1160,6
0.464,2052,1,3,13,984,6
0.464,2052,1,4,9,608,6
0.464,2052,1,5,13,984,6
0.464,2053,1,0,15,1160,6
0.464,2053,1,1,15,1160,6
0.464,2053,1,2,15,1160,6
0.464,2053,1,3,15,1160,6
0.464,2053,1,4,15,1160,6
0.464,2053,1,5,15,1160,6
0.47,2049,1,0,15,1160,6
0.47,2049,1,1,13,984,6
0.47,2049,1,2,15,1160,6
0.47,2049,1,3,14,1128,6
0.47,2049,1,4,15,1160,6
0.47,2049,1,5,15,1160,6
0.47,2050,1,0,15,1160,6
0.47,2050,1,1,15,1160,6
0.47,2050,1,2,15,1160,6
0.47,2050,1,3,15,1160,6
0.47,2050,1,4,15,1160,6
0.47,2050,1,5,15,1160,6
0.47,2051,1,0,15,1160,6
0.47,2051,1,1,13,984,6
0.47,2051,1,2,15,1160,6
0.47,2051,1,3,15,1160,6
0.47,2051,1,4,14,1128,6
0.47,2051,1,5,15,1160,6
0.47,2052,1,0,15,1160,6
0.47,2052,1,1,15,1160,6
0.47,2052,1,2,15,1160,6
0.47,2052,1,3,13,984,6
0.47,2052,1,4,9,608,6
0.47,2052,1,5,13,984,6
0.47,2053,1,0,15,1160,6
0.47,2053,1,1,15,1160,6
0.47,2053,1,2,15,1160,6
0.47,2053,1,3,15,1160,6
0.47,2053,1,4,15,1160,6
0.47,2053,1,5,15,1160,6
0.476,2049,1,0,15,1160,6
0.476,2049,1,1,13,984,6
0.476,2049,1,2,15,1160,6
0.476,2049,1,3,14,1128,6
0.476,2049,1,4,15,1160,6
0.476,2049,1,5,15,1160,6
0.476,2050,1,0,15,1160,6
0.476,2050,1,1,15,1160,6
0.476,2050,1,2,15,1160,6
0.476,2050,1,3,15,1160,6
0.476,2050,1,4,15,1160,6
0.476,2050,1,5,15,1160,6
0.476,2051,1,0,15,1160,6
0.476,2051,1,1,13,984,6
0.476,2051,1,2,15,1160,6
0.476,2051,1,3,15,1160,6
0.476,2051,1,4,14,1128,6
0.476,2051,1,5,15,1160,6
0.476,2052,1,0,15,1160,6
0.476,2052,1,1,15,1160,6
0.476,2052,1,2,15,1160,6
0.476,2052,1,3,13,984,6
0.476,2052,1,4,9,608,6
0.476,2052,1,5,13,984,6
0.476,2053,1,0,15,1160,6
0.476,2053,1,1,15,1160,6
0.476,2053,1,2,15,1160,6
0.476,2053,1,3,15,1160,6
0.476,2053,1,4,15,1160,6
0.476,2053,1,5,15,1160,6
0.482,2049,1,0,15,1160,6
0.482,2049,1,1,13,984,6
0.482,2049,1,2,15,1160,6
0.482,2049,1,3,14,1128,6
0.482,2049,1,4,15,1160,6
0.482,2049,1,5,15,1160,6
0.482,2050,1,0,15,1160,6
0.482,2050,1,1,15,1160,6
0.482,2050,1,2,15,1160,6
0.482,2050,1,3,15,1160,6
0.482,2050,1,4,15,1160,6
0.482,2050,1,5,15,1160,6
0.482,2051,1,0,15,1160,6
0.482,2051,1,1,13,984,6
0.482,2051,1,2,15,1160,6
0.482,2051,1,3,15,1160,6
0.482,2051,1,4,14,1128,6
0.482,2051,1,5,15,1160,6
0.482,2052,1,0,15,1160,6
0.482,2052,1,1,15,1160,6
0.482,2052,1,2,15,1160,6
0.482,2052,1,3,13,984,6
0.482,2052,1,4,9,608,6
0.482,2052,1,5,13,984,6
0.482,2053,1,0,15,1160,6
0.482,2053,1,1,15,1160,6
0.482,2053,1,2,15,1160,6
0.482,2053,1,3,15,1160,6
0.482,2053,1,4,15,1160,6
0.482,2053,1,5,15,1160,6
0.488,2049,1,0,15,1160,6
0.488,2049,1,1,13,984,6
0.488,2049,1,2,15,1160,6
0.488,2049,1,3,14,1128,6
0.488,2049,1,4,15,1160,6
0.488,2049,1,5,15,1160,6
0.488,2050,1,0,15,1160,6
0.488,2050,1,1,15,1160,6
0.488,2050,1,2,15,1160,6
0.488,2050,1,3,15,1160,6
0.488,2050,1,4,15,1160,6
0.488,2050,1,5,15,1160,6
0.488,2051,1,0,15,1160,6
0.488,2051,1,1,13,984,6
0.488,2051,1,2,15,1160,6
0.488,2051,1,3,15,1160,6
0.488,2051,1,4,14,1128,6
0.488,2051,1,5,15,1160,6
0.488,2052,1,0,15,1160,6
0.488,2052,1,1,15,1160,6
0.488,2052,1,2,15,1160,6
0.488,2052,1,3,13,984,6
0.488,2052,1,4,9,608,6
0.488,2052,1,5,13,984,6
0.488,2053,1,0,15,1160,6
0.488,2053,1,1,15,1160,6
0.488,2053,1,2,15,1160,6
0.488,2053,1,3,15,1160,6
0.488,2053,1,4,15,1160,6
0.488,2053,1,5,15,1160,6
0.494,2049,1,0,15,1160,6
0.494,2049,1,1,13,984,6
0.494,2049,1,2,15,1160,6
0.494,2049,1,3,14,1128,6
0.494,2049,1,4,15,1160,6
0.494,2049,1,5,15,1160,6
0.494,2050,1,0,15,1160,6
0.494,2050,1,1,15,1160,6
0.494,2050,1,2,15,1160,6
0.494,2050,1,3,15,1160,6
0.494,2050,1,4,15,1160,6
0.494,2050,1,5,15,1160,6
0.494,2051,1,0,15,1160,6
0.494,2051,1,1,13,984,6
0.494,2051,1,2,15,1160,6
0.494,2051,1,3,15,1160,6
0.494,2051,1,4,14,1128,6
0.494,2051,1,5,15,1160,6
0.494,2052,1,0,15,1160,6
0.494,2052,1,1,15,1160,6
0.494,2052,1,2,15,1160,6
0.494,2052,1,3,13,984,6
0.494,2052,1,4,9,608,6
0.494,2052,1,5,13,984,6
0.494,2053,1,0,15,1160,6
0.494,2053,1,1,15,1160,6
0.494,2053,1,2,15,1160,6
0.494,2053,1,3,15,1160,6
0.494,2053,1,4,15,1160,6
0.494,2053,1,5,15,1160,6
0.5,2049,1,0,15,1160,6
0.5,2049,1,1,13,984,6
0.5,2049,1,2,15,1160,6
0.5,2049,1,3,14,1128,6
0.5,2049,1,4,15,1160,6
0.5,2049,1,5,15,1160,6
0.5,2050,1,0,15,1160,6
0.5,2050,1,1,15,1160,6
0.5,2050,1,2,15,1160,6
0.5,2050,1,3,15,1160,6
0.5,2050,1,4,15,1160,6
0.5,2050,1,5,15,1160,6
0.5,2051,1,0,15,1160,6
0.5,2051,1,1,13,984,6
0.5,2051,1,2,15,1160,6
0.5,2051,1,3,15,1160,6
0.5,2051,1,4,14,1128,6
0.5,2051,1,5,15,1160,6
0.5,2052,1,0,15,1160,6
0.5,2052,1,1,15,1160,6
0.5,2052,1,2,15,1160,6
0.5,2052,1,3,13,984,6
0.5,2052,1,4,9,608,6
0.5,2052,1,5,13,984,6
0.5,2053,1,0,15,1160,6
0.5,2053,1,1,15,1160,6
0.5,2053,1,2,15,1160,6
0.5,2053,1,3,15,1160,6
0.5,2053,1,4,15,1160,6
0.5,2053,1,5,15,1160,6
0.506,2049,1,0,15,1160,6
0.506,2049,1,1,13,984,6
0.506,2049,1,2,15,1160,6
0.506,2049,1,3,14,1128,6
0.506,2049,1,4,15,1160,6
0.506,2049,1,5,15,1160,6
0.506,2050,1,0,15,1160,6
0.506,2050,1,1,15,1160,6
0.506,2050,1,2,15,1160,6
0.506,2050,1,3,15,1160,6
0.506,2050,1,4,15,1160,6
0.506,2050,1,5,15,1160,6
0.506,2051,1,0,15,1160,6
0.506,2051,1,1,13,984,6
0.506,2051,1,2,15,1160,6
0.506,2051,1,3,15,1160,6
0.506,2051,1,4,14,1128,6
0.506,2051,1,5,15,1160,6
0.506,2052,1,0,15,1160,6
0.506,2052,1,1,15,1160,6
0.506,2052,1,2,15,1160,6
0.506,2052,1,3,13,984,6
0.506,2052,1,4,9,608,6
0.506,2052,1,5,13,984,6
0.506,2053,1,0,15,1160,6
0.506,2053,1,1,15,1160,6
0.506,2053,1,2,15,1160,6
0.506,2053,1,3,15,1160,6
0.506,2053,1,4,15,1160,6
0.506,2053,1,5,15,1160,6
0.512,2049,1,0,15,1160,6
0.512,2049,1,1,13,984,6
0.512,2049,1,2,15,1160,6
0.512,2049,1,3,14,1128,6
0.512,2049,1,4,15,1160,6
0.512,2049,1,5,15,1160,6
0.512,2050,1,0,15,1160,6
0.512,2050,1,1,15,1160,6
0.512,2050,1,2,15,1160,6
0.512,2050,1,3,15,1160,6
0.512,2050,1,4,15,1160,6
0.512,2050,1,5,15,1160,6
0.512,2051,1,0,15,1160,6
0.512,2051,1,1,13,984,6
0.512,2051,1,2,15,1160,6
0.512,2051,1,3,15,1160,6
0.512,2051,1,4,14,1128,6
0.512,2051,1,5,15,1160,6
0.512,2052,1,0,15,1160,6
0.512,2052,1,1,15,1160,6
0.512,2052,1,2,15,1160,6
0.512,2052,1,3,13,984,6
0.512,2052,1,4,9,608,6
0.512,2052,1,5,13,984,6
0.512,2053,1,0,15,1160,6
0.512,2053,1,1,15,1160,6
0.512,2053,1,2,15,1160,6
0.512,2053,1,3,15,1160,6
0.512,2053,1,4,15,1160,6
0.512,2053,1,5,15,1160,6
0.518,2049,1,0,15,1160,6
0.518,2049,1,1,13,984,6
0.518,2049,1,2,15,1160,6
0.518,2049,1,3,14,1128,6
0.518,2049,1,4,15,1160,6
0.518,2049,1,5,15,1160,6
0.518,2050,1,0,15,1160,6
0.518,2050,1,1,15,1160,6
0.518,2050,1,2,15,1160,6
0.518,2050,1,3,15,1160,6
0.518,2050,1,4,15,1160,6
0.518,2050,1,5,15,1160,6
0.518,2051,1,0,15,1160,6
0.518,2051,1,1,13,984,6
0.518,2051,1,2,15,1160,6
0.518,2051,1,3,15,1160,6
0.518,2051,1,4,14,1128,6
0.518,2051,1,5,15,1160,6
0.518,2052,1,0,15,1160,6
0.518,2052,1,1,15,1160,6
0.518,2052,1,2,15,1160,6
0.518,2052,1,3,13,984,6
0.518,2052,1,4,9,608,6
0.518,2052,1,5,13,984,6
0.518,2053,1,0,15,1160,6
0.518,2053,1,1,15,1160,6
0.518,2053,1,2,15,1160,6
0.518,2053,1,3,15,1160,6
0.518,2053,1,4,15,1160,6
0.518,2053,1,5,15,1160,6
0.524,2049,1,0,15,1160,6
0.524,2049,1,1,13,984,6
0.524,2049,1,2,15,1160,6
0.524,2049,1,3,14,1128,6
0.524,2049,1,4,15,1160,6
0.524,2049,1,5,15,1160,6
0.524,2050,1,0,15,1160,6
0.524,2050,1,1,15,1160,6
0.524,2050,1,2,15,1160,6
0.524,2050,1,3,15,1160,6
0.524,2050,1,4,15,1160,6
0.524,2050,1,5,15,1160,6
0.524,2051,1,0,15,1160,6
0.524,2051,1,1,13,984,6
0.524,2051,1,2,15,1160,6
0.524,2051,1,3,15,1160,6
0.524,2051,1,4,14,1128,6
0.524,2051,1,5,15,1160,6
0.524,2052,1,0,15,1160,6
0.524,2052,1,1,15,1160,6
0.524,2052,1,2,15,1160,6
0.524,2052,1,3,13,984,6
0.524,2052,1,4,9,608,6
0.524,2052,1,5,13,984,6
0.524,2053,1,0,15,1160,6
0.524,2053,1,1,15,1160,6
0.524,2053,1,2,15,1160,6
0.524,2053,1,3,15,1160,6
0.524,2053,1,4,15,1160,6
0.524,2053,1,5,15,1160,6
0.53,2049,1,0,15,1160,6
0.53,2049,1,1,13,984,6
0.53,2049,1,2,15,1160,6
0.53,2049,1,3,14,1128,6
0.53,2049,1,4,15,1160,6
0.53,2049,1,5,15,1160,6
0.53,2050,1,0,15,1160,6
0.53,2050,1,1,15,1160,6
0.53,2050,1,2,15,1160,6
0.53,2050,1,3,15,1160,6
0.53,2050,1,4,15,1160,6
0.53,2050,1,5,15,1160,6
0.53,2051,1,0,15,1160,6
0.53,2051,1,1,13,984,6
0.53,2051,1,2,15,1160,6
0.53,2051,1,3,15,1160,6
0.53,2051,1,4,14,1128,6
0.53,2051,1,5,15,1160,6
0.53,2052,1,0,15,1160,6
0.53,2052,1,1,15,1160,6
0.53,2052,1,2,15,1160,6
0.53,2052,1,3,13,984,6
0.53,2052,1,4,9,608,6
0.53,2052,1,5,13,984,6
0.53,2053,1,0,15,1160,6
0.53,2053,1,1,15,1160,6
0.53,2053,1,2,15,1160,6
0.53,2053,1,3,15,1160,6
0.53,2053,1,4,15,1160,6
0.53,2053,1,5,15,1160,6
0.536,2049,1,0,15,1160,6
0.536,2049,1,1,13,984,6
0.536,2049,1,2,15,1160,6
0.536,2049,1,3,14,1128,6
0.536,2049,1,4,15,1160,6
0.536,2049,1,5,15,1160,6
0.536,2050,1,0,15,1160,6
0.536,2050,1,1,15,1160,6
0.536,2050,1,2,15,1160,6
0.536,2050,1,3,15,1160,6
0.536,2050,1,4,15,1160,6
0.536,2050,1,5,15,1160,6
0.536,2051,1,0,15,1160,6
0.536,2051,1,1,13,984,6
0.536,2051,1,2,15,1160,6
0.536,2051,1,3,15,1160,6
0.536,2051,1,4,14,1128,6
0.536,2051,1,5,15,1160,6
0.536,2052,1,0,15,1160,6
0.536,2052,1,1,15,1160,6
0.536,2052,1,2,15,1160,6
0.536,2052,1,3,13,984,6
0.536,2052,1,4,9,608,6
0.536,2052,1,5,13,984,6
0.536,2053,1,0,15,1160,6
0.536,2053,1,1,15,1160,6
0.536,2053,1,2,15,1160,6
0.536,2053,1,3,15,1160,6
0.536,2053,1,4,15,1160,6
0.536,2053,1,5,15,1160,6
0.542,2049,1,0,15,1160,6
0.542,2049,1,1,13,984,6
0.542,2049,1,2,15,1160,6
0.542,2049,1,3,14,1128,6
0.542,2049,1,4,15,1160,6
0.542,2049,1,5,15,1160,6
0.542,2050,1,0,15,1160,6
0.542,2050,1,1,15,1160,6
0.542,2050,1,2,15,1160,6
0.542,2050,1,3,15,1160,6
0.542,2050,1,4,15,1160,6
0.542,2050,1,5,15,1160,6
0.542,2051,1,0,15,1160,6
0.542,2051,1,1,13,984,6
0.542,2051,1,2,15,1160,6
0.542,2051,1,3,15,1160,6
0.542,2051,1,4,14,1128,6
0.542,2051,1,5,15,1160,6
0.542,2052,1,0,15,1160,6
0.542,2052,1,1,15,1160,6
0.542,2052,1,2,15,1160,6
0.542,2052,1,3,13,984,6
0.542,2052,1,4,9,608,6
0.542,2052,1,5,13,984,6
0.542,2053,1,0,15,1160,6
0.542,2053,1,1,15,1160,6
0.542,2053,1,2,15,1160,6
0.542,2053,1,3,15,1160,6
0.542,2053,1,4,15,1160,6
0.542,2053,1,5,15,1160,6
0.548,2049,1,0,15,1160,6
0.548,2049,1,1,13,984,6
0.548,2049,1,2,15,1160,6
0.548,2049,1,3,14,1128,6
0.548,2049,1,4,15,1160,6
0.548,2049,1,5,15,1160,6
0.548,2050,1,0,15,1160,6
0.548,2050,1,1,15,1160,6
0.548,2050,1,2,15,1160,6
0.548,2050,1,3,15,1160,6
0.548,2050,1,4,15,1160,6
0.548,2050,1,5,15,1160,6
0.548,2051,1,0,15,1160,6
0.548,2051,1,1,13,984,6
0.548,2051,1,2,15,1160,6
0.548,2051,1,3,15,1160,6
0.548,2051,1,4,14,1128,6
0.548,2051,1,5,15,1160,6
0.548,2052,1,0,15,1160,6
0.548,2052,1,1,15,1160,6
0.548,2052,1,2,15,1160,6
0.548,2052,1,3,13,984,6
0.548,2052,1,4,9,608,6
0.548,2052,1,5,13,984,6
0.548,2053,1,0,15,1160,6
0.548,2053,1,1,15,1160,6
0.548,2053,1,2,15,1160,6
0.548,2053,1,3,15,1160,6
0.548,2053,1,4,15,1160,6
0.548,2053,1,5,15,1160,6
0.554,2049,1,0,15,1160,6
0.554,2049,1,1,13,984,6
0.554,2049,1,2,15,1160,6
0.554,2049,1,3,14,1128,6
0.554,2049,1,4,15,1160,6
0.554,2049,1,5,15,1160,6
0.554,2050,1,0,15,1160,6
0.554,2050,1,1,15,1160,6
0.554,2050,1,2,15,1160,6
0.554,2050,1,3,15,1160,6
0.554,2050,1,4,15,1160,6
0.554,2050,1,5,15,1160,6
0.554,2051,1,0,15,1160,6
0.554,2051,1,1,13,984,6
0.554,2051,1,2,15,1160,6
0.554,2051,1,3,15,1160,6
0.554,2051,1,4,14,1128,6
0.554,2051,1,5,15,1160,6
0.554,2052,1,0,15,1160,6
0.554,2052,1,1,15,1160,6
0.554,2052,1,2,15,1160,6
0.554,2052,1,3,13,984,6
0.554,2052,1,4,9,608,6
0.554,2052,1,5,13,984,6
0.554,2053,1,0,15,1160,6
0.554,2053,1,1,15,1160,6
0.554,2053,1,2,15,1160,6
0.554,2053,1,3,15,1160,6
0.554,2053,1,4,15,1160,6
0.554,2053,1,5,15,1160,6
0.56,2049,1,0,15,1160,6
0.56,2049,1,1,13,984,6
0.56,2049,1,2,15,1160,6
0.56,2049,1,3,14,1128,6
0.56,2049,1,4,15,1160,6
0.56,2049,1,5,15,1160,6
0.56,2050,1,0,15,1160,6
0.56,2050,1,1,15,1160,6
0.56,2050,1,2,15,1160,6
0.56,2050,1,3,15,1160,6
0.56,2050,1,4,15,1160,6
0.56,2050,1,5,15,1160,6
0.56,2051,1,0,15,1160,6
0.56,2051,1,1,13,984,6
0.56,2051,1,2,15,1160,6
0.56,2051,1,3,15,1160,6
0.56,2051,1,4,14,1128,6
0.56,2051,1,5,15,1160,6
0.56,2052,1,0,15,1160,6
0.56,2052,1,1,15,1160,6
0.56,2052,1,2,15,1160,6
