timestamp_s,ue_node_id,gnb_node_id,band_index,cqi,tbs_bits_per_slot,total_bands
0.17,2049,1,4,15,1160,6
0.17,2049,1,5,15,1160,6
0.176,2049,1,0,15,1160,6
0.176,2049,1,1,15,1160,6
0.176,2049,1,2,15,1160,6
0.176,2049,1,3,15,1160,6
0.176,2049,1,4,15,1160,6
0.176,2049,1,5,15,1160,6
0.182,2049,1,0,15,1160,6
0.182,2049,1,1,15,1160,6
0.182,2049,1,2,15,1160,6
0.182,2049,1,3,15,1160,6
0.182,2049,1,4,15,1160,6
0.182,2049,1,5,15,1160,6
0.188,2049,1,0,15,1160,6
0.188,2049,1,1,15,1160,6
0.188,2049,1,2,15,1160,6
0.188,2049,1,3,15,1160,6
0.188,2049,1,4,15,1160,6
0.188,2049,1,5,15,1160,6
0.194,2049,1,0,15,1160,6
0.194,2049,1,1,15,1160,6
0.194,2049,1,2,15,1160,6
0.194,2049,1,3,15,1160,6
0.194,2049,1,4,15,1160,6
0.194,2049,1,5,15,1160,6
0.2,2049,1,0,15,1160,6
0.2,2049,1,1,15,1160,6
0.2,2049,1,2,15,1160,6
0.2,2049,1,3,15,1160,6
0.2,2049,1,4,15,1160,6
0.2,2049,1,5,15,1160,6
0.206,2049,1,0,15,1160,6
0.206,2049,1,1,15,1160,6
0.206,2049,1,2,15,1160,6
0.206,2049,1,3,15,1160,6
0.206,2049,1,4,15,1160,6
0.206,2049,1,5,15,1160,6
0.212,2049,1,0,15,1160,6
0.212,2049,1,1,15,1160,6
0.212,2049,1,2,15,1160,6
0.212,2049,1,3,15,1160,6
0.212,2049,1,4,15,1160,6
0.212,2049,1,5,15,1160,6
0.218,2049,1,0,15,1160,6
0.218,2049,1,1,15,1160,6
0.218,2049,1,2,15,1160,6
0.218,2049,1,3,15,1160,6
0.218,2049,1,4,15,1160,6
0.218,2049,1,5,15,1160,6
0.224,2049,1,0,15,1160,6
0.224,2049,1,1,15,1160,6
0.224,2049,1,2,15,1160,6
0.224,2049,1,3,15,1160,6
0.224,2049,1,4,15,1160,6
0.224,2049,1,5,15,1160,6
0.23,2049,1,0,15,1160,6
0.23,2049,1,1,15,1160,6
0.23,2049,1,2,15,1160,6
0.23,2049,1,3,15,1160,6
0.23,2049,1,4,15,1160,6
0.23,2049,1,5,15,1160,6
0.236,2049,1,0,15,1160,6
0.236,2049,1,1,15,1160,6
0.236,2049,1,2,15,1160,6
0.236,2049,1,3,15,1160,6
0.236,2049,1,4,15,1160,6
0.236,2049,1,5,15,1160,6
0.242,2049,1,0,15,1160,6
0.242,2049,1,1,15,1160,6
0.242,2049,1,2,15,1160,6
0.242,2049,1,3,15,1160,6
0.242,2049,1,4,15,1160,6
0.242,2049,1,5,15,1160,6
0.248,2049,1,0,15,1160,6
0.248,2049,1,1,15,1160,6
0.248,2049,1,2,15,1160,6
0.248,2049,1,3,15,1160,6
0.248,2049,1,4,15,1160,6
0.248,2049,1,5,15,1160,6
0.254,2049,1,0,15,1160,6
0.254,2049,1,1,15,1160,6
0.254,2049,1,2,15,1160,6
0.254,2049,1,3,15,1160,6
0.254,2049,1,4,15,1160,6
0.254,2049,1,5,15,1160,6
0.26,2049,1,0,15,1160,6
0.26,2049,1,1,15,1160,6
0.26,2049,1,2,15,1160,6
0.26,2049,1,3,15,1160,6
0.26,2049,1,4,15,1160,6
0.26,2049,1,5,15,1160,6
0.266,2049,1,0,15,1160,6
0.266,2049,1,1,15,1160,6
0.266,2049,1,2,15,1160,6
0.266,2049,1,3,15,1160,6
0.266,2049,1,4,15,1160,6
0.266,2049,1,5,15,1160,6
0.272,2049,1,0,15,1160,6
0.272,2049,1,1,15,1160,6
0.272,2049,1,2,15,1160,6
0.272,2049,1,3,15,1160,6
0.272,2049,1,4,15,1160,6
0.272,2049,1,5,15,1160,6
0.278,2049,1,0,15,1160,6
0.278,2049,1,1,15,1160,6
0.278,2049,1,2,15,1160,6
0.278,2049,1,3,15,1160,6
0.278,2049,1,4,15,1160,6
0.278,2049,1,5,15,1160,6
0.284,2049,1,0,15,1160,6
0.284,2049,1,1,15,1160,6
0.284,2049,1,2,15,1160,6
0.284,2049,1,3,15,1160,6
0.284,2049,1,4,15,1160,6
0.284,2049,1,5,15,1160,6
0.29,2049,1,0,15,1160,6
0.29,2049,1,1,15,1160,6
0.29,2049,1,2,15,1160,6
0.29,2049,1,3,15,1160,6
0.29,2049,1,4,15,1160,6
0.29,2049,1,5,15,1160,6
0.296,2049,1,0,15,1160,6
0.296,2049,1,1,15,1160,6
0.296,2049,1,2,15,1160,6
0.296,2049,1,3,15,1160,6
0.296,2049,1,4,15,1160,6
0.296,2049,1,5,15,1160,6
0.302,2049,1,0,15,1160,6
0.302,2049,1,1,15,1160,6
0.302,2049,1,2,15,1160,6
0.302,2049,1,3,15,1160,6
0.302,2049,1,4,15,1160,6
0.302,2049,1,5,15,1160,6
0.308,2049,1,0,15,1160,6
0.308,2049,1,1,15,1160,6
0.308,2049,1,2,15,1160,6
0.308,2049,1,3,15,1160,6
0.308,2049,1,4,15,1160,6
0.308,2049,1,5,15,1160,6
0.314,2049,1,0,15,1160,6
0.314,2049,1,1,15,1160,6
0.314,2049,1,2,15,1160,6
0.314,2049,1,3,15,1160,6
0.314,2049,1,4,15,1160,6
0.314,2049,1,5,15,1160,6
0.32,2049,1,0,15,1160,6
0.32,2049,1,1,15,1160,6
0.32,2049,1,2,15,1160,6
0.32,2049,1,3,15,1160,6
0.32,2049,1,4,15,1160,6
0.32,2049,1,5,15,1160,6
0.326,2049,1,0,15,1160,6
0.326,2049,1,1,15,1160,6
0.326,2049,1,2,15,1160,6
0.326,2049,1,3,15,1160,6
0.326,2049,1,4,15,1160,6
0.326,2049,1,5,15,1160,6
0.332,2049,1,0,15,1160,6
0.332,2049,1,1,15,1160,6
0.332,2049,1,2,15,1160,6
0.332,2049,1,3,15,1160,6
0.332,2049,1,4,15,1160,6
0.332,2049,1,5,15,1160,6
0.338,2049,1,0,15,1160,6
0.338,2049,1,1,15,1160,6
0.338,2049,1,2,15,1160,6
0.338,2049,1,3,15,1160,6
0.338,2049,1,4,15,1160,6
0.338,2049,1,5,15,1160,6
0.344,2049,1,0,15,1160,6
0.344,2049,1,1,15,1160,6
0.344,2049,1,2,15,1160,6
0.344,2049,1,3,15,1160,6
0.344,2049,1,4,15,1160,6
0.344,2049,1,5,15,1160,6
0.35,2049,1,0,15,1160,6
0.35,2049,1,1,15,1160,6
0.35,2049,1,2,15,1160,6
0.35,2049,1,3,15,1160,6
0.35,2049,1,4,15,1160,6
0.35,2049,1,5,15,1160,6
0.356,2049,1,0,15,1160,6
0.356,2049,1,1,15,1160,6
0.356,2049,1,2,15,1160,6
0.356,2049,1,3,15,1160,6
0.356,2049,1,4,15,1160,6
0.356,2049,1,5,15,1160,6
0.362,2049,1,0,15,1160,6
0.362,2049,1,1,15,1160,6
0.362,2049,1,2,15,1160,6
0.362,2049,1,3,15,1160,6
0.362,2049,1,4,15,1160,6
0.362,2049,1,5,15,1160,6
0.368,2049,1,0,15,1160,6
0.368,2049,1,1,15,1160,6
0.368,2049,1,2,15,1160,6
0.368,2049,1,3,15,1160,6
0.368,2049,1,4,15,1160,6
0.368,2049,1,5,15,1160,6
0.374,2049,1,0,15,1160,6
0.374,2049,1,1,15,1160,6
0.374,2049,1,2,15,1160,6
0.374,2049,1,3,15,1160,6
0.374,2049,1,4,15,1160,6
0.374,2049,1,5,15,1160,6
0.38,2049,1,0,15,1160,6
0.38,2049,1,1,15,1160,6
0.38,2049,1,2,15,1160,6
0.38,2049,1,3,15,1160,6
0.38,2049,1,4,15,1160,6
0.38,2049,1,5,15,1160,6
0.386,2049,1,0,15,1160,6
0.386,2049,1,1,15,1160,6
0.386,2049,1,2,15,1160,6
0.386,2049,1,3,15,1160,6
0.386,2049,1,4,15,1160,6
0.386,2049,1,5,15,1160,6
0.392,2049,1,0,15,1160,6
0.392,2049,1,1,15,1160,6
0.392,2049,1,2,15,1160,6
0.392,2049,1,3,15,1160,6
0.392,2049,1,4,15,1160,6
0.392,2049,1,5,15,1160,6
0.398,2049,1,0,15,1160,6
0.398,2049,1,1,15,1160,6
0.398,2049,1,2,15,1160,6
0.398,2049,1,3,15,1160,6
0.398,2049,1,4,15,1160,6
0.398,2049,1,5,15,1160,6
0.404,2049,1,0,15,1160,6
0.404,2049,1,1,15,1160,6
0.404,2049,1,2,15,1160,6
0.404,2049,1,3,15,1160,6
0.404,2049,1,4,15,1160,6
0.404,2049,1,5,15,1160,6
0.41,2049,1,0,15,1160,6
0.41,2049,1,1,15,1160,6
0.41,2049,1,2,15,1160,6
0.41,2049,1,3,15,1160,6
0.41,2049,1,4,15,1160,6
0.41,2049,1,5,15,1160,6
0.416,2049,1,0,15,1160,6
0.416,2049,1,1,15,1160,6
0.416,2049,1,2,15,1160,6
0.416,2049,1,3,15,1160,6
0.416,2049,1,4,15,1160,6
0.416,2049,1,5,15,1160,6
0.422,2049,1,0,15,1160,6
0.422,2049,1,1,15,1160,6
0.422,2049,1,2,15,1160,6
0.422,2049,1,3,15,1160,6
0.422,2049,1,4,15,1160,6
0.422,2049,1,5,15,1160,6
0.428,2049,1,0,15,1160,6
0.428,2049,1,1,15,1160,6
0.428,2049,1,2,15,1160,6
0.428,2049,1,3,15,1160,6
0.428,2049,1,4,15,1160,6
0.428,2049,1,5,15,1160,6
0.434,2049,1,0,15,1160,6
0.434,2049,1,1,15,1160,6
0.434,2049,1,2,15,1160,6
0.434,2049,1,3,15,1160,6
0.434,2049,1,4,15,1160,6
0.434,2049,1,5,15,1160,6
0.44,2049,1,0,15,1160,6
0.44,2049,1,1,15,1160,6
0.44,2049,1,2,15,1160,6
0.44,2049,1,3,15,1160,6
0.44,2049,1,4,15,1160,6
0.44,2049,1,5,15,1160,6
0.446,2049,1,0,15,1160,6
0.446,2049,1,1,15,1160,6
0.446,2049,1,2,15,1160,6
0.446,2049,1,3,15,1160,6
0.446,2049,1,4,15,1160,6
0.446,2049,1,5,15,1160,6
0.452,2049,1,0,15,1160,6
0.452,2049,1,1,15,1160,6
0.452,2049,1,2,15,1160,6
0.452,2049,1,3,15,1160,6
0.452,2049,1,4,15,1160,6
0.452,2049,1,5,15,1160,6
0.458,2049,1,0,15,1160,6
0.458,2049,1,1,15,1160,6
0.458,2049,1,2,15,1160,6
0.458,2049,1,3,15,1160,6
0.458,2049,1,4,15,1160,6
0.458,2049,1,5,15,1160,6
0.464,2049,1,0,15,1160,6
0.464,2049,1,1,15,1160,6
0.464,2049,1,2,15,1160,6
0.464,2049,1,3,15,1160,6
0.464,2049,1,4,15,1160,6
0.464,2049,1,5,15,1160,6
0.47,2049,1,0,15,1160,6
0.47,2049,1,1,15,1160,6
0.47,2049,1,2,15,1160,6
0.47,2049,1,3,15,1160,6
0.47,2049,1,4,15,1160,6
0.47,2049,1,5,15,1160,6
0.476,2049,1,0,15,1160,6
0.476,2049,1,1,15,1160,6
0.476,2049,1,2,15,1160,6
0.476,2049,1,3,15,1160,6
0.476,2049,1,4,15,1160,6
0.476,2049,1,5,15,1160,6
0.482,2049,1,0,15,1160,6
0.482,2049,1,1,15,1160,6
0.482,2049,1,2,15,1160,6
0.482,2049,1,3,15,1160,6
0.482,2049,1,4,15,1160,6
0.482,2049,1,5,15,1160,6
0.488,2049,1,0,15,1160,6
0.488,2049,1,1,15,1160,6
0.488,2049,1,2,15,1160,6
0.488,2049,1,3,15,1160,6
0.488,2049,1,4,15,1160,6
0.488,2049,1,5,15,1160,6
0.494,2049,1,0,15,1160,6
0.494,2049,1,1,15,1160,6
0.494,2049,1,2,15,1160,6
0.494,2049,1,3,15,1160,6
0.494,2049,1,4,15,1160,6
0.494,2049,1,5,15,1160,6
0.5,2049,1,0,15,1160,6
0.5,2049,1,1,15,1160,6
0.5,2049,1,2,15,1160,6
0.5,2049,1,3,15,1160,6
0.5,2049,1,4,15,1160,6
0.5,2049,1,5,15,1160,6
0.506,2049,1,0,15,1160,6
0.506,2049,1,1,15,1160,6
0.506,2049,1,2,15,1160,6
0.506,2049,1,3,15,1160,6
0.506,2049,1,4,15,1160,6
0.506,2049,1,5,15,1160,6
0.512,2049,1,0,15,1160,6
0.512,2049,1,1,15,1160,6
0.512,2049,1,2,15,1160,6
0.512,2049,1,3,15,1160,6
0.512,2049,1,4,15,1160,6
0.512,2049,1,5,15,1160,6
0.518,2049,1,0,15,1160,6
0.518,2049,1,1,15,1160,6
0.518,2049,1,2,15,1160,6
0.518,2049,1,3,15,1160,6
0.518,2049,1,4,15,1160,6
0.518,2049,1,5,15,1160,6
0.524,2049,1,0,15,1160,6
0.524,2049,1,1,15,1160,6
0.524,2049,1,2,15,1160,6
0.524,2049,1,3,15,1160,6
0.524,2049,1,4,15,1160,6
0.524,2049,1,5,15,1160,6
0.53,2049,1,0,15,1160,6
0.53,2049,1,1,15,1160,6
0.53,2049,1,2,15,1160,6
0.53,2049,1,3,15,1160,6
0.53,2049,1,4,15,1160,6
0.53,2049,1,5,15,1160,6
0.536,2049,1,0,15,1160,6
0.536,2049,1,1,15,1160,6
0.536,2049,1,2,15,1160,6
0.536,2049,1,3,15,1160,6
0.536,2049,1,4,15,1160,6
0.536,2049,1,5,15,1160,6
0.542,2049,1,0,15,1160,6
0.542,2049,1,1,15,1160,6
0.542,2049,1,2,15,1160,6
0.542,2049,1,3,15,1160,6
0.542,2049,1,4,15,1160,6
0.542,2049,1,5,15,1160,6
0.548,2049,1,0,15,1160,6
0.548,2049,1,1,15,1160,6
0.548,2049,1,2,15,1160,6
0.548,2049,1,3,15,1160,6
0.548,2049,1,4,15,1160,6
0.548,2049,1,5,15,1160,6
0.554,2049,1,0,15,1160,6
0.554,2049,1,1,15,1160,6
0.554,2049,1,2,15,1160,6
0.554,2049,1,3,15,1160,6
0.554,2049,1,4,15,1160,6
0.554,2049,1,5,15,1160,6
0.56,2049,1,0,15,1160,6
0.56,2049,1,1,15,1160,6
0.56,2049,1,2,15,1160,6
0.56,2049,1,3,15,1160,6
0.56,2049,1,4,15,1160,6
0.56,2049,1,5,15,1160,6
0.566,2049,1,0,15,1160,6
0.566,2049,1,1,15,1160,6
0.566,2049,1,2,15,1160,6
0.566,2049,1,3,15,1160,6
0.566,2049,1,4,15,1160,6
0.566,2049,1,5,15,1160,6
0.572,2049,1,0,15,1160,6
0.572,2049,1,1,15,1160,6
0.572,2049,1,2,15,1160,6
0.572,2049,1,3,15,1160,6
0.572,2049,1,4,15,1160,6
0.572,2049,1,5,15,1160,6
0.578,2049,1,0,15,1160,6
0.578,2049,1,1,15,1160,6
0.578,2049,1,2,15,1160,6
0.578,2049,1,3,15,1160,6
0.578,2049,1,4,15,1160,6
0.578,2049,1,5,15,1160,6
0.584,2049,1,0,15,1160,6
0.584,2049,1,1,15,1160,6
0.584,2049,1,2,15,1160,6
0.584,2049,1,3,15,1160,6
0.584,2049,1,4,15,1160,6
0.584,2049,1,5,15,1160,6
0.59,2049,1,0,15,1160,6
0.59,2049,1,1,15,1160,6
0.59,2049,1,2,15,1160,6
0.59,2049,1,3,15,1160,6
0.59,2049,1,4,15,1160,6
0.59,2049,1,5,15,1160,6
0.596,2049,1,0,15,1160,6
0.596,2049,1,1,15,1160,6
0.596,2049,1,2,15,1160,6
0.596,2049,1,3,15,1160,6
0.596,2049,1,4,15,1160,6
0.596,2049,1,5,15,1160,6
0.602,2049,1,0,15,1160,6
0.602,2049,1,1,15,1160,6
0.602,2049,1,2,15,1160,6
0.602,2049,1,3,15,1160,6
0.602,2049,1,4,15,1160,6
0.602,2049,1,5,15,1160,6
0.608,2049,1,0,15,1160,6
0.608,2049,1,1,15,1160,6
0.608,2049,1,2,15,1160,6
0.608,2049,1,3,15,1160,6
0.608,2049,1,4,15,1160,6
0.608,2049,1,5,15,1160,6
0.614,2049,1,0,15,1160,6
0.614,2049,1,1,15,1160,6
0.614,2049,1,2,15,1160,6
0.614,2049,1,3,15,1160,6
0.614,2049,1,4,15,1160,6
0.614,2049,1,5,15,1160,6
0.62,2049,1,0,15,1160,6
0.62,2049,1,1,15,1160,6
0.62,2049,1,2,15,1160,6
0.62,2049,1,3,15,1160,6
0.62,2049,1,4,15,1160,6
0.62,2049,1,5,15,1160,6
0.626,2049,1,0,15,1160,6
0.626,2049,1,1,15,1160,6
0.626,2049,1,2,15,1160,6
0.626,2049,1,3,15,1160,6
0.626,2049,1,4,15,1160,6
0.626,2049,1,5,15,1160,6
0.632,2049,1,0,15,1160,6
0.632,2049,1,1,15,1160,6
0.632,2049,1,2,15,1160,6
0.632,2049,1,3,15,1160,6
0.632,2049,1,4,15,1160,6
0.632,2049,1,5,15,1160,6
0.638,2049,1,0,15,1160,6
0.638,2049,1,1,15,1160,6
0.638,2049,1,2,15,1160,6
0.638,2049,1,3,15,1160,6
0.638,2049,1,4,15,1160,6
0.638,2049,1,5,15,1160,6
0.644,2049,1,0,15,1160,6
0.644,2049,1,1,15,1160,6
0.644,2049,1,2,15,1160,6
0.644,2049,1,3,15,1160,6
0.644,2049,1,4,15,1160,6
0.644,2049,1,5,15,1160,6
0.65,2049,1,0,15,1160,6
0.65,2049,1,1,15,1160,6
0.65,2049,1,2,15,1160,6
0.65,2049,1,3,15,1160,6
0.65,2049,1,4,15,1160,6
0.65,2049,1,5,15,1160,6
0.656,2049,1,0,15,1160,6
0.656,2049,1,1,15,1160,6
0.656,2049,1,2,15,1160,6
0.656,2049,1,3,15,1160,6
0.656,2049,1,4,15,1160,6
0.656,2049,1,5,15,1160,6
0.662,2049,1,0,15,1160,6
0.662,2049,1,1,15,1160,6
0.662,2049,1,2,15,1160,6
0.662,2049,1,3,15,1160,6
0.662,2049,1,4,15,1160,6
0.662,2049,1,5,15,1160,6
0.668,2049,1,0,15,1160,6
0.668,2049,1,1,15,1160,6
0.668,2049,1,2,15,1160,6
0.668,2049,1,3,15,1160,6
0.668,2049,1,4,15,1160,6
0.668,2049,1,5,15,1160,6
0.674,2049,1,0,15,1160,6
0.674,2049,1,1,15,1160,6
0.674,2049,1,2,15,1160,6
0.674,2049,1,3,15,1160,6
0.674,2049,1,4,15,1160,6
0.674,2049,1,5,15,1160,6
0.68,2049,1,0,15,1160,6
0.68,2049,1,1,15,1160,6
0.68,2049,1,2,15,1160,6
0.68,2049,1,3,15,1160,6
0.68,2049,1,4,15,1160,6
0.68,2049,1,5,15,1160,6
0.686,2049,1,0,15,1160,6
0.686,2049,1,1,15,1160,6
0.686,2049,1,2,15,1160,6
0.686,2049,1,3,15,1160,6
0.686,2049,1,4,15,1160,6
0.686,2049,1,5,15,1160,6
0.692,2049,1,0,15,1160,6
0.692,2049,1,1,15,1160,6
0.692,2049,1,2,15,1160,6
0.692,2049,1,3,15,1160,6
0.692,2049,1,4,15,1160,6
0.692,2049,1,5,15,1160,6
0.698,2049,1,0,15,1160,6
0.698,2049,1,1,15,1160,6
0.698,2049,1,2,15,1160,6
0.698,2049,1,3,15,1160,6
0.698,2049,1,4,15,1160,6
0.698,2049,1,5,15,1160,6
0.704,2049,1,0,15,1160,6
0.704,2049,1,1,15,1160,6
0.704,2049,1,2,15,1160,6
0.704,2049,1,3,15,1160,6
0.704,2049,1,4,15,1160,6
